,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
223,605286.SH,20210302,20210302,20200630,1,1,2,55521232.17,3538341.83,722553967.99,,,,,,,,,,,,,1829421.72,724383389.71,649004848.6,60832201.64,22551459.08,,,,,,10758141.45,743146650.77,-18763261.06,613240000.0,,739378.52,588854.32,,614568232.84,22950972.62,,,574840000.0,,597790972.62,16777260.22,190640000.0,,,190640000.0,11620459.4479,198380000.0,3672629.93,,,202052629.93,-11412629.93,,-13398630.77,93387515.33,79988884.56,,,,97556.1,12896826.75,1253096.4,,,,1084196.61,165839.29,,-697807.29,-1096093.78,,-1113587.22,-145761405.45,50056611.83,,-18763261.06,,,,-13398630.77,,,5858672.65,,,79988884.56,93387515.33,,,1
224,301048.SZ,20210303,20210318,20200630,1,1,2,99447615.65,5781475.35,1161609164.48,,,,,,,,,,,,,6511987.37,1168121151.85,957150935.96,72949596.5,26254495.31,,,,,,24510972.86,1080866000.63,87255151.22,,,,,,,10748115.68,,,,,10748115.68,-10748115.68,205000000.0,,,205000000.0,94484845.4754,265000000.0,6141892.02,,,271141892.02,-66141892.02,77649.09,10442792.61,449928069.81,460370862.42,,,,4247697.62,9281935.52,2937128.82,,,,,,,1774950.92,-1719766.93,,160357471.63,26967055.26,-245937351.99,,87255151.22,,,,10442792.61,,,24116939.37,,,460370862.42,449928069.81,,,1
225,688609.SH,20210303,20210303,20200630,1,1,2,10588113.86,22732792.14,1027629322.25,63912540.5,,,,,,,,,,,,10634337.07,1102176199.82,783310258.75,88948947.81,37190685.93,,,,,,116424333.3,1025874225.79,76301974.03,,,,,,,9488139.2,72500000.0,,,,81988139.2,-81988139.2,297006552.0,,115609480.44,412616032.44,63496757.88,333014995.42,16522328.05,,49516121.8,399053445.27,13562587.17,145206.72,8021628.72,186697154.45,194718783.17,,,,5617081.68,13134066.58,424613.52,1296716.42,,,,148003.05,16000000.0,,-5046993.42,,224236529.71,-106023631.5,-116839556.3,,76301974.03,,,,8021628.72,,,11694161.0,,,194718783.17,186697154.45,,,1
226,688329.SH,20210303,20210303,20200630,1,1,2,10545090.49,1359303.59,126561160.32,6275507.98,,,,,,,,,,,,18800020.37,151636688.67,47371367.74,38242605.3,13624399.05,,,,,,36937563.69,136175935.78,15460752.89,,,,,,,24088065.15,20000000.0,,,,44088065.15,-44088065.15,87494778.53,,12341.3,87507119.83,-25351223.002,27710100.0,30190279.9,,588871.02,58489250.92,29017868.91,,390556.65,60965216.14,61355772.79,,,,,6194773.21,1458082.31,586636.38,,,,6910.94,,,-640792.33,-106650.0,-7533585.83,-8843272.0,9447704.65,,15460752.89,,,,390556.65,,,2986551.48,,,61355772.79,60965216.14,,,1
227,300956.SZ,20210304,20210304,20200630,1,1,2,52562041.18,3408251.43,652691444.36,32032440.28,,,,,,,,,,,,13597451.92,698321336.56,523912969.24,81731242.44,22892533.35,,,,,,24729704.5,653266449.53,45054887.03,215776.98,62000000.0,156093.15,44929.55,,62416799.68,61613189.03,72000000.0,,4884855.0,,138498044.03,-76081244.35,111317817.94,,750000.0,112067817.94,-52545299.6014,114621989.56,2039074.24,,9647026.33,126308090.13,-14240272.19,-15496.96,-45282126.47,73852119.28,28569992.81,,,,6402246.02,18852670.16,532356.97,981182.15,,,801011.12,290254.81,210015.34,-156093.15,-1413944.31,2218021.31,-68407029.75,-15899626.28,43987424.36,,45054887.03,,,,-45282126.47,,,686105.67,,,28569992.81,73852119.28,,,1
228,300955.SZ,20210304,20210304,20200630,1,1,2,39870921.68,2074880.55,377817476.24,2705961.28,,,,,,,,,,,,958011.81,381481449.33,259880803.2,76714858.19,17061628.56,,,,,,19242090.41,372899380.36,8582068.97,,,,70000.0,,70000.0,23894462.5,,,,,23894462.5,-23824462.5,55500000.0,,,55500000.0,-15575445.6511,70500000.0,2263081.44,,3390000.0,76153081.44,-20653081.44,172023.17,-35723451.8,111135488.84,75412037.04,,,,,12411682.83,391892.89,3669784.04,,,6901.25,147125.79,,,200250.38,,-16922301.78,-61131019.74,26063521.53,,8582068.97,,,,-35723451.8,,,1798429.55,,,75412037.04,111135488.84,,,1
229,688633.SH,20210305,20210305,20200630,1,1,2,49941247.14,5110.94,155531436.78,,,,,,,,,,,,,7121697.65,162653134.43,9798913.08,21801515.54,23439484.55,,,,,,19346907.36,74386820.53,88266313.9,,324340000.0,1239764.27,138896.5,,325718660.77,1240882.18,327340000.0,,,,328580882.18,-2862221.41,,,,,88285349.1039,,40000000.0,,,40000000.0,-40000000.0,-5110.94,45398981.55,73123338.0,118522319.55,,,,,4831909.93,448174.66,,,,-100107.72,33791.34,-681774.43,-1012345.75,-334302.83,-809111.2,27610335.11,8751440.65,-3110894.66,,88266313.9,,,,,,,2636357.87,,,,,,,1
230,688606.SH,20210305,20210305,20200630,1,1,2,314863465.15,,446402126.17,12532297.31,,,,,,,,,,,,1952612.01,460887035.49,79802973.27,33911586.54,9404845.34,,,,,,12964584.61,136083989.75,324803045.74,,109000000.0,973890.41,64741.02,,110038631.43,4189465.13,363000000.0,,,,367189465.13,-257150833.7,,,,,61353435.5783,,,,5960000.0,5960000.0,-5960000.0,-304661.77,61387550.26,62926190.2,124313740.46,,,,1569942.56,1600664.66,287362.62,674464.38,,,-58988.81,7758.77,,-973890.41,-1123000.95,,-23357445.56,-42135408.7,70639272.31,,324803045.74,,,,61387550.26,,,2808849.72,,,124313740.46,62926190.2,,,1
231,300958.SZ,20210308,20210308,20200630,1,1,2,30153327.98,2771331.31,468384399.06,,,,,,,,,,,,,54828299.32,523212698.38,346969506.1,62794378.4,17615941.12,,,,,,49761122.0,477140947.62,46071750.76,,30000000.0,122000.0,,2817061.0,32939061.0,17439498.91,30000000.0,,,,47439498.91,-14500437.91,27305000.0,,,27305000.0,86893729.1249,107735412.63,2902454.39,,2306000.0,112943867.02,-85638867.02,,-54067554.17,262575217.74,208507663.57,,,,,7012691.37,261116.48,1278289.82,,,,,,-4285469.86,-4260467.37,,631337769.7,-564637303.06,-87963685.76,,46071750.76,,,,-54067554.17,,,24911762.61,,,208507663.57,262575217.74,,,1
232,688195.SH,20210308,20210308,20200630,1,1,2,38345155.85,-460064.91,80579954.9,1370840.19,,,,,,,,,,,,7745628.78,89696423.87,20740402.94,36312555.91,7366178.76,,,,,,6642244.16,71061381.77,18635042.1,,193031070.0,1056382.93,4681.41,,194092134.34,65383356.7,239455612.5,,,,304838969.2,-110746834.86,33610000.0,,,33610000.0,-91355854.7675,,499975.14,,2110000.0,2609975.14,31000024.86,460064.91,-60651702.99,73136271.44,12484568.45,,,,48702.89,6071177.58,49316.8,179366.23,,,15754.65,1519.84,-183467.12,-1199660.14,-334376.14,53402.26,-3153436.07,-49481468.02,27286411.67,,18635042.1,,,,-60651702.99,,,1396706.73,,,12484568.45,73136271.44,,,1
233,300957.SZ,20210308,20210308,20200630,1,1,2,160115303.8,388726.16,1002942230.64,,,,,,,,,,,,,18624733.45,1021566964.09,162333241.16,166913975.49,147248929.99,,,,,,451363020.22,927859166.86,93707797.23,,30000000.0,243747.94,1970.0,,30245717.94,29413540.09,30000000.0,,,,59413540.09,-29167822.15,26755559.67,,,26755559.67,78828004.5604,,103330706.9,2156000.0,,103330706.9,-76575147.23,,-12035172.15,527232354.31,515197182.16,,,,4348736.01,4737732.04,1309443.66,5231575.54,,,157388.36,,,-243747.94,-707496.9,,-87158244.12,-10578203.21,15580334.85,,93707797.23,,,,-12035172.15,,,526248.98,,,515197182.16,527232354.31,,,1
234,688575.SH,20210309,20210309,20200630,1,1,2,,,467173808.06,6029050.74,,,,,,,,,,,,26338697.92,499541556.72,226038460.43,96058644.43,21075107.31,,,,,,42155937.15,385328149.32,114213407.41,412850.22,20000000.0,189041.1,,,20601891.32,100899231.22,,,,,100899231.22,-80297339.9,587000000.0,,3744411.01,590744411.01,-21272258.8755,533988987.27,8207463.53,,17493970.06,559690420.86,31053990.15,249001.0,65219058.66,126150311.24,191369369.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
235,605086.SH,20210309,20210309,20200630,1,1,2,29073378.31,349451.39,103248438.54,,,,,,,,,,,,,383256.92,103631695.46,13661704.82,21264493.18,21714708.41,,,,,,4613464.89,61254371.3,42377324.16,,67000000.0,813847.12,1200.0,,67815047.12,13976988.94,82000000.0,,,,95976988.94,-28161941.82,,,,,12325856.6036,19500000.0,373918.75,,522024.98,20395943.73,-20395943.73,,-6180561.39,32908477.36,26727915.97,,,,,4236965.08,7438089.64,134492.58,,,7263.03,162248.71,-268965.69,-813847.11,269074.83,,845121.94,6817842.07,-5866706.75,,42377324.16,,,,-6180561.39,,,-7083.87,,,26727915.97,32908477.36,,,1
236,300959.SZ,20210309,20210309,20200630,1,1,2,34633362.95,1116421.54,410001304.35,,,,,,,,,,,,,3278807.72,413280112.07,386270526.07,10042252.14,9559263.05,,,,,,5450030.66,411322071.92,1958040.15,,,,,,,4650094.92,,,,,4650094.92,-4650094.92,20000000.0,,,20000000.0,-1769796.229,,1093759.02,,235849.06,1329608.08,18670391.92,,15978337.15,62383436.19,78361773.34,,,,,1218362.61,50139.65,294048.88,,,,,,,-1258173.37,-29470.07,,-60291072.29,21106224.59,,1958040.15,,,,15978337.15,,,5118195.66,,,78361773.34,62383436.19,,,1
237,688661.SH,20210309,20210309,20200630,1,1,2,21806222.69,-156854.53,93311831.42,76463.5,,,,,,,,,,,,327813.71,93716108.63,37056278.44,19211217.53,5349243.13,,,,,,5371247.66,66987986.76,26728121.87,,,,,,,8387331.06,,,,,8387331.06,-8387331.06,5000000.0,,,5000000.0,16161899.1662,5000000.0,19333.34,,2270000.0,7289333.34,-2289333.34,176187.87,16227645.34,2987879.81,19215525.15,,,,-37383.1,2749007.77,100972.07,623314.2,,,,152.91,,,120404.83,-134831.28,-6200689.13,20921069.7,-12297948.48,,26728121.87,,,,16227645.34,,,-765315.78,,,19215525.15,2987879.81,,,1
238,301169.SZ,20210310,20210310,20200630,1,1,2,-6459500.0,17900.0,152100561.39,834163.91,,,,,,,,,,,,9844722.4,162779447.7,58325421.77,88662055.33,19795194.35,,,,,,17035108.82,183817780.27,-21038332.57,47893032.5,40000.0,120208.27,,,48053240.77,1353537.36,4202000.0,,61150000.0,,66705537.36,-18652296.59,,,,40000.0,-33229687.81,,8126974.5,,1432070.74,9559045.24,-9519045.24,-17902.75,-49227577.15,235989431.98,186761854.83,40000.0,,,26600.0,714600.0,1195200.0,33500.0,,,,,,488000.0,-3064600.0,-140600.0,-10243100.0,36418700.0,-40025100.0,,-21038300.0,,,,,,,,,,,,,,1
239,688109.SH,20210310,20210310,20200630,1,1,2,36418709.04,,143022721.57,7116173.45,,,,,,,,,,,,7846955.76,157985850.78,25943825.21,86581477.37,18352329.51,,,,,,19436312.01,150313944.1,7671906.68,,80000000.0,1380208.22,,,81380208.22,1072874.77,80000000.0,,,,81072874.77,307333.45,,,,,3445930.1993,,19979260.0,,,19979260.0,-19979260.0,,-12000019.87,158587125.05,146587105.18,,,,2453761.84,838932.7,61624.06,611026.95,,,,,,-1380208.22,-808419.19,,-1725437.92,-23767751.05,-5030331.53,,7671906.68,,,,-12000019.87,,,,,,146587105.18,158587125.05,,,1
240,300960.SZ,20210310,20210310,20200630,1,1,2,26464158.82,1147071.88,156084900.44,3848444.58,,,,,,,,,,,,18948330.17,178881675.19,71644776.29,34148956.59,12143932.76,,,,,,25871734.76,143809400.4,35072274.79,210000000.0,,1027013.7,,,211027013.7,2439177.83,,,190000000.0,,192439177.83,18587835.87,83000000.0,,,83000000.0,49481106.685,34420000.0,1147071.88,,,35567071.88,47432928.12,,101093038.78,61271531.3,162364570.08,,,,-64945.69,3058283.31,534183.1,247839.57,,,,12902.44,,-1027013.7,319501.08,135229.13,-7051190.29,56399208.74,-45102953.6,,35072274.79,,,,101093038.78,,,,,,162364570.08,61271531.3,,,1
241,300961.SZ,20210311,20210311,20200630,1,1,2,34465740.57,7034320.83,86884676.94,1584354.19,,,,,,,,,,,,9356805.68,97825836.81,85336599.8,35803920.52,11980961.75,,,,,,22442742.35,155564224.42,-57738387.61,,,,10005.8,,10005.8,17515286.5,,6500000.0,,,24015286.5,-24005280.7,201000000.0,,,201147000.0,77354018.9599,87773433.0,5413614.53,,4308142.06,97495189.59,103651810.41,294574.38,22202716.48,42170067.53,64372784.01,147000.0,147000.0,,4741732.48,5658896.31,5558241.36,134809.34,,,-4967.53,18146.41,,,-2432134.26,-129423.5,36405207.98,-267540569.3,118351611.7,,-57738387.61,,,,22202716.48,,,,,,64372784.01,42170067.53,,,1
242,688626.SH,20210311,20210311,20200630,1,1,2,77231547.54,284722.23,188009412.88,616670.3,,,,,,,,,,,,39993466.72,228619549.9,56826522.19,45989174.83,30014386.08,,,,,,31690437.26,164520520.36,64099029.54,,,16819.18,4410.0,,21229.18,14831370.12,,,5000000.0,,19831370.12,-19810140.94,50000000.0,,1291185.0,51291185.0,42833864.7527,,284722.23,,1200000.0,1484722.23,49806462.77,45482.31,94140833.68,361999504.59,456140338.27,,,,615550.13,4570442.58,652234.86,128229.2,,,,15960.6,,442236.76,-1211536.6,,3231639.35,-7520364.0,-15360867.16,,64099029.54,,,,94140833.68,,,1019234.05,,,456140338.27,361999504.59,,,1
243,688659.SH,20210312,20210312,20200630,1,1,2,7328988.1,1675713.4,263186970.2,2600507.67,,,,,,,,,,,,14762241.67,280549719.54,170965688.91,31230165.44,6378747.61,,,,,,21440630.54,230015232.5,50534487.04,13590.69,,,350000.0,,363590.69,73811898.23,,,,,73811898.23,-73448307.54,41950000.0,,9200000.0,51150000.0,-19294478.2483,25435984.54,2941945.66,,4027476.95,32405407.15,18744592.85,88284.07,-4080943.58,12915166.34,8834222.76,,,,46018798.37,8145153.18,122928.28,242899.75,,,-11210.85,,,-13590.69,-2998347.35,3203902.4,-87312736.99,33173298.02,46241494.48,,50534487.04,,,,-4080943.58,,,-587001.89,,,8834222.76,12915166.34,,,1
244,603324.SH,20210312,20210312,20200630,1,1,2,49881120.25,3636621.35,300530577.65,,,,,,,,,,,,,35946053.44,336476631.09,218054937.89,52000933.84,34474252.62,,,,,,45919600.8,350449725.15,-13973094.06,,305000000.0,925916.67,,,305925916.67,17459000.0,305000000.0,,,,322459000.0,-16533083.33,,,1450000.0,1450000.0,-36284938.2395,90800000.0,4267419.57,,2350000.0,97417419.57,-95967419.57,264904.47,-126208692.49,383944873.9,257736181.41,,,,,4563648.08,475221.44,,,,,,,-925916.67,-530134.07,,56851668.89,34420076.43,-164980972.81,,-13973094.06,,,,-126208692.49,,,2635573.05,,,257736181.41,383944873.9,,,1
245,688662.SH,20210315,20210315,20200630,1,1,2,30972383.5,-1611351.22,215617213.85,6140376.4,,,,,,,,,,,,5479107.27,227236697.52,128091073.17,57837967.51,4933615.19,,,,,,13899103.33,204761759.2,22474938.32,45300.0,449200000.0,76886.03,,,449322186.03,11351342.76,449200000.0,,,,460551342.76,-11229156.73,,,,,3378897.5534,,29997000.0,216000.0,3490566.02,33487566.02,-33487566.02,1406274.26,-20835510.17,93345164.88,72509654.71,,,,2012398.32,8485717.83,867556.88,,,,,83565.6,,67907.28,20539.83,,13373499.34,-7017066.26,-27859785.64,,22474938.32,,,,-20835510.17,,,-676355.68,,,72509654.71,93345164.88,,,1
246,688260.SH,20210315,20210315,20200630,1,1,2,31356085.44,6675383.59,274270890.45,821122.75,,,,,,,,,,,,8401757.03,283493770.23,117784534.07,81026173.93,7715614.97,,,,,,18302947.51,224829270.48,58664499.75,,,,,,,31050967.16,,,,,31050967.16,-31050967.16,109394998.0,,38523045.93,147918043.93,33287685.9479,82234151.66,6633130.86,,69968042.41,158835324.93,-10917281.0,637039.66,17333291.25,19752565.35,37085856.6,,,,6862440.97,30587421.58,534116.81,6153331.27,,,,21579.13,,,-181399.7,-2056169.18,1070813.91,11407422.58,-36674143.29,,58664499.75,,,38387668.71,17333291.25,,,-1748273.73,,,37085856.6,19752565.35,,,1
247,688630.SH,20210315,20210315,20200630,1,1,2,9913079.34,-710964.48,70741731.87,,,,,,,,,,,,,30931985.32,101673717.19,137392014.8,16846909.93,15104405.59,,,,,,21050597.62,190393927.94,-88720210.75,,407640000.0,2059896.33,,,409699896.33,15887513.45,307640000.0,,,,323527513.45,86172382.88,300000.0,,,300000.0,-8470490.08,,6811.99,,,6811.99,293188.01,81117.06,-2173522.8,68496603.08,66323080.28,,,,-19524.95,1446439.13,,,,,,,,-2059896.33,-3937819.9,,-82017330.65,-15159859.26,3572739.84,,-88720210.75,,,,-2173522.8,,,252926.51,,,66323080.28,68496603.08,,,1
248,605289.SH,20210316,20210316,20200630,1,1,2,31513249.51,1033874.45,162038741.98,,,,,,,,,,,,,10507159.86,172545901.84,155838218.82,19585340.08,31769190.8,,,,,,16128832.96,223321582.66,-50775680.82,,,,,,,847207.89,,,,,847207.89,-847207.89,19000000.0,,14873754.44,33873754.44,-58563268.674,20000000.0,1061878.34,,7533569.0,28595447.34,5278307.1,,-46344581.61,232928940.95,186584359.34,,,,,815429.71,482690.0,59593.05,,,,,,,-2081021.7,-72403.53,63580748.12,-66930622.89,-99263126.43,,-50775680.82,,,,-46344581.61,,,20085908.89,,,186584359.34,232928940.95,,,1
249,301178.SZ,20210317,20210317,20200630,1,1,2,3634000.0,-403400.0,93146941.37,,,,,,,,,,,,,2888471.19,96035412.56,87668531.01,17891641.14,7435146.15,,,,,,10093005.57,123088323.87,-27052911.31,,,,,,,4057501.0,,,,,4057501.0,-4057501.0,15000000.0,,,15000000.0,-22120201.8679,,236500.02,,1112550.5,1349050.52,13650949.48,20350.0,-17439112.83,109549153.98,92110041.15,,,,-81300.0,483400.0,1074500.0,442600.0,,,,12500.0,,,-467200.0,-72100.0,-5999700.0,6064700.0,-33810300.0,,-27052900.0,,,,,,,2069300.0,,,,,,,1
250,003042.SZ,20210317,20210317,20200630,1,1,2,76374757.83,9621961.09,379887429.91,15468152.03,,,,,,,,,,,,2163709.55,397519291.49,257219979.04,103737650.93,24299994.37,,,,,,65007295.29,450264919.63,-52745628.14,30000.0,,,,,30000.0,76802254.0,,,7724138.76,,84526392.76,-84496392.76,262290833.33,,107483.34,262398316.67,-52848568.4005,140535526.48,10030473.76,,1891236.11,152457236.35,109941080.32,841342.51,-26459598.07,117709538.96,91249940.89,,,,3820704.19,50837490.27,766355.6,152934.34,,,,,,,-4759071.62,-14270.67,-27279607.35,-244923980.17,81406514.55,,-52745628.14,,,,-26459598.07,,,1753543.63,,,91249940.89,117709538.96,,,1
251,003041.SZ,20210317,20210317,20200630,1,1,2,37154906.57,-687747.24,320372597.82,30265376.74,,,,,,,,,,,,6923216.16,357561190.72,288396648.99,64419657.83,12416156.68,,,,,,11121502.36,376353965.86,-18792775.14,,130000000.0,440518.39,521038.31,,130961556.7,11916191.3,130000000.0,,,,141916191.3,-10954634.6,100000.0,,17207294.17,17307294.17,-54403702.7384,9900000.0,115827.25,,4496203.0,14512030.25,2795263.92,-275468.52,-27227614.34,133663529.76,106435915.42,,,,-222032.23,12812794.79,1155479.08,510541.86,,,-622395.3,508847.88,,-1838238.55,-53786.1,-21527.44,-41388222.75,22509704.73,-50429544.47,,-18792775.14,,,,-27227614.34,,,1818444.03,,,106435915.42,133663529.76,,,1
252,300962.SZ,20210317,20210317,20200630,1,1,2,23417354.82,851658.79,112894650.93,,,,,,,,,,,,,4446895.38,117341546.31,8307647.55,30346726.14,10167211.89,,,,,,10595185.03,59416770.61,57924775.7,1688870.61,,,17699.12,,1706569.73,44627030.19,,,,,44627030.19,-42920460.46,25000000.0,,300000.0,25300000.0,63655015.0748,,10395624.14,325800.0,250000.0,10645624.14,14654375.86,,29658691.1,61996945.37,91655636.47,,,,,32236146.29,505761.05,128793.2,,,23403.28,28109.02,,,89146.92,380720.01,-506833.55,-12342137.29,12313587.82,,57924775.7,,,,29658691.1,,,799065.34,,,91655636.47,61996945.37,,,1
253,688636.SH,20210318,20210318,20200630,1,1,2,15965064.88,1734336.07,56680411.84,4952944.89,,,,,,,,,,,,1302924.3,62936281.03,46761184.53,42614585.05,12722874.54,,,,,,11612896.92,113711541.04,-50775260.01,,30000000.0,30604.1,54000.0,,30084604.1,2105079.61,20000000.0,,,,22105079.61,7979524.49,20000000.0,,,20000000.0,-53199944.67,20000000.0,7296098.61,,2156603.75,29452702.36,-9452702.36,,-52248437.88,59778254.78,7529816.9,,,,1182008.12,1878823.56,196988.95,298842.14,,,-23353.05,748.2,,-30604.1,-391874.51,,-27354214.55,-46798787.12,-1479151.91,,-50775260.01,,,,-52248437.88,,,2893092.49,,,7529816.9,59778254.78,,,1
254,300963.SZ,20210318,20210318,20200630,1,1,2,31178875.18,1754067.19,187652744.3,1206451.78,,,,,,,,,,,,6003517.64,194862713.72,122952862.84,41543149.99,9899284.32,,,,,,9763999.02,184159296.17,10703417.55,,,,112775.92,,112775.92,1151825.76,,,,,1151825.76,-1039049.84,,,,,6125807.4409,10000000.0,1707413.67,,,11707413.67,-11707413.67,-46653.52,-2089699.48,38579932.59,36490233.11,,,,,7650504.19,251653.2,15851.59,,,-103328.6,120676.23,,,-11902.51,,-2726378.07,10042946.52,-37633758.76,,10703417.55,,,,-2089699.48,,,164211.39,,,36490233.11,38579932.59,,,1
255,688191.SH,20210318,20210318,20200630,1,1,2,29632487.5,210365.77,202983651.68,8873671.84,,,,,,,,,,,,13212085.17,225069408.69,147181982.34,35773253.11,30708352.63,,,,,,43981997.41,257645585.49,-32576176.8,,476000000.0,1035318.38,,,477035318.38,8837086.83,476000000.0,,,,484837086.83,-7801768.45,22290000.0,,,22290000.0,-36042099.8993,,183701.47,,2037735.85,2221437.32,20068562.68,,-20309382.57,131889777.61,111580395.04,,,,578334.66,1226060.77,50882.16,177964.32,,,,,,-1035318.38,-693089.23,,-77404318.23,855916.34,20285720.36,,-32576176.8,,,,-20309382.57,,,-317923.52,,,111580395.04,131889777.61,,,1
256,300966.SZ,20210319,20210319,20200630,1,1,2,18677963.8,4950519.34,156366770.29,331413.21,,,,,,,,,,,,57586080.43,214284263.93,166371495.77,15033013.99,10589553.98,,,,,,4216838.71,196210902.45,18073361.48,,,,,,,7118171.86,,,20000.0,,7138171.86,-7138171.86,85000000.0,,3425961.25,93825979.05,-52699306.2811,88694234.41,5149962.94,,8001300.55,101845497.9,-8019518.85,-20871.92,2894798.85,58181539.89,61076338.74,5400017.8,5400017.8,,278655.45,10232485.02,236620.14,,,,,59601.63,,,-558826.34,,32743116.14,-11479529.28,-41126221.42,,18073361.48,,,,2894798.85,,,4058977.0,,,61076338.74,58181539.89,,,1
257,300965.SZ,20210319,20210319,20200630,1,1,2,54319061.9,,173308762.26,,,,,,,,,,,,,3508274.9,176817037.16,13808544.65,11809717.49,22778199.89,,,,,,4048263.38,52444725.41,124372311.75,,90000000.0,539458.89,71000.0,,90610458.89,37963946.45,90000000.0,,,,127963946.45,-37353487.56,,,,,26824119.1172,,58000000.0,,1158990.05,59158990.05,-59158990.05,,27859834.14,43707679.54,71567513.68,,,,288893.05,903378.47,42772.68,195552.9,,,-52029.4,-89393.18,,-539458.89,-145969.35,,6930778.76,45188509.22,13667088.37,,124372311.75,,,,27859834.14,,,752153.36,,,71567513.68,43707679.54,,,1
258,688468.SH,20210319,20210319,20200630,1,1,2,31166614.41,-283243.52,172281269.83,,,,,,,,,,,,,9600493.12,181881762.95,30554081.48,60983061.42,16833723.6,,,,,,33129708.82,141500575.32,40381187.63,,444000000.0,6178766.7,19943.0,,450198709.7,40020426.36,371000000.0,,,,411020426.36,39178283.34,,,,,78548979.4493,,85644017.01,,2716197.62,88360214.63,-88360214.63,69380.5,-8731363.16,103157026.45,94425663.29,,,,1288751.01,20712535.15,214853.34,2759590.04,,,86835.0,127278.63,,-5829025.19,-1886656.07,1337763.17,-10484654.03,17481041.63,-19117488.22,,40381187.63,,,,-8731363.16,,,-176680.61,,,94425663.29,103157026.45,,,1
259,605378.SH,20210322,20210322,20200630,1,1,2,39756995.87,-234331.78,418552088.65,38363500.64,,,,,,,,,,,,4116591.94,461032181.23,325722591.98,48795598.97,10212928.43,,,,,,22197830.85,406928950.23,54103231.0,,489232104.52,,32743.35,,489264847.87,18404354.27,494416720.0,,,,512821074.27,-23556226.4,,,,,26695203.8143,,40000000.0,,518867.92,40518867.92,-40518867.92,234331.78,-9737531.54,31421025.52,21683493.98,,,,577936.98,12813590.3,1051633.63,,,,-3538.74,3671.9,1568810.81,-3315384.52,-5326684.51,1803208.44,-13750766.78,-19492034.58,14240492.66,,54103231.0,,,,-9737531.54,,,24409631.32,,,21683493.98,31421025.52,,,1
260,688683.SH,20210322,20210322,20200630,1,1,2,26403241.13,221220.94,168242474.26,851045.85,,,,,,,,,,,,1912736.54,171006256.65,82040384.61,33254478.87,7359097.29,,,,,,15895296.4,138549257.17,32456999.48,,404500000.0,1374776.86,53200.0,,405927976.86,22684142.67,449500000.0,,,,472184142.67,-66256165.81,,,,,-25896591.9736,12000000.0,221067.01,,3026000.0,15247067.01,-15247067.01,335622.43,-48710610.91,186397798.08,137687187.17,,,,1592819.0,5274451.69,746143.97,698781.97,,,-41667.7,1347.49,-105200.0,-1786249.46,-53630.99,57234.27,-3997232.93,783113.35,3282751.07,,32456999.48,,,,-48710610.91,,,-50860.32,,,137687187.17,186397798.08,,,1
