,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
1523,002948.SZ,20200425,20200425,20200331,2,1,1,,,,,10632319000.0,731152000.0,,,,,,3166719000.0,,1818382000.0,,350114000.0,17542571000.0,,639755000.0,333338000.0,15608435000.0,,,1336442000.0,,156206000.0,24921954000.0,-7379383000.0,,21389142000.0,1739282000.0,2000.0,,23128426000.0,29983000.0,25652555000.0,,,,25682538000.0,-2554112000.0,,21306037000.0,,21306037000.0,,16139980000.0,12000.0,,39766000.0,16179758000.0,5126279000.0,8097000.0,-4799119000.0,22500748000.0,17701629000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1524,601916.SH,20200425,20200425,20200331,2,1,1,,,,,92279641000.0,6171962000.0,,,,,,17490175000.0,,381100000.0,,20176313000.0,172826568000.0,,2856620000.0,1080363000.0,48867135000.0,4927043000.0,,9358436000.0,,12230389000.0,138795415000.0,34031153000.0,,314892784000.0,6846489000.0,19890000.0,,321759163000.0,357222000.0,328090465000.0,,,,328447687000.0,-6688524000.0,,17640704000.0,,17640704000.0,,53760000000.0,2282391000.0,,,56042391000.0,-38401687000.0,184782000.0,-10874276000.0,46944014000.0,36069738000.0,,,,,,,,,,,,,,,,,,,,,,,,,5206203000.0,,,,,,,,,1
1525,300395.SZ,20200425,20200425,20200331,1,1,1,,,118537060.57,1738.0,,,,,,,,,,,,18143769.76,136682568.33,61094349.15,43400658.65,7779791.58,,,,,,16113691.45,128388490.83,8294077.5,,,,180.0,,180.0,46946319.06,,,,,46946319.06,-46946139.06,,,,,-92716477.1202,,,,,,,1111594.19,-37540467.37,873175185.4,835634718.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1526,300052.SZ,20200425,20200425,20200331,1,1,1,,,315089122.09,,,,,,,,,,,,,4424117.59,319513239.68,297701967.94,14245138.57,1271277.77,,,,,,18912761.5,332131145.78,-12617906.1,1775399.99,100000000.0,,,,101775399.99,11757324.74,,,,,11757324.74,90018075.25,90000000.0,,,90000000.0,-137146849.2697,176500000.0,2513839.53,,88000000.0,267013839.53,-177013839.53,111946.84,-99501723.54,169116169.53,69614445.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1527,600750.SH,20200425,20200425,20200331,1,1,1,,,677121740.54,,,,,,,,,,,,,9476267.12,686598007.66,99961492.61,163211427.82,89968350.8,,,,,,177934542.46,531075813.69,155522193.97,,750290000.0,5739791.11,26079.06,,756055870.17,39293192.1,707000000.0,,,,746293192.1,9762678.07,,,,,103560605.2082,,,,,,,,165284872.04,927299786.18,1092584658.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1528,300483.SZ,20200425,20200425,20200331,1,1,1,,,265473362.77,3707704.21,,,,,,,,,,,,86309533.25,355490600.23,102398227.36,20657560.55,26927181.8,,,,,,37982120.09,187965089.8,167525510.43,,,,,,,190059434.89,,,,,190059434.89,-190059434.89,40000000.0,,5500000.0,45500000.0,-373204592.6499,62500000.0,30799228.54,,27526852.47,120826081.01,-75326081.01,-673367.77,-98533373.24,445017373.12,346483999.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1529,300451.SZ,20200425,20200425,20200331,1,1,1,,,179733345.27,6341782.94,,,,,,,,,,,,10308828.41,196383956.62,205302989.12,160095006.79,31334969.65,,,,,,80466502.21,477199467.77,-280815511.15,,,1230843.49,,,1230843.49,19852131.08,28000000.0,,15000000.0,,62852131.08,-61621287.59,163835000.0,,,163835000.0,-332834146.3698,1250000.0,2520189.73,,160000.0,3930189.73,159904810.27,,-182531988.47,532125419.79,349593431.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1530,300248.SZ,20200425,20200425,20200331,1,1,1,,,125808565.84,10314462.2,,,,,,,,,,,,7930348.24,144053376.28,87188526.14,88870105.9,40105295.36,,,,,,29149646.24,245313573.64,-101260197.36,,110400000.0,1247524.65,,,111647524.65,17336854.91,120000000.0,,,,137336854.91,-25689330.26,,,,750000.0,-152668148.4595,35860000.0,1177454.35,,,37037454.35,-36287454.35,,-163236981.97,554392402.92,391155420.95,750000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1531,300552.SZ,20200425,20200425,20200331,1,1,1,,,352385663.03,88367819.35,,,,,,,,,,,,6614909.19,447368391.57,190948818.57,48283606.0,193700159.74,,,,,,51353920.08,484286504.39,-36918112.82,,,,,,,4625485.51,,,,,4625485.51,-4625485.51,100000000.0,,,100000000.0,-48045040.3078,,,,,,100000000.0,,58456401.67,513149428.07,571605829.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1532,600561.SH,20200425,20200425,20200331,1,1,1,,,363368016.25,2226755.99,,,,,,,,,,,,159546746.61,525141518.85,263003707.69,176724970.92,47681269.89,,,,,,101036860.7,588446809.2,-63305290.35,,,,108810.08,488000.0,596810.08,42432172.81,11716408.88,,,,54148581.69,-53551771.61,351220800.0,,,351220800.0,-200909761.32,401263218.9,28882889.61,,120061.35,430266169.86,-79045369.86,,-195902431.82,692064024.65,496161592.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1533,601088.SH,20200425,20200425,20200331,1,1,1,,,55435000000.0,0.0,1491000000.0,,2900000000.0,,,,,384000000.0,,,5994000000.0,1178000000.0,71229000000.0,23761000000.0,5960000000.0,9975000000.0,,,,105000000.0,,1444000000.0,41245000000.0,29984000000.0,109000000.0,17276000000.0,784000000.0,62000000.0,,18231000000.0,2863000000.0,63000000.0,,526000000.0,,3452000000.0,14779000000.0,1886000000.0,,,1927000000.0,35315439763.5388,5853000000.0,1637000000.0,776000000.0,62000000.0,7552000000.0,-5625000000.0,-71000000.0,39067000000.0,41827000000.0,80894000000.0,41000000.0,41000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1534,300017.SZ,20200425,20200425,20200331,1,1,1,,,1348975800.3,,,,,,,,,,,,,18205112.67,1367180912.97,947180357.17,287632169.1,16924974.77,,,,,,44200093.8,1295937594.84,71243318.13,,2441392554.21,30243495.92,10158956.96,,2481795007.09,132204325.61,2665360920.77,,,,2797565246.38,-315770239.29,,,,14170.2,335145860.5043,108120000.0,1089148.69,,,109209148.69,-109194978.49,6052230.7,-347669668.95,1066108750.85,718439081.9,14170.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1535,300772.SZ,20200425,20200425,20200331,1,1,1,,,884645361.83,12486547.58,,,,,,,,,,,,367778143.83,1264910053.24,880339432.29,61460399.45,32321284.16,,,,,,182830500.32,1156951616.22,107958437.02,,,,,,,30929428.95,,,,,30929428.95,-30929428.95,,,,11800000.0,-119915673.3197,,315691.67,,,315691.67,11484308.33,,88513316.4,2355891152.09,2444404468.49,11800000.0,11800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1536,002841.SZ,20200425,20200425,20200331,1,1,1,,,2812955332.46,30129910.84,,,,,,,,,,,,75624375.2,2918709618.5,2620702002.54,508163054.24,111837202.11,,,,,,238138154.67,3478840413.56,-560130795.06,0.0,1224000000.0,17672722.36,428272.64,16322901.24,1258423896.24,70184145.62,1624352370.79,0.0,0.0,0.0,1694536516.41,-436112620.17,390350526.94,,257809419.47,648159946.41,-752584776.8787,686.55,0.0,0.0,0.0,686.55,648159259.86,4804807.45,-343279347.92,3980999883.54,3637720535.62,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1537,002350.SZ,20200425,20200425,20200331,1,1,1,,,460344719.8,6118997.87,,,,,,,,,,,,40639340.54,507103058.21,366983153.38,77573804.13,25091622.9,,,,,,100218167.7,569866748.11,-62763689.9,1839391.95,,,400.0,,1839791.95,14954370.99,,,,,14954370.99,-13114579.04,,,,,-82377308.49,,3080388.2,,6849731.54,9930119.74,-9930119.74,,-85808388.68,398782775.68,312974387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1538,600420.SH,20200425,20200425,20200331,1,1,1,,,2180824923.38,30207177.12,,,,,,,,,,,,53654856.58,2264686957.08,1236891762.54,419010440.71,291229761.45,,,,,,654262663.3,2601394628.0,-336707670.92,,479798.04,547035.16,44559.0,,1071392.2,44682728.78,200000000.0,,,,244682728.78,-243611336.58,1258000000.0,,5030428.86,1263030428.86,-1614118150.128,636661570.0,47276411.12,400000.0,1043230067.22,1727168048.34,-464137619.48,1048458.54,-1043408168.44,4160491725.22,3117083556.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1539,603386.SH,20200425,20200425,20200331,1,1,1,,,313057007.05,835578.1,,,,,,,,,,,,11898272.22,325790857.37,208078538.75,98235003.78,13665790.78,,,,,,15873711.27,335853044.58,-10062187.21,,,,,,,21130751.68,,,56765.55,,21187517.23,-21187517.23,186972842.16,,10531675.31,197504517.47,-125636761.39,165979972.49,6549549.05,,845397.01,173374918.55,24129598.92,507022.49,-6613083.03,104962659.43,98349576.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1540,002683.SZ,20200425,20200425,20200331,1,1,1,,,1612575145.92,635245.76,,,,,,,,,,,,54124505.3,1667334896.98,958079632.82,182131214.12,58189393.38,,,,,,113152326.53,1311552566.85,355782330.13,,50000000.0,411341.44,2223696.0,,52635037.44,69883106.42,228000000.0,,,,297883106.42,-245248068.98,644890000.0,,72652239.59,717542239.59,123213179.4676,612397480.0,121242855.33,,54792006.57,788432341.9,-70890102.31,,39644158.84,918071585.08,957715743.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1541,603829.SH,20200425,20200425,20200331,1,1,1,,,79666783.98,220615.3,,,,,,,,,,,,1830689.32,81718088.6,115049617.86,17078643.82,6357187.45,,,,,,6163106.01,144648555.14,-62930466.54,,130000000.0,396542.29,86000.0,,130482542.29,18639391.49,157000000.0,,,,175639391.49,-45156849.2,70000000.0,,15101340.0,120246340.0,-134096283.6075,40000000.0,758969.43,,,40758969.43,79487370.57,,-28599945.17,255570203.74,226970258.57,35145000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1542,000158.SZ,20200425,20200425,20200331,1,1,1,,,1850833739.63,2197067.28,,,,,,,,,,,,3299886.23,1856330693.14,1949453538.41,160906994.89,46448682.43,,,,,,131501794.33,2288311010.06,-431980316.92,,,,,,,88131215.2,,13350000.0,,,101481215.2,-101481215.2,1292130333.21,,,1298427333.21,-636246192.03,892413404.35,75641803.53,,107107726.93,1075162934.81,223264398.4,,-310197133.72,1562005260.6,1251808126.88,6297000.0,-1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1543,688739.SH,20200425,20200425,20200331,1,1,1,,,378711318.79,,,,,,,,,,,,,3475905.96,382187224.75,67133920.66,98164978.48,33662333.77,,,,,,61551310.49,260512543.4,121674681.35,,304010638.09,3288700.62,,,307299338.71,60745141.24,1160500000.0,,23559.17,,1221268700.41,-913969361.7,,,,,-1069785074.58,,,,,,,311087.75,-791983592.6,1246395301.96,454411709.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1544,002936.SZ,20200427,20200427,20200331,2,1,1,,,,,29594722000.0,5620000000.0,,,,,,3902118000.0,,820328000.0,,683296000.0,49611667000.0,,677386000.0,214842000.0,13321792000.0,,,2613621000.0,,264253000.0,34917503000.0,14694164000.0,,34286252000.0,2869531000.0,,,37155783000.0,72802000.0,43945099000.0,,,,44017901000.0,-6862118000.0,,13514760000.0,,13514760000.0,,26405204000.0,688079000.0,,,27093283000.0,-13578523000.0,19420000.0,-5727057000.0,17766563000.0,12039506000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1545,002903.SZ,20200427,20200427,20200331,1,1,1,,,16576184.14,474192.16,,,,,,,,,,,,7399927.74,24450304.04,17899002.0,10242929.82,1459410.9,,,,,,12665356.06,42266698.78,-17816394.74,,111000000.0,1305734.93,,,112305734.93,3506017.58,271000000.0,,,,274506017.58,-162200282.65,,,,,-186144689.57,,,,,,,,-180016677.39,209813842.85,29797165.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1546,600981.SH,20200427,20200427,20200331,1,1,1,,,7242110646.06,318254535.64,,,,,,,,,,,,162970875.87,7723336057.57,7327344107.4,276668302.71,195894150.15,,,,,,234925575.04,8034832135.3,-311496077.73,3829332.34,965087579.53,3990438.27,83100.0,0.0,972990450.14,33880995.93,953003843.4,,1341259.37,,988226098.7,-15235648.56,3388324831.58,,22263164.75,3413037996.33,-652609895.45,2452383325.74,89595746.5,,61444182.48,2603423254.72,809614741.61,13328568.69,496211584.01,3836248485.24,4332460069.25,2450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1547,300471.SZ,20200427,20200427,20200331,1,1,1,,,61342288.85,758.13,,,,,,,,,,,,5505987.46,66849034.44,59552133.87,21994439.84,3562500.99,,,,,,23239968.07,108349042.77,-41500008.33,,90220000.0,87803.46,2940000.0,,93247803.46,5258736.97,90220000.0,,,,95478736.97,-2230933.51,40000000.0,,60000000.0,100000000.0,-4975369.42,114000000.0,1393944.2,,3488013.89,118881958.09,-18881958.09,216298.77,-62396601.16,101259026.93,38862425.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1548,002211.SZ,20200427,20200427,20200331,1,1,1,,,132013723.82,369065.4,,,,,,,,,,,,2291807.15,134674596.37,350937711.09,9146460.07,8524547.02,,,,,,11416059.98,380024778.16,-245350181.79,170149092.66,,,,104949380.0,275098472.66,44861326.16,,,,,44861326.16,230237146.5,32000000.0,,,32000000.0,-64920184.26,,76083.33,,,76083.33,31923916.67,,16810881.38,43230382.98,60041264.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1549,002046.SZ,20200427,20200427,20200331,1,1,1,,,326296526.77,38704918.42,,,,,,,,,,,,51768326.76,416769771.95,252114567.42,129042483.96,13040048.57,,,,,,33313080.8,427510180.75,-10740408.8,21548913.69,,431046.42,1500.0,,21981460.11,23216621.12,,,20000000.0,,43216621.12,-21235161.01,409500000.0,,,409500000.0,-68900637.22,534662000.0,24654291.24,11102525.0,1923700.34,561239991.58,-151739991.58,336942.31,-183378619.08,608057009.73,424678390.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1550,300287.SZ,20200427,20200427,20200331,1,1,1,,,248408615.03,794326.62,,,,,,,,,,,,146524039.72,395726981.37,270253799.27,42072806.63,12892334.53,,,,,,172563531.55,497782471.98,-102055490.61,,,,,,,30389728.44,,,,,30389728.44,-30389728.44,,,,,-166656098.55,,2793315.72,,,2793315.72,-2793315.72,,-135238534.77,343457973.34,208219438.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1551,600533.SH,20200427,20200427,20200331,1,1,1,,,366852247.9,,,,,,,,,2701979.43,,,,18518805.22,388073032.55,480990522.49,48777878.68,84066408.83,-8500000.0,,,,,15849529.09,621184339.09,-233111306.54,564027.78,137146401.34,5773695.18,,,143484124.3,74848.83,152478581.37,,100800000.0,,253353430.2,-109869305.9,740100000.0,,12519224.85,752619224.85,-805344551.98,138250000.0,213514763.1,,253772783.7,605537546.8,147081678.05,,-195898934.39,2211257125.47,2015358191.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1552,600769.SH,20200427,20200427,20200331,1,1,1,,,6840709.91,,,,,,,,,,,,,1264635.38,8105345.29,7544715.22,2293574.42,113200.83,,,,,,105164.29,10056654.76,-1951309.47,,,,,,,2509816.55,9949850.0,,,,12459666.55,-12459666.55,,,,,-17921981.77,,,,,,,,-14410976.02,19958972.91,5547996.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1553,300797.SZ,20200427,20200427,20200331,1,1,1,,,86686076.13,7186961.71,,,,,,,,,,,,23125988.21,116999026.05,48278523.95,56810458.4,8103773.67,,,,,,22613787.02,135806543.04,-18807516.99,,,,,,,7635689.46,,,,,7635689.46,-7635689.46,,,,,-49367947.38,,,,,,,127866.27,-26315340.18,415263892.94,388948552.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1554,300807.SZ,20200427,20200427,20200331,1,1,1,,,40607640.68,838598.67,,,,,,,,,,,,8168406.26,49614645.61,51099069.18,24183398.01,14299834.58,,,,,,10400738.12,99983039.89,-50368394.28,,,,,,,6347057.45,80000000.0,,,,86347057.45,-86347057.45,,,,800000.0,-149551080.55,100000000.0,339300.0,,325471.7,100664771.7,-99864771.7,,-236580223.43,386777218.14,150196994.71,800000.0,800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1555,603126.SH,20200427,20200427,20200331,1,1,1,,,393024517.49,1944447.62,,,,,,,,,,,,35270563.48,430239528.59,333469551.58,81266360.28,58251863.05,,,,,,102336221.92,575323996.83,-145084468.24,,,,33005000.0,,33005000.0,5600839.49,,,,,5600839.49,27404160.51,,,,,-172813032.82,1540164.38,284970.29,,,1825134.67,-1825134.67,531173.98,-118974268.42,745710396.19,626736127.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1556,603810.SH,20200427,20200427,20200331,1,1,1,,,295446159.07,3717769.34,,,,,,,,,,,,1281986.66,300445915.07,108721219.57,45138043.54,1485942.31,,,,,,73124649.0,228469854.42,71976060.65,,167930000.0,5123921.54,290857.8,,173344779.34,46219875.1,132140000.0,,,,178359875.1,-5015095.76,,,,,100504080.4804,,,,,,,320955.94,67281920.83,342611648.08,409893568.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1557,002156.SZ,20200427,20200427,20200331,1,1,1,,,2201759900.2,92811013.74,,,,,,,,,,,,30186031.89,2324756945.83,1797673940.93,332690889.99,9160395.26,,,,,,57379684.74,2196904910.92,127852034.91,93591446.79,,14640.78,272568.71,,93878656.28,858298677.5,1500000.0,,105946074.57,,965744752.07,-871866095.79,2940844123.71,,,2940844123.71,-1775635962.57,1392119500.81,87330656.35,,299001278.59,1778451435.75,1162392687.96,26446537.97,444825165.05,2009969281.75,2454794446.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1558,688016.SH,20200427,20200427,20200331,1,1,1,,,105022854.04,,,,,,,,,,,,,9132261.99,114155116.03,14995087.98,21832607.98,13769928.84,,,,,,7021243.73,57618868.53,56536247.5,,460000000.0,4983178.09,,,464983178.09,2888754.93,460000000.0,,,,462888754.93,2094423.16,,,,,46948195.7155,,,,,,,,58630670.66,888760142.22,947390812.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1559,600731.SH,20200427,20200427,20200331,1,1,1,,,474241108.27,17815830.73,,,,,,,,,,,,11955013.73,504011952.73,266281171.56,73802402.03,9940905.97,,,,,,21900363.26,371924842.82,132087109.91,,,,-3605774.12,,-3605774.12,19685340.37,,,,,19685340.37,-23291114.49,250000000.0,,125766895.57,375766895.57,157538672.0773,230500000.0,3980161.25,,187453370.0,421933531.25,-46166635.68,,62629359.74,442124693.46,504754053.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1560,603680.SH,20200427,20200427,20200331,1,1,1,,,630961053.58,2506390.5,,,,,,,,,,,,71362577.5,704830021.58,395225482.91,229766154.85,46573518.15,,,,,,76355279.29,747920435.2,-43090413.62,,1057400000.0,28680172.35,,,1086080172.35,99347158.46,1050400000.0,,688059.81,,1150435218.27,-64355045.92,1877831820.0,,,1877831820.0,-194857589.3571,1896517820.0,20501253.12,,536850.0,1917555923.12,-39724103.12,-4593044.99,-151762607.65,822787973.46,671025365.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1561,600971.SH,20200427,20200427,20200331,1,1,1,,,1892542731.15,5803854.46,,,,,,,,,,,,38295644.76,1936642230.37,880832242.04,362940423.29,217635245.23,,,,,,94417819.0,1555825729.56,380816500.81,,,,,,,126684265.23,,,,,126684265.23,-126684265.23,820000000.0,,,820000000.0,-67411329.4023,350000000.0,32891635.43,,,382891635.43,437108364.57,,691240600.15,5232628594.5,5923869194.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1562,603195.SH,20200427,20200427,20200331,1,1,1,,,1870952229.35,3642489.79,,,,,,,,,,,,39156065.89,1913750785.03,1402105202.55,389502205.62,177234202.99,,,,,,128603993.16,2097445604.32,-183694819.29,5881360000.0,,24651520.27,252879.21,,5906264399.48,156800798.73,,,7700798237.23,,7857599035.96,-1951334636.48,,,,3520396226.42,-1988670352.2608,,,,6930833.0,6930833.0,3513465393.42,374129.6,1378810067.25,719322675.44,2098132742.69,3520396226.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1563,603527.SH,20200427,20200427,20200331,1,1,1,,,758004983.81,976836.27,,,,,,,,,,,,162216.92,759144037.0,775980228.2,16713111.46,8978194.98,,,,,,6347350.62,808018885.26,-48874848.26,813406.86,,,,,813406.86,27079546.05,,,,,27079546.05,-26266139.19,125000000.0,,,125000000.0,-102284170.7967,55000000.0,1897372.66,,,56897372.66,68102627.34,470041.17,-6568318.94,288357941.26,281789622.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1564,688039.SH,20200427,20200427,20200331,1,1,1,,,27824972.11,,,,,,,,,,,,,8052065.08,35877037.19,74303277.92,18441428.04,11978019.99,,,,,,12061295.44,116784021.39,-80906984.2,450635750.23,,,,,450635750.23,4593072.26,20000000.0,,1061087650.0,,1085680722.26,-635044972.03,10500000.0,,,10500000.0,-719841155.3787,,261623.8,,5839400.0,6101023.8,4398976.2,289287.8,-711263692.23,1003595029.17,292331336.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1565,603590.SH,20200427,20200427,20200331,1,1,1,,,213324814.61,,,,,,,,,,,,,29022424.79,242347239.4,7984744.7,26388615.93,33144834.39,,,,,,113507646.88,181025841.9,61321397.5,,20000000.0,,,,20000000.0,6778858.98,185000000.0,,,,191778858.98,-171778858.98,,,,,46524548.0998,,,,,,,,-110457461.48,1565196016.07,1454738554.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1566,603992.SH,20200427,20200427,20200331,1,1,1,,,457416964.15,8394662.74,,,,,,,,,,,,11125476.39,476937103.28,277153619.02,106544631.55,17086128.01,,,,,,33532901.66,434317280.24,42619823.04,,,,,,,113804408.33,,,1101650.0,,114906058.33,-114906058.33,,,,,-134068194.098,,,,,,,4147073.39,-68139161.9,1007115994.04,938976832.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1567,603877.SH,20200427,20200427,20200331,1,1,1,,,1588029893.45,,,,,,,,,,,,,58865075.52,1646894968.97,993108044.37,466002118.49,132720588.2,,,,,,237304775.51,1829135526.57,-182240557.6,,1650100000.0,10647104.22,314412.89,,1661061517.11,173999774.96,1459000000.0,,,,1632999774.96,28061742.15,144788983.3,,,144788983.3,-320670948.3846,154849729.44,2703646.8,,99440.0,157652816.24,-12863832.94,120.47,-167042527.92,582917841.84,415875313.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1568,603995.SH,20200427,20200427,20200331,1,1,1,,,3434682102.1,3550728.5,,,,,,,,,,,,28386854.27,3466619684.87,3407605322.93,48336366.41,41376801.11,,,,,,50601737.35,3547920227.8,-81300542.93,,750000000.0,477403.3,193.0,,750477596.3,120991130.12,470000000.0,,,,590991130.12,159486466.18,13962200.0,,,33712200.0,49277747.23,112024700.0,4673092.29,,1817766.36,118515558.65,-84803358.65,1658078.3,-4959357.1,1201324237.52,1196364880.42,19750000.0,19750000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1569,300270.SZ,20200427,20200427,20200331,1,1,1,,,98636712.08,,,,,,,,,,,,,6087621.97,104724334.05,54371371.6,9193065.14,953728.21,,,,,,4550906.09,69069071.04,35655263.01,50000000.0,,,,47500.0,50047500.0,,,,50000000.0,,50000000.0,47500.0,108000000.0,,,108000000.0,482723.11,109480000.0,1291004.57,,,110771004.57,-2771004.57,,32931758.44,126596016.83,159527775.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1570,688357.SH,20200427,20200427,20200331,1,1,1,,,44621914.19,,,,,,,,,,,,,792986.89,45414901.08,25291368.96,11688800.15,3578937.31,,,,,,7559268.67,48118375.09,-2703474.01,2619643.56,447850000.0,,40000.0,,450509643.56,7978573.43,480350000.0,,,,488328573.43,-37818929.87,20000000.0,,,20000000.0,-54665190.3187,9000000.0,1214164.22,,900000.0,11114164.22,8885835.78,-188.74,-31636756.84,117226798.39,85590041.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1571,300271.SZ,20200427,20200427,20200331,1,1,1,,,201356889.06,28442049.73,,,,,,,,,,,,31600405.55,261399344.34,341928673.8,254089596.05,100469963.1,,,,,,103457191.88,799945424.83,-538546080.49,583000000.0,6321172.22,,120000.0,,589441172.22,55482924.06,,3508490.0,580000000.0,,638991414.06,-49550241.84,,,499240.69,499240.69,-623878332.83,,,,,,499240.69,,-587597081.64,1909581035.26,1321983953.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1572,300104.SZ,20200427,20200427,20200331,1,1,1,,,70985867.74,,,,,,,,,,,,,13553127.59,84538995.33,28041443.73,52868053.31,297688.12,,,,,,18016984.14,99224169.3,-14685173.97,,550000.0,,119332.52,,669332.52,,,,,,,669332.52,,,,,58041742.42,,15858614.24,,,15858614.24,-15858614.24,,-29874455.69,226851878.43,196977422.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
