,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,603558.SH,20200528,9795,823.33,13195,1110.91,13602,1144.19,11880,999.73,6261,529.6,5333,450.0,2000,169.76,1250,106.25,4822,410.69
1,603712.SH,20200528,38123,10853.41,34666,9868.44,43955,12518.58,47819,13614.7,24916,7105.26,25315,7215.66,4702,1329.53,3897,1107.98,9151,2643.04
2,002729.SZ,20200528,4020,1291.1,5103,1639.51,2571,827.53,1815,583.74,1153,372.04,826,267.42,0,0.0,0,0.0,-2354,-755.55
3,300344.SZ,20200528,14233,571.91,11573,465.68,15793,634.59,14357,576.95,8251,332.13,12348,496.0,0,0.0,0,0.0,-8091,-323.37
4,600187.SH,20200528,21561,461.14,32706,700.17,26456,566.82,19300,413.2,17477,374.34,13488,288.93,0,0.0,0,0.0,-7520,-158.03
5,603689.SH,20200528,7549,757.09,9110,913.67,13725,1375.83,13329,1335.87,5404,541.6,4239,424.98,0,0.0,0,0.0,6443,647.8
6,603843.SH,20200528,20236,826.2,14322,585.98,22060,902.07,21440,877.01,5252,215.18,11786,480.44,0,0.0,0,0.0,-10965,-446.35
7,300475.SZ,20200528,12791,1013.13,7474,592.96,7998,633.56,7401,587.06,2906,230.17,8499,671.21,0,0.0,322,25.63,-2510,-197.09
8,300760.SZ,20200528,10947,29744.64,6270,17072.58,13677,37193.01,13196,35873.21,12746,34626.55,15937,43322.83,7729,21069.33,9697,26364.92,-3680,-10006.03
9,300809.SZ,20200528,4989,1016.64,4146,846.63,3718,758.3,4722,961.91,957,195.88,796,162.29,0,0.0,0,0.0,-1703,-345.79
10,002007.SZ,20200528,109419,43772.0,48034,19281.35,124680,50067.06,94201,37822.5,92576,37175.74,125012,50103.62,39144,15695.85,98572,39503.17,-50156,-20171.97
11,603121.SH,20200528,14249,2231.3,12514,1964.84,12867,2016.55,13983,2188.05,2596,408.32,3215,503.28,0,0.0,0,0.0,-4442,-694.98
12,000598.SZ,20200528,28824,1350.37,24239,1136.12,18756,879.47,29906,1401.49,16802,787.83,21171,993.18,10934,513.12,0,0.0,-1056,-47.25
13,603060.SH,20200528,12635,2767.72,10775,2361.23,11481,2517.08,12933,2837.89,7468,1639.56,8436,1848.43,560,123.19,0,0.0,-2362,-514.63
14,603109.SH,20200528,22312,6672.81,19405,5817.56,23437,7025.35,22145,6628.15,10302,3097.91,14021,4207.6,0,0.0,480,142.76,-4950,-1466.76
15,688010.SH,20200528,10297,4048.37,15049,5937.68,20261,8019.5,18043,7141.43,16422,6540.7,13698,5445.15,1180,465.71,1369,550.02,6553,2638.61
16,000691.SZ,20200528,19478,780.86,19667,789.68,19554,785.89,15485,621.34,3203,128.44,7083,284.16,0,0.0,0,0.0,-7469,-298.16
17,002077.SZ,20200528,21036,996.64,18888,896.56,27525,1305.5,30447,1443.44,22635,1073.64,19661,932.12,0,0.0,2200,103.65,-13252,-625.51
18,002231.SZ,20200528,19029,1239.66,17391,1133.41,13465,876.88,12371,806.37,3033,198.17,5765,374.93,0,0.0,0,0.0,-3293,-214.1
19,002362.SZ,20200528,17095,2757.5,10945,1772.54,11423,1841.66,11855,1912.59,2101,338.42,6156,986.97,0,0.0,1663,265.48,-3023,-490.54
20,300026.SZ,20200528,237724,11631.73,164337,8037.81,280142,13708.85,257700,12619.72,176120,8619.88,230568,11283.02,25967,1269.22,67347,3289.12,-66701,-3242.68
21,600023.SH,20200528,22105,779.19,24234,853.23,21609,761.53,24568,865.74,17818,627.34,23838,839.66,20000,704.0,8892,313.43,-8987,-313.93
22,601985.SH,20200528,52505,2142.53,30628,1248.76,65661,2678.86,44597,1819.75,45341,1849.48,74106,3025.32,8244,336.31,22420,913.36,-13777,-558.21
23,002493.SZ,20200528,18639,2155.91,13336,1542.3,24920,2881.73,41634,4808.45,21247,2454.57,15384,1779.24,9586,1107.63,4039,469.85,-8680,-990.94
