,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,600642.SH,20200722,58461,3521.55,67710,4078.5,57638,3471.66,52471,3162.16,39110,2356.96,38210,2301.01,6182,373.01,3000,181.5,-20671,-1233.81
1,000506.SZ,20200722,89661,2480.18,72541,2004.91,101008,2794.56,87725,2424.89,67130,1857.75,89542,2480.42,0,0.0,7992,222.27,-7853,-204.45
2,300776.SZ,20200722,3914,3555.48,3083,2799.88,4286,3891.03,4383,3982.88,2311,2099.38,2842,2581.55,448,407.17,651,588.75,1527,1392.79
3,002560.SZ,20200722,186120,18978.77,169677,17318.96,206662,21081.63,199649,20354.19,115479,11785.98,140970,14354.62,21002,2112.17,18967,1930.76,27569,2870.76
4,002609.SZ,20200722,50989,7498.15,41926,6176.65,56235,8276.34,55046,8099.14,25445,3736.5,33418,4907.68,2583,379.99,4862,707.51,-18973,-2766.21
5,300224.SZ,20200722,73826,8245.31,83650,9368.7,91778,10255.92,86129,9631.2,53237,5979.76,51450,5758.8,13955,1559.62,11566,1281.89,-29165,-3243.2
6,600067.SH,20200722,15168,578.63,17377,664.33,13488,515.22,15479,591.11,11268,431.57,7068,269.97,0,0.0,0,0.0,-10320,-393.35
7,600221.SH,20200722,297691,4920.85,347896,5748.32,384959,6358.3,442480,7303.4,462882,7646.35,462642,7642.28,395666,6537.47,288180,4768.97,116178,1963.13
8,603569.SH,20200722,5572,542.91,5427,529.16,4406,429.24,5058,492.62,807,78.74,300,29.11,0,0.0,0,0.0,-3403,-330.96
9,300355.SZ,20200722,57788,1719.17,44083,1312.89,70877,2111.75,57504,1711.36,46855,1395.77,55202,1643.74,12500,372.5,31232,931.2,-24836,-731.64
10,600198.SH,20200722,136026,19979.98,102636,15101.51,151684,22295.97,155709,22891.79,96984,14273.01,117508,17268.57,15513,2288.06,24354,3575.16,-34872,-5051.42
