,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,002058.SZ,20200213,3671,790.08,3361,725.38,4300,926.06,4790,1031.73,2664,574.5,2484,533.52,0,0.0,0,0.0,-603,-129.17
1,002212.SZ,20200213,28959,7236.08,32891,8249.91,43375,10866.31,44735,11238.34,60145,15110.82,67434,16921.28,52102,13123.83,39522,9927.52,-16508,-4141.9
2,600988.SH,20200213,395122,27894.61,516172,36524.22,574007,40551.18,612087,43225.84,548836,38821.69,498561,35230.85,292281,20690.07,183424,12976.64,291426,20824.09
3,688122.SH,20200213,12445,4834.27,12279,4787.47,25288,9841.09,23357,9097.05,15089,5884.37,18124,7044.91,2406,937.38,1469,567.69,-580,-208.01
4,300308.SZ,20200213,24542,15523.87,19345,12253.07,24830,15698.21,25394,16063.15,16394,10367.14,18440,11644.63,5037,3185.85,7624,4814.23,-2942,-1828.57
5,600305.SH,20200213,38443,6558.41,27708,4732.62,40657,6941.12,37670,6430.49,17789,3034.28,29111,4961.88,2005,341.44,4406,750.25,-24006,-4083.15
6,002775.SZ,20200213,12097,632.66,7348,384.27,12196,638.07,12903,675.23,1008,52.62,5051,263.84,0,0.0,0,0.0,-10131,-529.12
7,300390.SZ,20200213,122363,13524.98,127486,14214.31,140514,15565.56,206328,23002.16,164048,18245.56,228422,25468.78,310032,35082.94,174720,19733.8,-201139,-22872.65
8,300439.SZ,20200213,35759,5216.73,23026,3366.29,39605,5782.33,39407,5750.06,13304,1942.04,22910,3342.23,2753,404.69,6078,887.21,-16849,-2442.06
9,600436.SH,20200213,18004,22954.81,6919,8830.77,18430,23506.29,14389,18363.0,13082,16696.96,20226,25808.17,6465,8238.89,14447,18395.0,-5045,-6420.93
10,603938.SH,20200213,11230,3105.76,12181,3379.15,17729,4903.16,16103,4467.59,9596,2666.43,12791,3556.02,3574,1014.79,1054,287.39,-730,-202.12
11,300724.SZ,20200213,16101,11523.55,11920,8560.16,23129,16587.41,22275,15989.8,38149,27384.96,39379,28257.39,55243,39963.03,59048,42651.6,-57086,-41226.79
12,600015.SH,20200213,36739,2604.9,32176,2281.32,53472,3790.91,30205,2141.91,32764,2323.16,32818,2327.65,4369,310.2,32144,2278.3,-40840,-2890.29
13,603517.SH,20200213,14385,5570.27,9580,3710.82,11115,4304.2,12007,4647.07,7367,2850.15,8052,3116.4,1255,485.92,4484,1736.24,-6257,-2416.68
14,002485.SZ,20200213,18215,1014.83,13088,729.16,14529,808.39,18110,1008.39,3915,218.23,2621,146.56,0,0.0,2840,157.34,-8517,-473.62
15,300149.SZ,20200213,19181,2513.36,11488,1506.61,21009,2753.27,18403,2412.03,10567,1381.46,11645,1523.55,1000,131.1,10221,1336.99,-8558,-1119.16
16,300303.SZ,20200213,483331,33377.43,440266,30565.78,548899,37977.4,472472,32695.44,440511,30514.8,460531,31884.83,169149,11734.86,268622,18458.43,16399,1458.43
17,600146.SH,20200213,34784,3866.83,28479,3174.05,34596,3849.84,35119,3908.23,23050,2566.05,26773,2969.63,0,0.0,2059,230.81,-12616,-1398.33
18,600300.SH,20200213,60082,1803.36,58071,1743.07,54152,1625.58,60954,1829.22,44148,1323.6,52554,1576.05,13197,395.81,0,0.0,-5050,-145.89
19,603648.SH,20200213,12559,1094.03,8447,736.32,14224,1238.31,16095,1401.85,831,72.22,3072,266.38,0,0.0,0,0.0,-5672,-492.12
20,002770.SZ,20200213,56156,1190.26,37358,792.67,39049,828.49,32299,685.77,12290,259.46,24737,523.58,4756,100.83,17856,377.02,-41628,-879.31
21,002819.SZ,20200213,15162,3609.05,10427,2482.62,11780,2804.25,12077,2873.87,4143,984.59,7806,1856.26,138,32.71,913,217.85,-4281,-1017.51
22,300434.SZ,20200213,17342,1453.11,14769,1243.24,17945,1505.48,21912,1839.27,7787,654.74,10693,898.69,4300,367.87,0,0.0,-6523,-539.07
23,600277.SH,20200213,71702,2839.04,74322,2947.99,103761,4111.94,80925,3214.27,66441,2635.11,70970,2807.16,3672,147.58,19359,764.25,-30784,-1206.17
24,002939.SZ,20200213,164225,20810.9,169695,21580.22,249769,31709.03,243633,30951.41,223313,28396.78,225052,28559.31,69126,8800.99,68054,8626.77,-24018,-2935.8
25,300554.SZ,20200213,12193,1713.53,8483,1194.23,10197,1433.99,10887,1532.26,2219,311.46,2239,312.67,0,0.0,3000,419.82,-617,-82.88
