,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,600022.SH,20200817,194426,2742.16,255379,3601.48,282333,3981.65,269697,3804.24,296187,4180.81,267867,3770.9,164115,2308.03,144117,2036.03,-28789,-374.33
1,002492.SZ,20200817,41960,2619.8,59598,3726.22,57136,3569.84,54866,3428.07,37078,2319.24,29218,1826.69,9509,597.59,2000,125.5,15227,964.5
2,300156.SZ,20200817,42502,59.5,60394,82.88,65705,90.31,47813,66.94,0,0.0,0,0.0,0,0.0,0,0.0,45167,64.91
3,300310.SZ,20200817,55700,3296.89,58450,3465.48,80728,4780.04,76975,4556.24,58252,3455.77,57954,3434.66,15747,936.94,17048,1013.27,85,20.89
4,600153.SH,20200817,76549,7487.2,114490,11206.46,107308,10503.8,99036,9693.95,96027,9400.32,67265,6584.45,21869,2145.77,20962,2052.24,20219,2011.2
5,601000.SH,20200817,86620,2166.12,124849,3123.2,112724,2816.42,133064,3326.87,108894,2722.84,121348,3030.43,80099,2003.1,9076,227.99,90253,2264.34
6,603655.SH,20200817,9677,3229.58,14209,4796.16,15343,5137.04,20693,7014.21,14394,4889.6,16391,5598.17,20504,7153.67,8626,3001.35,-8626,-3088.03
7,000017.SZ,20200817,19376,529.93,13867,380.12,13238,362.67,14887,407.96,6325,172.64,10184,277.15,0,0.0,0,0.0,-4748,-129.26
8,001979.SZ,20200817,54217,9502.17,50309,8831.02,86600,15183.05,73729,12937.5,72407,12706.3,69409,12168.54,15416,2706.9,35192,6161.38,8857,1580.22
9,002826.SZ,20200817,27503,3679.35,19050,2556.67,25877,3466.56,24401,3270.53,7277,974.98,12183,1627.64,1013,133.92,6036,799.97,5365,721.39
10,603337.SH,20200817,21647,5405.99,30829,7707.48,30046,7513.83,35272,8823.07,33449,8390.37,21042,5259.43,7234,1798.91,5234,1319.12,13057,3298.23
11,300494.SZ,20200817,28922,5651.51,31550,6172.93,30270,5917.35,26831,5248.22,15231,2982.81,13847,2705.02,3303,646.99,5498,1072.49,-4418,-857.77
12,600491.SH,20200817,23691,2185.8,20588,1901.94,36185,3339.49,35132,3245.63,29821,2754.65,28225,2602.67,0,0.0,5752,529.69,-6457,-590.46
13,603993.SH,20200817,422542,18605.82,426197,18812.29,540291,23808.88,510077,22485.82,675572,29804.78,584070,25765.93,460988,20341.17,579049,25496.6,375651,16685.17
14,300828.SZ,20200817,5411,1585.49,6161,1808.7,6425,1884.3,6116,1792.31,2125,624.52,1684,493.29,0,0.0,0,0.0,-153,-43.65
15,600825.SH,20200817,20965,1249.22,18910,1128.43,28458,1696.51,25235,1504.31,31414,1875.05,25848,1542.45,4219,252.89,15064,898.48,-13245,-787.73
16,601518.SH,20200817,21480,537.48,21744,544.57,28597,714.82,18432,461.92,14165,354.51,30540,761.57,12281,307.0,5807,145.76,-11537,-285.47
