,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,000779.SZ,20200702,13586,1443.66,20351,2163.21,17475,1858.7,19682,2091.2,12871,1367.99,6522,694.14,3648,386.64,1025,108.45,10158,1080.09
1,000933.SZ,20200702,74675,3130.3,118791,4996.71,134406,5644.3,143529,6032.7,133725,5620.1,106631,4477.71,59172,2497.45,33027,1385.03,129961,5470.75
2,002270.SZ,20200702,70427,4002.24,74256,4220.25,92946,5282.65,86217,4899.88,69850,3971.99,71405,4059.71,15294,870.13,16640,947.18,47266,2695.2
3,002319.SZ,20200702,2203,126.8,3640,209.81,6172,355.88,5082,293.08,2770,160.17,2424,139.96,0,0.0,0,0.0,-198,-10.65
4,603279.SH,20200702,6367,1317.12,6437,1332.88,8346,1727.63,8269,1711.38,2212,458.06,2218,458.54,0,0.0,0,0.0,1310,272.55
5,002604.SZ,20200702,28967,84.9,37203,107.94,46009,133.97,34475,100.53,28006,81.22,31303,91.62,0,0.0,0,0.0,-77394,-224.46
6,300065.SZ,20200702,10736,1076.18,13160,1321.12,17496,1754.38,22328,2240.87,16122,1619.89,9041,905.47,1375,137.36,1200,120.36,3172,318.64
7,600062.SH,20200702,42348,5698.28,39330,5298.29,63441,8543.52,58120,7826.37,37737,5086.96,45427,6120.69,11335,1529.67,11986,1613.06,-190,-9.79
8,002735.SZ,20200702,10430,2279.58,8579,1872.88,11550,2519.49,13771,3004.29,5023,1093.16,4434,967.99,831,180.98,1050,228.06,8616,1884.22
9,300196.SZ,20200702,9568,1022.43,10208,1092.3,10804,1157.57,11327,1212.47,5706,611.6,3543,379.02,0,0.0,1000,107.8,3422,369.22
10,300350.SZ,20200702,32667,1220.34,42145,1575.72,36424,1360.83,35078,1309.72,14064,527.88,11725,439.67,5793,216.06,0,0.0,13023,489.91
11,600193.SH,20200702,5520,280.36,3726,189.39,10928,555.28,11770,598.14,5641,286.58,6593,334.69,0,0.0,0,0.0,3919,200.23
12,002866.SZ,20200702,39874,6353.3,27875,4452.01,40590,6477.43,41810,6666.65,17454,2785.03,28501,4542.25,2717,436.54,2449,391.37,1717,294.77
13,002275.SZ,20200702,15603,2254.19,13857,2005.18,22400,3237.43,19033,2751.15,10200,1475.82,14653,2115.97,488,70.38,1148,165.52,-11528,-1662.03
14,601898.SH,20200702,68930,2718.74,89366,3529.99,70316,2773.26,84889,3349.7,94253,3724.04,70423,2775.77,39489,1555.76,28310,1116.34,98716,3900.59
15,002560.SZ,20200702,70224,5814.99,89295,7414.49,82619,6850.02,86315,7156.14,44696,3714.51,36695,3044.87,15326,1283.17,560,47.19,25941,2175.73
