,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,600165.SH,20200313,114939,4903.55,96328,4107.15,142604,6087.85,146072,6225.96,99830,4237.77,116795,4984.98,11048,475.75,9227,386.84,-23992,-991.79
1,601012.SH,20200313,146286,40109.36,110473,30409.49,201203,55242.33,205522,56341.68,179657,49210.87,193817,53055.46,165466,45144.01,182801,49899.94,15297,4502.69
2,603667.SH,20200313,18087,1520.09,16789,1412.29,16982,1427.68,17497,1470.3,4126,347.89,3624,306.55,0,0.0,1285,106.53,-4951,-415.74
3,002838.SZ,20200313,101807,42673.57,83829,35207.07,134066,56254.41,141037,59176.2,109293,45877.2,115846,48611.48,83956,35192.51,88409,37002.94,9283,4068.4
4,300299.SZ,20200313,255696,14732.89,311100,18120.27,360308,20858.75,368015,21316.08,319901,18601.71,306844,17750.3,112098,6555.8,62043,3562.5,87448,5332.82
5,002384.SZ,20200313,183843,48616.65,122405,32653.24,243493,64473.62,206792,54980.8,221811,58567.11,245783,64961.5,119371,31509.5,193538,50571.34,54492,14131.4
6,300048.SZ,20200313,283973,8444.73,335313,10099.23,349198,10400.18,360621,10762.39,248962,7466.71,234274,6973.54,94926,2867.51,46853,1343.97,91798,2933.65
7,300202.SZ,20200313,56424,5202.88,46982,4358.04,56318,5215.29,56230,5205.11,28650,2655.48,30396,2791.17,0,0.0,7784,719.33,-8676,-782.99
8,603701.SH,20200313,20100,2290.69,16749,1913.31,13835,1579.35,16575,1887.96,6448,737.94,8567,979.22,1508,172.52,0,0.0,-4967,-564.77
9,002718.SZ,20200313,5308,730.03,5297,730.48,5439,749.71,5311,731.52,968,134.29,1168,160.37,61,8.34,0,0.0,480,67.7
10,300179.SZ,20200313,65325,4483.32,63726,4381.03,71594,4949.34,54396,3743.81,36950,2568.53,50534,3506.95,556,36.75,5769,406.14,31713,2219.59
11,300333.SZ,20200313,146483,17764.29,166903,20429.89,247304,30066.46,234276,28554.24,189006,23092.62,173821,21079.39,37199,4528.37,44992,5388.23,36445,4584.83
12,300010.SZ,20200313,80581,14048.47,78944,13812.5,105191,18333.92,93424,16335.0,92143,16048.99,100697,17527.26,21640,3748.38,26490,4505.01,23442,4082.15
13,603355.SH,20200313,11047,2420.15,8306,1822.48,9483,2073.65,9485,2075.22,4264,932.18,7003,1528.27,0,0.0,0,0.0,-1942,-409.89
14,002526.SZ,20200313,214396,4944.75,160973,3724.68,193163,4466.02,202330,4674.39,89367,2069.04,120522,2776.1,27877,642.53,40978,947.18,-50430,-1133.27
15,300141.SZ,20200313,50261,4203.21,53301,4510.56,63656,5361.91,60005,5062.59,30545,2600.0,33949,2830.09,6401,546.92,3608,308.8,915,115.86
16,603486.SH,20200313,22025,4938.27,14273,3206.99,17147,3836.2,17367,3889.08,5978,1334.15,12807,2860.04,565,127.69,1268,280.2,-3649,-790.91
17,000002.SZ,20200313,144561,41848.34,103335,30066.54,209786,60871.23,175045,50757.82,203646,59047.16,264190,76534.26,174532,50445.56,189955,54853.66,15643,4724.24
18,002657.SZ,20200313,37803,6050.66,32212,5179.45,48546,7799.43,50659,8145.28,22312,3601.67,24471,3916.93,1674,271.67,2992,481.76,-5675,-878.67
19,002811.SZ,20200313,8664,1314.96,7305,1108.16,7201,1092.83,9111,1384.32,3751,567.45,3567,538.01,366,55.26,0,0.0,-446,-67.48
20,300272.SZ,20200313,147695,8241.08,57500,3237.49,136799,7661.47,115149,6473.5,66373,3729.39,126142,7061.4,16730,945.62,68806,3805.18,-56244,-3086.62
21,600318.SH,20200313,198153,22144.45,191674,21570.64,223757,25109.4,225639,25204.93,170679,19163.85,182470,20438.61,53175,5976.64,45980,5180.16,-20443,-2023.32
22,002788.SZ,20200313,31148,2452.98,25727,2029.99,18566,1463.73,21827,1717.38,7777,612.34,9938,781.67,0,0.0,0,0.0,-7805,-611.6
23,002942.SZ,20200313,8336,2022.47,6199,1505.92,7169,1741.2,7392,1793.93,1082,262.05,2996,725.87,0,0.0,0,0.0,-1375,-334.2
24,002203.SZ,20200313,25186,2218.58,17072,1507.11,11325,996.06,18264,1604.37,3747,328.72,4922,431.89,0,0.0,0,0.0,5767,518.2
25,600979.SH,20200313,28433,1151.24,18953,769.13,30141,1221.02,27731,1123.16,11175,451.69,19599,791.99,2600,104.52,6066,244.19,-10409,-417.23
26,002334.SZ,20200313,230573,12315.09,214718,11502.53,279952,14985.43,286563,15326.59,188370,10076.63,196049,10444.81,55301,2934.99,56865,3038.22,-67735,-3595.01
27,002465.SZ,20200313,216604,27961.14,242857,31586.97,309054,40025.4,332094,43052.87,315029,40864.75,330103,42654.93,162435,21179.01,98068,12735.53,152069,20040.85
28,300080.SZ,20200313,37181,2082.36,30719,1727.74,36771,2062.05,30625,1720.06,19706,1108.88,28654,1606.09,0,0.0,3660,199.39,-10348,-570.1
29,300129.SZ,20200313,68770,3173.8,55944,2580.08,50804,2340.19,49257,2274.16,10854,499.67,20419,939.19,0,0.0,4808,220.23,-5782,-254.62
30,600126.SH,20200313,220987,15715.07,147570,10527.08,314146,22373.06,251358,17913.25,381303,27139.29,400801,28581.08,183324,13087.38,300030,21293.4,-204244,-14358.58
31,603628.SH,20200313,7657,571.44,6393,477.42,4576,340.08,5840,434.09,0,0.0,0,0.0,0,0.0,0,0.0,-2085,-153.58
32,002596.SZ,20200313,225225,20212.07,169524,15317.4,359865,32370.28,344348,31044.09,376136,33910.41,387695,34877.96,119654,10783.63,179313,16036.93,-87322,-7538.99
33,002750.SZ,20200313,25984,2642.85,20683,2108.47,18705,1904.17,21067,2142.95,8544,871.35,12341,1253.68,1000,101.3,142,14.56,-4143,-419.48
34,300414.SZ,20200313,45893,6167.79,47603,6444.43,58934,7968.97,61518,8299.35,51835,7037.11,49764,6727.63,7446,1007.35,5223,709.81,-2560,-289.42
35,600257.SH,20200313,39199,1489.48,43021,1658.5,53019,2041.42,51092,1966.12,33125,1286.73,22430,856.79,0,0.0,8800,336.22,16665,675.46
36,002881.SZ,20200313,16672,4168.07,13896,3483.73,17623,4418.1,17951,4486.11,6908,1730.57,9333,2340.27,88,21.78,111,28.4,-4603,-1148.9
37,600787.SH,20200313,73698,3478.49,48545,2292.85,60622,2862.23,65490,3091.21,24262,1146.45,42315,1998.15,0,0.0,2232,104.96,-12218,-561.63
38,002142.SZ,20200313,74259,18845.18,55408,14111.89,85947,21830.26,71536,18174.32,68285,17343.64,94863,24095.77,53264,13603.96,59949,15241.05,-1882,-378.52
39,603305.SH,20200313,25546,10248.58,21901,8852.28,23896,9660.17,27299,11000.96,16610,6714.34,17650,7086.71,1508,603.23,709,286.37,900,425.51
40,000936.SZ,20200313,114549,9834.4,82746,7147.4,160848,13840.65,149696,12889.77,159045,13688.86,132295,11387.71,55124,4793.82,124829,10732.87,-4874,-347.4
41,002273.SZ,20200313,149225,22323.16,130135,19536.48,191375,28675.33,184570,27705.42,116519,17468.64,139675,20808.35,31302,4675.66,34043,5092.55,4475,698.94
42,001914.SZ,20200313,12747,3006.21,10819,2561.97,17008,4021.49,18746,4421.87,20820,4898.49,17627,4148.02,7280,1710.21,10663,2504.54,5055,1210.22
43,002607.SZ,20200313,54007,11940.99,42037,9303.96,57729,12754.05,54054,11996.79,57078,12640.8,55204,12231.41,16404,3654.11,33925,7457.79,51491,11467.8
44,300068.SZ,20200313,47441,5907.75,45457,5693.78,63351,7919.18,59003,7375.41,44394,5566.44,46177,5760.93,15017,1876.68,19565,2439.93,5837,771.33
45,300222.SZ,20200313,98530,9436.68,68026,6541.68,111416,10682.24,108234,10375.4,63255,6081.25,80636,7715.81,14600,1386.13,30904,2953.41,-33637,-3227.25
46,603567.SH,20200313,17404,2064.72,11049,1314.88,15431,1827.5,15017,1784.36,6547,778.97,11907,1405.8,0,0.0,1408,166.15,-2314,-270.35
47,603721.SH,20200313,18671,5167.3,15395,4321.47,18853,5246.36,20917,5857.19,17151,4850.16,15464,4322.6,5802,1655.62,8701,2418.18,3011,854.24
48,002738.SZ,20200313,9335,1492.68,8084,1294.64,11287,1812.51,10777,1725.12,3195,509.66,5293,845.51,1900,299.17,1563,248.75,622,97.46
49,600207.SH,20200313,60251,2731.7,65664,2981.91,63387,2882.54,56219,2555.27,32416,1477.44,34171,1554.51,0,0.0,0,0.0,-28154,-1262.67
50,603660.SH,20200313,48365,6172.84,29487,3771.14,45760,5855.69,44202,5645.86,19922,2548.19,33327,4253.93,6968,890.38,14000,1796.16,-2125,-265.46
51,603709.SH,20200313,4011,975.58,5649,1377.07,4161,1014.27,5159,1258.15,5011,1216.8,4361,1059.47,1985,488.04,0,0.0,2889,719.54
52,002677.SZ,20200313,21754,2585.91,18350,2184.72,13022,1548.0,14288,1699.68,6153,732.4,8639,1023.09,349,41.18,0,0.0,-1385,-160.82
53,002831.SZ,20200313,22099,5248.92,21122,5012.42,22437,5325.68,19134,4532.84,14131,3365.82,6183,1462.0,1439,345.36,13666,3278.54,13381,3222.69
54,300292.SZ,20200313,415472,25569.91,502346,31177.48,568727,35163.6,564465,34909.8,504942,31297.82,441625,27253.92,163879,10197.54,144584,8887.67,144490,9298.94
55,600338.SH,20200313,71865,6565.91,52485,4822.95,61892,5637.78,73613,6725.01,26350,2406.76,27191,2464.39,9455,860.67,16272,1458.78,-4442,-436.26
56,000153.SZ,20200313,30069,2013.42,20130,1350.88,26026,1744.39,21558,1442.09,11928,802.85,15220,1022.77,8869,597.12,19984,1342.04,4368,295.87
57,002962.SZ,20200313,13811,4368.93,11583,3675.22,11247,3556.79,11242,3560.9,4366,1380.63,4850,1524.37,964,303.71,2713,849.55,-468,-134.79
58,300626.SZ,20200313,29569,2533.47,27461,2353.5,31375,2684.98,38620,3311.71,24022,2062.66,18466,1579.21,0,0.0,419,36.7,24239,2098.15
59,600469.SH,20200313,42303,2335.81,30447,1683.74,32568,1799.03,37672,2081.01,11115,614.4,15994,881.31,2111,115.47,3985,218.64,-8209,-449.55
60,600623.SH,20200313,60927,3455.65,53506,3043.78,58095,3300.06,51753,2940.72,33011,1875.73,40492,2293.07,0,0.0,6283,353.88,-32938,-1858.11
61,300757.SZ,20200313,6337,2349.02,5282,1968.38,5653,2092.57,5741,2123.86,2516,931.86,3516,1293.05,51,18.54,18,6.7,-759,-277.3
62,300434.SZ,20200313,15814,1159.08,12019,882.83,12347,906.25,13752,1006.99,3313,243.23,5703,418.74,0,0.0,0,0.0,-5208,-378.5
63,600277.SH,20200313,149194,5986.6,118260,4768.5,160641,6464.86,175118,7053.9,158488,6401.23,146426,5902.44,19662,803.56,48180,1931.41,-69867,-2784.81
64,603779.SH,20200313,4382,219.06,4529,226.87,6227,311.55,4991,250.04,500,24.8,1589,78.5,0,0.0,0,0.0,-1017,-49.7
65,603933.SH,20200313,15145,2112.63,14515,2029.28,10837,1513.62,10625,1483.75,1950,274.1,2792,387.32,0,0.0,0,0.0,288,43.69
66,300565.SZ,20200313,51381,6607.24,60581,7875.46,62155,8059.06,62564,8100.33,41932,5465.74,39368,5083.0,14218,1854.1,7173,927.35,-6002,-744.68
67,600562.SH,20200313,42065,6386.62,27823,4240.94,65200,9916.6,53433,8130.42,67260,10247.93,53629,8148.68,20812,3169.37,60453,9200.48,6234,971.53
68,000426.SZ,20200313,64387,3176.08,42346,2096.84,69443,3429.3,60785,2998.62,45002,2215.39,65067,3195.68,10812,540.06,21446,1069.7,-8535,-399.68
69,300696.SZ,20200313,7616,3023.81,6445,2555.7,6171,2447.35,7792,3092.95,4465,1769.83,4660,1850.62,1603,626.57,957,368.3,-261,-79.89
70,600693.SH,20200313,16399,797.96,19004,925.98,16573,806.99,11401,554.15,5027,245.36,7475,364.39,2300,111.53,2419,117.32,3320,164.94
71,000557.SZ,20200313,33512,979.62,26199,769.19,23121,677.84,23636,690.48,10966,322.6,17764,520.39,0,0.0,0,0.0,-1319,-32.88
72,000711.SZ,20200313,63677,2653.28,62617,2614.2,50901,2120.05,60583,2523.55,76925,3231.41,72993,3061.79,4690,194.8,0,0.0,21507,926.22
73,688007.SH,20200313,8029,2113.76,6164,1628.54,9402,2478.72,9344,2462.19,3744,990.62,5667,1492.37,0,0.0,0,0.0,-1157,-302.67
74,000688.SZ,20200313,15818,2487.02,10734,1686.32,27263,4302.73,18073,2842.22,59401,9301.48,33413,5256.8,15161,2379.62,55423,8685.51,64755,10177.58
75,300111.SZ,20200313,82652,2002.14,84884,2068.4,83774,2033.06,77770,1877.74,45543,1107.49,49315,1196.55,0,0.0,0,0.0,15888,408.86
76,603456.SH,20200313,47123,9003.76,35898,6850.66,37944,7204.08,46598,8854.84,37286,7078.2,40528,7712.12,4877,919.32,4206,787.76,-4043,-710.6
