,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,600519.SH,20200915,0,4.4,1,23.87,8048,141193.53,5996,105244.87,4551,79891.56,5235,91877.03,8222,144397.69,9589,168341.41,855,15194.03
1,601163.SH,20200915,10431,1528.77,9017,1323.35,10257,1503.67,8654,1269.53,4033,592.86,7050,1032.42,0,0.0,0,0.0,-1171,-169.73
2,605358.SH,20200915,0,0.0,271,23.25,0,0.0,0,0.0,271,23.25,0,0.0,0,0.0,0,0.0,-271,-23.25
3,002989.SZ,20200915,6319,3832.7,6427,3905.25,11040,6705.25,10353,6291.32,5416,3289.37,4938,2992.13,430,260.01,1487,898.63,-3769,-2274.64
4,300807.SZ,20200915,5796,2277.41,5789,2274.72,5576,2190.92,5497,2160.72,1484,584.29,1570,617.17,0,0.0,0,0.0,-97,-29.75
5,600804.SH,20200915,196605,15629.48,162579,13027.1,208789,16663.33,207366,16568.05,129369,10386.38,158516,12614.47,23333,1887.36,29634,2356.93,-17640,-1226.97
6,002005.SZ,20200915,21241,272.22,23683,304.7,41296,530.32,30276,389.72,25701,330.63,29416,376.32,18220,234.04,23083,296.46,-25136,-319.55
7,601628.SH,20200915,38482,16952.1,41160,18150.96,67861,29915.76,72263,31854.72,89746,39593.05,90591,39974.32,59290,26204.18,51365,22685.1,-6493,-2808.9
8,000596.SZ,20200915,4439,10342.8,2916,6798.91,5191,12107.26,5288,12333.54,3655,8516.68,4721,11001.55,1397,3252.57,1757,4085.3,-1130,-2613.9
9,000750.SZ,20200915,117211,6034.29,65376,3367.65,143242,7376.24,108637,5597.01,135492,6980.23,125861,6483.78,59178,3047.05,155248,7989.37,-86020,-4410.31
10,002136.SZ,20200915,19130,1861.79,15601,1520.54,25597,2492.06,24232,2359.74,7633,744.11,12786,1243.28,2331,226.41,2072,200.81,-12722,-1236.76
11,603096.SH,20200915,2962,1512.53,2575,1315.91,1669,855.65,1885,966.75,456,234.07,326,166.68,0,0.0,301,152.91,589,303.73
12,688200.SH,20200915,44,115.61,80,213.72,2094,5585.25,2111,5641.85,1018,2723.96,857,2286.03,93,246.78,200,529.99,43,126.62
13,002075.SZ,20200915,99251,13135.18,90418,11983.93,154506,20458.0,153706,20368.17,199613,26452.93,183974,24364.18,66532,8827.98,91804,12157.81,17973,2442.4
14,601698.SH,20200915,29189,5865.57,31618,6361.52,35765,7194.06,37628,7570.65,25883,5210.09,29391,5910.85,9933,2000.42,2133,427.13,-5120,-1010.17
15,603238.SH,20200915,6821,2459.35,6062,2184.61,1443,520.25,2129,768.33,297,106.55,370,133.22,0,0.0,0,0.0,1116,404.35
16,000869.SZ,20200915,15315,5041.78,13638,4493.34,10488,3453.85,12040,3964.24,6463,2130.32,6346,2087.73,507,166.5,749,247.15,-8591,-2819.85
17,002360.SZ,20200915,36959,2405.59,16205,1058.62,36304,2360.66,24255,1581.03,11264,733.71,35542,2308.55,353,22.98,8878,574.74,-3182,-208.4
18,002409.SZ,20200915,39706,20486.95,30913,16085.59,47792,24758.83,47884,24771.4,32783,16972.91,37627,19385.53,15901,8195.06,19758,10171.24,9639,5124.98
19,300024.SZ,20200915,46090,7125.37,32281,4995.8,73416,11356.87,64245,9940.64,44538,6891.78,63599,9831.0,14556,2247.36,18475,2853.93,-25722,-3960.97
20,600021.SH,20200915,9672,730.52,12346,932.15,10960,827.2,12310,929.16,10828,817.01,6804,513.4,0,0.0,0,0.0,-6375,-479.53
21,603369.SH,20200915,29723,14310.48,24356,11739.45,30505,14686.87,34960,16834.64,24316,11710.16,22926,11027.57,1231,592.77,3534,1698.62,2763,1330.37
22,002491.SZ,20200915,32966,1745.69,27419,1452.73,36608,1938.89,36996,1960.06,22569,1195.17,16397,869.47,0,0.0,11331,597.5,-4109,-212.11
23,300155.SZ,20200915,81298,6517.16,64490,5181.51,78278,6288.08,87688,7044.32,29404,2365.03,40149,3214.56,3347,270.1,0,0.0,-19686,-1569.67
24,600152.SH,20200915,82933,5910.17,67984,4855.19,76859,5482.21,75445,5381.68,33734,2406.41,45928,3265.98,0,0.0,4170,295.94,-61846,-4402.5
25,000016.SZ,20200915,70783,4800.11,67176,4574.05,80223,5457.76,77935,5295.23,60566,4125.81,72335,4908.53,15320,1038.24,9446,644.1,-2107,-108.41
26,603899.SH,20200915,8533,5895.28,8346,5771.08,6868,4749.36,7024,4852.19,2356,1629.53,2390,1654.55,161,112.3,159,108.65,457,325.71
27,000415.SZ,20200915,53164,1510.14,54793,1558.71,62189,1767.36,53910,1532.76,56086,1595.26,47323,1344.54,30393,863.08,45806,1299.83,-45338,-1280.02
28,300685.SZ,20200915,5381,4048.94,6706,5052.37,3162,2381.75,3318,2497.8,2974,2246.65,1563,1178.03,69,50.86,0,0.0,-2460,-1848.8
29,600682.SH,20200915,24236,2910.55,23569,2837.75,32892,3954.78,30139,3625.45,14161,1704.99,13720,1641.81,0,0.0,3861,465.3,5914,709.52
30,601375.SH,20200915,36920,1964.18,24643,1311.35,34919,1858.2,41143,2189.52,25954,1380.77,31953,1699.99,4070,216.92,4124,219.21,-8281,-435.4
31,000546.SZ,20200915,18331,1652.98,16433,1482.66,20221,1824.11,17000,1533.31,9131,823.43,12944,1167.67,1328,120.19,2634,237.06,-15231,-1374.23
32,000700.SZ,20200915,48423,3391.53,47359,3319.87,54613,3827.19,44970,3151.08,35382,2480.29,43540,3051.81,4097,287.08,6645,463.33,13862,983.31
33,603200.SH,20200915,7431,2354.4,5840,1851.93,5470,1733.37,6459,2045.52,1425,450.84,2027,641.16,0,0.0,0,0.0,-1600,-504.66
34,000677.SZ,20200915,37208,1144.33,29410,906.24,26288,808.76,23879,735.55,18674,576.1,11188,343.92,0,0.0,17693,543.48,-31114,-954.42
35,000831.SZ,20200915,68628,9100.71,43472,5769.15,65890,8741.76,60669,8054.25,31458,4175.9,53547,7098.08,6478,859.76,14767,1956.64,-45110,-5972.38
36,002217.SZ,20200915,153769,8022.37,80867,4224.38,166795,8704.75,139846,7302.54,112894,5892.24,144489,7540.68,41680,2174.76,109935,5726.52,-168611,-8781.47
37,603177.SH,20200915,4367,384.57,4562,402.25,4167,367.02,4081,359.18,370,32.75,261,22.92,0,0.0,0,0.0,-3795,-334.12
38,603331.SH,20200915,5123,571.69,3378,377.25,2508,279.3,3997,445.51,200,22.16,455,50.4,0,0.0,0,0.0,-1155,-128.49
39,002878.SZ,20200915,12585,2601.27,13624,2812.5,10400,2146.01,8347,1726.68,1804,374.71,2818,582.8,0,0.0,0,0.0,-1027,-202.29
40,300493.SZ,20200915,68540,6314.07,55851,5153.08,88893,8193.43,90792,8367.11,36675,3377.74,43651,4016.79,3014,278.47,6829,626.73,-27760,-2536.39
41,600490.SH,20200915,52691,2068.49,53213,2089.82,67764,2662.47,63885,2510.02,35265,1384.29,30803,1209.55,2563,100.73,10382,406.59,-21628,-836.15
42,600539.SH,20200915,1956,140.1,1988,142.47,2235,160.11,2203,157.73,300,21.45,300,21.46,0,0.0,0,0.0,-1961,-140.24
43,603992.SH,20200915,5456,850.95,7415,1159.8,6128,958.0,5942,928.6,3393,531.97,1620,252.52,0,0.0,0,0.0,273,45.57
44,300827.SZ,20200915,8145,4636.51,8670,4947.65,10417,5947.86,10244,5851.76,6702,3832.94,6211,3538.6,910,524.35,1049,603.65,1601,922.22
45,600824.SH,20200915,8372,321.62,8264,317.58,6441,247.49,6025,231.42,4660,178.79,1600,61.45,3215,123.46,6800,260.91,-4369,-167.18
46,002304.SZ,20200915,7925,10862.53,8564,11753.31,15509,21270.2,13333,18291.83,9899,13577.49,12993,17812.8,6711,9212.84,5155,7065.12,-1455,-1985.81
47,000895.SZ,20200915,69368,36205.15,58678,30649.04,82880,43339.03,84457,44137.7,54473,28522.9,49928,26110.79,18069,9451.71,31726,16621.26,-7596,-3788.02
48,002435.SZ,20200915,11983,475.42,14410,572.62,15030,598.17,16477,654.6,8597,342.24,4723,188.61,0,0.0,0,0.0,8571,341.65
49,300050.SZ,20200915,90099,5821.22,72352,4692.7,86683,5616.53,93046,6024.21,31958,2079.83,41742,2697.99,0,0.0,1600,102.69,-24413,-1574.58
50,002566.SZ,20200915,8207,583.81,7772,553.89,5509,394.6,5347,382.21,1573,111.8,2170,154.12,0,0.0,0,0.0,-2521,-177.82
51,300181.SZ,20200915,184230,15588.43,148661,12597.69,179521,15212.28,162933,13811.77,88924,7562.81,125130,10581.32,15637,1325.98,31588,2698.71,-7407,-573.98
52,002112.SZ,20200915,17915,1528.77,14865,1271.06,15804,1347.52,15982,1361.87,3835,326.54,6707,569.89,0,0.0,0,0.0,-1312,-112.2
53,600888.SH,20200915,52343,2863.86,64167,3509.78,77969,4269.95,73584,4030.52,60873,3337.46,49284,2701.59,0,0.0,4150,229.37,50935,2806.9
54,688022.SH,20200915,2938,1130.87,3142,1209.37,2981,1147.07,2648,1018.89,1338,515.28,1818,698.8,350,133.84,0,0.0,-1112,-425.35
55,000906.SZ,20200915,27220,1942.5,27449,1960.67,29535,2109.67,29591,2113.34,13439,960.21,13153,938.37,0,0.0,0,0.0,-15883,-1130.41
56,002089.SZ,20200915,0,0.0,5934,177.43,663,19.82,2884,86.23,0,0.0,728,21.77,8883,265.6,0,0.0,-9546,-285.42
57,002243.SZ,20200915,11809,1566.29,10475,1391.21,12545,1667.13,11936,1585.6,5475,728.56,6527,866.03,0,0.0,891,119.15,3813,508.51
58,601866.SH,20200915,223768,4989.34,241569,5381.99,235583,5251.94,209918,4681.55,161451,3597.94,196507,4378.54,67174,1494.95,39982,892.09,-14419,-271.53
59,002374.SZ,20200915,22162,599.59,23086,624.93,39966,1081.36,32291,874.2,22454,607.81,23039,622.5,0,0.0,6167,167.12,-6547,-173.5
60,300038.SZ,20200915,136825,12954.65,88561,8404.84,187576,17776.17,191753,18180.46,140821,13362.59,163178,15459.04,27524,2606.08,49254,4655.15,-29647,-2742.55
61,600035.SH,20200915,26227,787.16,14076,422.64,21818,654.7,15394,462.23,30924,928.74,28653,859.79,0,0.0,20845,625.95,-33689,-1010.2
62,601997.SH,20200915,31325,2459.53,28862,2266.12,34125,2678.82,42087,3304.52,36755,2886.38,33664,2643.69,8237,647.7,5828,458.1,-1469,-110.27
63,002708.SZ,20200915,22385,1498.33,34646,2330.35,36698,2464.61,33069,2215.05,15620,1046.87,8292,554.42,1510,103.55,206,13.54,17823,1215.51
64,300169.SZ,20200915,13664,1577.59,19538,2258.52,18870,2181.18,21032,2433.07,22332,2582.16,13550,1565.94,11873,1370.73,12619,1454.13,7551,882.59
65,600149.SH,20200915,4636,232.54,5463,274.6,7279,365.43,6837,343.55,6900,347.89,6515,327.72,0,0.0,0,0.0,2141,108.48
66,600303.SH,20200915,37588,1388.43,30469,1125.68,46923,1732.94,43627,1611.95,19075,705.29,26767,988.44,0,0.0,2724,100.59,-18060,-662.19
67,688398.SH,20200915,1056,565.02,932,498.74,1215,649.9,1007,538.44,344,183.86,676,361.6,0,0.0,0,0.0,-26,-12.82
68,002773.SZ,20200915,13986,6598.44,10729,5064.34,11312,5338.29,9212,4347.91,4398,2075.79,8413,3966.93,0,0.0,1342,633.33,6673,3149.25
69,300437.SZ,20200915,24768,2941.9,17562,2091.88,24095,2864.64,22936,2728.23,5425,644.09,11571,1366.2,0,0.0,2220,264.32,-4515,-535.17
70,601127.SH,20200915,7364,633.89,6294,542.53,5706,491.34,6958,599.91,3042,263.31,2860,246.1,0,0.0,0,0.0,-321,-25.62
