,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,300337.SZ,20200619,34969,1253.98,36035,1294.21,31945,1144.5,36321,1301.31,24908,893.05,19465,696.02,0,0.0,0,0.0,-13384,-476.29
1,300468.SZ,20200619,27574,5934.21,24194,5231.12,35938,7748.73,36616,7896.22,25788,5573.78,28268,6085.51,4999,1082.58,5222,1126.44,-8237,-1744.7
2,300622.SZ,20200619,8856,1142.83,7128,920.57,3979,513.31,6142,792.5,1477,191.67,1166,150.62,123,15.88,0,0.0,202,27.43
3,601158.SH,20200619,9650,483.09,7648,383.2,5191,259.8,10487,525.63,9242,463.01,8718,436.62,2769,139.56,0,0.0,5381,270.7
4,603967.SH,20200619,5894,866.53,5018,738.08,8663,1273.95,6793,999.2,2383,350.47,2805,412.28,0,0.0,2324,341.4,-130,-18.91
5,300599.SZ,20200619,26631,3593.94,25591,3458.08,25078,3379.95,29125,3925.72,11340,1532.17,9432,1270.88,2251,305.69,1152,157.07,9964,1350.96
6,300753.SZ,20200619,14328,5699.32,13939,5536.81,11377,4530.89,10175,4058.89,8550,3424.66,11454,4587.96,5284,2130.86,3971,1602.07,-1552,-610.69
7,600596.SH,20200619,48224,4132.56,38731,3320.87,57767,4954.56,45414,3893.61,37356,3204.22,44533,3823.69,1375,117.56,16044,1370.73,-24261,-2073.66
8,600750.SH,20200619,56626,7039.07,52738,6563.41,60058,7466.28,57826,7193.24,37764,4695.13,40532,5034.04,5495,685.11,8846,1094.9,-26096,-3235.71
9,600881.SH,20200619,57654,1728.6,52110,1562.44,25969,778.57,37710,1130.66,33050,990.51,26853,804.57,0,0.0,0,0.0,13757,416.84
10,002082.SZ,20200619,15152,1473.14,14596,1420.33,16174,1573.34,13894,1351.15,4970,482.99,6708,651.6,0,0.0,1099,106.39,-9880,-959.24
11,601908.SH,20200619,142043,5572.28,133624,5246.98,109673,4307.95,131089,5143.78,139422,5467.92,118669,4654.62,32391,1268.08,40148,1570.85,-80970,-3152.34
