,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,600527.SH,20200522,190746,5914.88,143862,4470.92,174806,5434.94,176704,5480.85,108204,3347.02,125838,3900.39,4000,125.96,31353,970.64,-92062,-2841.31
1,603980.SH,20200522,8820,604.76,8344,573.2,10757,738.42,11451,785.53,3628,248.24,3410,232.69,0,0.0,0,0.0,-7145,-489.48
2,300815.SZ,20200522,3072,3951.42,3524,4537.32,3897,5015.11,4935,6352.22,4218,5431.6,3739,4812.41,1779,2291.72,768,987.9,512,664.89
3,600658.SH,20200522,234839,13799.08,154602,9095.41,244410,14367.56,203443,11969.91,127468,7516.81,190796,11213.19,27712,1631.81,85587,5036.74,-58887,-3334.21
4,600812.SH,20200522,201050,15834.28,114948,9052.12,167194,13190.54,167444,13196.81,111968,8827.83,157320,12412.65,10200,805.42,50699,3996.49,-88939,-7006.23
5,002013.SZ,20200522,120005,10002.62,76429,6383.12,124801,10416.05,121036,10105.22,79695,6661.68,89277,7452.62,3724,307.66,41484,3447.05,-42043,-3470.79
6,600789.SH,20200522,156142,12827.74,89581,7354.96,123583,10145.05,140104,11507.22,50523,4140.47,89157,7313.36,8087,666.65,19493,1604.35,-93110,-7653.4
7,601636.SH,20200522,119228,6436.5,109716,5928.64,117131,6327.35,99645,5381.43,44823,2417.2,63760,3445.16,14859,803.97,22920,1229.8,-100368,-5411.51
8,000807.SZ,20200522,181396,7324.45,145580,5885.95,201849,8157.01,208971,8452.83,190543,7706.99,199574,8073.48,43569,1766.79,63232,2542.99,-5628,-190.93
9,002144.SZ,20200522,4459,397.12,3197,284.93,2406,214.19,4101,364.97,2159,192.18,1726,153.59,0,0.0,0,0.0,-2748,-244.34
10,000938.SZ,20200522,71826,28432.83,55263,21866.9,80086,31741.71,81176,32170.1,51471,20423.27,58954,23384.96,10416,4119.69,18406,7295.53,-15659,-6131.12
11,002275.SZ,20200522,91361,14794.1,66615,10825.03,98746,15968.77,97604,15768.49,64138,10359.6,83950,13568.52,17552,2834.07,23628,3794.48,16809,2917.88
12,000877.SZ,20200522,73323,9189.23,69276,8701.85,82004,10287.42,106690,13388.89,72354,9093.14,57467,7208.83,18343,2305.11,12592,1575.33,-57085,-7136.42
13,002417.SZ,20200522,34476,2332.61,24034,1629.81,22565,1528.89,30689,2078.04,7327,496.51,8131,548.42,0,0.0,1514,101.74,-7227,-484.92
14,300032.SZ,20200522,42853,1593.23,53222,1978.81,52982,1967.44,54772,2033.13,27328,1013.86,18361,682.59,3192,120.0,0,0.0,37434,1397.04
15,601991.SH,20200522,27871,577.37,23410,484.9,30827,638.56,22873,473.68,9266,192.11,21681,449.47,0,0.0,0,0.0,-17632,-362.87
16,603377.SH,20200522,10402,1524.19,8556,1257.32,14705,2155.92,13861,2031.93,17908,2629.74,19172,2813.76,800,116.36,2226,323.2,3495,522.63
17,002548.SZ,20200522,34639,3247.39,32500,3054.25,33566,3148.71,31175,2923.57,17875,1679.74,20727,1943.71,3991,374.77,5670,529.07,-1660,-143.89
18,002702.SZ,20200522,138634,9311.63,110850,7458.73,118624,7974.26,117722,7906.15,63702,4281.95,90411,6073.47,5865,396.77,7842,526.26,-17537,-1156.15
19,300163.SZ,20200522,40342,1481.21,15049,558.8,35069,1291.52,39129,1440.63,18209,676.22,35974,1320.16,0,0.0,3468,129.36,-21358,-790.96
20,600160.SH,20200522,76990,5132.14,42173,2811.56,73638,4915.83,66349,4423.03,43087,2871.37,74384,4958.54,6549,432.41,17357,1158.63,-55521,-3690.81
21,600209.SH,20200522,23240,1002.32,14163,613.56,39981,1729.05,31672,1370.09,27753,1186.93,38115,1637.42,0,0.0,7025,297.24,-10322,-455.57
22,603662.SH,20200522,5036,2190.55,5205,2266.08,6111,2659.3,6664,2898.8,3865,1680.55,2893,1257.22,0,0.0,250,108.3,344,152.05
23,002679.SZ,20200522,16661,1684.52,9798,992.62,8991,907.95,9341,944.13,974,98.44,7488,754.16,0,0.0,0,0.0,-4482,-451.7
24,002833.SZ,20200522,2614,989.08,3045,1153.21,2429,920.56,1862,705.17,286,108.15,422,159.4,0,0.0,0,0.0,-1833,-692.77
25,688266.SH,20200522,3578,2536.28,2248,1600.92,6067,4309.18,5568,3960.68,7300,5174.08,8095,5730.23,1616,1138.91,2650,1866.63,-2237,-1580.17
26,002487.SZ,20200522,31725,1641.48,18496,959.21,25711,1332.44,35419,1834.12,10834,565.74,14355,746.32,0,0.0,0,0.0,-13286,-684.88
27,002641.SZ,20200522,44928,3069.41,49995,3411.95,34549,2354.44,36478,2487.66,23652,1611.04,12988,885.56,0,0.0,3667,249.72,-16619,-1111.49
28,300305.SZ,20200522,6253,636.45,7318,746.03,5551,566.54,4439,452.05,5057,510.5,5104,515.41,0,0.0,0,0.0,3887,392.72
