,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,600893.SH,20200803,54310,21469.29,88870,35125.3,111941,44263.72,160769,63837.82,180459,71318.86,201676,80244.43,276363,110432.87,171758,68277.2,-9085,-4196.83
1,603126.SH,20200803,29074,1368.23,39724,1877.91,55232,2603.58,48784,2301.19,33447,1579.25,22840,1076.74,5300,249.46,11706,544.68,31329,1473.2
2,000757.SZ,20200803,62545,3305.42,48824,2631.53,76423,4049.26,72145,3859.93,48890,2596.32,94296,5030.43,55875,3059.48,28467,1488.6,-22297,-1153.29
3,000911.SZ,20200803,15625,1053.71,18121,1224.26,23149,1563.35,23592,1592.69,15018,1013.6,11541,777.23,0,0.0,538,36.48,6746,457.61
4,002094.SZ,20200803,123265,5708.3,137335,6395.24,160884,7446.45,176402,8204.42,114504,5330.05,144125,6689.46,89150,4214.64,29942,1410.32,-30103,-1571.51
5,000888.SZ,20200803,31408,1888.72,33086,1992.68,37083,2231.2,35103,2113.03,23915,1439.96,21903,1314.64,0,0.0,2314,139.53,14510,874.94
6,002428.SZ,20200803,132915,22837.53,138253,23754.29,222440,38187.37,233942,40225.03,216760,37273.24,221700,38120.91,75819,13073.07,54038,9270.96,108800,18822.64
7,300043.SZ,20200803,101267,4154.6,128236,5271.61,154261,6340.46,159527,6551.31,139008,5701.23,105006,4310.85,35851,1486.61,37619,1549.13,54005,2219.06
8,603388.SH,20200803,11413,890.88,10978,857.83,16321,1274.38,19274,1505.02,5204,406.56,4886,381.67,2200,172.7,0,0.0,-7970,-621.2
9,002559.SZ,20200803,24924,1707.52,23740,1628.07,23490,1609.89,28171,1930.8,27614,1892.78,19950,1366.14,0,0.0,4166,285.18,-1548,-101.39
