,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,600737.SH,20201228,157760,15664.23,164297,16316.64,192627,19120.09,193632,19229.26,166061,16491.79,150021,14897.08,47183,4698.75,55681,5531.89,39280,3935.91
1,000552.SZ,20201228,447634,14914.23,401987,13443.08,523493,17462.07,476233,15909.09,414572,13862.02,463202,15447.68,106316,3569.72,150593,5008.2,139413,4794.37
2,600868.SH,20201228,202413,6851.8,217894,7396.39,296538,10054.29,284292,9640.45,234473,7962.87,203831,6914.49,48437,1647.43,75845,2565.06,117360,4037.67
3,688002.SH,20201228,7287,8239.31,8135,9191.07,12239,13830.85,10997,12429.56,8546,9659.3,8186,9264.33,2790,3163.26,3544,4007.76,6860,7799.57
4,000683.SZ,20201228,99417,2195.05,61587,1361.51,90043,1987.36,95891,2118.38,88274,1951.79,89368,1974.18,12000,264.0,42888,944.13,-82809,-1818.74
5,002069.SZ,20201228,79611,3388.86,68218,2910.21,60841,2591.01,66868,2849.74,28579,1223.99,34387,1462.68,442,18.78,0,0.0,-12088,-500.97
6,002223.SZ,20201228,35452,9742.74,43824,12057.23,43897,12073.58,42104,11583.85,29981,8247.62,26873,7383.98,9634,2656.54,6164,1695.41,-3192,-861.71
7,600999.SH,20201228,130029,27643.26,113298,24080.18,153972,32790.71,123337,26311.53,117890,25122.97,118239,25214.35,70883,15079.83,117901,25030.71,-84501,-17906.99
8,603183.SH,20201228,18730,1413.16,11449,866.22,10142,765.21,13558,1022.19,2336,177.67,6201,467.63,0,0.0,0,0.0,-5878,-444.78
9,603933.SH,20201228,8772,958.9,6023,659.61,5081,557.79,4344,475.25,200,21.86,3686,403.69,0,0.0,0,0.0,-1172,-128.04
10,300565.SZ,20201228,18204,2490.63,17702,2425.01,16238,2223.02,13325,1823.55,6223,851.69,9637,1316.78,0,0.0,0,0.0,-3791,-520.79
11,600562.SH,20201228,37394,6373.3,26833,4585.84,32645,5566.38,29142,4973.25,13518,2305.05,23949,4067.58,1000,168.49,4633,786.56,-7115,-1198.93
12,000426.SZ,20201228,107504,8611.23,102173,8190.28,114523,9170.15,144693,11608.56,113696,9122.31,119699,9596.33,54871,4415.95,24030,1924.47,60778,4905.37
13,300696.SZ,20201228,20304,10430.05,22705,11686.59,21235,10947.97,16897,8713.02,9281,4800.2,6075,3138.11,430,224.44,5574,2864.95,2128,1128.09
14,300850.SZ,20201228,9670,16227.41,7329,12343.51,7882,13187.75,8523,14286.12,5526,9242.72,6845,11446.82,1756,2975.6,2138,3557.02,-1038,-1655.02
15,600693.SH,20201228,22667,1001.86,18603,821.66,38016,1680.46,41370,1830.17,21150,936.36,18671,825.86,0,0.0,3190,141.0,777,42.93
16,000557.SZ,20201228,55725,1937.59,36964,1284.72,50966,1770.62,48464,1684.59,15444,536.35,33565,1166.55,0,0.0,3142,108.71,-35860,-1242.86
17,000711.SZ,20201228,28405,770.17,18988,514.5,19272,522.45,22062,598.9,2828,76.48,9455,255.7,0,0.0,0,0.0,-16120,-435.93
18,688007.SH,20201228,12280,2301.89,7526,1419.6,12993,2430.33,10660,1998.37,4761,890.86,10461,1949.03,0,0.0,1387,256.09,-5296,-998.02
19,000688.SZ,20201228,55390,5435.58,35539,3508.51,47914,4703.71,61965,6096.03,28131,2772.7,50484,4958.03,19240,1912.43,2686,261.85,5051,530.05
20,002228.SZ,20201228,43610,1864.49,54966,2349.45,59255,2532.27,61167,2614.7,39732,1697.07,32722,1399.24,9326,401.2,3068,131.63,1583,74.47
21,603188.SH,20201228,4572,238.98,3635,190.29,8904,466.21,9966,521.5,1913,100.12,1788,93.51,0,0.0,0,0.0,-2945,-153.61
22,600015.SH,20201228,43246,2657.43,42623,2620.43,54850,3371.13,45665,2807.78,35443,2179.65,32553,2001.58,8530,525.76,21227,1304.17,-38050,-2332.85
23,603517.SH,20201228,33020,25571.57,29586,22981.52,28869,22447.89,31804,24668.06,22307,17354.91,23829,18560.03,10489,8189.89,9465,7354.65,-6300,-4699.35
24,002485.SZ,20201228,7721,398.86,14901,772.37,14489,750.81,10656,550.69,4983,258.11,1637,84.71,0,0.0,0,0.0,2266,118.54
25,300149.SZ,20201228,31959,4588.58,32443,4654.79,20198,2894.79,21049,3017.38,5148,737.68,3723,535.86,0,0.0,91,13.01,-9148,-1309.69
26,300303.SZ,20201228,73742,3760.73,44100,2251.0,67628,3451.26,59602,3040.34,37147,1896.02,57684,2943.21,2490,126.49,19620,999.95,-19103,-973.69
27,600146.SH,20201228,60087,660.69,45984,506.24,71881,792.6,77889,859.16,33068,364.94,41163,452.84,0,0.0,0,0.0,-62756,-685.05
28,600300.SH,20201228,396966,18303.44,388324,17931.78,524138,24177.34,519334,23959.18,388429,17934.1,377609,17417.47,49815,2315.55,74081,3422.0,106302,5006.91
29,603648.SH,20201228,12350,1030.08,9159,764.94,9727,812.27,10037,837.36,3730,310.87,6611,550.93,0,0.0,0,0.0,-6703,-559.03
30,002770.SZ,20201228,77973,1430.81,57810,1061.81,72639,1334.51,69042,1268.22,31788,582.06,32460,595.13,7409,134.03,30497,556.25,-65795,-1201.97
31,002819.SZ,20201228,6869,2220.07,4176,1351.31,5203,1678.85,4144,1339.44,4020,1295.94,5141,1657.78,164,52.78,2795,899.11,-2479,-795.06
32,300434.SZ,20201228,11627,884.34,11833,901.24,7566,575.73,5507,418.67,0,0.0,1853,140.17,0,0.0,0,0.0,550,44.63
33,600277.SH,20201228,66050,2013.74,44003,1342.52,69663,2123.77,46298,1411.91,42170,1286.04,72472,2210.99,17493,536.19,32603,994.31,-69591,-2117.09
34,603779.SH,20201228,8011,480.63,7057,424.44,9328,559.34,10339,619.13,1954,116.47,1897,112.88,0,0.0,0,0.0,-8806,-524.26
35,600863.SH,20201228,158761,4213.49,151036,4013.47,183329,4868.09,159569,4237.35,193110,5128.61,176321,4684.28,45402,1206.88,93676,2481.97,23885,656.45
36,000727.SZ,20201228,45186,1121.77,34689,861.73,79180,1967.01,67284,1671.91,84302,2092.5,89754,2225.83,10483,258.38,27424,680.19,-8597,-204.18
37,002064.SZ,20201228,115348,11404.61,146142,14469.52,121717,12061.72,112732,11186.47,72406,7191.41,58168,5770.25,21461,2145.92,13889,1377.42,-29050,-2814.0
38,603227.SH,20201228,57054,2689.36,65588,3091.4,79488,3750.47,68270,3223.74,42230,1994.17,39524,1862.71,0,0.0,5390,256.14,1028,70.23
39,000858.SZ,20201228,24020,68022.95,34173,96813.86,44453,125836.75,56961,161381.27,55257,156543.0,54424,154190.37,70082,198647.25,48254,136664.45,22044,62342.09
40,002195.SZ,20201228,202707,4434.7,202468,4429.05,183557,4015.04,210490,4607.47,167394,3665.41,127288,2786.73,20900,457.62,34312,749.51,-60765,-1303.13
41,300013.SZ,20201228,73859,5633.01,68276,5230.32,81013,6195.56,79146,6056.81,43840,3353.18,46749,3555.26,8095,616.46,12636,955.83,22773,1762.64
42,600010.SH,20201228,234457,2750.27,202535,2369.15,241744,2835.42,330586,3867.81,303675,3560.06,511059,5982.19,787814,9212.45,523511,6139.06,-723722,-8429.84
43,603358.SH,20201228,5400,985.69,6069,1107.78,5701,1040.52,4908,895.52,909,165.44,1957,356.86,5000,911.13,4076,742.63,-4339,-793.1
44,688308.SH,20201228,8522,2273.63,4558,1216.79,11567,3086.57,9575,2557.11,5537,1480.13,8789,2351.9,0,0.0,2704,714.53,-7076,-1896.97
45,000989.SZ,20201228,16770,1310.48,9945,779.0,13671,1070.43,12725,996.03,3040,238.0,9311,726.87,0,0.0,1500,117.0,-9579,-747.33
46,002480.SZ,20201228,18524,871.84,19211,905.82,24439,1146.88,25884,1220.16,16197,763.16,6904,325.26,0,0.0,7161,330.64,-1838,-73.18
47,688133.SH,20201228,3350,4455.63,2331,3107.71,3185,4248.71,3442,4575.87,983,1309.8,1902,2522.32,565,740.51,409,548.75,-1892,-2486.3
48,002354.SZ,20201228,22398,576.97,14944,385.79,29790,768.05,18533,477.82,11946,306.48,30657,787.9,0,0.0,0,0.0,-28494,-731.34
49,300018.SZ,20201228,75525,5153.24,61506,4197.12,66326,4517.32,71136,4858.06,34333,2343.66,46936,3198.15,9000,620.4,5606,381.28,-63078,-4297.6
50,000530.SZ,20201228,23978,1001.75,59848,2560.02,43444,1830.3,92805,3969.43,48814,2090.58,60594,2612.68,121274,5279.48,24263,1059.99,-88014,-3885.07
51,300849.SZ,20201228,6006,1483.44,6566,1623.16,5053,1246.71,4213,1038.66,1061,261.14,1341,329.47,0,0.0,0,0.0,-3388,-836.03
52,600846.SH,20201228,9475,769.91,8842,719.15,12044,978.99,11846,963.36,7468,607.31,5034,408.85,1276,103.48,4540,368.34,-10756,-873.03
53,603030.SH,20201228,16630,802.24,11137,538.03,19824,955.89,20519,989.49,10870,522.8,12939,622.69,0,0.0,2729,130.72,-1872,-90.16
