,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,002094.SZ,20200103,109794,5566.13,90179,4585.63,131412,6673.35,103827,5279.86,74105,3770.56,103403,5237.6,5789,291.45,23690,1198.4,5844,323.42
1,000888.SZ,20200103,23379,1561.2,22517,1503.5,21512,1435.25,18556,1238.95,5053,337.32,8871,591.32,0,0.0,0,0.0,4148,279.67
2,002428.SZ,20200103,151037,14653.63,204489,19968.57,229055,22238.18,300378,29278.73,296170,28906.85,259652,25352.7,165400,16389.96,77144,7588.61,112999,11115.85
3,300043.SZ,20200103,141549,7736.17,164865,9034.88,171412,9381.8,190494,10430.17,120964,6633.23,101576,5565.83,43552,2403.0,20542,1123.32,58094,3214.43
4,603388.SH,20200103,13494,1097.96,10853,884.66,16873,1372.77,18054,1467.83,6232,507.57,6431,522.94,0,0.0,1260,102.87,-11118,-901.13
5,002559.SZ,20200103,22288,1271.89,17595,1004.7,24264,1385.47,27065,1545.74,8458,483.43,11249,641.81,3000,171.84,2101,120.37,-9753,-554.26
6,002713.SZ,20200103,12015,859.49,7156,513.08,9257,662.65,12556,898.24,4452,318.3,6011,429.12,0,0.0,0,0.0,-6225,-444.34
7,300174.SZ,20200103,5814,947.02,6549,1067.4,7432,1210.71,6677,1087.89,4791,781.28,5033,819.8,223,36.09,0,0.0,-1999,-324.88
8,600171.SH,20200103,74207,12092.67,71133,11614.44,108886,17762.96,106443,17368.84,85721,14004.72,87573,14281.12,10318,1684.86,13983,2280.79,3555,627.62
9,000035.SZ,20200103,45176,2742.03,32017,1943.67,42220,2562.34,45581,2766.24,20524,1245.43,29365,1783.79,3700,224.42,4657,280.52,-19331,-1168.79
10,300508.SZ,20200103,3875,1123.49,2513,729.27,3492,1012.7,3449,1000.18,727,210.24,1908,552.21,0,0.0,224,64.77,-1774,-512.34
11,600505.SH,20200103,22753,2214.85,22983,2258.24,27393,2690.58,25277,2484.41,13567,1334.91,17122,1665.74,3279,328.88,1610,160.84,-3850,-375.21
12,002367.SZ,20200103,59451,4703.94,47716,3776.1,36544,2891.9,39639,3136.58,21123,1671.07,26263,2077.53,0,0.0,3500,276.7,-19167,-1512.68
13,002521.SZ,20200103,22939,1383.48,14180,855.71,15769,950.86,21308,1284.99,13193,794.94,14728,887.27,0,0.0,1685,101.31,-4238,-252.54
14,600028.SH,20200103,144462,7583.99,415095,21802.95,307982,16160.03,423953,22270.41,664765,34926.08,387016,20315.29,531665,27911.33,422809,22192.77,404540,21261.07
15,002498.SZ,20200103,116860,3581.25,104557,3204.28,103716,3178.02,100089,3068.97,48563,1488.89,56220,1721.25,4000,123.54,12274,377.21,-4850,-134.96
16,002652.SZ,20200103,24618,971.84,18847,744.3,21089,833.09,18049,712.69,5315,209.72,14126,557.67,0,0.0,0,0.0,-4588,-178.84
17,300316.SZ,20200103,52217,8446.16,56090,9084.24,88971,14403.31,84931,13754.26,67886,10988.18,61787,10006.57,15058,2442.22,21324,3434.81,-27250,-4379.9
18,600159.SH,20200103,15207,393.14,9626,248.94,17841,461.37,13178,340.72,2287,59.23,11503,296.96,8972,231.87,10000,259.0,4951,129.78
