,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,002127.SZ,20200824,130575,24919.71,81456,15551.88,157771,30160.36,154452,29508.17,146702,27967.41,206103,39305.99,177533,33687.94,170571,32369.39,8675,1698.94
1,603087.SH,20200824,15236,22130.27,7325,10650.68,17279,25083.23,16263,23608.88,10556,15307.59,15014,21771.13,1445,2075.36,5914,8565.76,-6648,-9665.77
2,688037.SH,20200824,4444,5174.44,5000,5890.75,9854,11584.87,11005,12955.31,8981,10591.99,7771,9108.24,1973,2293.43,1476,1690.44,2688,3237.27
3,002258.SZ,20200824,43123,10052.54,34501,8044.07,29477,6852.82,32226,7500.41,12349,2858.8,11883,2757.82,993,228.47,7331,1690.33,-720,-127.14
4,002412.SZ,20200824,19157,1488.64,17616,1372.74,23306,1811.5,22495,1749.51,13238,1032.52,16478,1279.64,888,69.21,0,0.0,3162,251.57
5,688168.SH,20200824,858,748.73,940,820.32,1111,969.49,1130,987.21,656,572.98,554,483.67,0,0.0,0,0.0,-292,-252.84
6,001696.SZ,20200824,49431,4585.9,60409,5618.16,67584,6275.71,76987,7157.09,47889,4450.26,37523,3480.92,15781,1477.78,5765,533.48,19444,1833.4
7,002389.SZ,20200824,56224,13333.19,65160,15472.62,71476,16951.0,64856,15375.29,54001,12812.32,48741,11549.88,15097,3590.63,18041,4289.36,12762,3084.81
8,002543.SZ,20200824,24782,2265.07,16618,1519.51,23295,2128.2,21293,1946.99,7310,667.68,15520,1416.28,1450,131.81,3405,309.98,-4310,-387.91
9,300207.SZ,20200824,70421,17436.65,69997,17423.69,113863,28252.99,117706,29260.66,115124,28642.26,143349,35613.33,69276,17319.54,37633,9353.75,30123,7492.65
10,603706.SH,20200824,7837,1474.67,6094,1150.35,5112,963.97,7219,1359.74,1564,295.02,2103,394.78,903,171.22,0,0.0,-2146,-403.21
11,688299.SH,20200824,5226,1403.72,6219,1672.35,7906,2124.24,7211,1939.93,3846,1038.92,3547,954.6,0,0.0,0,0.0,2219,597.54
12,002674.SZ,20200824,12917,1773.33,13070,1798.33,19228,2636.34,15960,2196.36,5725,785.13,8913,1210.27,73,10.16,0,0.0,-621,-74.93
13,688155.SH,20200824,5536,3218.79,3873,2258.26,9530,5546.24,7714,4489.18,4930,2867.67,7196,4187.3,715,412.43,1927,1110.39,-3165,-1856.47
