,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,002194.SZ,20200107,29426,5722.83,24451,4758.54,29208,5681.66,30822,5996.4,14630,2847.53,17017,3308.85,3732,726.98,4706,915.22,-916,-169.89
1,300012.SZ,20200107,65510,9552.39,56900,8316.04,79047,11546.63,80131,11701.55,45557,6652.45,51224,7475.48,11417,1670.52,13276,1928.92,-15452,-2203.38
2,603357.SH,20200107,25531,2836.88,29204,3247.04,33035,3667.39,33579,3727.91,20955,2330.66,15837,1759.08,0,0.0,900,100.89,3174,344.38
3,000988.SZ,20200107,74590,16388.41,93948,20678.76,122425,26915.24,131828,28992.34,146669,32278.06,126963,27926.1,54614,12037.92,45559,10022.44,17342,3906.66
4,002528.SZ,20200107,63792,3467.03,68076,3704.65,73630,4004.31,77424,4209.27,40306,2193.75,36584,1989.15,4355,237.98,0,0.0,3519,206.67
5,300143.SZ,20200107,16005,1500.22,12237,1149.55,29675,2782.74,19799,1861.48,11363,1068.08,15340,1439.99,2533,236.56,12200,1136.58,-11197,-1047.03
6,603488.SH,20200107,6660,592.49,6777,603.72,12070,1074.52,8906,793.29,2287,203.93,4643,412.57,0,0.0,691,61.38,1396,125.94
7,000004.SZ,20200107,4594,1007.9,4739,1042.44,5081,1114.52,5142,1128.2,6422,1413.9,4297,943.34,1336,293.65,3256,715.99,2628,581.7
8,002659.SZ,20200107,15136,983.8,14622,952.38,9016,586.71,11763,764.74,13638,886.72,9739,631.32,3696,241.35,5362,350.14,6839,447.16
9,002813.SZ,20200107,6487,1625.1,5351,1342.56,6722,1685.81,5715,1433.2,3165,794.87,4800,1203.08,0,0.0,508,126.94,-1119,-280.71
10,300274.SZ,20200107,68863,8008.03,67535,7862.7,99239,11542.97,89525,10418.52,112053,13044.46,107588,12525.58,17681,2062.76,33189,3851.42,-16210,-1857.26
11,600271.SH,20200107,35617,8539.31,47913,11497.72,64283,15423.58,61421,14735.73,55710,13372.71,57566,13814.8,29670,7121.09,18378,4408.44,46701,11223.76
12,603773.SH,20200107,9055,3177.58,12471,4387.55,15839,5568.57,14709,5167.07,6456,2272.51,5095,1791.06,925,327.02,0,0.0,-1530,-528.64
13,600279.SH,20200107,37063,1639.86,33369,1478.1,38961,1725.25,40698,1802.67,20097,890.56,22054,974.91,0,0.0,0,0.0,-7016,-306.72
14,600433.SH,20200107,39593,1334.77,36013,1215.3,46180,1557.9,43467,1465.87,46285,1561.14,54291,1831.54,4714,160.0,3000,101.1,15536,528.82
15,601126.SH,20200107,11817,679.85,8886,511.69,12603,725.26,11945,687.55,3430,197.17,8825,506.93,1807,103.9,0,0.0,-2939,-167.89
16,300567.SZ,20200107,38417,21019.38,36207,19877.98,68246,37417.56,62139,34093.08,60448,33177.35,60532,33222.97,24588,13533.33,32820,17953.59,-5928,-3051.66
17,300721.SZ,20200107,9305,1806.76,7588,1474.43,9796,1903.06,9204,1786.97,2580,501.61,5090,989.32,202,39.29,0,0.0,-893,-171.87
18,000428.SZ,20200107,21360,575.15,13845,373.35,21552,580.28,33830,910.55,21660,582.58,12740,343.13,0,0.0,4157,110.99,-6064,-161.71
19,300698.SZ,20200107,11157,1894.09,11210,1904.58,10970,1862.92,11029,1873.04,4068,693.07,4076,692.68,119,20.22,0,0.0,-48,-4.12
20,600695.SH,20200107,254231,23098.53,306430,28123.78,294931,26810.84,308725,28281.14,185094,16939.02,221286,20198.84,190993,17984.43,88809,8229.06,35565,3306.51
21,601388.SH,20200107,105079,2064.03,88863,1747.83,136353,2678.69,110083,2163.15,76111,1495.97,94880,1862.54,18632,365.73,42349,830.89,-15065,-285.23
22,000559.SZ,20200107,91056,5285.38,99771,5792.46,113097,6563.43,99002,5750.16,71286,4144.83,72322,4208.72,9510,554.36,13854,796.65,-2961,-165.11
23,000713.SZ,20200107,436445,45509.31,325907,34033.33,413217,43172.4,410283,42790.61,237120,24763.83,302800,31552.98,70776,7363.24,118568,12431.87,-32405,-3189.56
24,002050.SZ,20200107,160946,30685.98,140104,26732.65,241064,46074.62,189350,36153.3,158833,30388.37,178913,34228.9,106555,20417.77,159031,30451.89,-44432,-8296.58
25,600980.SH,20200107,13680,1970.76,10808,1558.88,17084,2461.13,18154,2615.88,6498,936.86,9392,1351.8,2000,288.1,908,130.29,-10126,-1454.73
26,603059.SH,20200107,2932,878.72,2248,674.27,3157,944.74,3195,956.55,1215,363.7,1861,556.35,0,0.0,0,0.0,-408,-120.73
27,688009.SH,20200107,59304,4183.28,89527,6331.74,126558,8937.0,149256,10546.02,200832,14196.62,147910,10439.14,0,0.0,0,0.0,85494,6076.72
28,002181.SZ,20200107,213914,13562.37,155097,9863.81,253006,16068.85,215814,13713.47,142752,9055.28,188214,11918.51,26485,1676.03,77032,4866.75,-88875,-5518.73
29,000975.SZ,20200107,97142,14455.55,82385,12270.57,135234,20123.34,130778,19482.14,124542,18541.81,159522,23789.1,90289,13531.02,74522,11109.91,-18757,-2701.61
30,002515.SZ,20200107,415102,26965.24,264013,17171.42,377337,24538.35,318639,20701.95,212991,13848.56,321315,20901.46,43229,2836.57,144693,9413.89,-45176,-2789.25
31,300130.SZ,20200107,34352,6507.98,88857,17032.23,76066,14517.02,119771,23097.92,99440,19126.75,87565,16966.61,119504,23486.58,33170,6541.57,-18274,-3908.98
32,002646.SZ,20200107,9963,1085.39,9757,1063.64,13017,1417.37,13271,1446.44,7073,771.52,7026,764.2,0,0.0,0,0.0,3816,416.62
33,002800.SZ,20200107,17391,4991.49,21026,6054.33,20799,5990.7,19119,5501.26,10543,3040.76,9698,2787.35,1656,474.64,546,154.65,7299,2109.13
34,300261.SZ,20200107,25969,1171.32,24192,1093.39,44156,1993.11,43143,1948.01,50751,2293.7,43666,1971.39,7043,318.77,16919,764.11,-9890,-436.19
35,600307.SH,20200107,133839,2798.68,155012,3240.91,162896,3409.24,151186,3163.7,173426,3628.92,140503,2939.45,30551,639.33,54011,1132.11,128198,2696.6
36,603809.SH,20200107,11530,1175.7,9790,1000.74,10625,1083.47,11389,1163.79,8313,850.97,9371,953.89,3800,386.84,3719,378.57,-905,-89.94
37,002777.SZ,20200107,8918,3383.9,7756,2943.09,6863,2603.99,10033,3806.94,5533,2100.94,5136,1948.62,2416,916.47,806,306.65,1651,631.34
38,002931.SZ,20200107,7470,2217.4,4378,1301.88,9778,2903.72,8423,2503.9,5203,1544.55,9256,2743.71,1107,329.13,1501,445.32,-1243,-367.12
39,300392.SZ,20200107,38254,3099.24,42228,3429.55,56613,4595.46,54709,4439.16,28543,2319.55,23310,1888.33,1298,104.75,4461,361.96,8445,693.54
40,600438.SH,20200107,102069,15465.24,118561,17977.69,132701,20117.61,150582,22846.22,161958,24566.46,138774,21030.58,53605,8129.53,42416,6424.34,40212,6132.53
41,000099.SZ,20200107,18494,1400.49,17046,1291.69,17930,1358.15,19079,1444.8,8650,655.16,10729,812.33,1780,135.03,0,0.0,3988,304.62
42,300726.SZ,20200107,21579,6071.51,19279,5429.96,23480,6610.1,23057,6492.59,13516,3808.02,15285,4299.14,360,101.38,1314,369.31,-6415,-1795.37
43,600569.SH,20200107,135436,3503.73,154695,4007.42,162230,4197.82,149888,3878.66,131422,3401.45,122516,3172.85,22300,580.52,24289,624.59,146193,3797.01
44,600723.SH,20200107,15786,981.07,14856,924.34,13077,812.54,20953,1302.25,11754,731.55,4808,298.56,0,0.0,0,0.0,15486,964.59
45,600854.SH,20200107,10485,410.35,12478,489.04,13484,527.68,12416,486.06,4571,179.6,3645,142.53,0,0.0,0,0.0,6151,242.5
46,000718.SZ,20200107,59942,2312.54,33679,1301.31,49288,1901.89,30381,1173.46,30991,1194.14,65240,2513.6,3430,132.28,14350,552.48,863,33.71
47,002055.SZ,20200107,32988,3846.46,35762,4174.65,49338,5755.89,43631,5090.98,36502,4261.03,37499,4373.5,11048,1287.61,12984,1511.86,-9697,-1118.13
48,600985.SH,20200107,30479,3126.05,24508,2517.33,25792,2646.36,36565,3751.36,15368,1579.32,11566,1186.34,1000,103.3,0,0.0,2205,231.07
49,601678.SH,20200107,45077,2420.67,45229,2430.19,64236,3450.4,49715,2671.37,32527,1747.87,35495,1905.47,2000,107.8,13400,719.72,-15612,-830.18
50,603218.SH,20200107,16411,3685.14,11636,2612.97,11021,2476.04,11438,2568.36,7163,1609.55,10924,2454.81,0,0.0,597,134.59,5915,1339.59
51,002186.SZ,20200107,6643,694.24,5877,615.12,10064,1052.69,11860,1240.24,8000,836.89,6970,728.45,0,0.0,0,0.0,6541,684.81
52,300124.SZ,20200107,51555,15666.94,27171,8259.42,27793,8448.83,36489,11098.76,16633,5058.09,31794,9657.34,4206,1282.05,4733,1440.39,-18271,-5539.26
53,600121.SH,20200107,111918,2868.79,112461,2886.44,116189,2978.02,131301,3363.82,83042,2128.52,82927,2125.58,31933,826.04,16393,425.53,52964,1374.94
54,002591.SZ,20200107,76111,8082.21,83581,8889.86,98155,10422.1,85952,9120.95,47599,5047.22,58631,6204.26,7918,835.03,1619,171.49,7049,758.86
55,300255.SZ,20200107,27770,1572.51,41662,2365.57,39111,2217.53,44172,2507.17,35121,1993.0,24904,1411.64,14662,834.88,5925,333.53,2090,120.19
56,600098.SH,20200107,12004,792.17,9278,612.22,6484,427.82,7442,491.01,2939,193.83,3163,208.68,0,0.0,1544,101.9,-4767,-313.65
57,600252.SH,20200107,81068,2644.82,63485,2072.27,67122,2190.46,81482,2659.51,68854,2247.89,82289,2684.64,15428,503.29,5216,170.04,-32682,-1055.89
58,002925.SZ,20200107,16844,8424.07,26416,13295.11,27539,13880.29,35298,17880.29,39488,19961.95,36173,18411.21,39680,20604.73,25664,13284.44,12650,6413.45
59,300386.SZ,20200107,46181,7862.67,73819,12723.45,75359,12874.1,107717,18568.81,73945,12668.24,81752,14181.48,86260,15306.41,18456,3237.68,-23927,-4535.11
60,300540.SZ,20200107,6066,884.55,5571,814.33,7388,1077.85,7772,1134.7,3999,585.31,3006,438.99,0,0.0,1104,159.7,2635,385.08
61,600383.SH,20200107,57655,8276.11,61395,8814.8,68352,9816.89,66382,9543.9,67435,9691.41,62756,9011.56,20609,2967.42,23518,3381.57,5292,773.55
62,603885.SH,20200107,34759,5164.27,34404,5116.79,32992,4911.23,29286,4355.3,23856,3556.65,20854,3105.62,2037,305.97,9101,1360.41,16290,2432.16
63,000401.SZ,20200107,94643,16078.08,84354,14358.84,132285,22487.34,139809,23778.18,113612,19327.26,119651,20326.42,56185,9537.47,52910,8966.7,1534,341.39
64,600126.SH,20200107,36835,1792.64,19257,937.58,48320,2352.76,32124,1564.57,38270,1861.97,72044,3505.23,0,0.0,0,0.0,-5848,-278.76
65,603628.SH,20200107,8344,705.06,9388,794.62,9481,802.04,11444,967.9,9397,796.41,5127,434.56,0,0.0,1264,106.43,984,83.49
66,002596.SZ,20200107,143216,9673.37,183409,12405.02,213269,14410.41,221489,14966.89,180752,12217.31,166202,11219.84,65401,4420.21,31538,2129.57,102209,6913.02
67,002750.SZ,20200107,46768,6129.61,49833,6541.75,52494,6885.21,53826,7060.06,31023,4077.25,29907,3920.02,7611,998.89,4330,569.13,6621,895.83
68,300414.SZ,20200107,26133,3358.25,17798,2288.48,21064,2707.3,22107,2841.91,7912,1017.86,15204,1953.01,0,0.0,0,0.0,6799,876.83
69,600257.SH,20200107,14804,660.15,12181,544.03,17027,760.25,22887,1021.73,18563,829.65,15326,684.29,0,0.0,0,0.0,4662,211.0
70,002881.SZ,20200107,17817,5095.01,20707,5929.72,22497,6442.36,20684,5921.28,11250,3227.49,9299,2663.01,442,125.49,1316,376.34,4190,1210.96
71,300545.SZ,20200107,18313,5389.41,24457,7200.25,25769,7576.58,36500,10769.63,28902,8530.85,20607,6098.2,11018,3294.83,2438,723.59,10863,3188.83
72,600388.SH,20200107,22986,2322.18,24232,2450.23,20617,2082.72,22895,2315.47,14470,1464.47,17470,1764.21,6524,660.55,0,0.0,9905,1007.71
73,300676.SZ,20200107,7566,5116.04,6752,4570.2,16021,10835.95,13534,9157.5,14857,10052.1,19164,12961.45,5041,3409.12,4035,2724.07,1921,1316.39
74,601968.SH,20200107,12128,632.2,12367,645.07,14153,737.95,9472,494.04,8599,448.65,13041,679.69,0,0.0,0,0.0,-8274,-430.02
75,603508.SH,20200107,6150,3597.12,5464,3197.31,8322,4868.51,8443,4940.2,5713,3344.31,6098,3566.66,0,0.0,181,105.78,-471,-272.42
76,002476.SZ,20200107,48454,3284.53,32255,2189.23,30477,2066.76,34068,2309.86,20420,1385.54,29472,1998.74,0,0.0,3555,239.0,2203,151.95
77,000417.SZ,20200107,29252,1455.18,28540,1424.56,45684,2274.3,41289,2057.25,32805,1636.48,36981,1838.21,11971,595.58,12901,641.53,32483,1629.59
78,300687.SZ,20200107,13931,2282.19,12170,1995.39,14715,2409.99,15138,2480.37,5402,886.58,6740,1103.0,0,0.0,0,0.0,-103,-13.24
79,600684.SH,20200107,11513,442.12,13220,508.35,16473,633.16,16499,633.92,6419,246.97,4686,179.97,0,0.0,0,0.0,9180,354.37
80,601377.SH,20200107,162318,11433.19,120447,8496.41,146212,10304.02,149715,10557.75,164270,11577.78,197203,13892.38,82369,5808.58,87803,6177.04,-6482,-423.34
81,000548.SZ,20200107,13201,562.39,7005,298.57,17041,725.09,14090,600.08,3637,154.61,8784,373.98,0,0.0,4000,169.47,-4935,-208.37
82,000702.SZ,20200107,32219,1928.01,31206,1867.82,35402,2119.38,35584,2129.81,18181,1088.76,19012,1138.52,0,0.0,0,0.0,11002,660.89
83,000679.SZ,20200107,25234,982.55,24688,963.24,23314,909.61,23779,926.88,15268,596.17,23536,917.75,17382,678.58,9195,359.03,-11763,-456.14
84,000833.SZ,20200107,15586,806.18,16216,839.88,18319,948.28,20115,1041.22,9510,492.66,11057,572.26,3974,206.24,0,0.0,6029,315.02
85,002170.SZ,20200107,353281,13463.52,271746,10378.91,293873,11216.58,284436,10860.63,171711,6567.28,210447,8017.9,17888,686.12,70124,2676.06,-133575,-4994.24
86,002219.SZ,20200107,43806,1087.76,70435,1747.42,56806,1412.2,65755,1632.86,59709,1482.03,27410,683.0,3280,81.28,0,0.0,32083,803.36
87,603179.SH,20200107,17107,3454.83,15081,3041.7,11983,2415.12,16080,3246.1,10138,2053.68,6347,1287.88,0,0.0,1719,347.94,15274,3096.57
88,603333.SH,20200107,15354,1531.41,6054,604.83,15764,1572.84,12458,1243.98,14022,1397.48,30018,2989.82,10443,1039.08,7054,702.19,-25384,-2527.53
89,002504.SZ,20200107,58266,1932.74,86679,2895.12,92839,3092.86,86500,2885.06,83433,2784.37,81893,2725.67,33370,1117.99,12836,422.11,56637,1895.88
90,300608.SZ,20200107,8829,1550.03,7070,1244.89,9965,1752.29,10039,1764.89,3782,666.41,5880,1032.67,579,102.83,165,29.11,1104,199.1
91,600605.SH,20200107,4964,582.63,3779,443.75,5853,687.35,4666,547.73,1473,172.87,3845,451.37,0,0.0,0,0.0,-492,-56.85
92,000420.SZ,20200107,34072,752.96,27184,602.11,35966,795.53,23514,520.44,34366,760.38,23395,518.48,0,0.0,30311,667.84,9107,206.06
93,300690.SZ,20200107,9642,2457.05,8917,2273.37,12005,3061.61,10898,2779.44,4340,1107.71,5897,1503.3,0,0.0,275,70.27,394,104.05
94,300739.SZ,20200107,21148,4396.23,29604,6170.37,42286,8804.34,42737,8897.09,28356,5922.98,19628,4088.45,6713,1400.04,6534,1367.7,-644,-108.3
95,600736.SH,20200107,30572,1774.02,27534,1599.31,37556,2180.32,44292,2571.59,38912,2260.45,30927,1794.74,4397,255.53,8685,504.68,4954,291.12
96,000551.SZ,20200107,16931,1188.73,12301,864.63,19264,1353.79,19405,1363.1,15489,1089.12,18579,1305.63,1600,112.32,3000,210.6,-2704,-189.04
97,600867.SH,20200107,112940,14739.92,85171,11121.01,137738,17981.55,144410,18856.19,117344,15323.39,114534,14952.61,30487,3976.39,54394,7091.43,-83829,-10916.04
98,688001.SH,20200107,8360,3954.79,9147,4343.2,20831,9880.59,21129,10033.53,16246,7715.0,15154,7179.74,3449,1623.61,3456,1617.52,-746,-306.31
99,000682.SZ,20200107,53008,2788.16,51603,2716.93,68070,3582.5,72530,3816.43,45103,2374.85,42270,2224.75,4692,247.33,4471,234.73,3145,173.71
100,002068.SZ,20200107,22930,1084.03,11248,531.85,23158,1094.84,29169,1379.38,9012,425.95,14684,693.59,0,0.0,0,0.0,-2987,-138.66
101,002222.SZ,20200107,36686,4676.48,34347,4397.51,49586,6333.43,50365,6439.99,34389,4398.47,35585,4543.8,9920,1275.5,10284,1302.58,-573,-42.89
102,600998.SH,20200107,18517,2614.89,27614,3920.82,27238,3849.5,40158,5697.16,25199,3575.8,29652,4205.63,26470,3783.42,0,0.0,38162,5445.21
103,002340.SZ,20200107,294044,15069.7,323747,16634.07,429568,22046.4,437567,22472.28,465118,23921.63,406219,20869.09,127915,6587.59,149111,7649.88,117813,6209.61
104,300004.SZ,20200107,73667,5222.69,78905,5579.85,99003,7008.04,87110,6167.6,57870,4108.71,68552,4839.36,36164,2535.11,32138,2287.74,29712,2129.27
105,002471.SZ,20200107,76302,1882.48,55681,1378.88,75966,1876.61,54578,1347.85,52068,1287.34,63485,1565.93,6326,155.62,36918,909.4,15946,402.71
106,300135.SZ,20200107,48462,1317.9,49961,1360.73,42488,1155.36,59385,1615.91,33484,910.37,45565,1237.05,30477,830.07,0,0.0,12824,361.34
