,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,601877.SH,20200727,33085,9177.99,32889,9124.21,37512,10388.37,46501,12894.9,41331,11467.68,37661,10443.01,11516,3200.07,6392,1772.0,4338,1215.06
1,002385.SZ,20200727,378390,38509.47,369968,37706.03,477765,48667.13,498513,50775.28,534253,54472.68,524525,53471.39,215589,21989.03,212991,21685.62,106688,11080.67
2,300049.SZ,20200727,29789,3347.87,29957,3374.89,40094,4510.28,37796,4253.22,18598,2098.72,21149,2376.51,2000,224.2,1579,176.45,-5473,-606.69
3,300203.SZ,20200727,36089,5468.2,19762,3009.29,43539,6588.12,35999,5480.1,27448,4132.51,26014,3929.84,4687,702.09,29988,4471.7,-7991,-1228.66
4,600200.SH,20200727,39340,2605.32,41404,2748.28,44095,2925.95,45563,3021.73,22898,1518.98,23922,1582.54,4556,302.3,0,0.0,5314,364.85
5,002670.SZ,20200727,66163,6357.87,50062,4816.59,75095,7221.36,77472,7452.95,49680,4782.24,53215,5118.52,5413,520.16,15602,1493.57,-12623,-1207.75
6,002719.SZ,20200727,5789,385.6,3729,248.96,7537,502.26,4223,281.33,4476,298.22,6086,405.34,105,7.02,3869,257.47,1591,106.54
7,002653.SZ,20200727,16064,4022.65,18032,4520.32,14905,3735.11,16043,4020.03,14384,3605.07,10324,2584.6,984,246.53,1939,484.41,10496,2630.82
8,300317.SZ,20200727,37260,1229.81,29559,978.52,25907,856.11,26310,868.73,6950,230.17,14248,468.83,0,0.0,0,0.0,357,16.0
9,601007.SH,20200727,7597,601.91,8376,663.82,6003,475.54,5604,443.83,1791,141.79,1411,111.59,0,0.0,0,0.0,-3165,-249.85
10,603816.SH,20200727,18852,10640.5,16700,9423.46,15036,8495.48,13994,7910.18,15894,8953.35,13263,7490.61,7851,4429.42,13675,7694.49,-1881,-1056.71
11,300448.SZ,20200727,36477,3379.3,27278,2531.78,50926,4720.28,46575,4325.58,33632,3123.07,42225,3905.23,0,0.0,4958,460.06,-4634,-424.84
12,300602.SZ,20200727,13759,3958.07,11110,3204.61,20194,5816.4,19148,5512.5,10846,3118.54,13238,3807.39,1586,458.45,2889,826.96,-6580,-1895.81
13,300840.SZ,20200727,26501,6226.42,16533,3919.99,23041,5424.15,17681,4196.99,21779,5142.68,22712,5365.11,28464,6752.86,42859,10064.02,13961,3234.27
14,600683.SH,20200727,22347,942.71,26176,1105.19,14712,621.76,14444,609.88,8687,365.78,5126,215.18,0,0.0,0,0.0,-3891,-162.19
15,000547.SZ,20200727,142977,24578.68,98134,16919.69,161154,27735.77,163021,28071.63,137087,23593.22,172242,29623.76,40445,6990.99,48266,8283.59,-24500,-4116.8
16,000701.SZ,20200727,21519,1038.22,22876,1104.8,22336,1078.48,25391,1225.86,10091,488.04,8425,406.93,2745,132.85,0,0.0,-13132,-633.02
17,000678.SZ,20200727,15565,813.79,12912,676.86,15738,822.98,14818,775.66,3411,178.71,6984,362.97,0,0.0,0,0.0,-5932,-308.38
18,002218.SZ,20200727,96959,3819.57,99117,3919.41,100758,3978.15,102109,4034.04,54185,2148.07,40675,1603.7,1491,59.19,11492,447.84,17759,725.75
19,603178.SH,20200727,38979,3861.72,51730,5153.41,57691,5738.67,57392,5734.79,23103,2324.0,22034,2211.63,11383,1175.44,0,0.0,8681,863.27
20,603332.SH,20200727,2286,536.77,2350,551.96,2670,626.66,2414,566.81,747,175.27,939,219.93,0,0.0,0,0.0,-946,-221.22
21,688128.SH,20200727,4583,976.54,4120,879.24,8346,1779.81,8932,1906.39,3226,689.95,3103,660.66,0,0.0,0,0.0,-2184,-465.23
22,000963.SZ,20200727,66408,17613.14,59470,15787.13,91957,24398.75,90027,23900.57,82852,21979.35,93520,24818.25,32990,8776.82,31190,8262.11,5658,1547.76
23,002349.SZ,20200727,161551,10057.9,97537,6108.73,162699,10180.6,152902,9560.55,82500,5163.47,146063,9101.6,6275,399.09,16524,1030.18,-31148,-1830.71
24,002503.SZ,20200727,229128,6320.66,203469,5620.06,214805,5930.73,238447,6579.78,148429,4100.2,147651,4074.86,16339,450.89,19135,527.77,3444,129.09
25,002157.SZ,20200727,171431,32836.36,125403,24088.33,239390,45937.67,248301,47634.7,251413,48314.05,277328,53260.23,129483,24960.58,140686,27065.41,-158915,-30123.59
26,002252.SZ,20200727,124034,11622.34,120378,11292.68,171485,16071.24,187334,17572.7,144619,13568.79,137265,12860.2,60965,5720.93,56124,5257.72,38612,3676.89
27,002383.SZ,20200727,56538,5542.52,50958,4993.95,56927,5582.62,53978,5295.32,26026,2556.09,32405,3177.85,154,15.0,2304,229.11,-47224,-4621.35
28,300047.SZ,20200727,48822,3809.7,42432,3319.03,59989,4684.88,48216,3769.3,22868,1784.05,33118,2577.58,0,0.0,7915,612.72,-37044,-2878.05
29,300201.SZ,20200727,75695,2891.01,66109,2526.14,60261,2305.75,59464,2273.89,25666,981.87,35276,1347.7,3615,137.01,4387,167.92,-31318,-1193.61
30,000662.SZ,20200727,118164,1710.78,81025,1171.28,83940,1214.66,87897,1272.17,24036,348.4,57219,830.39,0,0.0,0,0.0,-82773,-1194.62
31,002048.SZ,20200727,31912,5148.12,25045,4046.61,37387,6034.21,37877,6113.73,25084,4052.76,31593,5099.49,7426,1201.8,7294,1177.07,-2779,-441.74
32,002202.SZ,20200727,195014,20781.73,81439,8697.4,197780,21094.86,113188,12089.93,167202,17847.34,269648,28714.44,36246,3844.38,131967,14066.54,-67714,-7197.05
33,600978.SH,20200727,76658,798.02,51777,539.46,76978,803.29,78759,820.66,39336,410.16,62436,651.34,0,0.0,0,0.0,-52396,-541.96
34,000793.SZ,20200727,153935,5199.01,118595,4011.88,160914,5436.72,173359,5858.16,79078,2670.68,106136,3584.33,35482,1200.97,31319,1053.01,-37881,-1254.16
35,002179.SZ,20200727,35416,15633.05,30470,13470.98,43410,19126.08,50080,22128.18,38323,16932.45,41095,18088.79,22018,9714.41,17523,7718.04,6637,3034.37
36,002333.SZ,20200727,3269,133.88,4194,171.82,8421,344.68,8134,333.07,6465,264.89,5827,238.56,0,0.0,0,0.0,2588,106.7
37,688089.SH,20200727,2210,961.26,2367,1030.45,5183,2255.49,4988,2173.61,3685,1604.13,3681,1598.59,270,117.58,313,135.81,-658,-283.01
38,002701.SZ,20200727,78339,4019.9,47592,2436.46,76281,3894.83,72338,3707.69,53399,2734.98,60215,3081.89,4642,236.89,32516,1660.55,16081,859.24
39,300162.SZ,20200727,35236,3039.96,52522,4529.38,60778,5246.67,61839,5331.33,49116,4238.53,32709,2830.54,1940,166.08,0,0.0,26008,2250.83
