,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,603980.SH,20200416,7081,498.76,4892,344.68,6716,472.8,7183,505.88,3235,227.8,1956,137.6,0,0.0,3000,211.2,-220,-15.17
1,300815.SZ,20200416,4817,6477.74,5389,7257.25,4636,6260.11,5059,6836.37,3269,4429.39,2045,2759.02,606,818.88,834,1133.48,-662,-853.83
2,600658.SH,20200416,5736,242.87,5204,220.64,5822,246.57,5641,239.04,2868,121.51,3580,151.27,0,0.0,0,0.0,-987,-41.48
3,002013.SZ,20200416,80495,6349.76,84778,6691.38,110112,8686.17,92606,7301.74,113993,9011.16,135602,10720.16,32911,2604.71,24524,1938.52,69512,5512.98
4,600789.SH,20200416,282369,29826.77,177539,18792.41,284786,30107.4,253358,26795.95,179821,19036.26,265289,28025.35,36036,3806.64,86826,9163.35,-123732,-12990.33
5,601636.SH,20200416,93615,4681.16,107538,5375.89,114633,5734.5,88049,4408.91,69937,3501.84,57433,2873.69,0,0.0,25166,1259.02,-67793,-3382.3
6,000807.SZ,20200416,181904,7349.98,190359,7708.71,187499,7587.18,210232,8523.6,175945,7120.43,155113,6281.1,57257,2328.86,46901,1873.06,35437,1487.62
7,002144.SZ,20200416,5785,529.25,6311,576.92,5661,517.52,4794,438.29,898,81.84,1239,113.41,0,0.0,0,0.0,1100,101.64
8,000938.SZ,20200416,48960,17699.41,39523,14321.05,59592,21580.31,69833,25326.17,47833,17317.15,51772,18751.42,22263,8116.64,17519,6314.86,-431,-84.39
9,002275.SZ,20200416,9139,1255.33,8219,1129.56,8665,1190.87,9300,1277.09,3781,519.44,4066,558.99,0,0.0,0,0.0,-5341,-732.12
10,601898.SH,20200416,21522,847.34,21179,833.68,17335,682.54,19938,785.19,14423,568.21,14863,585.33,2700,106.11,0,0.0,-6980,-273.42
11,002560.SZ,20200416,185331,14309.97,195849,15194.06,197721,15276.52,208635,16153.23,123870,9588.27,102183,7846.59,16567,1281.94,16822,1262.82,38435,2963.96
12,000582.SZ,20200416,19117,1806.74,15621,1475.39,14773,1393.69,17065,1611.97,7660,721.31,8864,834.38,0,0.0,0,0.0,-6199,-580.81
13,002707.SZ,20200416,33060,1509.14,31835,1453.29,31966,1458.84,33433,1526.32,17668,807.37,19753,901.85,2327,106.11,0,0.0,-16831,-765.44
14,300168.SZ,20200416,39454,8489.53,42630,9186.86,57605,12421.44,65195,14060.77,68708,14864.74,63797,13815.39,20690,4498.01,14835,3210.69,12825,2816.7
15,300322.SZ,20200416,34439,5907.06,21708,3724.07,29802,5108.53,29462,5053.42,14284,2451.82,24829,4257.31,1830,313.49,4356,746.11,-2936,-489.13
16,600165.SH,20200416,34408,1478.89,26825,1153.62,42265,1816.83,43822,1885.23,40521,1738.76,46546,1995.62,0,0.0,0,0.0,28328,1220.79
17,601012.SH,20200416,75354,19370.61,122140,31506.27,125081,32217.55,134917,34812.17,134655,34780.38,144897,37454.52,114900,29822.44,48036,12418.04,103157,26771.51
