,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,000506.SZ,20200427,149838,3611.08,71743,1732.29,121696,2929.16,133365,3209.74,57213,1374.53,94618,2271.91,5007,121.67,34027,822.5,-88799,-2156.26
1,600527.SH,20200427,385705,16919.5,372627,16376.66,412413,18131.55,455205,19994.47,410596,18041.26,406404,17815.02,261541,11462.49,236018,10368.66,-234151,-10108.21
2,603980.SH,20200427,6571,470.54,6355,455.62,7684,550.8,6669,478.06,1502,108.02,2733,195.69,0,0.0,0,0.0,-4799,-343.41
3,300815.SZ,20200427,2769,3754.61,2974,4036.89,3927,5333.87,3577,4862.64,2063,2806.39,2346,3190.66,391,535.14,253,339.83,-316,-404.81
4,600658.SH,20200427,13936,613.76,8349,368.14,11312,498.42,14939,658.52,4667,205.71,6627,291.23,0,0.0,0,0.0,-3540,-155.38
5,600812.SH,20200427,88185,9397.27,38279,4157.77,86792,9384.41,62723,6775.91,83052,9130.05,84982,9188.35,71106,7843.47,143151,15633.17,185389,19446.61
6,002013.SZ,20200427,128423,10589.25,172972,14268.45,198215,16353.97,195140,16118.27,171836,14191.48,153933,12716.31,101927,8419.24,78355,6450.93,-43,68.57
7,600789.SH,20200427,147518,13782.88,90644,8471.76,118685,11091.51,136880,12786.06,50081,4681.64,83571,7802.64,19079,1773.5,24268,2269.07,-64484,-6007.41
8,601636.SH,20200427,68111,3445.06,72417,3671.86,91821,4649.2,59816,3029.81,59231,2998.11,63648,3220.23,13043,660.67,36325,1831.14,-12766,-623.35
9,000807.SZ,20200427,87946,3454.85,98069,3856.83,93578,3677.54,119472,4697.58,69924,2748.77,75918,2983.95,72202,2843.28,30192,1186.08,70678,2795.86
10,002144.SZ,20200427,2854,256.26,3180,285.69,3484,312.89,2408,216.34,250,22.52,1000,89.64,0,0.0,0,0.0,-875,-78.11
11,000938.SZ,20200427,48204,18542.92,63821,24588.48,89290,34369.68,79363,30576.61,77795,29983.52,65266,25126.41,27693,10679.46,34532,13284.08,8133,3140.31
12,002275.SZ,20200427,3581,475.36,3874,513.95,4316,573.2,4344,577.25,2211,293.46,1890,250.82,0,0.0,0,0.0,1073,142.76
13,002412.SZ,20200427,33805,2638.3,20965,1638.71,28355,2214.34,27912,2179.54,9432,736.53,22716,1770.93,0,0.0,0,0.0,-16632,-1295.32
14,688168.SH,20200427,966,934.39,1102,1068.09,2417,2341.76,2104,2038.1,1845,1788.18,1610,1559.41,200,193.92,612,592.65,-546,-518.39
15,001696.SZ,20200427,74064,4255.32,66645,3837.28,82919,4765.97,83525,4802.87,53497,3080.01,51561,2958.12,4907,284.99,13656,788.01,-15171,-851.89
16,002389.SZ,20200427,76059,9534.18,99374,12437.08,110825,13881.99,113148,14165.33,93554,11688.76,71081,8902.64,16641,2089.15,13476,1689.03,45885,5757.04
17,002543.SZ,20200427,7146,563.77,5824,459.85,3396,267.97,4898,386.5,836,66.35,656,51.73,0,0.0,0,0.0,2011,160.02
