,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,600483.SH,20200622,5758,425.43,5207,385.03,3924,290.36,5242,387.16,2800,206.69,2033,150.3,0,0.0,0,0.0,-4472,-329.8
1,601330.SH,20200622,32475,3089.31,26086,2485.51,32710,3113.9,34736,3308.9,13529,1288.33,17005,1615.2,3736,357.15,4623,439.08,-14098,-1336.78
2,603985.SH,20200622,21163,3320.99,16979,2671.82,14565,2291.92,20120,3165.0,10066,1588.86,9346,1466.54,650,101.58,0,0.0,217,44.97
3,000501.SZ,20200622,53593,7820.94,38331,5604.57,96069,14022.88,79119,11565.06,111117,16216.37,100613,14700.2,35389,5159.09,78106,11349.46,-67043,-9758.93
4,300771.SZ,20200622,12929,4964.96,4950,1905.12,8124,3119.39,11356,4361.07,2303,885.4,6512,2498.64,0,0.0,539,204.93,-2393,-916.07
5,600817.SH,20200622,2790,275.19,1994,197.03,4524,446.23,4576,451.32,1094,108.43,1838,181.5,0,0.0,0,0.0,-2802,-275.9
6,603001.SH,20200622,8135,607.33,11927,892.66,10762,805.51,9857,737.8,3275,246.49,2388,179.22,2000,150.35,0,0.0,-872,-62.95
7,000632.SZ,20200622,19481,821.01,9364,394.68,20929,881.33,17396,732.85,8455,355.91,20688,870.74,72,3.01,1489,62.98,-21035,-886.78
8,002149.SZ,20200622,18759,1291.27,21098,1456.47,19920,1372.25,20485,1413.26,21770,1504.49,16434,1133.25,3479,239.44,5910,404.47,10545,731.14
9,002303.SZ,20200622,48211,2060.71,16656,712.0,56725,2424.63,47214,2018.58,31663,1351.99,34188,1460.81,3000,128.1,41541,1774.03,-30075,-1281.8
10,002434.SZ,20200622,21284,1869.91,15148,1333.05,18885,1658.2,16365,1437.93,6789,597.21,13334,1168.92,0,0.0,2111,185.43,-10633,-929.1
11,001872.SZ,20200622,5511,783.3,5476,778.44,8238,1170.62,8359,1188.22,3267,465.55,3181,452.82,0,0.0,0,0.0,-5321,-755.63
12,002565.SZ,20200622,400187,21423.12,413989,22255.15,493297,26422.0,514424,27634.96,444352,23800.06,444506,23863.43,350080,18930.32,314997,16821.96,-56523,-2863.6
13,600461.SH,20200622,12382,804.41,12428,807.2,20026,1300.85,13813,897.16,6502,421.99,12669,822.89,0,0.0,0,0.0,-8888,-575.87
14,603963.SH,20200622,7825,670.94,5614,481.49,6640,568.7,4891,419.12,1255,107.6,5215,446.63,0,0.0,0,0.0,-5370,-459.91
15,300595.SZ,20200622,14762,9402.21,18079,11513.16,16648,10600.07,16336,10406.9,15366,9787.03,14215,9075.45,4544,2908.0,2690,1701.81,-3919,-2461.38
