,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,300141.SZ,20200916,10430,1060.08,9529,970.77,12125,1232.61,10761,1094.38,3033,308.71,5298,536.26,0,0.0,0,0.0,-3390,-345.75
1,603486.SH,20200916,9206,3950.8,8096,3481.66,7097,3051.14,6194,2666.46,3279,1412.66,5393,2317.25,3816,1642.55,3714,1591.78,-2639,-1123.24
2,000002.SZ,20200916,87226,24516.2,97702,27496.05,137357,38622.27,155713,43788.67,172007,48394.28,181761,51114.61,158112,44537.24,119525,33670.66,117962,33271.85
3,002657.SZ,20200916,15009,2168.81,10216,1478.0,16947,2450.8,14828,2144.34,7511,1085.78,11533,1665.05,683,98.46,3573,516.46,-3565,-515.71
4,002811.SZ,20200916,5403,555.26,3405,350.23,2790,286.68,4176,428.84,1068,109.53,1680,172.4,0,0.0,0,0.0,-3576,-366.64
5,300272.SZ,20200916,63791,3698.93,51893,3010.9,50866,2954.24,56221,3262.69,26155,1517.06,25804,1499.39,4809,276.09,11704,673.34,-14527,-841.97
6,600318.SH,20200916,46314,4755.05,40176,4131.4,35180,3616.1,41437,4258.3,15221,1565.61,15101,1547.86,1000,102.9,1000,102.1,-14260,-1449.26
7,688567.SH,20200916,13757,3910.22,20730,5920.34,30038,8565.01,28831,8233.24,31061,8881.39,24965,7119.5,3763,1079.65,4092,1163.2,-1383,-338.85
8,002942.SZ,20200916,2825,952.27,2521,851.5,1224,413.59,1233,415.72,152,51.36,447,150.0,0,0.0,0,0.0,-59,-18.95
9,300606.SZ,20200916,37742,11402.55,42202,12765.8,46758,14160.41,43864,13293.02,25830,7843.95,23123,7018.15,3138,960.02,4279,1289.97,-8618,-2576.54
10,600449.SH,20200916,26498,3987.35,21156,3192.72,30775,4641.16,21573,3257.83,15906,2393.87,24246,3645.97,2795,416.44,9000,1342.29,-17373,-2596.84
11,600603.SH,20200916,95209,5419.42,69986,3989.87,74814,4258.36,76108,4334.7,26260,1494.86,43446,2466.45,3865,218.95,10608,600.56,221,30.33
12,605288.SH,20200916,1442,1824.8,2011,2549.36,1572,1991.99,1489,1885.83,744,943.55,553,699.78,295,374.62,0,0.0,-585,-737.05
13,002111.SZ,20200916,9220,1416.77,8709,1338.66,7424,1141.0,7210,1108.27,1609,247.32,2826,434.35,492,76.19,0,0.0,-6299,-966.46
14,600887.SH,20200916,114690,44891.89,95976,37608.81,149149,58377.45,141211,55323.42,131431,51548.9,135205,52981.39,58617,22958.23,81496,31862.85,-74253,-28990.31
15,688021.SH,20200916,1380,860.9,1721,1073.65,1658,1036.34,1408,880.16,1088,684.47,997,627.9,0,0.0,0,0.0,-412,-253.59
16,000905.SZ,20200916,10550,728.32,9022,623.16,8038,555.12,7349,507.28,1388,95.77,3605,248.76,0,0.0,0,0.0,-4193,-288.57
17,002088.SZ,20200916,6663,661.9,6600,655.14,8984,892.99,7815,777.1,1488,148.11,2720,270.76,0,0.0,0,0.0,2391,239.75
18,002242.SZ,20200916,12818,5432.03,10599,4496.01,8313,3528.67,9019,3829.46,3319,1412.19,4808,2037.63,260,109.64,284,119.43,-4509,-1911.48
19,601865.SH,20200916,50353,12290.73,53879,13148.62,39979,9755.59,45313,11066.76,30662,7492.42,23869,5841.59,8140,2012.14,6073,1493.91,25150,6181.22
20,300110.SZ,20200916,235467,13335.76,241658,13724.53,247879,14083.43,204746,11624.01,134592,7676.46,171549,9753.83,27427,1566.58,27411,1559.87,-2947,-121.14
21,002626.SZ,20200916,47439,17907.18,34889,13199.37,47463,17926.32,45131,17069.23,29414,11121.17,44328,16722.95,8369,3163.04,8337,3126.17,-32102,-12133.72
22,300087.SZ,20200916,41148,7629.21,30492,5681.74,44696,8303.96,41967,7794.31,21551,4009.73,26529,4911.66,734,134.86,9142,1690.05,-7364,-1340.07
23,300241.SZ,20200916,55854,4294.69,41753,3214.87,54672,4212.9,57341,4420.16,35207,2724.64,38585,2975.27,1393,106.32,9447,728.25,-28176,-2157.3
24,600084.SH,20200916,6832,167.24,4000,97.98,6989,171.18,7557,185.11,0,0.0,2264,55.33,0,0.0,0,0.0,-3443,-83.92
25,603586.SH,20200916,4453,782.92,4078,717.71,3749,659.83,3896,685.24,367,64.58,595,104.37,0,0.0,0,0.0,-29,-4.56
26,002822.SZ,20200916,36574,3120.0,29893,2571.28,66175,5645.41,60216,5167.26,86292,7383.9,64083,5498.72,42833,3676.63,77682,6588.69,62532,5389.08
27,300283.SZ,20200916,184499,13578.7,177638,13091.86,233587,17204.65,240521,17718.61,165736,12237.42,162043,11950.77,23745,1763.96,27366,2023.49,64336,4819.82
28,600280.SH,20200916,7549,128.35,13920,236.62,13572,230.61,13408,228.15,6207,105.82,0,0.0,0,0.0,0,0.0,14930,254.62
29,600329.SH,20200916,10837,1750.9,6498,1052.97,7766,1255.08,8528,1378.6,4226,683.97,5318,858.99,800,129.6,3286,528.99,-8859,-1431.26
30,605168.SH,20200916,2376,4294.48,2720,4937.84,2611,4729.39,2566,4662.33,1802,3289.68,1464,2648.22,236,427.22,275,492.38,-213,-368.52
31,002799.SZ,20200916,7830,1343.83,7055,1211.62,6770,1162.08,6969,1196.16,2264,388.59,2262,387.55,0,0.0,578,99.15,-4172,-714.72
32,002953.SZ,20200916,5148,1164.18,3193,722.93,3092,698.41,3593,812.31,785,177.07,2239,504.42,0,0.0,0,0.0,-1145,-259.56
33,300617.SZ,20200916,8593,3651.65,7001,2977.36,6483,2753.09,7161,3043.28,2607,1107.96,3521,1492.06,0,0.0,0,0.0,-1571,-666.8
34,300748.SZ,20200916,30674,11441.12,21694,8105.11,30401,11348.84,31535,11773.11,19235,7172.5,23172,8638.4,3540,1320.42,7449,2766.27,-6815,-2553.29
35,600745.SH,20200916,18321,22492.31,13729,16893.74,22387,27514.06,21197,26059.5,18391,22626.59,20553,25254.99,5523,6787.73,9144,11212.46,-7709,-9460.23
36,000560.SZ,20200916,28209,1099.99,26746,1043.58,23337,910.76,30052,1172.65,16805,656.0,11554,450.52,0,0.0,0,0.0,-7212,-276.87
37,002779.SZ,20200916,20388,3826.97,19615,3707.4,24210,4573.35,27162,5135.94,10483,1995.06,11368,2149.57,3967,772.89,903,175.36,10110,1975.93
38,002933.SZ,20200916,5188,1931.06,3711,1382.24,4456,1655.68,4870,1810.96,843,313.19,1906,706.73,0,0.0,0,0.0,45,19.53
39,300048.SZ,20200916,81125,4255.01,101955,5360.45,131557,6908.69,119720,6293.75,82775,4348.51,83738,4385.53,13813,730.25,3858,202.73,-12305,-621.87
40,300202.SZ,20200916,70766,10353.5,54384,7988.02,89305,13092.38,88259,12934.69,68430,10042.52,82614,12103.26,11869,1753.48,15113,2215.91,-38723,-5625.51
41,600028.SH,20200916,133580,5254.96,157621,6199.89,125160,4924.95,185513,7297.41,195561,7690.87,144152,5670.95,225037,8850.22,192052,7552.75,-17495,-663.09
42,688277.SH,20200916,5909,3867.28,3754,2462.85,7562,4952.36,6817,4465.87,3382,2213.24,5459,3569.46,822,539.03,1646,1073.74,-2142,-1392.62
43,002498.SZ,20200916,89421,4177.5,58979,2757.22,71559,3344.42,74104,3464.06,38228,1785.96,57481,2683.88,7643,358.06,16287,760.79,-56258,-2618.03
44,002652.SZ,20200916,11566,470.7,11112,452.85,6166,252.09,6188,251.99,593,24.06,1025,42.01,0,0.0,0,0.0,182,9.81
45,300316.SZ,20200916,118495,36465.86,106348,32858.05,174633,53993.65,175311,54161.57,160365,49752.57,158236,49016.17,51272,15932.28,64871,20108.58,-11839,-3274.56
46,600159.SH,20200916,26786,722.19,19049,513.9,22195,598.88,25306,682.21,6732,181.29,7590,204.51,0,0.0,3768,101.74,-5399,-142.79
47,600313.SH,20200916,123491,6256.97,94061,4771.07,102109,5180.91,108520,5500.61,47234,2396.71,70733,3588.59,4723,240.83,4243,215.13,-37581,-1878.16
48,601006.SH,20200916,68709,4434.67,40186,2594.65,69784,4504.35,57709,3726.96,61643,3981.04,100169,6467.8,28617,1848.41,30689,1979.06,-3501,-219.55
49,603815.SH,20200916,8759,1506.27,6495,1117.92,5407,929.86,7187,1237.33,200,34.99,1684,289.18,1000,173.3,0,0.0,-3088,-532.82
50,002783.SZ,20200916,19624,2603.4,22634,3003.65,20979,2783.76,19234,2554.67,10122,1343.57,7884,1044.72,1235,163.03,2208,290.72,-5491,-724.77
51,300447.SZ,20200916,42791,6367.55,31549,4694.42,37736,5624.94,36370,5419.07,9976,1486.55,21269,3170.92,701,105.78,2015,300.41,-10313,-1531.14
52,603595.SH,20200916,7308,2062.8,4352,1230.17,7011,1981.19,7013,1980.0,3260,918.9,4449,1256.53,0,0.0,1765,496.19,-1548,-433.02
53,002766.SZ,20200916,7220,247.8,4882,167.87,4130,141.93,5143,176.66,1192,40.85,2517,86.05,0,0.0,0,0.0,-2654,-90.23
54,002920.SZ,20200916,14700,9880.01,14562,9791.19,12154,8185.83,13160,8853.65,5929,3986.3,5237,3526.55,1714,1152.33,1537,1033.07,1237,847.72
55,300381.SZ,20200916,17077,2349.92,10460,1441.25,18562,2552.8,17203,2368.25,6670,917.13,10538,1447.77,3000,409.7,7108,972.29,-9365,-1285.55
56,603880.SH,20200916,10312,1432.58,7655,1064.49,3843,533.48,5026,697.62,392,54.0,1865,257.94,0,0.0,0,0.0,-2189,-302.0
57,603929.SH,20200916,6929,1047.22,5769,873.36,4475,677.02,5407,817.53,1237,187.99,1465,221.33,0,0.0,0,0.0,-3883,-588.22
58,000088.SZ,20200916,67626,4011.8,80923,4801.68,96905,5750.24,84480,5015.38,57194,3393.45,51177,3035.28,4320,257.55,9465,560.71,-51792,-3056.94
59,002897.SZ,20200916,14145,4733.8,12871,4312.09,7235,2424.31,7638,2557.2,1140,381.46,2327,777.47,324,109.86,8,2.66,214,73.88
60,000975.SZ,20200916,52849,8225.63,48482,7546.69,55712,8669.33,56531,8799.93,42117,6553.66,43237,6727.15,4779,744.81,7207,1119.66,-38415,-5977.36
61,002515.SZ,20200916,43563,2757.52,33964,2151.08,35001,2215.34,37737,2388.36,8859,560.68,13729,867.91,0,0.0,1993,126.19,-23696,-1495.93
62,300130.SZ,20200916,52705,8336.57,27156,4303.11,70436,11156.15,57980,9173.88,57042,9026.49,56461,8934.74,8084,1273.35,46670,7380.83,-18384,-2885.83
63,002646.SZ,20200916,7055,706.7,6151,616.28,4581,458.56,4955,496.22,2135,214.24,2665,267.0,0,0.0,0,0.0,-5131,-513.53
64,002800.SZ,20200916,7300,1663.34,7086,1615.54,6606,1507.91,5166,1178.74,1173,266.98,2290,522.68,0,0.0,537,121.27,-2699,-614.1
65,603021.SH,20200916,10500,655.62,7310,456.62,4705,293.86,7220,450.81,1223,76.1,1898,118.16,0,0.0,0,0.0,-4477,-278.76
66,000498.SZ,20200916,17794,963.68,12798,693.25,18289,990.3,14564,788.76,5895,319.31,9109,493.37,2096,113.39,7603,411.29,-11652,-630.22
67,000652.SZ,20200916,66529,3532.76,53236,2827.53,61714,3277.71,73243,3889.19,28399,1507.63,31193,1656.37,4000,212.4,2970,157.42,-43922,-2324.45
68,002038.SZ,20200916,34915,4480.26,23507,3022.22,38717,4978.54,35103,4513.78,20391,2617.91,24012,3079.13,661,84.89,12061,1546.46,-22736,-2908.51
69,600968.SH,20200916,40688,1000.95,67747,1669.19,56364,1386.95,74669,1839.17,94240,2321.3,68548,1687.49,36050,890.08,16379,403.42,16334,407.98
70,000783.SZ,20200916,53281,4264.74,47719,3823.1,63646,5101.38,61243,4908.19,53897,4325.36,53923,4325.89,8250,662.82,16189,1297.12,-15036,-1192.28
71,002169.SZ,20200916,29119,2520.03,26945,2332.79,34860,3019.95,35582,3080.12,15197,1317.09,14847,1286.09,386,33.19,2188,191.26,-12329,-1056.16
72,002323.SZ,20200916,12026,470.12,8901,348.27,9126,356.49,10211,400.72,3411,134.01,5451,211.64,0,0.0,0,0.0,-2309,-88.35
73,603283.SH,20200916,7587,4085.05,6932,3735.14,4724,2545.7,5769,3107.27,3716,2000.7,3326,1789.04,0,0.0,0,0.0,-325,-167.96
74,688233.SH,20200916,5565,2777.79,3891,1944.29,9942,4964.53,8791,4392.22,3671,1834.37,4748,2371.33,0,0.0,1749,868.84,-4165,-2071.25
75,002454.SZ,20200916,20507,1128.67,19436,1070.92,20713,1141.11,20682,1140.4,7163,395.6,10165,559.42,1900,105.36,0,0.0,-5067,-276.25
76,300118.SZ,20200916,135898,23900.36,162414,28609.04,212325,37386.05,211636,37238.6,196400,34627.2,177869,31325.75,65284,11510.02,57988,10250.23,98979,17571.71
77,600115.SH,20200916,273018,15160.74,332041,18447.95,405414,22515.92,425175,23652.73,512767,28552.06,390666,21707.48,180237,10029.22,223555,12449.77,276862,15376.12
78,002699.SZ,20200916,33936,2267.61,27021,1808.86,27034,1808.39,30629,2047.86,8853,592.78,12173,812.07,0,0.0,0,0.0,-15364,-1022.91
79,002853.SZ,20200916,3002,698.4,3168,737.23,1709,397.77,1671,388.66,684,158.97,550,127.64,553,128.19,560,129.81,-1603,-370.78
80,300517.SZ,20200916,5802,1089.26,4941,928.06,5881,1106.55,6653,1250.67,3692,692.62,3781,709.7,0,0.0,0,0.0,-1145,-208.48
81,605199.SH,20200916,19707,5777.87,23244,6830.83,16780,4922.67,19026,5580.42,11122,3277.25,8949,2636.15,4380,1298.03,770,228.42,-4181,-1210.98
82,002984.SZ,20200916,51745,12682.85,68114,16728.63,46112,11344.11,38050,9354.8,22967,5658.47,17798,4367.04,3903,956.67,765,191.62,-1057,-238.94
83,300648.SZ,20200916,18664,6138.55,17423,5736.17,14923,4903.33,14318,4712.12,8427,2766.56,9257,3034.7,847,286.83,1863,612.27,-6159,-2024.17
84,300802.SZ,20200916,25753,11188.27,22113,9595.91,34984,15171.27,35215,15274.8,22792,9921.53,23616,10279.5,1769,771.31,4354,1902.17,7017,3005.15
85,600645.SH,20200916,11718,3118.59,7965,2122.0,9940,2646.06,8683,2310.6,5966,1584.65,8455,2248.88,0,0.0,2521,667.82,-1210,-322.67
86,000509.SZ,20200916,18344,415.48,19986,454.04,25000,567.73,25944,588.44,14353,326.18,11767,266.91,0,0.0,0,0.0,737,18.89
87,300779.SZ,20200916,13852,3031.26,8745,1920.34,13651,2986.76,13881,3035.99,5200,1137.31,9802,2139.23,1291,280.07,1566,339.84,-6744,-1472.53
88,600776.SH,20200916,17741,2315.03,13551,1769.3,14421,1883.79,14921,1947.98,4131,539.24,9364,1222.44,3872,506.58,2330,304.92,-11304,-1475.65
89,603009.SH,20200916,12178,746.78,6931,425.4,5425,332.79,7447,456.78,1500,92.11,4726,289.51,0,0.0,0,0.0,-5188,-318.07
90,000591.SZ,20200916,252242,11730.5,318995,14866.12,347136,16154.29,414196,19284.58,410025,19113.4,327021,15220.39,166374,7781.99,115566,5409.09,162403,7662.32
91,600584.SH,20200916,110531,39877.98,75421,27248.77,100359,36252.98,103971,37562.88,77502,28028.67,95204,34399.4,14936,5417.91,28733,10366.49,-27284,-9759.85
92,300872.SZ,20200916,58507,29153.67,66609,33524.64,81944,41058.94,80497,40302.12,55274,28005.86,52065,26198.75,13007,6711.88,9560,4904.84,13707,6980.48
93,600918.SH,20200916,84493,12029.3,91042,12988.51,117835,16789.56,122113,17405.59,83851,11963.13,77884,11100.1,22671,3248.98,17809,2536.77,3397,516.94
94,000733.SZ,20200916,21113,8534.44,22278,9005.7,30904,12487.01,26370,10659.61,29266,11830.45,26876,10863.5,5545,2244.77,11304,4567.86,-6467,-2591.84
95,002119.SZ,20200916,14274,1739.76,11498,1401.24,12091,1472.93,12319,1501.78,4620,561.97,7168,871.64,0,0.0,0,0.0,-7722,-938.19
96,603079.SH,20200916,11592,3278.48,12122,3436.64,14933,4231.64,14094,3994.43,9248,2624.48,8556,2421.45,0,0.0,1000,282.08,562,160.27
