,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,600658.SH,20201119,42136,2341.07,28348,1574.91,36975,2055.02,41516,2308.19,10197,567.05,17294,959.64,0,0.0,2150,120.4,-20980,-1160.88
1,600812.SH,20201119,55452,5667.83,38536,3939.32,41697,4261.17,36526,3734.22,15109,1543.97,26441,2702.83,0,0.0,10756,1096.59,-18310,-1865.9
2,002013.SZ,20201119,110954,11658.27,161378,17001.68,147113,15490.45,193143,20365.52,127682,13464.36,100684,10609.81,85931,9098.97,16475,1735.04,75588,8065.13
3,600789.SH,20201119,28256,2536.95,24138,2167.89,38521,3459.37,35017,3144.05,10169,913.95,14528,1304.71,0,0.0,3264,293.61,5203,471.32
4,601636.SH,20201119,264094,33356.14,183637,23226.59,320686,40483.6,266099,33637.2,288964,36523.43,365242,46142.43,93271,11804.69,152037,19161.64,-152863,-19269.99
5,000807.SZ,20201119,410941,33854.82,489583,40448.7,570356,47069.87,676345,55876.22,718269,59364.68,637137,52561.75,414097,34283.76,310598,25686.45,-117813,-9234.06
6,002144.SZ,20201119,7029,917.1,6780,886.1,7402,964.8,8014,1046.48,5684,742.52,4255,555.04,3555,463.92,4621,600.72,-5992,-778.85
7,000938.SZ,20201119,67262,14935.13,51548,11467.03,90080,20014.92,87203,19380.04,60879,13533.61,67697,15030.98,14522,3224.0,26295,5829.63,34230,7641.82
8,002275.SZ,20201119,2877,406.22,2581,365.35,3359,474.84,3182,449.57,1373,194.75,1846,260.89,0,0.0,0,0.0,754,108.06
9,601898.SH,20201119,49959,2115.01,40102,1697.77,45185,1911.98,50819,2151.5,35544,1501.33,41263,1744.97,14175,601.0,12679,535.08,-6894,-288.53
10,688185.SH,20201119,19,72.54,66,247.85,5563,20794.76,4063,15205.72,2911,10884.12,4201,15695.62,884,3310.14,1048,3912.37,-1163,-4329.27
11,002560.SZ,20201119,22928,1997.45,18787,1638.27,28841,2511.05,39567,3442.93,11876,1034.88,7521,655.37,2230,193.19,0,0.0,8859,777.56
12,600592.SH,20201119,8086,908.99,8438,948.54,9846,1106.92,11843,1332.01,6242,701.94,4893,549.96,1000,112.66,0,0.0,6332,713.89
13,000610.SZ,20201119,51512,4708.11,57442,5253.72,58878,5383.82,56201,5135.6,23617,2160.93,23892,2188.97,3528,325.44,0,0.0,8251,750.86
14,300880.SZ,20201119,16732,7759.85,10474,4859.9,18089,8387.18,20729,9609.94,8210,3806.32,11637,5394.27,757,350.24,948,439.49,-1628,-754.49
15,600926.SH,20201119,140054,20060.42,144235,20641.27,234233,33526.25,208215,29792.33,261541,37385.89,269884,38685.36,125027,18001.55,138522,19855.14,269076,38764.16
16,601619.SH,20201119,31675,990.33,26572,830.95,32918,1029.49,30971,968.8,15207,476.22,19057,596.14,0,0.0,3200,100.16,-25682,-802.78
17,603110.SH,20201119,6728,1372.56,4553,930.46,5369,1096.88,6397,1305.13,4264,871.35,4619,941.54,0,0.0,792,163.66,-2009,-411.99
18,000587.SZ,20201119,7530,113.77,5848,88.11,9684,146.13,13214,199.39,3004,45.06,1156,17.46,0,0.0,0,0.0,-1368,-19.96
19,002127.SZ,20201119,51042,8801.78,59101,10238.7,66535,11496.82,61809,10691.23,64338,11161.44,50826,8777.58,2479,432.61,12658,2185.14,14107,2512.45
20,603087.SH,20201119,2401,2892.61,2024,2440.41,2414,2910.05,2738,3301.27,2190,2640.39,2465,2970.83,606,733.02,384,463.57,-634,-761.31
21,688037.SH,20201119,1838,1894.59,1438,1481.67,3298,3400.98,3049,3145.08,2090,2155.99,2157,2225.77,0,0.0,583,599.04,602,630.7
22,002258.SZ,20201119,28988,6598.98,28063,6395.4,24546,5590.84,26352,6003.62,20083,4577.01,18281,4159.97,1181,269.5,2101,477.33,2712,630.89
23,002412.SZ,20201119,8649,600.57,6592,457.95,7880,547.22,9143,634.92,5086,353.83,5880,408.75,0,0.0,0,0.0,-2575,-177.79
24,688168.SH,20201119,878,699.03,755,602.74,807,641.87,956,761.43,179,143.32,152,120.06,0,0.0,0,0.0,29,23.15
25,300272.SZ,20201119,30620,1756.87,19780,1135.67,23720,1361.07,28147,1615.3,11608,666.59,15694,899.94,0,0.0,2327,133.62,-4165,-236.35
26,600318.SH,20201119,37316,3665.41,36077,3550.14,40209,3954.4,39869,3922.45,14248,1405.54,18451,1814.34,2625,261.58,0,0.0,-111,12.85
27,688567.SH,20201119,13830,4071.13,12032,3556.11,17281,5092.71,16569,4892.98,16771,4944.75,17499,5147.28,2850,845.22,4634,1357.44,-852,-250.11
28,002788.SZ,20201119,42143,3943.0,44958,4208.51,54276,5078.36,48119,4499.5,16414,1538.32,19757,1851.67,0,0.0,0,0.0,15419,1444.57
29,002942.SZ,20201119,3364,1177.61,3664,1284.71,3276,1148.41,3593,1259.35,2167,760.82,1553,543.88,1000,352.43,997,351.33,653,236.18
30,300606.SZ,20201119,7072,1620.67,6967,1600.83,8612,1975.92,7736,1773.5,3234,742.49,2991,687.35,0,0.0,1224,277.4,330,74.68
31,600449.SH,20201119,30465,4825.42,26765,4241.38,34309,5436.85,30142,4776.9,14211,2251.96,21710,3436.35,1635,258.25,2003,317.86,-25580,-4045.86
32,600603.SH,20201119,19225,917.86,14176,677.14,20542,980.91,16932,808.76,6346,302.93,11337,541.2,0,0.0,3668,174.6,-17278,-823.33
33,605288.SH,20201119,805,1009.52,859,1078.61,786,986.73,764,959.06,451,566.91,419,525.5,0,0.0,0,0.0,278,351.66
34,300737.SZ,20201119,40750,8971.93,36844,8129.82,27903,6141.24,38245,8424.91,20917,4618.26,20175,4463.61,8988,2009.02,3294,722.11,-3652,-787.74
35,600734.SH,20201119,28288,435.66,21435,330.13,28644,441.33,36982,569.54,7005,107.68,5520,85.01,0,0.0,0,0.0,-12760,-195.01
36,300868.SZ,20201119,6549,3467.24,6839,3629.81,8522,4517.24,9076,4809.45,4713,2504.18,3933,2083.87,65,34.47,0,0.0,-539,-279.82
37,600865.SH,20201119,23005,1758.59,19645,1503.59,17221,1316.73,18079,1381.84,5666,434.28,6668,509.41,0,0.0,1500,114.77,536,43.38
38,600979.SH,20201119,30455,983.22,19267,621.95,17064,550.39,24288,783.9,8328,269.63,7997,257.9,0,0.0,4296,139.5,-11526,-370.3
39,002334.SZ,20201119,32997,1789.23,28743,1560.23,39491,2142.52,33836,1835.68,22742,1234.8,33147,1798.81,4998,272.18,4502,244.01,410,29.19
40,002465.SZ,20201119,83799,9965.65,93442,11128.32,100226,11917.99,115647,13765.87,80288,9562.65,85466,10158.29,42296,5045.98,12054,1439.78,51144,6135.34
41,300080.SZ,20201119,67656,3884.54,84808,4873.27,83830,4813.37,89161,5125.32,45645,2628.07,39078,2246.41,18539,1069.85,2623,150.82,-18852,-1065.63
42,300129.SZ,20201119,124467,9067.22,121110,8855.89,107649,7861.66,103813,7577.1,59961,4396.27,73461,5364.64,10430,767.07,4124,294.59,40484,2987.89
43,600126.SH,20201119,70256,4423.44,52337,3297.55,62483,3934.18,67253,4233.88,33294,2090.08,38513,2420.67,2980,187.74,10910,683.34,-33105,-2072.37
44,603628.SH,20201119,84683,9096.56,79040,8494.68,84176,9045.32,88729,9566.02,40469,4376.46,44819,4842.14,12133,1333.34,8874,948.83,13626,1519.95
45,002596.SZ,20201119,32665,1941.9,35292,2098.66,39435,2345.49,38102,2265.17,32944,1959.99,29060,1730.18,0,0.0,2589,153.37,-3319,-188.98
46,002750.SZ,20201119,64612,5504.48,68006,5814.44,96096,8197.2,84155,7180.53,43958,3772.22,48714,4156.18,2197,187.66,5989,510.41,5520,515.49
47,300414.SZ,20201119,25592,3724.3,29267,4271.0,40674,5929.71,41042,5990.8,26419,3860.56,20941,3055.3,1000,147.63,2434,345.11,9500,1393.63
48,600257.SH,20201119,95742,4482.81,98969,4646.43,125560,5878.48,122393,5741.32,72406,3401.75,89419,4198.17,34000,1616.77,16927,793.9,13039,652.66
49,002881.SZ,20201119,16241,3759.96,20316,4713.02,24708,5723.18,23948,5554.24,18756,4366.18,14849,3447.39,108,24.39,700,159.07,11372,2664.77
50,300545.SZ,20201119,3286,932.35,3609,1024.54,2831,803.84,2723,772.95,1030,292.49,903,256.28,88,25.1,0,0.0,-1222,-346.09
51,601218.SH,20201119,37364,1318.26,28126,993.09,32259,1138.23,33649,1187.46,25879,913.81,37015,1305.84,3289,116.1,0,0.0,-20328,-714.48
52,002995.SZ,20201119,1817,1082.53,1381,823.85,1984,1183.47,1879,1119.89,424,253.34,785,468.41,0,0.0,180,107.19,0,0.55
53,300659.SZ,20201119,6683,3000.33,7868,3541.31,6943,3123.84,5951,2678.9,4807,2165.24,4614,2069.21,0,0.0,0,0.0,2029,915.48
54,300813.SZ,20201119,1223,749.48,1003,615.06,1644,1007.9,1586,972.35,555,340.75,833,510.73,0,0.0,0,0.0,-84,-50.2
55,600810.SH,20201119,122088,13683.8,114383,12792.04,162776,18230.93,143249,16041.88,136319,15224.58,140897,15785.01,41226,4619.65,63880,7140.02,68178,7865.13
56,002011.SZ,20201119,19720,770.84,12301,481.21,19117,747.63,19244,752.09,10211,398.85,17503,684.02,0,0.0,0,0.0,-11877,-462.05
57,600787.SH,20201119,29543,1402.91,22192,1053.55,28900,1371.91,27407,1302.39,15333,727.71,24177,1146.6,0,0.0,0,0.0,-10471,-495.37
58,002142.SZ,20201119,61287,21981.24,85819,30859.92,87504,31389.78,120081,43138.53,112194,40308.88,80783,29003.91,112126,40383.8,86429,31061.34,74845,26997.13
59,603305.SH,20201119,10389,3855.12,7454,2766.32,7899,2931.66,8108,3009.6,2387,887.35,4789,1778.69,0,0.0,323,119.51,-2486,-916.16
60,000936.SZ,20201119,36009,2721.84,26004,1966.0,27605,2084.85,25860,1956.51,12000,909.4,22196,1676.15,0,0.0,1554,117.43,-28498,-2149.39
61,002273.SZ,20201119,43797,5629.01,33847,4353.6,46205,5940.7,47371,6090.28,22530,2897.61,30780,3956.13,366,47.05,900,114.35,2073,274.59
62,600826.SH,20201119,2210,221.32,3059,306.38,4922,493.26,5920,592.98,2183,218.57,280,28.08,1000,100.0,1057,105.7,631,64.13
63,601519.SH,20201119,105474,10753.7,105790,10827.19,139704,14277.24,138578,14160.39,120087,12294.65,127118,12999.46,25627,2638.11,19405,1976.66,49030,5078.0
64,600595.SH,20201119,37118,905.81,17221,422.25,68974,1684.77,46092,1126.94,29680,722.8,72460,1764.2,0,0.0,0,0.0,-69939,-1696.73
65,300041.SZ,20201119,72849,11610.76,55241,8824.32,75036,11988.0,82838,13241.32,40118,6415.76,49871,7949.14,8514,1366.05,8567,1365.78,-25069,-3962.48
66,603386.SH,20201119,8048,1407.28,9633,1686.9,5742,1006.06,5359,936.76,1202,210.32,0,0.0,0,0.0,0,0.0,-406,-70.69
67,688336.SH,20201119,2490,677.42,1605,437.03,2545,692.31,3204,871.55,888,241.33,1113,302.48,0,0.0,0,0.0,446,122.42
68,002557.SZ,20201119,20132,10938.53,12736,6926.46,13050,7075.85,16532,8982.53,6292,3419.72,10414,5649.14,2357,1286.36,2150,1162.33,1287,745.5
69,300172.SZ,20201119,66495,4475.89,50568,3404.43,59552,4007.47,57101,3846.48,31378,2114.16,43164,2903.37,1500,100.97,8091,544.21,-22711,-1514.46
70,600218.SH,20201119,14220,1354.71,12619,1202.54,21393,2038.79,23565,2246.09,11714,1116.17,8241,784.48,3087,293.66,5989,570.21,-13634,-1295.78
71,002688.SZ,20201119,11892,713.99,12195,733.09,13495,810.98,12720,764.29,6288,377.8,9201,552.16,2442,146.76,0,0.0,-3412,-203.23
72,002842.SZ,20201119,29880,3196.12,19514,2091.51,24195,2587.52,31260,3348.87,12912,1384.79,15691,1672.36,0,0.0,522,55.71,-9496,-1012.92
73,300506.SZ,20201119,167981,10581.65,145592,9196.65,191551,12086.56,199843,12603.61,104995,6628.18,124123,7796.53,15064,929.39,10032,628.98,51403,3266.68
74,600503.SH,20201119,68833,2636.21,63659,2438.67,57250,2192.76,54590,2090.46,49830,1908.82,50930,1949.61,9684,370.37,16418,629.42,7458,296.08
75,605188.SH,20201119,7584,907.01,8345,998.79,8862,1060.63,9027,1080.27,4505,539.78,3618,433.3,895,107.18,857,102.25,492,59.96
76,688598.SH,20201119,859,1000.26,892,1039.71,1550,1803.44,1364,1590.04,1706,1985.91,1112,1292.34,100,115.96,848,983.49,-507,-588.74
77,601988.SH,20201119,137903,4468.98,122619,3967.01,154125,4993.29,137329,4445.56,179684,5819.43,161617,5233.17,279343,9041.48,329490,10677.45,71530,2343.34
78,603528.SH,20201119,21873,2561.48,26344,3082.76,19723,2309.74,19902,2335.13,11005,1293.29,6963,818.07,2638,311.84,2031,240.38,3278,386.04
79,002496.SZ,20201119,20300,590.31,16197,471.34,23144,672.29,21397,622.0,14615,424.96,20465,594.23,0,0.0,0,0.0,-10370,-297.62
80,603517.SH,20201119,11930,9705.15,10698,8668.41,14918,12145.04,15425,12563.67,9881,8051.12,11537,9426.75,3414,2770.96,2482,2013.44,13733,11212.4
81,002485.SZ,20201119,3943,194.97,4100,202.9,5904,292.16,7336,363.05,872,43.26,0,0.0,717,35.56,0,0.0,1356,67.84
82,300149.SZ,20201119,17034,2871.78,13716,2311.39,12775,2154.07,11404,1923.83,4157,701.41,6923,1169.24,0,0.0,1923,322.8,1438,245.28
83,300303.SZ,20201119,145142,9228.39,156935,9997.31,160700,10225.97,154417,9818.93,97307,6191.79,108718,6916.05,34032,2173.24,17111,1087.08,20966,1376.7
84,600146.SH,20201119,55966,809.12,31972,461.46,82132,1187.8,70243,1016.17,30391,437.99,66274,957.27,0,0.0,0,0.0,-50482,-725.79
85,600300.SH,20201119,114028,4802.65,125295,5280.41,172393,7259.99,163481,6881.44,136349,5746.88,137026,5781.57,22522,955.33,19490,821.43,18214,805.61
86,603648.SH,20201119,40864,3988.27,34550,3378.52,43955,4288.41,41150,4015.63,16966,1657.45,21025,2048.78,0,0.0,5060,491.19,-21825,-2124.28
87,002770.SZ,20201119,74836,1543.57,70243,1450.42,85242,1760.88,101600,2095.97,47686,984.36,52129,1076.02,21208,437.03,5000,103.44,-51503,-1053.92
88,002819.SZ,20201119,7822,2732.12,10166,3548.63,11018,3853.54,11501,4041.5,11558,4092.36,10571,3721.25,4992,1756.47,3152,1123.11,6584,2341.63
89,300434.SZ,20201119,6500,596.77,8096,743.92,6891,632.92,5993,550.27,1805,165.79,1106,101.3,0,0.0,0,0.0,-831,-75.3
90,603916.SH,20201119,11794,3134.38,13882,3687.59,12266,3268.95,8089,2152.23,3813,1012.85,4779,1278.68,648,174.04,1770,471.7,5184,1384.22
91,605099.SH,20201119,25922,8003.93,22979,7125.05,24648,7644.63,24119,7462.78,10011,3101.27,14407,4437.84,2403,732.29,1479,456.46,-5594,-1701.93
92,002884.SZ,20201119,19190,5372.58,18589,5223.11,13841,3887.28,13283,3721.4,9507,2660.51,10723,2994.39,914,252.54,857,234.01,3965,1137.83
93,300548.SZ,20201119,6727,2895.03,4984,2144.37,6234,2686.94,6666,2874.24,2804,1211.24,4125,1778.51,9,3.9,0,0.0,1408,606.54
94,300702.SZ,20201119,6554,5794.81,6663,5900.48,7975,7079.89,7825,6961.49,2737,2438.61,2491,2202.1,508,459.07,795,708.3,4021,3539.18
95,600545.SH,20201119,34341,1527.5,24587,1095.25,42875,1908.04,35968,1602.6,23262,1036.02,37324,1658.97,0,0.0,2600,114.75,-33980,-1506.61
96,601238.SH,20201119,178521,23271.8,179016,23349.9,198100,25844.72,224880,29344.68,188626,24616.87,198560,25911.57,123712,16154.96,86503,11282.19,26777,3552.74
97,000409.SZ,20201119,8477,343.07,5057,205.06,17063,690.83,6974,282.67,3509,142.19,3518,142.42,0,0.0,13500,545.95,5152,208.7
98,002627.SZ,20201119,23138,1237.0,14514,775.92,21768,1167.59,21330,1145.49,5665,302.64,9546,509.46,0,0.0,5182,276.36,-4335,-222.99
99,300088.SZ,20201119,78797,7842.03,70525,7022.8,103403,10291.35,99438,9901.59,78518,7819.82,87529,8711.71,20787,2074.95,24013,2392.04,-26634,-2630.21
100,300242.SZ,20201119,56239,3362.42,38946,2332.87,49991,2992.89,50508,3023.58,10737,644.54,23606,1411.26,0,0.0,3907,232.13,-7089,-415.38
101,600085.SH,20201119,17410,4705.25,18380,4979.05,21894,5926.7,21366,5785.41,17451,4720.96,21764,5891.23,13595,3690.19,8841,2387.43,3813,1052.19
102,603587.SH,20201119,22478,5023.91,13559,3037.24,12494,2789.58,14314,3202.38,5344,1193.41,12928,2884.96,2000,451.57,1514,333.89,378,84.15
103,600604.SH,20201119,23499,1694.21,19100,1378.03,17821,1284.95,21775,1570.69,8813,636.27,10775,776.38,1517,109.66,0,0.0,-8774,-629.92
104,300738.SZ,20201119,4826,1998.41,6403,2657.05,6792,2816.1,6715,2785.31,3404,1416.2,2174,901.48,570,237.93,300,124.8,819,343.5
105,600735.SH,20201119,51545,3025.83,32812,1927.49,63305,3718.34,59678,3509.15,31602,1855.18,47668,2795.47,2141,126.75,8436,493.98,-48604,-2856.04
106,000550.SZ,20201119,57491,11498.69,47746,9563.95,55258,11074.92,55246,11107.75,35404,7158.07,39673,7970.01,4215,860.04,9703,1950.0,-30145,-6019.4
107,300869.SZ,20201119,12921,14853.74,11343,13078.56,14227,16386.27,14255,16409.77,9074,10463.16,9023,10383.46,452,523.05,2053,2354.42,2535,2918.23
108,600866.SH,20201119,24700,1165.1,41954,1984.99,33796,1594.91,40412,1908.58,39085,1852.9,18698,885.48,3483,166.14,0,0.0,29652,1408.17
109,603050.SH,20201119,20495,3194.69,25387,3961.67,29028,4528.63,27370,4271.09,11519,1800.63,8285,1291.18,0,0.0,0,0.0,11856,1851.14
110,000681.SZ,20201119,16731,2656.03,14662,2328.39,17874,2837.78,18627,2957.47,12039,1910.9,9544,1514.57,0,0.0,3810,604.29,-13973,-2214.78
111,002067.SZ,20201119,144188,5307.91,114269,4213.88,117487,4331.8,108821,4012.83,75999,2797.74,93358,3436.24,20346,746.14,41572,1520.65,-24187,-853.61
112,002221.SZ,20201119,62175,6768.75,50116,5455.91,79663,8675.7,65386,7120.96,89919,9776.01,96167,10467.08,26531,2883.36,46619,5059.87,-2186,-190.96
113,002762.SZ,20201119,18438,1068.37,13249,767.94,16756,970.92,17058,987.45,2314,134.04,7201,417.94,0,0.0,0,0.0,2694,157.67
114,300426.SZ,20201119,3922,320.11,4130,337.49,5063,413.62,7486,610.92,3450,281.75,2669,218.35,1849,151.28,0,0.0,-3156,-255.33
115,600269.SH,20201119,32498,1143.24,24813,872.03,16413,576.49,20208,710.68,11487,403.6,14346,503.82,3958,139.32,4989,176.11,-10210,-356.94
116,600149.SH,20201119,9828,481.95,3387,166.32,12309,604.0,18451,906.3,6542,322.23,6841,335.56,0,0.0,0,0.0,-6705,-327.22
117,600303.SH,20201119,181905,8237.11,151244,6865.71,192911,8758.74,185221,8423.09,127549,5801.63,140371,6383.45,18538,843.85,44066,1969.09,-98251,-4385.15
118,688398.SH,20201119,1601,936.52,1626,955.71,2556,1497.7,2908,1707.09,1613,950.28,1208,705.15,232,138.64,260,155.2,746,446.4
119,002773.SZ,20201119,6021,2581.55,9076,3890.53,6667,2855.89,5819,2494.33,4345,1862.39,3017,1292.63,1209,518.98,329,141.31,-834,-351.62
120,300437.SZ,20201119,32790,4536.62,27789,3851.67,40220,5569.91,42611,5901.36,15862,2200.29,18555,2564.76,1199,166.23,1115,155.27,-17010,-2342.23
121,601127.SH,20201119,178012,24901.58,117700,16573.48,201415,28192.07,218472,30691.81,196220,27595.47,265928,37273.24,272462,38961.95,246009,35112.54,-322563,-46103.53
122,603936.SH,20201119,19582,2711.77,24914,3455.9,24644,3414.76,26972,3742.09,19582,2719.06,10818,1495.04,2327,318.8,3431,471.36,-2884,-381.46
123,300568.SZ,20201119,35293,8141.47,31061,7170.48,33586,7749.9,28107,6488.42,19466,4492.45,27225,6276.78,3033,700.21,4986,1148.36,-12573,-2893.13
124,300722.SZ,20201119,42087,26528.44,45928,29011.07,61912,39378.79,55824,35341.05,44058,27806.62,41210,26132.34,9753,6018.93,14847,9248.33,18509,11846.48
125,600565.SH,20201119,69381,2018.43,51475,1496.61,49604,1443.15,49914,1452.19,18676,542.88,37360,1087.31,9346,271.97,8258,240.31,-49689,-1441.51
126,601258.SH,20201119,27387,292.18,37330,395.84,38862,413.17,59898,635.5,90992,965.02,60013,639.02,0,0.0,0,0.0,-83535,-882.33
127,600122.SH,20201119,72117,902.96,52395,656.73,84800,1063.01,89048,1116.66,30057,374.98,45530,567.56,0,0.0,0,0.0,5422,77.64
128,002592.SZ,20201119,15669,671.93,9579,411.34,13771,590.19,11909,510.19,5375,230.01,13327,570.6,0,0.0,0,0.0,-12873,-550.8
129,300267.SZ,20201119,32294,1510.99,23377,1093.69,43305,2026.43,40133,1879.27,21428,1004.2,28134,1316.18,0,0.0,5383,252.47,8147,385.26
130,300421.SZ,20201119,24491,2186.18,25358,2264.71,23550,2103.11,26580,2373.46,13206,1180.77,7946,710.05,637,56.76,2000,178.6,-4246,-375.14
131,601111.SH,20201119,124202,9825.95,109504,8671.44,115082,9103.28,122331,9683.83,158609,12553.03,150871,11931.84,44926,3563.37,60113,4758.52,6326,541.02
132,603766.SH,20201119,52361,2099.22,42962,1722.84,43348,1740.63,50220,2015.39,32587,1308.5,28546,1145.42,0,0.0,6568,264.69,5410,225.84
133,603920.SH,20201119,26122,8362.44,30263,9746.15,31341,10039.64,29437,9459.11,24624,7937.22,22683,7228.93,3033,962.65,2737,867.76,9109,2929.1
134,002937.SZ,20201119,5197,744.65,4856,696.35,4981,714.33,6931,993.36,2264,324.49,1622,232.26,967,138.5,0,0.0,985,143.06
135,300398.SZ,20201119,15970,3056.03,16377,3137.22,15797,3024.74,15738,3011.8,4888,936.48,4324,826.82,37,7.1,253,48.5,-5877,-1121.59
136,300552.SZ,20201119,9223,3625.93,7602,2994.32,6822,2688.58,7568,2977.28,2073,818.14,2648,1041.71,0,0.0,300,119.34,2760,1098.93
137,600395.SH,20201119,83245,5880.6,63320,4480.67,83990,5934.67,98516,6965.82,67971,4799.12,76983,5438.28,19924,1412.87,16311,1142.5,-49194,-3466.25
138,601088.SH,20201119,76861,13522.86,64733,11397.81,82730,14565.89,72657,12795.77,82467,14513.33,84287,14832.05,41694,7329.95,62074,10906.39,-50725,-8889.63
139,603897.SH,20201119,4771,969.94,4013,816.63,4225,859.29,5721,1164.49,1728,352.38,990,200.49,0,0.0,0,0.0,649,132.88
140,000413.SZ,20201119,541750,13704.7,288397,7294.96,335835,8494.45,390528,9879.28,156323,3959.15,304774,7713.66,17884,451.69,68093,1722.09,-299624,-7572.42
141,300683.SZ,20201119,1625,796.72,1528,748.69,1778,870.85,1845,903.65,490,239.9,520,255.14,0,0.0,0,0.0,-613,-298.65
142,002248.SZ,20201119,6025,388.9,4226,272.89,7214,465.87,6840,441.56,830,53.47,3003,193.79,0,0.0,0,0.0,-219,-13.46
143,002402.SZ,20201119,46299,7699.77,51908,8640.89,54395,9053.17,47673,7934.23,39738,6599.06,38542,6402.69,6535,1090.97,8844,1465.16,-16242,-2692.27
144,688158.SH,20201119,1977,1110.02,1521,854.39,1973,1106.42,2153,1209.35,1073,603.3,1196,670.57,240,134.4,393,219.83,-223,-124.24
145,688312.SH,20201119,1658,574.53,1384,480.69,1563,542.89,1760,610.09,380,131.91,456,158.54,0,0.0,0,0.0,-448,-155.35
146,300443.SZ,20201119,37462,11674.12,35928,11197.52,42581,13270.42,40273,12566.6,20863,6508.62,24341,7581.06,4185,1322.21,4549,1430.18,14182,4453.72
147,603788.SH,20201119,6873,1122.52,4976,813.94,8495,1387.46,6052,989.01,1669,272.61,4386,714.79,0,0.0,1623,264.85,-1478,-238.4
148,002959.SZ,20201119,6201,6748.53,6520,7114.34,5100,5567.08,4926,5376.4,2639,2889.88,1809,1964.19,322,351.46,1007,1102.02,2795,3058.02
149,600571.SH,20201119,12672,1080.03,11937,1018.6,13429,1146.73,15139,1292.41,6802,582.1,5827,497.85,0,0.0,0,0.0,6249,534.62
150,000566.SZ,20201119,15539,1410.49,12823,1164.57,25938,2353.5,21542,1956.46,22084,2004.78,22661,2056.82,4125,376.29,10660,967.19,-2244,-197.93
151,000720.SZ,20201119,21140,819.93,14431,560.16,18169,704.77,10265,398.37,17534,678.64,10543,409.35,3394,131.35,24999,966.81,-22090,-854.51
152,002106.SZ,20201119,37868,4568.37,28344,3421.08,35662,4303.72,34680,4184.34,18707,2256.38,22182,2675.4,2090,252.79,9123,1100.43,3820,468.27
153,603066.SH,20201119,7101,662.1,5148,480.32,7386,688.48,6117,570.6,1405,130.71,4627,430.38,0,0.0,0,0.0,-4428,-412.18
154,603220.SH,20201119,6542,914.87,6452,903.82,5377,752.94,4357,609.57,389,54.25,2274,317.94,776,109.26,0,0.0,1608,225.59
155,600199.SH,20201119,362785,38392.94,306622,32504.63,308794,32769.51,332193,35222.29,192677,20442.38,214171,22680.22,47155,4991.58,58425,6189.28,9392,1076.87
156,600353.SH,20201119,11641,645.98,10945,607.98,11926,662.57,15412,855.55,5742,319.09,2952,164.11,0,0.0,0,0.0,913,52.27
157,601200.SH,20201119,17382,2037.63,18125,2125.04,21813,2557.44,22659,2656.27,13716,1608.33,11128,1304.79,0,0.0,1000,117.3,1410,167.65
158,603855.SH,20201119,10978,1932.98,10757,1892.91,7230,1272.87,6378,1123.94,1170,206.53,2243,395.54,0,0.0,0,0.0,-1546,-266.84
159,300487.SZ,20201119,5920,2730.02,6330,2921.61,5828,2686.41,5634,2598.47,2930,1352.96,2652,1220.48,0,0.0,63,28.82,-834,-380.22
160,300641.SZ,20201119,60926,4093.23,57161,3852.78,59017,3982.86,66984,4511.73,37478,2534.31,31388,2117.33,2178,142.54,4066,271.09,2526,214.06
161,601177.SH,20201119,19094,1613.15,24083,2037.8,26233,2219.58,32080,2710.4,15842,1339.19,7006,592.12,2000,168.4,0,0.0,17244,1461.54
