,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,600683.SH,20200519,32722,1320.61,18547,749.58,53040,2143.1,33404,1350.86,23608,951.84,52879,2132.82,5195,210.66,9734,392.94,-17687,-709.65
1,000547.SZ,20200519,89113,14417.65,82670,13381.0,147756,23913.78,151180,24471.18,117279,18985.85,109589,17744.27,31982,5190.57,42690,6911.39,-27761,-4436.31
2,000701.SZ,20200519,13208,558.65,11641,492.51,12236,518.02,12110,512.22,3456,146.37,5150,218.31,0,0.0,0,0.0,2546,108.85
3,000678.SZ,20200519,13032,729.07,13992,785.03,19984,1121.78,23533,1321.14,17130,963.04,16279,913.24,7659,427.33,4000,221.8,17405,982.41
4,002218.SZ,20200519,90483,3144.52,112010,3903.7,81766,2848.22,100976,3516.24,62513,2180.33,44172,1537.68,22396,784.56,0,0.0,26776,951.37
5,603178.SH,20200519,7728,582.45,7239,545.87,4121,311.04,3599,271.42,308,23.25,1319,99.45,0,0.0,0,0.0,2129,161.03
6,603332.SH,20200519,3538,819.14,4370,1011.88,4252,984.8,3784,876.12,1511,349.26,1816,420.87,669,155.68,0,0.0,-66,-14.66
7,688128.SH,20200519,6894,1296.11,5910,1115.78,10000,1884.05,10695,2014.83,4878,921.11,4398,826.67,0,0.0,770,143.99,2609,495.34
8,000963.SZ,20200519,44786,9499.22,52125,11067.37,56814,12054.23,64884,13770.95,58139,12336.88,52426,11122.37,34668,7362.98,24972,5292.62,-7906,-1658.22
9,002349.SZ,20200519,59869,3028.06,34124,1727.65,56717,2865.01,53834,2721.5,16237,819.48,30799,1554.58,2612,132.69,16677,841.52,-51770,-2616.9
10,002503.SZ,20200519,656179,19177.84,472395,13797.04,486024,14189.6,513162,14997.87,275662,8052.11,316428,9240.08,30474,885.02,146354,4269.58,-298034,-8699.87
