,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,300565.SZ,20200116,15591,1805.47,11986,1390.13,10567,1221.87,11585,1340.04,3916,452.65,6710,773.63,208,23.82,0,0.0,-7132,-819.84
1,600562.SH,20200116,13475,1998.41,10293,1528.41,15210,2257.58,15107,2242.19,6773,1004.46,10804,1600.56,747,110.71,0,0.0,94,19.73
2,000426.SZ,20200116,32462,1807.7,31550,1759.5,45351,2526.11,34372,1916.91,23269,1297.0,36714,2043.25,5528,309.53,3974,220.69,-15440,-853.47
3,300696.SZ,20200116,16167,4497.34,12286,3423.77,20109,5601.51,18350,5109.49,17318,4814.05,20488,5704.88,3316,924.74,5787,1599.51,-8040,-2215.11
4,600693.SH,20200116,24253,1316.0,20598,1119.85,18599,1008.03,21133,1148.41,16662,906.4,13711,741.97,0,0.0,4072,220.21,-2138,-113.6
5,000557.SZ,20200116,22112,740.37,17857,597.93,16264,544.79,14458,484.22,4534,151.67,9539,319.41,0,0.0,1056,35.27,-4403,-146.17
6,000711.SZ,20200116,53273,2704.8,18466,938.21,39887,2025.43,39082,1982.73,24780,1261.66,33765,1713.64,488,24.74,27114,1382.05,-40624,-2064.47
7,688007.SH,20200116,8807,2703.98,7761,2387.88,15082,4635.35,15509,4766.86,8967,2761.49,8660,2660.66,506,155.75,1432,441.16,3853,1193.02
8,000688.SZ,20200116,11719,1705.06,10347,1505.7,9557,1388.58,10507,1528.1,17214,2504.62,18246,2654.08,8907,1292.43,8298,1202.81,20901,3038.13
9,002228.SZ,20200116,28777,1171.2,22139,900.81,32965,1342.3,33727,1372.57,31243,1269.77,28255,1150.0,0,0.0,8864,359.88,-40905,-1662.25
10,603188.SH,20200116,4308,276.29,2233,143.47,4958,318.24,4766,305.99,1760,113.01,4027,258.09,0,0.0,0,0.0,-5049,-323.87
11,688138.SH,20200116,22510,4531.1,23121,4662.58,49792,10032.93,45622,9196.72,45677,9220.85,49901,10059.15,7895,1592.73,7231,1459.16,8107,1659.52
12,000973.SZ,20200116,310235,14967.63,206731,9982.8,300406,14496.23,310002,14974.75,194364,9402.64,235145,11341.03,13530,648.37,66657,3216.28,-184135,-8780.2
13,300242.SZ,20200116,48086,2126.52,36894,1634.28,51833,2293.48,45723,2021.36,29786,1318.71,44809,1982.0,3000,131.7,5279,232.77,-10983,-480.29
14,600085.SH,20200116,16171,4378.7,13997,3790.17,11407,3088.71,11891,3220.44,9372,2536.77,9822,2659.19,2842,769.38,4082,1103.75,-17404,-4708.66
15,603587.SH,20200116,8157,2255.41,4501,1246.52,6981,1930.45,7054,1951.35,2537,700.46,6196,1709.65,441,121.58,365,100.38,-1497,-414.25
16,002758.SZ,20200116,7512,799.41,6562,698.53,9208,980.82,9244,985.35,2921,311.68,3836,408.03,0,0.0,0,0.0,-4214,-447.19
17,002906.SZ,20200116,20108,2622.08,20498,2679.48,22567,2948.7,19275,2515.09,6975,910.94,9450,1230.94,0,0.0,427,56.2,3113,409.07
18,300367.SZ,20200116,71005,3217.55,60407,2736.57,79205,3590.0,80703,3658.67,67439,3056.34,72610,3290.75,8826,396.54,12755,574.43,-30733,-1376.82
19,300521.SZ,20200116,6217,680.07,6336,693.18,6232,681.77,6270,685.73,2890,316.01,2799,306.04,65,7.1,0,0.0,-2979,-324.39
20,601211.SH,20200116,61205,11416.81,42258,7886.09,82229,15337.34,89872,16757.78,66659,12436.68,65266,12170.54,26301,4899.97,38998,7276.39,-42297,-7860.71
21,603866.SH,20200116,11697,4633.32,11788,4676.58,11153,4421.2,10468,4150.67,4891,1942.06,4839,1915.33,0,0.0,645,254.0,-4120,-1621.91
22,300498.SZ,20200116,39423,14099.62,26153,9370.79,44256,15840.78,48132,17232.58,44004,15756.86,49548,17735.58,41744,14944.89,45596,16303.2,-5095,-1778.17
23,300652.SZ,20200116,1497,309.05,1129,233.04,1569,324.09,1515,312.88,326,67.17,748,154.38,0,0.0,0,0.0,-584,-120.3
24,600495.SH,20200116,56085,2418.5,39144,1691.73,53573,2312.74,49277,2126.49,25625,1104.87,35357,1523.74,3000,129.9,14505,624.06,-45414,-1953.9
25,601188.SH,20200116,13295,401.77,10367,313.47,8515,257.29,10141,306.64,9876,298.76,11178,337.71,0,0.0,0,0.0,-16424,-495.82
26,603689.SH,20200116,11573,1324.43,7335,840.43,10140,1161.45,10067,1153.25,7298,836.04,11609,1328.24,0,0.0,0,0.0,-12055,-1380.77
27,603843.SH,20200116,15467,733.12,17855,846.78,19307,915.47,22862,1084.45,10343,490.95,4400,208.3,0,0.0,0,0.0,-8512,-401.76
28,300475.SZ,20200116,19944,2544.9,15589,1991.3,15548,1985.75,18208,2323.98,8778,1118.37,10475,1333.73,0,0.0,0,0.0,-10581,-1344.58
29,300760.SZ,20200116,7019,13428.28,9218,17669.06,11720,22445.06,15223,29143.04,14620,27954.09,14486,27739.34,11609,22256.08,6040,11532.07,10727,20593.73
30,300809.SZ,20200116,11939,3280.29,7303,2009.0,10266,2822.81,12124,3332.35,3980,1093.82,6307,1731.89,0,0.0,451,123.69,-7000,-1922.35
31,002007.SZ,20200116,24960,8507.94,18349,6258.45,30110,10266.09,27066,9229.46,20640,7038.37,26695,9098.85,4411,1503.97,8010,2729.6,4877,1676.7
32,603121.SH,20200116,31823,6706.35,17462,3685.81,26367,5556.79,36045,7593.55,8703,1832.5,11864,2495.02,1000,211.85,2521,533.12,-12120,-2554.43
33,000598.SZ,20200116,21150,992.43,25902,1216.03,24346,1142.96,31101,1459.73,37411,1756.4,22502,1056.89,9037,424.42,12439,583.57,-21986,-1029.48
34,000752.SZ,20200116,3872,182.45,4868,230.19,6873,324.28,5807,274.02,1582,75.73,1652,78.24,0,0.0,0,0.0,-951,-43.13
35,002138.SZ,20200116,42362,10903.32,34260,8835.13,65135,16781.15,64713,16685.81,73500,18960.77,77673,20018.65,24167,6237.34,28518,7342.99,-6661,-1665.38
36,603098.SH,20200116,2552,273.98,2609,280.27,1984,213.21,2127,228.47,600,64.53,400,42.98,0,0.0,0,0.0,-1421,-152.39
37,688202.SH,20200116,2002,1315.61,2206,1453.86,4012,2642.58,3860,2540.29,2114,1395.05,1562,1028.35,0,0.0,500,330.74,-97,-59.37
38,000883.SZ,20200116,84159,3379.59,58677,2358.64,49148,1971.91,67904,2726.95,40617,1630.9,26476,1062.03,8336,334.64,29204,1169.42,-57710,-2309.53
39,603109.SH,20200116,18684,4875.28,14435,3767.95,16769,4372.84,17274,4507.81,5282,1378.39,7695,2004.13,400,103.6,1730,450.22,-5703,-1485.57
40,688010.SH,20200116,5160,2380.86,5943,2747.96,14142,6528.68,15316,7071.74,10916,5044.35,8538,3942.02,250,114.82,671,307.0,3618,1674.46
41,000691.SZ,20200116,12864,510.14,13711,544.37,10824,429.36,9194,364.89,3517,140.02,4300,170.26,0,0.0,0,0.0,-4750,-187.67
42,002077.SZ,20200116,188496,13621.41,170457,12346.13,170129,12311.52,160938,11640.03,94146,6810.0,111788,8082.27,19582,1418.65,29170,2093.15,-58415,-4155.15
43,002231.SZ,20200116,16852,1192.82,13530,957.16,12287,869.74,13575,960.59,4390,310.09,6424,454.9,0,0.0,0,0.0,-9247,-651.95
