,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,603095.SH,20200819,5674,1730.46,5270,1608.28,6048,1845.24,6067,1850.2,1189,362.93,1574,480.14,0,0.0,0,0.0,-2923,-890.13
1,000880.SZ,20200819,9579,868.12,7851,712.07,11167,1011.99,11057,1001.85,1795,162.66,3633,328.84,0,0.0,0,0.0,-2055,-183.59
2,000929.SZ,20200819,17003,1269.99,20611,1543.66,18811,1408.6,20386,1525.76,9735,732.45,4552,341.62,0,0.0,0,0.0,-1033,-73.06
3,002266.SZ,20200819,53977,3002.22,39337,2191.9,92534,5151.78,61018,3398.63,57773,3213.98,77190,4299.81,9404,525.87,36144,2003.5,-6430,-339.94
4,002420.SZ,20200819,13846,539.42,6939,270.23,15300,596.29,23954,934.61,11792,460.55,10045,391.42,0,0.0,0,0.0,-9082,-352.72
5,603380.SH,20200819,7991,1466.64,6398,1174.05,4345,796.68,6208,1139.05,1776,324.67,1506,274.89,0,0.0,0,0.0,-4016,-734.21
6,002665.SZ,20200819,177445,4981.23,406764,11643.82,235955,6653.09,406362,11593.62,345788,9860.29,370606,10580.85,537938,15577.42,113393,3253.75,193613,5175.9
7,300280.SZ,20200819,9741,3933.05,10546,4262.83,10701,4319.25,8525,3442.37,8256,3332.19,8626,3477.55,3048,1223.78,4049,1625.51,-6660,-2682.8
8,300329.SZ,20200819,20891,1615.51,22044,1717.26,24501,1897.0,28458,2210.9,17435,1357.85,20341,1573.73,9716,763.17,1700,131.62,-11089,-850.91
9,600326.SH,20200819,99418,11319.56,114133,13034.63,127870,14590.84,143368,16346.19,184619,21062.62,171207,19540.96,113407,12963.77,96606,11015.01,-42912,-4752.36
10,601019.SH,20200819,24581,1665.12,19399,1314.77,20099,1360.04,18915,1282.22,11191,758.27,16063,1085.23,0,0.0,1494,101.21,-9737,-653.26
11,603828.SH,20200819,38374,2840.93,45293,3358.99,36219,2688.43,33488,2485.77,13402,995.13,11214,829.67,2000,149.94,0,0.0,-9697,-709.43
12,002796.SZ,20200819,13509,2761.1,7146,1461.09,12775,2612.04,12495,2554.88,7320,1495.25,10000,2042.63,0,0.0,3963,809.8,-5615,-1146.58
13,600348.SH,20200819,71710,3581.77,87045,4362.41,117466,5878.01,116970,5862.99,103306,5176.17,108925,5458.63,54906,2768.0,34448,1719.91,21813,1142.28
14,600502.SH,20200819,355954,18238.65,299161,15413.87,465359,23889.68,392791,20192.2,351182,18065.41,384103,19726.39,98611,5101.06,195051,9962.34,336,262.71
15,002972.SZ,20200819,9124,2271.69,5142,1282.38,8416,2099.61,8972,2238.36,3467,865.1,6252,1556.87,0,0.0,641,158.79,-7015,-1749.06
16,300636.SZ,20200819,8921,2874.74,9269,2987.19,6719,2165.09,6729,2167.02,2593,834.55,2235,720.17,0,0.0,0,0.0,-2975,-953.93
17,600479.SH,20200819,17846,1754.33,15104,1485.88,30451,2994.81,22561,2220.01,8887,874.39,15599,1533.81,0,0.0,3919,383.82,-19493,-1914.49
18,600633.SH,20200819,84865,9671.86,52091,5946.35,78367,8936.28,68032,7758.86,45514,5186.15,62254,7090.74,9630,1093.41,35999,4091.75,-51732,-5867.12
19,601326.SH,20200819,51413,1495.11,35209,1023.82,44239,1287.03,35282,1026.06,24787,721.28,59678,1735.72,18198,527.74,8468,245.57,19897,583.98
20,300767.SZ,20200819,5848,5119.87,8907,7807.64,9374,8218.74,9743,8552.21,9111,7996.39,6187,5424.32,2519,2205.99,2014,1756.81,-2385,-2075.9
21,600764.SH,20200819,19079,7562.78,13170,5235.25,22455,8922.91,21300,8463.74,17096,6774.29,18909,7484.77,4152,1644.24,9404,3720.45,-15165,-6014.52
22,601611.SH,20200819,388839,38067.83,338677,33312.36,474311,46575.45,441745,43328.73,386006,37916.51,395144,38803.37,107460,10633.49,181051,17748.82,-100397,-9582.76
23,000628.SZ,20200819,12134,1159.17,10899,1041.36,10502,1002.66,11713,1118.69,1459,139.31,1483,141.09,0,0.0,0,0.0,-6710,-638.73
24,601003.SH,20200819,53390,2680.23,42665,2142.97,54239,2722.37,47129,2367.66,21420,1078.27,31924,1602.82,0,0.0,7331,367.41,-32467,-1621.68
