,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,600371.SH,20200713,115276,16836.13,123785,18105.59,148121,21614.33,163295,23865.52,102634,14960.29,96157,14046.65,46299,6852.77,29092,4245.75,27490,4142.43
1,300708.SZ,20200713,32673,5278.67,34624,5600.72,48334,7815.81,51032,8257.87,25045,4054.41,24669,3987.16,5407,877.04,1134,180.17,16355,2648.5
2,600705.SH,20200713,288386,14644.44,293794,14985.33,476868,24223.85,480657,24459.05,559308,28402.81,558195,28287.43,252380,12910.5,244296,12449.78,118813,6190.18
3,000520.SZ,20200713,69655,2647.31,46413,1773.44,67774,2580.21,56918,2172.68,40912,1558.79,48632,1844.8,0,0.0,26377,995.38,-12826,-469.6
4,300790.SZ,20200713,29522,8189.8,26570,7394.25,43562,12100.01,37843,10519.4,24736,6887.64,30085,8352.97,2024,565.21,5347,1476.04,-10040,-2760.14
5,300642.SZ,20200713,4666,2698.7,6545,3785.99,7961,4604.23,7138,4133.41,6465,3744.37,4625,2676.24,1222,708.39,2006,1160.06,1722,1004.71
6,603987.SH,20200713,37342,6795.56,38662,7050.33,52630,9589.59,50220,9149.11,38124,6961.7,33530,6113.56,5086,930.3,10770,1964.15,13955,2554.48
7,000503.SZ,20200713,45552,6230.81,46593,6373.95,75774,10356.03,83295,11388.71,88321,12086.81,90566,12388.55,19082,2612.31,8274,1134.74,18903,2598.73
8,300773.SZ,20200713,47009,20656.88,39230,17283.86,99825,43878.76,87366,38469.93,123247,54210.1,125398,55189.37,54118,23914.52,72207,31717.1,-26265,-11439.4
9,600770.SH,20200713,115176,6857.95,136806,8151.79,159474,9476.85,168698,10037.63,112748,6684.69,120166,7152.68,73427,4407.04,35157,2084.43,55051,3294.22
10,600819.SH,20200713,44840,2253.54,47626,2398.09,75647,3805.7,60349,3035.55,40360,2033.14,43094,2170.9,0,0.0,9777,487.83,-11207,-544.2
11,603003.SH,20200713,49975,5185.48,48025,4987.97,67325,6987.1,71357,7407.37,59854,6217.47,54005,5605.13,7649,796.74,11416,1186.32,-4641,-465.26
12,002327.SZ,20200713,36463,2844.34,37747,2948.38,35175,2748.34,32575,2545.35,14515,1135.34,17736,1382.78,1905,148.48,0,0.0,-29927,-2331.54
13,002458.SZ,20200713,162018,28897.36,187669,33456.17,226049,40280.75,247293,44072.99,153750,27392.96,150760,26861.42,79338,14132.24,35432,6312.73,118012,21072.61
14,002612.SZ,20200713,49082,5321.47,41852,4543.79,60741,6583.85,56580,6130.78,36780,4000.9,32537,3529.62,11773,1278.6,27407,2980.63,15835,1753.0
15,300073.SZ,20200713,42984,15059.9,44692,15724.49,57340,20105.79,69528,24422.3,66912,23494.19,60381,21175.08,30766,10846.16,23402,8184.18,32229,11421.51
16,600070.SH,20200713,37536,5263.42,35276,4964.88,75794,10633.03,84543,11890.36,93805,13189.78,104328,14646.0,60660,8532.68,43649,6117.68,-18648,-2614.87
17,600119.SH,20200713,1408,156.09,2304,255.42,5436,602.56,5970,661.61,8660,959.99,5828,646.02,1618,179.44,3021,335.03,-3349,-371.22
18,688368.SH,20200713,1904,1993.93,2074,2184.91,4902,5135.57,4793,5029.36,3543,3722.72,3443,3609.65,1084,1130.22,1123,1158.53,-724,-739.57
19,001896.SZ,20200713,211864,9049.17,168930,7262.29,288160,12314.32,250761,10745.3,318954,13671.56,311310,13300.86,119155,5108.45,207132,8835.05,11394,599.88
20,002589.SZ,20200713,124720,8068.45,179663,11637.25,168157,10868.53,181075,11704.26,157646,10200.31,153706,9939.91,84634,5484.54,20713,1340.41,108068,7004.98
21,002743.SZ,20200713,16531,1184.77,20424,1465.49,23663,1697.75,22616,1622.47,16410,1178.6,13564,973.16,0,0.0,0,0.0,12516,899.62
22,300407.SZ,20200713,16428,1418.04,13638,1178.16,26021,2246.77,19225,1660.24,8687,751.46,16912,1460.54,0,0.0,1361,117.34,1441,126.72
23,603906.SH,20200713,36281,7177.36,29228,5788.68,39792,7861.02,39624,7836.93,28764,5664.15,29584,5830.96,576,112.66,6976,1358.61,27899,5559.4
24,000065.SZ,20200713,20924,1740.95,27222,2273.43,34675,2887.75,33910,2831.16,19096,1600.27,19731,1644.29,9481,796.41,3313,276.51,14360,1207.79
25,601058.SH,20200713,150204,6285.67,223034,9319.54,254899,10682.96,258925,10806.03,277511,11619.19,231840,9728.49,100236,4205.68,69052,2939.44,265573,11094.13
26,601212.SH,20200713,253565,8011.14,253147,8013.75,295984,9353.73,379354,12000.36,248804,7867.32,243822,7696.74,136237,4316.19,58268,1837.52,9941,359.32
27,601328.SH,20200713,429492,23360.34,285794,15556.06,810123,44077.73,821216,44692.42,1251016,68143.98,1164311,63373.12,448667,24395.28,667978,36355.74,-374884,-20268.91
28,300769.SZ,20200713,4697,5597.88,6276,7491.08,8701,10403.06,8978,10720.04,6302,7520.3,7174,8538.54,3982,4731.49,1254,1503.08,-1220,-1398.81
29,600766.SH,20200713,66204,5378.41,66736,5442.94,104073,8484.45,86438,7045.65,46731,3809.65,55164,4486.57,0,0.0,8669,697.37,-55,28.22
30,000581.SZ,20200713,51070,11896.48,49491,11536.64,72035,16779.83,64427,15002.1,41591,9669.57,53147,12370.52,14633,3414.37,12265,2851.01,33991,7910.81
31,002121.SZ,20200713,52991,2044.75,44760,1730.14,68703,2656.36,63901,2467.91,30040,1163.74,45484,1760.04,5412,210.23,3000,117.0,-17170,-651.57
32,600897.SH,20200713,9142,1731.02,10906,2065.83,13655,2586.27,11198,2123.46,3640,691.49,5332,1010.27,1000,190.78,0,0.0,1859,357.37
33,603081.SH,20200713,18823,2432.67,14842,1920.5,20679,2674.23,20825,2693.33,9977,1291.01,10840,1401.61,2379,306.44,5351,688.92,3180,413.99
34,000915.SZ,20200713,26237,9209.49,24931,8762.43,28470,9992.52,28990,10180.14,27218,9556.36,24002,8420.51,6974,2446.26,10976,3841.55,-574,-183.52
35,002098.SZ,20200713,31689,1882.52,27117,1613.25,36612,2174.35,31545,1874.55,15930,948.61,25568,1517.68,0,0.0,0,0.0,2612,158.5
36,002252.SZ,20200713,297011,31147.71,314779,33048.22,454204,47640.74,442973,46516.06,514820,54065.09,489980,51473.62,264971,27989.9,283273,29805.55,34841,3688.8
37,600156.SH,20200713,30205,1393.58,31299,1447.07,39159,1809.56,42767,1975.26,28466,1315.39,23765,1096.21,0,0.0,0,0.0,11235,524.01
38,600310.SH,20200713,37826,1657.97,31135,1365.43,45612,1998.63,48784,2139.53,24618,1080.85,25069,1099.29,5051,221.41,8119,354.61,25374,1115.19
39,601003.SH,20200713,52047,2612.59,57810,2904.97,76302,3838.13,70630,3551.05,50899,2559.45,42726,2148.99,13710,691.24,21793,1096.42,26467,1342.3
40,603658.SH,20200713,11344,17944.55,12422,19650.93,18502,29276.43,18732,29649.2,20203,31975.58,16368,25935.38,10011,15866.24,12537,19827.3,-9653,-15157.54
41,002780.SZ,20200713,21208,3959.03,23162,4346.23,28375,5307.18,32863,6138.9,23347,4378.29,18008,3359.32,4807,900.62,3705,700.67,3475,647.03
42,002829.SZ,20200713,40722,14840.34,28605,10527.53,46109,16853.51,41023,15035.16,30650,11222.16,41358,15076.63,13104,4781.67,19600,7058.37,5176,1947.14
43,300444.SZ,20200713,31359,1326.32,26389,1117.75,48116,2035.71,39233,1660.39,26234,1111.31,40064,1694.87,2976,126.95,3000,127.28,14689,623.91
44,600287.SH,20200713,37942,2410.72,38618,2458.49,56790,3611.7,54571,3469.2,48806,3109.25,48363,3077.48,9427,601.93,11412,728.43,16586,1054.87
45,603789.SH,20200713,13591,1956.62,9313,1340.76,22292,3208.51,22554,3247.55,11133,1602.75,14431,2080.7,4919,710.42,5637,809.3,4412,632.38
46,300575.SZ,20200713,8033,3621.76,11988,5411.96,8251,3724.97,6258,2823.74,5133,2318.14,3529,1590.88,358,161.71,0,0.0,888,405.97
47,600572.SH,20200713,192015,11456.06,188995,11294.33,313934,18728.12,310890,18559.79,298194,17813.09,283946,16952.69,99903,5986.29,120215,7176.74,102307,6135.55
48,000567.SZ,20200713,98143,15101.32,110755,17052.07,146147,22492.43,161015,24789.74,111152,17115.07,105048,16173.42,36211,5597.87,14834,2291.46,45762,7137.96
49,000721.SZ,20200713,198877,10119.27,165658,8440.12,179506,9132.95,193763,9855.75,84260,4299.14,91995,4683.14,12033,616.18,23260,1188.52,35853,1874.96
50,002041.SZ,20200713,166483,24184.86,166191,24172.69,202617,29284.13,231206,33598.92,193655,27964.58,166392,24048.62,82770,12146.33,81736,11759.65,93377,13561.9
51,600971.SH,20200713,58987,3211.41,48259,2631.85,90004,4899.46,73823,4024.08,62114,3385.22,84706,4609.55,4035,221.28,8353,451.9,16505,908.59
52,000835.SZ,20200713,69073,1560.3,43198,977.06,72890,1647.15,72371,1635.6,32881,742.46,30401,686.31,0,0.0,28874,650.95,-59880,-1347.69
53,002172.SZ,20200713,100918,2840.08,81462,2298.17,73836,2078.48,83763,2358.93,47034,1330.76,57731,1627.47,10229,288.26,9060,253.02,-40106,-1121.2
54,603335.SH,20200713,31624,1647.73,39569,2060.95,46585,2426.98,48946,2549.6,29826,1555.2,22496,1174.97,5264,275.21,2287,119.61,14381,750.64
55,000966.SZ,20200713,40444,1609.68,39137,1560.38,68692,2738.44,62572,2496.72,50689,2020.5,48365,1924.97,5442,217.57,15194,604.13,32752,1312.33
56,002506.SZ,20200713,768965,24838.03,738640,23891.99,839187,27105.25,913984,29540.55,785850,25348.14,720251,23233.05,403941,13061.63,425068,13687.46,7360,348.47
57,300121.SZ,20200713,15329,1368.45,13172,1176.97,19250,1719.08,16559,1478.48,6220,555.65,9869,880.69,0,0.0,1200,107.04,-1322,-115.85
58,603466.SH,20200713,38181,8114.26,39887,8481.53,45739,9736.63,44644,9497.58,24299,5181.14,22901,4871.32,4439,936.19,5226,1117.79,-23356,-4901.73
59,002637.SZ,20200713,42617,5113.69,60763,7297.42,64319,7720.71,63065,7571.35,52963,6362.97,40024,4798.5,12895,1545.38,8942,1075.48,19526,2358.18
60,300098.SZ,20200713,165980,12843.36,207554,16102.2,239824,18535.31,283855,22013.07,323312,25023.78,291073,22517.51,123257,9604.39,69891,5374.06,55843,4385.19
61,300252.SZ,20200713,44966,4911.14,38002,4160.05,71279,7787.52,58253,6367.22,44509,4858.33,57827,6304.14,6193,677.65,12864,1403.24,-12601,-1366.73
62,300651.SZ,20200713,6564,2525.37,10629,4096.13,9317,3594.84,10038,3871.83,9910,3836.32,8135,3150.61,16060,6339.22,13049,5177.18,265,41.32
63,603996.SH,20200713,10634,243.29,7764,177.87,14948,341.48,11809,269.85,8044,184.03,14052,321.08,0,0.0,0,0.0,-2078,-46.59
64,300782.SZ,20200713,1,3.84,108,522.61,20613,99032.38,15956,76792.74,12744,61246.5,15225,73238.63,8731,42060.26,10799,51789.0,-81,-268.06
65,600828.SH,20200713,148582,7541.3,108248,5505.27,135046,6859.35,134321,6824.65,61112,3108.69,85704,4352.05,7666,385.5,24133,1212.88,-22523,-1134.73
66,603012.SH,20200713,92667,7720.54,100040,8351.67,147049,12262.81,149180,12443.16,97858,8174.9,95313,7951.95,26324,2199.58,19365,1611.05,27476,2316.3
67,002029.SZ,20200713,26283,1470.9,29750,1665.21,41826,2339.15,39320,2200.55,31040,1737.42,34153,1912.57,10374,580.39,6300,349.52,12076,677.28
68,600959.SH,20200713,97447,4012.49,108293,4467.59,130928,5388.0,106274,4380.28,124881,5142.95,115211,4742.33,34974,1445.96,58452,2399.2,-36529,-1482.78
69,002314.SZ,20200713,179286,8675.82,154853,7505.23,213278,10324.47,174254,8447.6,131358,6361.7,157913,7660.66,28611,1394.73,65514,3143.22,68437,3357.48
70,002445.SZ,20200713,58601,994.38,33736,573.36,75499,1281.16,57481,976.56,49101,832.98,52645,894.07,0,0.0,39339,664.52,-8086,-130.6
71,300109.SZ,20200713,26884,4847.24,28827,5214.06,40678,7345.19,40298,7281.13,32886,5950.55,37198,6715.61,10438,1897.24,4563,829.42,-15346,-2749.31
72,600106.SH,20200713,59055,1629.21,77604,2139.74,87453,2409.1,80696,2222.83,87855,2418.61,68891,1897.94,9578,265.07,16750,461.49,67975,1873.91
73,603608.SH,20200713,69078,7708.69,74902,8359.59,84346,9408.54,92347,10306.62,58952,6577.49,49564,5526.88,10933,1225.25,6495,726.87,14037,1570.2
74,300481.SZ,20200713,14224,2950.6,22051,4590.95,28138,5841.4,33259,6918.84,28076,5851.98,23812,4951.64,10813,2265.44,2128,448.0,11532,2406.52
75,600527.SH,20200713,538883,16415.92,632991,19369.56,599696,18243.59,677422,20697.25,503873,15377.46,534785,16371.66,419919,13054.25,217173,6652.75,315579,9572.87
76,603980.SH,20200713,22268,1651.84,21505,1595.77,30110,2235.0,28262,2096.34,20583,1526.34,26873,1993.15,3679,272.09,0,0.0,11316,847.76
77,300815.SZ,20200713,5998,8109.97,3447,4664.14,8548,11560.58,10044,13597.42,5879,7979.59,5424,7339.68,758,1024.42,2267,3073.31,-104,-112.85
78,600658.SH,20200713,237432,16286.6,185987,12795.59,274505,18862.31,211367,14515.59,174309,11974.0,231612,15895.62,31211,2126.93,88491,6043.03,-99777,-6748.35
79,600812.SH,20200713,120118,17809.93,127696,18966.13,176036,26100.33,201955,29982.04,193323,28686.49,222584,33009.14,129772,19294.73,67015,9934.17,11742,1855.43
80,002013.SZ,20200713,142202,14517.08,120870,12362.09,216357,22112.83,222786,22769.35,197059,20144.51,197177,20150.96,68159,6979.09,82943,8471.11,-45790,-4587.11
81,600789.SH,20200713,298084,31848.21,276967,29637.55,378044,40390.55,376375,40209.84,282049,30103.93,279197,29813.46,83233,8920.11,108872,11601.96,66836,7205.13
82,601636.SH,20200713,150664,10916.89,218324,15842.39,236573,17100.6,294325,21351.05,286279,20729.66,258087,18732.71,238554,17476.48,141333,10297.48,172190,12473.53
83,000807.SZ,20200713,528132,35102.45,583014,38797.67,780489,51781.08,746864,49538.12,785753,52117.71,760866,50488.26,462121,30664.49,465752,30841.67,264617,17892.41
84,002144.SZ,20200713,14564,1445.41,14513,1441.8,17324,1719.62,20652,2051.06,12223,1216.4,7662,761.67,934,92.89,2218,219.78,3472,347.63
85,000938.SZ,20200713,62091,31285.75,40176,20271.67,123037,62008.17,108137,54535.49,126598,63808.06,124511,62776.49,75802,38240.49,114706,57758.83,-23606,-11844.42
86,000615.SZ,20200713,44774,2063.43,49613,2287.84,67468,3108.08,64818,2986.42,44649,2055.04,32368,1492.38,7520,348.15,17612,808.06,6086,284.24
87,600882.SH,20200713,29977,11141.88,29871,11103.6,34692,12892.9,39453,14678.36,31687,11784.19,27673,10279.17,4703,1749.68,4062,1507.52,5486,2074.57
88,603115.SH,20200713,15569,3073.47,13258,2627.41,20407,4039.09,20826,4117.53,7839,1555.08,9730,1922.7,0,0.0,0,0.0,3585,711.11
89,000900.SZ,20200713,41168,1638.83,40694,1619.88,61223,2436.73,55973,2228.95,35537,1415.19,44582,1774.72,15873,634.62,12552,501.83,10369,418.34
90,002083.SZ,20200713,216402,13504.96,225850,14112.14,300989,18780.11,308138,19223.96,223336,13922.84,228272,14229.28,55338,3461.08,33804,2103.62,69595,4329.18
91,601860.SH,20200713,273810,13177.31,254198,12273.27,327319,15769.82,306949,14799.4,268618,12946.73,270462,13024.24,60026,2916.96,98164,4713.9,43851,2202.49
92,000877.SZ,20200713,98234,17573.44,114611,20479.14,156483,27993.36,155022,27676.51,149495,26704.67,165821,29689.8,124850,22397.9,93608,16823.92,47294,8483.95
93,002417.SZ,20200713,74776,5661.14,73676,5582.07,67388,5099.83,73864,5591.96,46124,3498.63,39007,2954.36,0,0.0,1741,131.21,24632,1879.83
94,300032.SZ,20200713,54171,2487.74,45588,2094.46,77800,3573.65,72356,3324.01,37842,1736.92,46496,2135.09,3715,171.6,9087,416.35,6653,314.03
95,601991.SH,20200713,119071,2856.72,87047,2097.69,130957,3143.21,98654,2377.99,145555,3492.66,119794,2880.35,29966,721.75,120054,2858.31,-3357,-54.36
96,603377.SH,20200713,21671,4201.38,32651,6349.93,44253,8588.95,34856,6783.17,37677,7360.46,31604,6155.24,5283,1012.45,9774,1874.9,6314,1245.24
97,002548.SZ,20200713,71144,6347.19,78556,7131.33,104608,9329.63,107948,9783.51,92914,8325.36,131125,11800.7,115679,10606.51,66717,5893.16,-27981,-2477.6
98,600143.SH,20200713,300186,53044.47,143096,25304.21,475922,84205.66,332723,58799.36,479494,84846.67,526432,93046.11,311830,55145.67,565181,100092.79,-218321,-38428.84
99,000007.SZ,20200713,23357,2260.04,24944,2416.09,35548,3443.05,28773,2783.83,40239,3889.06,44126,4268.34,0,0.0,1300,123.89,15429,1500.21
100,002816.SZ,20200713,7973,2666.48,7221,2418.57,8558,2863.67,7930,2654.51,6114,2046.97,6483,2168.5,2129,711.78,3140,1047.33,-5919,-1977.57
101,300277.SZ,20200713,45298,6087.81,46845,6315.74,79716,10742.18,65782,8869.61,48477,6537.32,59046,7949.36,13642,1852.7,15460,2085.3,14527,1993.24
102,603776.SH,20200713,17871,3869.37,16922,3674.66,33899,7343.26,33240,7206.06,24466,5312.26,26698,5783.83,4220,915.14,3595,775.48,-3767,-806.03
103,002947.SZ,20200713,9750,6718.23,8502,5892.47,13689,9449.25,9751,6745.85,9732,6721.78,13692,9432.22,3082,2134.69,4307,2953.41,5606,3889.43
104,300562.SZ,20200713,30270,7219.42,30380,7292.22,41530,9912.15,48191,11537.05,34090,8203.16,32320,7726.81,7359,1780.81,2359,559.46,1558,501.89
105,600608.SH,20200713,10810,500.84,10368,480.64,20542,951.29,20681,958.06,4331,201.12,4634,214.54,0,0.0,0,0.0,-6390,-295.67
106,601098.SH,20200713,29687,3353.52,39978,4519.24,39882,4509.19,36935,4177.18,34205,3870.63,26627,3009.7,5648,639.6,5882,666.83,2110,245.3
107,000423.SZ,20200713,36132,12973.14,23134,8324.6,38527,13842.36,27460,9867.83,35390,12717.61,54680,19636.2,10824,3899.35,15598,5603.82,-17676,-6344.09
108,300693.SZ,20200713,23679,6217.33,20821,5474.98,31960,8397.72,26434,6946.35,17868,4696.44,22774,5978.71,3343,875.27,6820,1786.73,-103,-21.38
109,600690.SH,20200713,126528,22993.63,144404,26268.96,150420,27343.86,162601,29552.18,153656,27925.65,143917,26140.49,78528,14280.59,58209,10582.12,-53968,-9785.91
110,002208.SZ,20200713,63199,7415.42,117655,14098.91,96964,11443.8,149917,17952.66,127886,15291.94,133106,16019.23,162423,20023.61,49794,6103.98,-25962,-3717.79
111,603168.SH,20200713,47635,4429.41,42658,3975.57,54716,5087.78,61296,5701.33,35675,3311.09,30818,2867.28,6414,597.51,9668,881.6,2794,264.99
112,603322.SH,20200713,16993,3516.91,20460,4242.4,26959,5581.53,28091,5815.91,16409,3403.24,11497,2383.19,1206,252.95,1518,313.14,7566,1585.21
113,688118.SH,20200713,5497,2735.66,5631,2815.24,16115,8028.53,13991,6975.0,12414,6192.25,13436,6682.25,989,496.71,1958,980.66,-2707,-1340.28
114,000799.SZ,20200713,90038,67990.38,70033,53306.37,98661,74623.44,99044,75074.41,90838,68704.78,110581,83436.64,65794,50122.19,65674,49623.37,27506,21245.89
115,000953.SZ,20200713,9450,582.43,10479,647.94,14258,880.41,17293,1069.69,13634,844.91,8873,547.46,0,0.0,697,42.65,6537,413.78
116,002290.SZ,20200713,11109,607.11,5137,280.85,11791,643.88,8093,442.27,5700,311.35,10371,566.12,0,0.0,5000,273.1,-5802,-315.83
117,002339.SZ,20200713,45822,3013.17,40353,2662.14,55439,3649.61,53524,3526.61,33675,2224.45,42014,2767.97,6955,459.48,6000,390.0,28463,1884.3
118,603299.SH,20200713,39807,2654.0,41891,2805.5,54117,3611.77,58317,3892.67,42112,2820.9,28872,1922.4,2000,134.4,8956,600.49,20764,1396.56
119,002624.SZ,20200713,29330,17717.27,27175,16439.61,42945,25954.06,54204,32778.67,48914,29590.36,45836,27707.7,23432,14189.99,17406,10525.7,-1588,-915.92
120,300085.SZ,20200713,229833,62456.94,126463,34334.79,298613,81384.24,254316,69077.76,306360,83548.21,322871,87893.32,235393,64600.72,366549,100684.23,-99286,-25731.35
121,600082.SH,20200713,30959,1154.29,26958,1006.99,45139,1684.35,41917,1563.32,27095,1011.96,30451,1134.88,6133,230.6,10000,376.0,5682,223.81
122,300199.SZ,20200713,64265,4367.03,59157,4032.4,93441,6354.56,78390,5339.79,80778,5505.69,96211,6538.42,10316,702.66,15042,1019.34,-20212,-1366.3
