,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,600210.SH,20200611,26512,1151.59,23804,1035.02,42067,1827.58,42135,1831.37,32172,1397.06,31975,1389.07,7926,346.32,10764,467.08,-14028,-601.33
1,603558.SH,20200611,13481,1122.47,11578,964.28,14998,1249.11,15007,1249.56,6102,507.82,10892,907.94,2896,242.4,0,0.0,-10593,-881.65
2,603712.SH,20200611,22149,6970.45,32362,10218.59,31959,10061.32,32010,10101.32,32127,10181.97,22117,6984.64,3355,1060.32,3101,969.52,4180,1357.17
3,002729.SZ,20200611,1699,585.5,1625,560.58,937,323.96,1028,354.91,149,51.43,132,45.39,0,0.0,0,0.0,43,15.53
4,300344.SZ,20200611,15113,615.15,9952,405.21,17648,718.42,14030,571.13,4870,198.66,13648,555.87,0,0.0,0,0.0,-8164,-330.51
5,600187.SH,20200611,39240,870.37,38511,854.23,38744,859.26,41647,924.06,17223,381.85,9817,217.48,0,0.0,5233,115.7,-40523,-895.5
6,603689.SH,20200611,7139,710.1,4859,483.18,8518,847.23,6209,617.68,1015,101.07,5604,557.54,0,0.0,0,0.0,-4175,-414.83
7,603843.SH,20200611,12936,550.16,14649,623.27,15618,664.41,14158,601.97,6246,265.52,5993,254.85,0,0.0,0,0.0,-8957,-379.16
8,300475.SZ,20200611,5548,472.58,5514,470.8,7187,612.29,7237,617.04,3014,258.05,2998,255.08,0,0.0,0,0.0,-3804,-322.28
9,300760.SZ,20200611,7370,20233.27,5945,16342.63,14748,40502.95,11967,32874.32,17165,47200.61,17391,47763.49,11460,31496.4,15440,42452.79,3471,9687.37
10,300809.SZ,20200611,3876,776.61,2167,434.9,2230,448.67,3877,778.39,881,177.33,939,188.51,0,0.0,4,0.81,-1157,-230.87
11,002007.SZ,20200611,59828,24516.35,37975,15580.98,83231,34119.71,73609,30207.96,74911,30739.35,84481,34666.22,24886,10197.85,46791,19118.09,-55158,-22471.12
12,603121.SH,20200611,22483,3747.41,21229,3546.16,25477,4254.86,24920,4158.39,7643,1279.76,8509,1416.48,1690,282.12,2635,443.12,-3250,-526.94
13,300617.SZ,20200611,10305,3470.92,9692,3272.15,9898,3336.52,8661,2919.01,4615,1553.98,5164,1736.19,0,0.0,1300,434.07,-5220,-1749.79
14,600614.SH,20200611,35802,344.17,37635,361.88,66476,639.21,71108,682.6,20142,192.18,13676,131.08,0,0.0,0,0.0,-15755,-146.87
15,300748.SZ,20200611,48387,17623.28,56268,20520.83,69782,25436.19,61189,22302.47,56435,20571.02,53321,19431.1,16250,5932.3,20076,7308.39,28981,10597.08
16,600745.SH,20200611,56107,62970.82,48319,54323.57,89770,100768.5,81373,91399.75,90754,102010.9,100083,112378.73,52871,59507.53,59727,67155.69,-18208,-20458.04
17,000560.SZ,20200611,108861,3668.36,64538,2185.82,130472,4396.86,89603,3026.51,103051,3490.18,138476,4675.19,11691,397.78,61458,2065.66,-11644,-365.28
18,000609.SZ,20200611,56028,3252.15,53486,3107.51,51640,2998.55,53854,3131.27,33205,1933.37,36250,2103.3,2717,158.03,0,0.0,-16357,-936.05
19,002100.SZ,20200611,124735,17520.3,44220,6216.29,108263,15202.64,75721,10629.95,62476,8775.54,102724,14443.01,15223,2134.36,88032,12343.6,-120220,-16863.14
20,600876.SH,20200611,17474,2307.92,9490,1253.88,12640,1670.13,12702,1677.95,5198,688.1,13121,1734.32,0,0.0,0,0.0,-11393,-1504.8
21,603060.SH,20200611,15359,3955.46,21330,5513.69,15765,4060.1,20583,5361.85,14320,3734.66,16196,4245.77,16590,4405.26,3925,1034.17,-1455,-482.22
22,603109.SH,20200611,18371,5181.24,15517,4379.51,14065,3965.19,18012,5080.14,7024,1983.29,5840,1644.56,369,103.36,460,128.87,-1601,-444.83
23,688010.SH,20200611,5437,2097.72,4013,1556.87,5573,2154.05,5863,2262.41,2565,990.34,3760,1446.38,442,168.9,380,145.35,-3005,-1156.67
24,000691.SZ,20200611,20224,897.45,25562,1138.01,21976,978.82,23500,1046.08,16860,755.15,12998,579.86,3000,132.52,0,0.0,-12147,-540.04
25,600399.SH,20200611,20706,887.05,7611,325.93,28560,1222.72,22572,966.25,36211,1552.33,58294,2499.52,10000,428.5,7000,298.9,2819,127.59
26,000417.SZ,20200611,34413,1739.33,25630,1299.05,41136,2079.26,39869,2016.06,18563,938.17,26577,1339.37,5558,282.95,7594,385.22,-21524,-1079.83
27,300687.SZ,20200611,9278,1703.02,7338,1347.59,6476,1189.65,8030,1473.83,1762,323.17,2147,394.42,0,0.0,0,0.0,-3584,-657.01
28,600684.SH,20200611,13067,441.36,13035,441.07,15651,528.96,17667,597.38,18422,623.4,16837,570.18,12873,436.74,12475,421.84,-24396,-822.5
29,601377.SH,20200611,77672,4476.88,75528,4361.43,98849,5705.54,81570,4712.61,53973,3119.18,72362,4178.83,33766,1955.91,34800,2004.64,-35189,-2012.87
30,000548.SZ,20200611,4575,170.77,9490,354.14,11732,438.02,8786,327.84,6918,257.88,4949,184.69,0,0.0,0,0.0,-9063,-337.67
31,000702.SZ,20200611,27113,1407.65,15099,784.34,16609,863.3,23155,1202.4,10220,530.98,17688,919.59,2000,104.4,0,0.0,-19806,-1026.66
32,000679.SZ,20200611,12151,447.15,18948,699.39,16711,614.21,16111,593.8,12802,474.32,5251,191.98,0,0.0,1354,50.51,56,-2.57
33,000833.SZ,20200611,26934,1231.09,25108,1148.51,37250,1702.2,29165,1334.5,17807,815.28,27719,1265.56,0,0.0,0,0.0,-28046,-1278.56
34,002170.SZ,20200611,56401,2134.52,41175,1558.6,34130,1292.27,36363,1376.2,19785,748.44,25262,955.96,550,20.83,8066,305.29,-27696,-1044.53
35,002219.SZ,20200611,69980,877.24,65718,824.04,72154,904.78,69723,873.35,43318,542.6,50011,627.24,0,0.0,0,0.0,-9698,-112.84
36,300386.SZ,20200611,24535,3882.97,17819,2825.75,26121,4138.68,31305,4958.13,9001,1427.45,10391,1644.66,800,128.0,941,148.56,-6139,-961.52
37,300540.SZ,20200611,6420,798.7,7132,887.36,5551,690.17,5303,658.62,1682,208.89,1218,151.78,0,0.0,0,0.0,-99,-12.31
38,002448.SZ,20200611,91566,4803.71,70890,3719.6,86618,4547.04,90477,4746.96,38255,2005.7,50891,2671.72,0,0.0,4181,218.18,-24294,-1258.6
39,002602.SZ,20200611,115147,16118.64,127402,17852.89,189193,26498.33,210026,29438.81,240624,33744.08,229523,32162.52,107780,15137.36,85793,12044.17,19124,2734.96
40,300063.SZ,20200611,409923,32014.86,407978,31813.78,514033,40175.36,545649,42795.03,471664,36834.19,443188,34741.89,245218,19310.16,244023,18983.88,102027,8371.02
41,600060.SH,20200611,27797,3523.56,34624,4393.24,36201,4590.04,22167,2810.73,13449,1703.73,17721,2240.5,2737,347.17,5672,720.03,-5659,-705.57
42,600109.SH,20200611,182808,19186.91,154748,16282.3,251807,26467.68,229959,24187.99,203454,21445.08,237256,24950.44,66634,7019.13,82740,8698.06,-57572,-5880.09
43,688358.SH,20200611,3133,2271.95,1365,991.91,4757,3457.69,4366,3169.63,3762,2731.25,5971,4339.47,200,147.0,150,106.89,-3111,-2252.06
44,002579.SZ,20200611,17803,2450.59,16802,2317.09,22667,3122.96,24765,3415.38,11205,1550.43,10109,1391.51,0,0.0,0,0.0,-1342,-176.54
45,002733.SZ,20200611,25156,5450.17,20757,4513.59,33959,7379.74,31101,6749.53,22012,4783.1,25513,5537.75,2692,587.51,6448,1399.64,-15462,-3331.55
46,300194.SZ,20200611,61583,3215.59,39404,2058.39,86316,4509.43,74706,3905.52,29762,1553.65,56771,2962.02,2750,144.1,9530,496.83,-56428,-2940.45
