,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,002033.SZ,20200114,14254,902.62,16715,1059.56,13076,828.5,18550,1174.89,9174,581.51,9307,589.4,8069,511.23,0,0.0,-948,-58.32
1,600963.SH,20200114,38299,1773.01,35641,1655.5,46768,2167.79,40580,1880.71,32124,1489.39,35799,1655.06,2309,107.14,7480,346.06,-12332,-559.5
2,002164.SZ,20200114,20338,792.02,17408,678.45,15998,623.31,13657,531.95,9543,371.51,14814,576.44,0,0.0,0,0.0,1651,65.95
3,603327.SH,20200114,45001,15436.6,24176,8291.41,46455,15972.93,40293,13832.67,31879,11010.45,45955,15814.55,15677,5444.35,28588,9925.7,-11490,-3839.69
4,000958.SZ,20200114,26854,1481.14,24495,1352.12,34450,1900.99,39315,2168.87,28814,1589.9,26172,1443.8,6000,331.2,6136,338.44,-9114,-498.19
5,002295.SZ,20200114,6914,521.62,6051,457.02,7950,600.11,8324,627.99,1959,148.0,2448,184.72,0,0.0,0,0.0,-549,-40.62
6,300113.SZ,20200114,42781,13633.75,55660,17767.38,68304,21779.25,84970,27112.15,114905,36697.47,87579,27929.12,37682,11996.38,35463,11298.19,30727,9878.25
7,600110.SH,20200114,155850,8436.91,99531,5401.55,209240,11333.39,202829,11015.48,203255,11023.4,216471,11745.51,69582,3789.25,119097,6420.41,-109182,-5868.64
8,603458.SH,20200114,9439,1833.99,10264,1997.24,14538,2828.48,16340,3178.49,6417,1249.9,5390,1048.03,1600,311.39,0,0.0,4743,925.67
9,603612.SH,20200114,53648,7505.87,47725,6674.63,47698,6656.96,48283,6757.16,31440,4382.12,38158,5325.09,8303,1156.72,6924,944.79,17050,2430.24
10,002580.SZ,20200114,45203,2598.36,44417,2560.13,63761,3669.98,63840,3677.06,39545,2270.6,43263,2481.88,10794,622.58,7782,442.43,10397,602.48
11,002629.SZ,20200114,20735,544.29,14960,392.29,25390,665.36,30897,811.51,13717,360.62,13985,366.47,0,0.0,0,0.0,-22314,-584.31
12,300244.SZ,20200114,24594,5771.21,19444,4570.11,25869,6072.36,23285,5474.81,15665,3680.14,22448,5265.61,3775,890.99,4727,1104.18,-10457,-2445.22
13,000766.SZ,20200114,40508,2635.59,23735,1545.64,43722,2845.14,41314,2688.66,21250,1381.5,31430,2042.71,3654,237.78,12656,823.0,-3426,-215.88
14,000920.SZ,20200114,12040,826.95,16504,1136.72,16170,1111.3,15950,1095.59,12364,853.32,7639,525.82,0,0.0,481,33.44,7447,513.93
15,002306.SZ,20200114,11494,317.72,9373,259.3,10303,284.5,10012,276.23,730,20.15,3142,86.84,0,0.0,0,0.0,-7073,-194.42
16,601880.SH,20200114,72222,1474.52,31640,645.2,54904,1119.97,45774,932.89,38640,787.02,53352,1089.41,9998,203.46,44999,917.48,-42978,-868.91
17,601929.SH,20200114,65439,1490.25,105414,2409.52,105880,2414.1,135137,3085.95,129229,2953.57,90826,2072.32,36547,838.53,5718,128.65,79634,1828.91
18,603266.SH,20200114,17616,2161.87,13130,1610.63,17969,2204.35,16635,2041.09,4793,587.07,10613,1301.57,0,0.0,0,0.0,-14117,-1730.04
19,000897.SZ,20200114,13433,303.46,12989,294.01,20466,463.05,16978,384.16,11596,261.82,15728,354.66,5000,112.5,4800,108.0,-19902,-447.62
20,002437.SZ,20200114,102654,3197.73,97581,3042.51,88334,2752.53,102878,3205.81,87198,2715.87,79860,2486.28,24024,750.9,21892,682.43,-4130,-120.76
21,300188.SZ,20200114,34230,6710.52,35120,6892.42,49828,9771.65,49130,9646.52,39941,7842.97,39429,7725.34,4151,818.11,4470,878.98,8328,1662.87
22,300342.SZ,20200114,22727,2276.72,10431,1048.79,31194,3126.03,28181,2829.15,16293,1638.73,21004,2105.75,1169,118.42,11767,1176.21,-16998,-1701.42
23,600185.SH,20200114,36895,1810.83,53833,2645.67,58383,2866.98,68054,3349.29,51998,2561.12,35992,1769.01,13717,677.0,3114,151.96,10697,539.6
24,603687.SH,20200114,13740,2068.6,15080,2270.82,13103,1972.95,11577,1742.8,2306,346.9,2492,374.82,0,0.0,0,0.0,-3379,-506.98
25,000049.SZ,20200114,25654,11116.29,21789,9460.11,43894,19023.43,39484,17128.02,32873,14276.31,38757,16804.64,10400,4519.63,12791,5542.9,10149,4422.05
26,000607.SZ,20200114,51594,2760.79,44396,2380.71,51597,2764.81,48637,2606.98,31568,1694.71,40823,2184.84,0,0.0,903,47.77,-17185,-912.23
27,600874.SH,20200114,46849,3546.36,56397,4278.65,64374,4878.39,77805,5901.03,68805,5222.74,49115,3717.79,14043,1067.05,10755,817.06,38494,2929.42
28,601567.SH,20200114,31751,2595.38,41766,3416.31,41111,3363.16,39288,3214.86,23491,1923.95,16065,1315.09,2466,203.2,1700,139.43,3314,276.18
29,000738.SZ,20200114,14258,1926.53,15030,2032.42,23076,3119.0,23911,3232.4,17368,2347.73,15873,2144.61,1711,232.07,1600,215.9,-11527,-1553.92
30,002075.SZ,20200114,122616,8103.56,157109,10411.24,214889,14222.53,215075,14285.4,208944,13855.06,182951,12110.35,73700,4886.08,65013,4260.24,183827,12085.15
31,601698.SH,20200114,57522,6724.41,51959,6079.16,55824,6528.73,61864,7233.47,53599,6272.51,50939,5961.28,8850,1036.99,11033,1288.72,-21631,-2515.2
32,603238.SH,20200114,1922,342.37,2099,374.18,1624,289.39,1042,185.48,149,26.61,554,98.71,0,0.0,0,0.0,-20,-3.34
33,000869.SZ,20200114,9585,2770.74,5332,1541.75,9192,2657.3,7436,2150.28,2867,829.33,8445,2440.74,0,0.0,432,124.61,-5040,-1456.68
34,002360.SZ,20200114,17818,998.55,21675,1216.47,20005,1122.18,24018,1348.44,27355,1535.17,19484,1090.97,0,0.0,0,0.0,7982,453.29
