,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,002729.SZ,20200410,1738,665.62,1656,633.96,1079,414.18,1545,591.9,697,266.01,313,119.95,0,0.0,0,0.0,-347,-133.95
1,603006.SH,20200410,7795,803.93,5912,611.55,4911,507.39,4881,504.03,667,68.86,2158,221.15,0,0.0,422,43.44,-3511,-362.23
2,000637.SZ,20200410,22902,1016.45,22180,984.23,23151,1027.98,30253,1342.49,16297,721.87,9917,439.58,0,0.0,0,0.0,-11656,-515.48
3,000768.SZ,20200410,44596,7435.42,47263,7902.56,70939,11850.71,64215,10733.27,63584,10636.36,56457,9424.62,11055,1852.24,22239,3714.3,2342,432.91
4,000922.SZ,20200410,24383,1903.52,21302,1663.81,23790,1858.96,22340,1745.11,5440,426.29,9179,717.52,0,0.0,792,62.33,-1723,-131.31
5,002308.SZ,20200410,70340,4097.21,51758,3021.75,85955,5019.27,73007,4269.97,33032,1930.0,58616,3407.76,16500,956.59,22446,1303.6,-11751,-676.71
6,601882.SH,20200410,35497,2697.33,33980,2591.15,26466,2015.6,27794,2114.27,6954,531.77,9281,706.82,2137,167.54,0,0.0,-10099,-753.69
7,603268.SH,20200410,6862,967.01,8076,1137.85,8222,1159.37,7742,1090.95,2733,384.35,1999,281.92,0,0.0,0,0.0,2087,295.83
8,688218.SH,20200410,4092,1050.14,1741,448.0,5233,1345.52,4897,1256.21,2040,523.27,3840,989.88,0,0.0,886,224.83,-3469,-892.74
9,000899.SZ,20200410,6475,279.12,5512,237.77,7652,329.99,8226,354.58,1680,72.47,2068,89.22,0,0.0,0,0.0,887,38.93
