,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,300469.SZ,20201019,33465,4780.81,25260,3614.93,33829,4838.26,36156,5167.59,15715,2250.71,18867,2695.93,720,102.24,3446,493.58,5141,752.56
1,300623.SZ,20201019,75674,31948.05,54594,23079.81,106169,44824.12,109377,46196.09,78701,33263.36,92884,39207.13,21146,8921.93,24835,10474.43,-14667,-6029.88
2,600466.SH,20201019,83412,4299.47,66733,3437.63,73895,3809.36,60029,3095.0,53843,2780.96,63787,3294.41,8627,441.47,29228,1504.23,-26236,-1320.62
3,600620.SH,20201019,8503,638.8,6724,506.2,6333,477.14,6511,490.38,1067,80.21,2669,199.58,0,0.0,0,0.0,-2385,-178.0
4,603968.SH,20201019,6941,1186.28,6408,1095.56,6025,1029.04,4936,843.73,817,139.85,2439,415.88,0,0.0,0,0.0,-4157,-708.23
5,600597.SH,20201019,54305,9320.02,43057,7397.56,48575,8346.11,70357,12077.46,39526,6793.53,48739,8368.07,32518,5576.45,12771,2193.03,-58863,-10078.48
6,600751.SH,20201019,165902,5935.05,113185,4047.43,136592,4886.93,127971,4577.75,74012,2650.38,106673,3814.57,6175,219.87,34852,1252.49,-92465,-3293.8
7,000615.SZ,20201019,7012,282.76,8109,326.88,7883,317.59,7706,310.41,2538,102.39,4118,166.19,2500,100.75,0,0.0,-5495,-220.67
8,300885.SZ,20201019,10261,4536.53,6828,3025.9,11489,5095.33,12224,5418.17,5225,2325.65,7208,3195.39,132,59.39,847,377.44,-4223,-1864.38
9,600882.SH,20201019,20090,7612.63,16006,6093.61,12413,4702.03,14108,5349.39,9617,3653.1,7052,2678.78,2377,907.44,7330,2753.42,-10857,-4094.98
10,603115.SH,20201019,4986,829.76,4267,710.27,4422,736.14,5350,890.13,972,161.49,764,126.99,0,0.0,0,0.0,-3027,-503.05
11,000900.SZ,20201019,18647,718.76,14800,571.17,16235,626.07,13922,538.0,17058,659.74,23218,895.4,0,0.0,0,0.0,-9938,-379.83
12,002083.SZ,20201019,92875,5028.55,86496,4695.41,130120,7057.05,121917,6617.54,84628,4603.68,87484,4747.43,14044,762.01,25770,1390.92,-13656,-702.89
13,300300.SZ,20201019,96036,7513.18,87839,6882.14,130859,10246.82,119036,9329.95,84160,6602.71,88766,6944.2,6642,520.09,22055,1726.51,-24731,-1899.41
14,600143.SH,20201019,129375,21580.62,108416,18076.37,118286,19726.4,104790,17487.93,75141,12533.54,81409,13581.5,23813,3959.29,52000,8654.05,-67788,-11250.5
15,000007.SZ,20201019,23332,2180.04,24554,2293.51,37588,3504.11,20546,1921.69,13222,1236.42,30504,2844.04,1463,138.67,0,0.0,31701,2960.31
16,002816.SZ,20201019,3729,1262.63,3726,1262.16,3376,1143.16,4058,1374.94,3039,1030.9,2360,799.6,0,0.0,0,0.0,-580,-193.9
17,300277.SZ,20201019,12707,1732.43,11038,1505.29,13356,1822.58,11311,1546.53,2682,365.6,8438,1152.43,2042,283.63,0,0.0,-9405,-1286.01
18,300431.SZ,20201019,27657,78.59,26028,73.19,36846,104.22,38474,109.61,0,0.0,0,0.0,0,0.0,0,0.0,-9039,-23.1
19,603776.SH,20201019,6713,1397.99,6845,1428.32,8680,1809.4,8355,1741.38,2179,454.97,2372,492.66,0,0.0,0,0.0,-4578,-950.16
20,002947.SZ,20201019,3366,1743.81,3584,1858.98,3701,1917.51,3996,2072.7,2537,1317.3,2128,1100.96,300,155.71,196,101.69,-1816,-938.84
21,300562.SZ,20201019,34569,8341.91,26760,6462.94,27482,6632.82,30163,7282.87,9503,2297.1,14943,3603.34,1463,353.79,1151,276.47,-5157,-1226.41
22,600608.SH,20201019,2984,130.83,3217,141.21,3430,150.53,3456,151.56,1443,63.49,1184,52.1,0,0.0,0,0.0,-1081,-47.09
23,601098.SH,20201019,35641,3900.21,43928,4806.13,27325,2989.73,21893,2396.19,10420,1138.66,7565,826.29,0,0.0,0,0.0,-13823,-1505.3
24,000423.SZ,20201019,37645,15154.96,18483,7467.49,28134,11359.78,30403,12270.4,19296,7797.71,30464,12263.38,7556,3031.43,13283,5342.61,-21415,-8594.61
25,300693.SZ,20201019,38320,10234.1,32079,8592.82,37885,10132.15,38652,10346.07,17192,4619.82,21805,5819.15,923,244.57,1784,472.6,-227,-40.45
26,000799.SZ,20201019,20429,20543.97,18171,18297.64,30116,30351.06,26180,26380.36,21269,21419.31,25011,25171.94,8892,8967.61,11345,11432.01,-2293,-2329.61
27,000953.SZ,20201019,2182,110.23,3074,155.35,3342,168.8,4177,211.04,4071,205.73,1940,97.97,0,0.0,404,20.4,315,16.16
28,002290.SZ,20201019,1850,95.27,1962,101.08,1933,99.6,1535,79.05,707,36.41,993,51.15,0,0.0,0,0.0,-1334,-68.61
29,002339.SZ,20201019,46609,3334.23,40894,2927.2,42360,3030.49,47062,3366.88,14629,1047.9,17546,1254.16,1904,135.62,0,0.0,-22607,-1605.34
30,603299.SH,20201019,9508,647.29,8367,569.86,10287,700.71,8973,611.6,6526,444.49,4981,338.64,0,0.0,4000,272.4,2699,185.86
31,002624.SZ,20201019,96859,29273.69,54273,16396.76,87727,26507.5,82405,24908.62,47976,14494.58,71579,21629.54,10706,3236.81,35011,10577.66,-37922,-11386.78
