,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,300424.SZ,20200604,5872,836.05,5086,724.47,3549,505.34,4271,608.1,951,135.39,1045,148.79,830,118.52,800,113.92,2121,303.31
1,600267.SH,20200604,45165,6275.28,62954,8761.33,64485,8968.57,77090,10720.7,70777,9843.7,52925,7368.04,20988,2939.5,8447,1176.98,18467,2617.91
2,600421.SH,20200604,1440,175.13,818,100.43,1998,243.75,1914,234.47,1848,226.79,2440,296.76,986,120.79,1100,134.77,-1355,-164.36
3,002891.SZ,20200604,14464,5093.3,11157,3935.38,9825,3462.43,12449,4384.42,4795,1691.31,4867,1711.64,1000,349.05,1610,564.65,233,90.72
4,300555.SZ,20200604,15691,1364.71,17988,1565.05,23488,2043.12,24316,2114.41,17370,1508.18,16971,1473.37,2726,236.81,0,0.0,-15350,-1331.74
5,600618.SH,20200604,13517,972.54,8144,586.67,9155,658.88,9686,696.78,2710,194.75,7552,542.71,0,0.0,0,0.0,-5546,-399.08
6,600749.SH,20200604,6049,501.42,4583,380.18,5587,463.45,5898,489.38,1542,128.31,2697,223.62,0,0.0,0,0.0,1554,129.66
7,600903.SH,20200604,26486,2688.07,29388,2984.52,22861,2321.13,22133,2247.49,13550,1375.86,10531,1068.14,2657,270.16,3502,355.06,-24268,-2461.75
8,000564.SZ,20200604,978892,55033.03,1008553,56874.39,1026978,57827.1,1162087,65522.27,810324,45789.7,921204,52050.09,1161421,66070.23,885771,50273.32,-430269,-24854.51
9,002104.SZ,20200604,112882,9447.5,68259,5721.16,137322,11501.33,109109,9141.92,76016,6354.69,92076,7697.97,2664,222.25,59440,4964.72,-115484,-9643.83
10,600097.SH,20200604,11698,1170.4,11891,1188.83,12272,1228.34,14438,1444.35,6123,612.89,4967,498.67,1203,120.21,0,0.0,1144,111.7
