,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,603927.SH,20201104,11997,4886.0,10060,4098.9,15588,6355.42,15312,6241.57,13151,5370.26,13347,5446.75,1510,618.68,3527,1443.14,10198,4179.33
1,002895.SZ,20201104,4061,463.8,4177,477.33,4573,522.3,4344,495.94,1316,150.48,1429,163.31,0,0.0,0,0.0,-1840,-210.06
2,300559.SZ,20201104,14518,2564.77,13797,2440.26,7964,1408.61,7610,1346.52,3487,619.36,4562,805.94,0,0.0,0,0.0,-4817,-847.27
3,300713.SZ,20201104,52628,14647.52,45819,12755.29,39779,11130.78,44208,12367.39,20245,5677.77,21957,6149.66,2741,774.39,3409,958.13,-4883,-1368.19
4,600556.SH,20201104,9711,1638.03,9356,1579.44,9824,1659.0,9436,1592.82,3363,568.07,4106,692.83,0,0.0,0,0.0,-1005,-168.3
5,600710.SH,20201104,73728,3989.44,76554,4145.57,99994,5416.32,109315,5926.07,58863,3196.75,52026,2820.33,10011,544.34,4702,254.89,19439,1072.32
6,600687.SH,20201104,34390,343.13,36520,368.19,45197,452.51,43918,438.15,20236,206.29,19385,195.59,0,0.0,0,0.0,44308,450.92
7,600841.SH,20201104,5140,410.6,4712,376.79,2810,224.54,2645,211.07,729,57.96,1322,105.23,0,0.0,0,0.0,-1239,-98.7
8,600835.SH,20201104,16349,3291.34,17275,3483.49,16376,3298.93,19279,3886.28,8235,1663.04,7619,1536.9,4766,965.13,1554,311.76,-4243,-855.83
9,000650.SZ,20201104,46557,2943.48,38675,2443.62,42362,2678.85,32227,2037.0,12535,793.78,31713,2008.64,1161,73.14,0,0.0,-29801,-1884.77
10,002036.SZ,20201104,69651,7897.39,71705,8139.95,70887,8038.52,81580,9256.0,68858,7824.9,61045,6923.16,16645,1885.37,11710,1327.08,13109,1504.39
11,600966.SH,20201104,48711,6700.23,34672,4772.91,36475,5031.38,42360,5834.33,25928,3572.78,34063,4696.71,3271,455.96,3291,456.39,31526,4367.02
12,688100.SH,20201104,4653,1266.23,2956,805.57,4450,1211.28,4383,1192.41,1340,364.0,3103,843.53,0,0.0,0,0.0,-316,-86.21
13,300236.SZ,20201104,18722,9575.24,16077,8231.61,25875,13243.9,25380,12999.15,16172,8285.19,18562,9495.29,3283,1678.53,4032,2056.81,-2462,-1238.98
14,002851.SZ,20201104,11580,4079.51,9642,3401.81,9002,3174.83,12105,4266.04,6509,2299.8,6825,2410.55,1481,524.27,0,0.0,6069,2145.61
15,300515.SZ,20201104,21424,3086.72,18270,2629.79,15487,2232.78,20107,2905.52,6336,915.08,4998,717.99,128,18.71,0,0.0,1666,248.28
16,600358.SH,20201104,1672,49.62,1198,35.53,2711,80.45,1489,44.12,2500,74.35,4196,124.77,0,0.0,0,0.0,-2637,-78.0
17,600512.SH,20201104,24913,741.94,23767,707.6,29453,876.96,30349,904.02,23639,703.39,28889,859.68,5000,149.0,0,0.0,-4927,-144.29
18,002982.SZ,20201104,3635,2645.71,3683,2687.92,3324,2430.08,3159,2301.22,1007,734.31,1175,857.56,51,36.6,0,0.0,-61,-37.98
