,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,688188.SH,20201210,107,271.02,89,224.71,7900,19890.91,5908,14882.56,1609,4053.17,3709,9337.96,232,589.6,142,359.46,-1049,-2586.04
1,002563.SZ,20201210,50994,4896.69,42821,4115.78,30756,2952.6,37041,3557.73,18398,1769.68,20586,1978.48,4300,416.04,4000,383.03,20786,2002.5
2,300227.SZ,20201210,109719,12497.96,56703,6471.08,112427,12803.15,101136,11529.07,60582,6910.51,112652,12819.38,4206,477.37,16443,1869.47,-31637,-3585.55
3,603726.SH,20201210,4105,523.18,3934,501.74,2015,257.29,1853,236.21,171,21.75,504,64.28,0,0.0,0,0.0,77,10.79
4,002694.SZ,20201210,48785,1398.59,33588,964.68,45317,1301.05,53825,1544.89,17364,499.37,19261,551.9,0,0.0,4792,137.53,-16809,-476.65
5,002312.SZ,20201210,56683,3346.57,72767,4298.36,52237,3084.09,38739,2288.45,28993,1712.01,20044,1183.22,18649,1101.53,25012,1474.17,-37580,-2213.7
6,003005.SZ,20201210,9456,5416.81,11740,6731.21,13359,7654.0,14352,8207.29,8740,5000.2,7236,4141.99,2378,1361.31,604,351.84,4709,2663.27
7,688068.SH,20201210,2608,949.36,2736,997.3,2395,872.05,2614,950.19,835,303.65,489,177.56,0,0.0,0,0.0,-240,-85.76
8,688222.SH,20201210,2028,709.09,1953,683.24,2328,813.75,2148,750.52,913,318.28,1168,407.36,0,0.0,0,0.0,-883,-308.17
9,002289.SZ,20201210,2780,250.33,1292,116.42,4693,422.01,4613,415.32,0,0.0,1568,140.6,0,0.0,0,0.0,-2243,-201.85
10,002443.SZ,20201210,16938,1183.03,13240,925.07,13580,949.06,12803,894.61,3767,263.35,6188,431.9,0,0.0,2055,143.85,356,25.77
11,300107.SZ,20201210,32955,2254.11,36849,2529.2,38579,2644.59,36945,2531.34,15103,1037.48,12843,875.64,0,0.0,0,0.0,19865,1372.6
12,600104.SH,20201210,123359,29123.33,95265,22502.31,138717,32744.66,170238,40198.37,123470,29141.87,112537,26555.69,46566,10996.84,54072,12750.33,-11254,-2633.68
13,002842.SZ,20201210,48144,5319.86,50925,5663.11,47547,5277.01,45293,5021.78,20909,2332.77,24385,2696.9,4003,452.15,0,0.0,5206,619.71
14,300506.SZ,20201210,35916,2100.25,44027,2576.57,42420,2482.59,35518,2079.71,18809,1104.22,13491,790.4,0,0.0,4109,240.4,-31422,-1835.81
15,600503.SH,20201210,105112,4164.84,76147,3020.58,91507,3627.27,85439,3385.9,44710,1773.62,71458,2831.05,2889,114.69,11174,442.9,-67665,-2673.08
16,605188.SH,20201210,22218,2604.27,18844,2210.5,17703,2074.96,21659,2535.56,9427,1106.61,10956,1288.31,2111,248.53,0,0.0,-20419,-2398.74
17,688598.SH,20201210,3404,4207.42,2600,3210.95,4790,5917.79,5120,6319.02,6162,7640.87,6313,7832.4,1032,1289.71,1354,1693.42,1917,2363.87
18,002973.SZ,20201210,5096,1265.25,4952,1230.39,4166,1034.24,4231,1050.34,1953,484.37,2141,530.31,110,27.18,0,0.0,-2850,-706.97
19,300637.SZ,20201210,12079,1089.3,13621,1229.51,11412,1030.77,9097,820.99,2908,260.94,3681,330.51,0,0.0,0,0.0,1781,163.54
20,300768.SZ,20201210,11796,4475.74,7854,2986.45,10291,3902.07,9359,3544.47,6179,2335.83,7594,2871.55,2644,1005.26,6103,2316.43,-5767,-2189.25
21,600765.SH,20201210,77585,15542.84,87890,17688.3,131157,26369.37,119821,24075.11,99637,20100.09,123585,24940.29,69517,14094.22,46600,9402.82,23983,4964.0
22,000629.SZ,20201210,149918,3403.76,110134,2500.26,162508,3691.16,167621,3806.58,109483,2487.01,137993,3133.8,70444,1599.84,76605,1741.14,-54115,-1212.19
23,002120.SZ,20201210,29011,5070.82,19287,3373.23,24477,4278.26,22905,4002.51,19493,3408.58,27888,4875.92,1613,281.31,4514,787.32,-4329,-748.73
24,300899.SZ,20201210,5446,3054.2,4371,2457.26,4863,2732.13,5221,2929.74,1470,827.42,2187,1226.75,0,0.0,0,0.0,-1967,-1105.48
25,600896.SH,20201210,139004,6728.89,89236,4374.09,141124,6862.79,145100,7089.73,77327,3802.37,126139,6095.08,14882,727.42,11863,562.57,38343,1983.34
26,600311.SH,20201210,59225,987.46,35218,587.54,63063,1049.68,58533,979.55,17531,293.02,46068,763.06,0,0.0,0,0.0,-65235,-1088.58
27,603659.SH,20201210,22781,23217.59,15651,15975.05,29411,29966.65,22885,23376.07,20981,21397.53,25498,25943.15,9538,9718.61,18677,19006.1,-6432,-6533.93
28,603813.SH,20201210,1445,246.64,1003,171.13,703,119.95,1145,195.45,0,0.0,0,0.0,0,0.0,0,0.0,98,16.99
29,002781.SZ,20201210,4639,846.8,3781,690.18,4338,791.67,4529,826.49,2894,527.97,3561,649.78,0,0.0,0,0.0,3179,580.77
30,300445.SZ,20201210,4758,761.15,4251,680.04,4653,744.33,4162,665.4,336,53.87,1335,213.91,0,0.0,0,0.0,-486,-76.7
31,600288.SH,20201210,5410,599.14,4059,450.11,5269,583.03,4292,475.42,2711,300.21,5039,556.86,0,0.0,0,0.0,9,0.86
32,300576.SZ,20201210,25358,13603.1,12045,6468.87,25259,13554.04,23658,12677.02,11250,6024.45,19982,10688.55,3096,1642.73,9278,4989.87,-9027,-4888.06
33,300730.SZ,20201210,10511,1561.89,11359,1688.66,12529,1863.22,11277,1675.5,5284,784.58,5688,845.53,0,0.0,0,0.0,-3078,-454.42
34,600573.SH,20201210,52754,5208.4,62514,6188.86,52708,5218.25,51652,5107.72,29033,2882.3,22737,2252.84,5317,531.62,2909,291.15,6939,704.91
35,300861.SZ,20201210,6745,3096.57,7379,3389.22,9154,4201.99,9799,4496.43,4087,1876.54,2808,1289.44,0,0.0,0,0.0,1641,755.57
36,000568.SZ,20201210,23322,44427.02,18392,35091.22,28061,53486.74,29496,56281.6,25303,48242.05,20795,39619.62,10767,20522.34,18770,35685.71,4962,9513.21
37,000722.SZ,20201210,6169,392.69,5546,353.76,5965,380.31,7445,474.29,2411,153.74,2595,165.19,1041,66.5,0,0.0,-2686,-170.7
38,002108.SZ,20201210,91490,4295.51,64693,3040.49,84538,3971.4,88395,4151.59,45954,2159.4,73028,3428.07,13330,624.43,9198,430.58,-51653,-2416.83
39,002042.SZ,20201210,29907,2128.34,30135,2150.21,50920,3628.18,35817,2547.26,37292,2651.59,55252,3926.61,21298,1524.09,18212,1308.12,-45798,-3264.53
40,000836.SZ,20201210,46506,1412.15,24354,739.8,30122,915.0,55972,1699.99,24246,735.82,20549,623.17,0,0.0,0,0.0,-13906,-419.28
41,002173.SZ,20201210,21736,1553.07,30508,2184.74,21991,1578.2,25983,1870.57,25366,1821.88,24056,1739.87,11455,842.04,0,0.0,19942,1452.82
42,603336.SH,20201210,100631,12186.91,73670,8934.84,93351,11314.21,100222,12147.17,47220,5736.01,60742,7362.45,2651,318.92,9219,1111.59,-24637,-2954.32
43,000967.SZ,20201210,22273,1976.47,20097,1781.66,22813,2022.68,29131,2584.89,8716,773.07,5097,451.75,523,46.08,0,0.0,-9860,-869.32
44,002507.SZ,20201210,33672,14916.57,29181,12930.67,33613,14895.44,33207,14713.17,25084,11117.45,27700,12271.27,9501,4213.07,11782,5227.42,15254,6780.46
45,300122.SZ,20201210,17803,24979.22,23374,32878.6,42623,59895.05,50648,71189.76,49790,70041.76,44971,63254.48,30367,42805.73,21591,30398.92,9736,13817.83
46,605007.SH,20201210,41884,11719.14,43454,12250.62,48968,13745.48,53329,14980.21,33630,9516.64,28422,7981.05,6595,1876.01,5871,1645.39,16584,4756.28
47,002638.SZ,20201210,128947,2203.94,112757,1941.88,266617,4576.65,231371,3973.94,150800,2583.35,191280,3247.71,54738,914.12,65694,1114.53,160258,2689.57
48,300099.SZ,20201210,34990,2607.82,29713,2216.62,36676,2735.28,36013,2684.47,9995,746.49,10534,786.66,4210,315.72,9611,717.57,-10420,-770.2
49,300253.SZ,20201210,109819,18050.31,57307,9443.6,126652,20802.36,109240,17946.95,48609,7998.5,118284,19425.76,9900,1631.92,10147,1666.78,-36478,-5982.77
50,600096.SH,20201210,50864,2929.93,42632,2455.77,43361,2497.17,47282,2724.17,33749,1947.26,34297,1976.86,3899,225.46,7662,443.02,3672,223.35
51,002285.SZ,20201210,59572,3037.97,37979,1939.23,53927,2752.5,61312,3127.81,33588,1714.22,50142,2556.12,11900,605.32,9555,486.85,-49344,-2511.51
52,300103.SZ,20201210,20890,2516.85,18662,2265.78,22152,2670.68,18637,2252.73,14438,1752.93,16811,2022.19,928,111.81,4298,511.57,-6377,-778.52
