,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,002264.SZ,20201021,22209,1125.57,19153,970.99,28258,1431.97,22696,1149.69,6479,328.88,15097,765.74,0,0.0,0,0.0,2916,150.77
1,002395.SZ,20201021,1970,340.94,2284,395.74,1599,276.68,897,155.21,6188,1068.53,6571,1134.51,0,0.0,4,0.69,3602,622.65
2,300059.SZ,20201021,341437,90048.4,192094,50689.34,471818,124489.63,413012,109025.25,529212,139606.07,600718,158491.66,459558,121303.88,596202,157241.72,-217048,-57136.77
3,300213.SZ,20201021,52649,4328.78,40307,3318.98,59031,4851.48,50834,4184.99,25332,2087.29,40985,3364.16,2441,199.98,7327,599.41,-50619,-4163.91
4,600056.SH,20201021,27511,4157.74,27183,4110.32,34601,5230.84,31250,4725.22,19506,2948.63,20836,3147.47,3363,508.22,5711,862.43,-1480,-218.65
5,600210.SH,20201021,13400,582.62,11065,481.61,13266,577.29,12969,564.23,7400,321.75,12563,545.93,2531,110.1,0,0.0,-15829,-687.35
6,603558.SH,20201021,36945,3736.54,36174,3667.8,36982,3748.48,47328,4799.48,26136,2658.88,21599,2199.21,10996,1139.33,5958,616.74,10143,1043.17
7,603712.SH,20201021,12624,5563.78,9188,4055.92,6732,2968.69,9896,4362.37,6395,2818.15,7605,3349.83,4824,2121.57,3886,1704.08,-9204,-4047.44
8,688508.SH,20201021,2207,2236.31,1737,1765.73,5319,5385.0,3347,3394.07,2766,2801.6,4311,4366.5,457,465.61,1354,1362.22,-3918,-3958.03
9,002729.SZ,20201021,2561,1262.32,3250,1601.28,3331,1640.19,2501,1232.82,843,415.6,972,478.08,243,119.8,255,125.72,-576,-278.34
10,300344.SZ,20201021,168806,11401.98,164853,11113.18,154624,10439.08,150233,10154.57,87735,5930.24,95654,6490.4,11252,772.33,11677,785.48,-133815,-8989.26
11,600187.SH,20201021,28176,705.82,17569,440.24,25295,633.92,14945,374.55,6444,161.4,17065,427.41,0,0.0,10336,258.94,-23218,-581.95
12,603689.SH,20201021,9412,1022.33,7752,843.49,10719,1165.21,9641,1047.96,3355,363.79,6093,659.89,0,0.0,0,0.0,-1416,-150.88
13,002406.SZ,20201021,74745,5535.69,68913,5107.62,65644,4863.75,71512,5298.85,38097,2825.69,43835,3247.1,6366,472.6,592,44.16,1551,131.49
14,300021.SZ,20201021,87117,5092.37,56259,3292.36,76182,4451.09,76108,4449.6,40465,2368.08,66846,3902.89,4844,283.07,9394,549.76,-35835,-2089.16
15,603366.SH,20201021,21217,1100.56,15686,814.16,17878,927.44,14866,771.46,2878,149.14,7921,410.56,0,0.0,3500,180.95,-5034,-260.02
16,603520.SH,20201021,13131,9875.49,6393,4839.68,10048,7539.07,11270,8461.54,3659,2743.64,7076,5291.6,494,367.67,2594,1933.06,-9322,-6990.55
17,000997.SZ,20201021,18334,2918.68,18983,3026.66,23734,3785.05,27854,4442.67,21535,3428.7,23859,3798.98,19942,3180.7,12850,2044.84,-8809,-1384.25
18,002537.SZ,20201021,56917,4034.2,38149,2703.81,48308,3423.33,53329,3779.9,22971,1629.02,36346,2575.85,1927,135.47,2298,162.47,-45432,-3216.18
19,300152.SZ,20201021,171380,7456.44,105624,4602.41,166383,7253.3,168748,7367.8,85152,3700.89,140016,6080.85,12428,545.5,20955,905.05,-109679,-4698.38
20,002822.SZ,20201021,24235,1835.84,19945,1516.46,26929,2038.95,30579,2322.87,22223,1688.41,25840,1957.19,7877,601.31,4900,367.97,-5581,-404.73
21,300283.SZ,20201021,113278,7931.47,68616,4815.43,91272,6394.96,90629,6352.85,28086,1970.89,76633,5355.92,9273,646.0,6031,419.13,-37343,-2611.85
22,600280.SH,20201021,9536,170.79,5304,94.98,10898,194.92,8504,152.25,1349,24.28,7975,142.77,0,0.0,0,0.0,-13157,-234.93
23,600329.SH,20201021,8018,1337.78,6248,1042.99,7103,1185.59,7401,1234.43,3854,643.49,6326,1056.04,1000,166.6,0,0.0,-3389,-560.63
24,605168.SH,20201021,1549,3910.22,1508,3810.82,1973,4980.93,1847,4665.33,928,2346.95,1491,3764.64,537,1356.6,141,353.92,-552,-1390.83
25,002799.SZ,20201021,25126,5120.57,28091,5723.97,35044,7139.17,34836,7102.01,21469,4379.2,19902,4055.45,1500,306.5,310,64.0,11453,2344.6
