,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
0,300628.SZ,20200508,10986,10277.71,10433,9761.17,10857,10157.58,12648,11833.93,9828,9201.32,8948,8380.7,2565,2399.31,2207,2060.11,2954,2753.06
1,601318.SH,20200508,57470,41790.15,49920,36346.5,90362,65740.34,92981,67674.59,126257,91866.41,131294,95496.46,130630,95042.12,130525,94921.47,71855,52346.87
2,300759.SZ,20200508,11136,7222.39,11427,7409.99,16075,10423.79,16714,10835.67,16670,10800.44,15499,10043.93,2987,1936.35,3228,2093.39,-2212,-1426.19
3,600756.SH,20200508,21035,3918.78,25841,4818.4,25126,4683.91,26758,4987.74,13809,2574.85,10111,1884.86,2739,513.46,0,0.0,7269,1360.07
4,000571.SZ,20200508,15068,422.6,15129,428.77,46229,1304.89,51269,1451.54,18393,523.65,35091,991.96,21799,621.11,0,0.0,12335,363.29
5,300322.SZ,20200508,34007,5878.47,32055,5545.26,48316,8355.84,42393,7333.08,29990,5186.55,36376,6285.86,5628,973.61,7116,1230.26,-2864,-476.77
6,600165.SH,20200508,18221,763.28,23586,988.6,22738,952.6,23020,964.78,18513,776.41,12866,538.92,0,0.0,0,0.0,-8561,-357.11
7,601012.SH,20200508,66092,20668.48,63932,20012.31,89186,27911.94,87628,27429.18,90332,28281.98,95439,29871.16,58880,18423.77,57491,17973.52,22014,6942.03
8,603667.SH,20200508,4932,382.49,5900,457.79,3309,257.04,3618,280.77,2272,176.29,995,77.26,0,0.0,0,0.0,483,38.15
9,002838.SZ,20200508,65602,21630.08,47213,15570.6,59456,19607.3,64062,21127.3,38584,12721.16,44337,14619.85,11396,3751.55,19426,6392.34,-25895,-8525.76
10,300299.SZ,20200508,72826,3628.27,76301,3804.21,97026,4834.33,74743,3726.1,46763,2329.84,55471,2759.66,0,0.0,10100,502.47,-8655,-419.54
11,300453.SZ,20200508,41465,5295.04,24014,3068.16,30678,3918.42,29988,3829.48,13347,1705.83,27249,3482.27,0,0.0,4240,539.38,-31588,-4024.19
12,603798.SH,20200508,13694,1367.05,18467,1838.8,20484,2036.68,24211,2416.82,13388,1342.29,8305,830.13,6048,605.47,2631,265.73,11162,1127.61
13,002777.SZ,20200508,10100,4572.92,10992,4981.38,11457,5196.3,8848,4010.62,6781,3073.22,7184,3261.05,0,0.0,1314,589.39,-3909,-1755.38
14,002931.SZ,20200508,7015,1853.37,5934,1571.01,7870,2082.4,8456,2237.21,2616,692.66,3111,820.21,0,0.0,0,0.0,-3188,-840.43
15,300392.SZ,20200508,15103,1012.49,21075,1417.3,11503,771.69,19062,1283.48,14571,986.41,4040,272.83,3000,203.02,0,0.0,8244,554.17
16,600438.SH,20200508,274101,40565.82,189704,28094.86,360071,53324.9,318374,47164.6,313948,46520.26,386552,57241.46,231530,34249.83,285020,42159.89,-212331,-31328.82
17,000099.SZ,20200508,40473,2830.74,33139,2321.41,45137,3158.47,40986,2869.57,20611,1440.34,42168,2958.57,14220,1010.37,4148,290.37,-16964,-1164.12
18,300726.SZ,20200508,16074,4222.89,15240,4007.46,15891,4179.55,15237,4007.09,9999,2630.24,10266,2698.15,0,0.0,1220,319.97,3931,1038.92
19,600569.SH,20200508,35478,730.33,22311,460.99,42011,864.58,25003,516.38,32574,671.98,39079,804.55,6300,130.41,29970,615.38,-34317,-701.73
20,000428.SZ,20200508,40040,1372.09,31484,1079.5,34615,1185.39,25963,889.31,6264,214.5,23472,803.18,0,0.0,0,0.0,-19991,-680.9
21,300698.SZ,20200508,34891,7566.75,45431,9856.47,34495,7489.26,32163,6988.71,19200,4174.17,13754,2987.62,3621,788.73,859,186.1,-15965,-3452.6
22,600695.SH,20200508,103879,7951.37,115100,8806.42,93586,7163.22,93572,7156.05,66203,5064.26,62133,4765.42,11673,897.18,4536,348.14,28967,2265.81
23,601388.SH,20200508,140255,2393.28,114108,1946.67,110926,1893.27,92994,1587.8,60376,1030.68,77102,1315.24,32311,553.16,59664,1020.68,-34698,-578.35
24,000559.SZ,20200508,18092,909.16,21371,1074.38,20912,1051.24,23390,1175.71,12040,605.49,7825,393.37,1542,77.57,0,0.0,1949,99.51
25,000498.SZ,20200508,44780,2394.23,34468,1845.2,39444,2109.12,36150,1934.22,10304,551.66,17945,959.24,0,0.0,5965,316.35,-22456,-1195.49
