,trade_date,ts_code,name,close,pct_chg,amp,fc_ratio,fl_ratio,fd_amount,first_time,last_time,open_times,strth,limit
0,20200520,002532.SZ,新界泵业,7.27,9.98,0.0,1055.792,2.6431,82789952.0,09:25:00,09:25:00,0,100.0,U
1,20200520,002988.SZ,豪美新材,19.06,9.98,0.0,8804.342,12.224,135622976.0,09:25:00,09:25:00,0,100.0,U
2,20200520,300833.SZ,N浩洋,75.01,44.0,24.0,3306.4228,12.5077,197773328.0,10:00:03,10:00:03,0,100.0,U
3,20200520,600662.SH,强生控股,6.09,9.93,0.0,1306.5339,5.3989,346336960.0,09:25:04,09:25:04,0,100.0,U
4,20200520,600834.SH,申通地铁,8.39,9.96,0.0,1202.1906,8.1856,327849984.0,09:25:02,09:25:02,0,100.0,U
5,20200520,601778.SH,晶科科技,6.92,10.02,0.0,8626.8,16.9716,698307970.0,09:25:03,09:25:03,0,100.0,U
6,20200520,603392.SH,万泰生物,39.57,10.01,0.0,20268.285,56.5871,976269950.0,09:25:03,09:25:03,0,100.0,U
7,20200520,002071.SZ,长城影视,1.74,10.13,0.0,682.1521,8.5791,77871800.0,09:25:00,09:25:00,0,88.87533,U
8,20200520,000585.SZ,*ST东电,1.27,4.96,0.0,347.3392,1.3013,10071227.0,09:25:00,09:25:00,0,77.15687,U
9,20200520,603900.SH,莱绅通灵,9.81,9.98,1.23,58.68,2.0418,68197584.0,09:25:01,09:25:01,0,74.74009,U
10,20200520,300221.SZ,银禧科技,5.14,10.06,0.0,99.9715,1.7988,39060736.0,09:25:03,09:25:03,0,68.499,U
11,20200520,002397.SZ,梦洁股份,9.35,10.0,0.0,14.1665,3.5391,160342464.0,09:25:00,09:25:00,0,65.49583,U
12,20200520,600599.SH,熊猫金控,7.46,10.03,6.64,17.7318,1.6955,20995804.0,10:58:51,10:58:51,0,65.21795,U
13,20200520,002716.SZ,*ST金贵,1.44,5.11,4.38,35.0997,0.7207,8119987.5,09:40:00,09:40:00,0,64.16601,U
14,20200520,002553.SZ,南方轴承,6.08,9.95,9.04,78.6635,2.7708,39469536.0,09:35:48,09:35:48,0,63.96489,U
15,20200520,603021.SH,山东华鹏,6.74,9.95,7.18,10.0655,0.3424,7384343.5,09:35:59,09:35:59,0,63.84367,U
16,20200520,300644.SZ,南京聚隆,40.15,10.0,8.63,14.3072,2.3403,38731420.0,09:52:36,09:52:36,0,62.917736,U
17,20200520,002873.SZ,新天药业,18.16,9.99,7.93,55.5336,1.6673,35454856.0,09:43:00,09:43:00,0,62.70672,U
18,20200520,000837.SZ,*ST秦机,4.31,5.12,3.66,11.8649,0.2225,6645589.0,10:21:42,11:08:24,7,62.53761,U
19,20200520,002691.SZ,冀凯股份,5.65,9.92,10.89,80.6235,3.1725,60781112.0,14:05:57,14:05:57,0,62.33097,U
20,20200520,000541.SZ,佛山照明,5.18,9.98,5.31,21.7071,0.828,46001108.0,13:38:15,13:38:15,0,61.902103,U
21,20200520,600877.SH,ST电能,5.82,5.05,5.96,18.6927,0.185,7400875.0,11:17:09,11:17:09,0,60.918526,U
22,20200520,600856.SH,*ST中天,0.91,4.6,8.05,28.1152,0.4015,4908904.0,14:23:33,14:23:33,0,59.781593,U
23,20200520,002662.SZ,京威股份,4.5,10.02,6.6,10.3865,0.7533,49459824.0,09:33:39,09:34:09,1,59.476315,U
24,20200520,002275.SZ,桂林三金,14.25,10.04,10.73,51.6059,0.5721,43346148.0,14:52:06,14:52:06,0,59.459198,U
25,20200520,600520.SH,文一科技,9.03,9.99,7.43,13.6965,1.6119,23060724.0,09:32:16,14:25:09,2,59.020245,U
26,20200520,000584.SZ,哈工智能,6.61,9.98,6.66,0.9756,0.1341,5303917.0,09:32:18,14:39:15,38,58.444263,U
27,20200520,000616.SZ,海航投资,3.41,10.0,8.39,16.3288,1.319,64326992.0,09:34:30,09:36:24,3,58.308834,U
28,20200520,002985.SZ,北摩高科,101.84,10.0,7.09,1.7129,0.9674,36982584.0,14:53:12,14:54:18,2,58.12966,U
29,20200520,300829.SZ,金丹科技,51.3,9.99,7.08,1.3826,0.7739,11235110.0,10:44:36,14:51:27,40,58.09695,U
30,20200520,603722.SH,阿科力,31.12,10.0,10.32,30.089,1.8188,23053696.0,09:57:53,09:57:53,0,57.779842,U
31,20200520,300787.SZ,海能实业,38.01,10.01,9.87,20.7797,1.8527,22414496.0,09:56:45,09:56:45,0,57.300602,U
32,20200520,600071.SH,凤凰光学,9.46,10.0,12.09,42.3456,0.7955,17870366.0,10:38:40,10:38:40,0,57.184334,U
33,20200520,600629.SH,华建集团,8.94,9.96,11.44,33.0495,0.5399,25032670.0,14:40:03,14:40:03,0,56.89195,U
34,20200520,601208.SH,东材科技,6.4,9.97,10.65,24.6669,0.8128,32595878.0,10:24:14,10:24:14,0,56.857334,U
35,20200520,000927.SZ,*ST夏利,3.06,5.15,5.5,20.9837,0.0928,4529081.5,09:42:09,10:22:27,34,56.60301,U
36,20200520,600898.SH,*ST美讯,5.57,5.09,5.09,13.7376,0.2447,3441703.0,14:13:45,14:15:57,1,56.29599,U
37,20200520,600289.SH,*ST信通,5.06,4.98,4.15,2.9421,0.0666,1908389.1,14:21:30,14:21:51,1,56.147545,U
38,20200520,000557.SZ,西部创业,3.76,9.94,9.65,7.657,0.5741,31468962.0,09:46:42,10:28:33,10,56.144398,U
39,20200520,000835.SZ,长城动漫,2.89,9.89,4.56,5.5584,0.4388,3840922.8,09:32:15,11:10:18,62,56.01778,U
40,20200520,002782.SZ,可立克,11.81,9.96,11.17,19.2063,0.6647,33439580.0,13:11:24,13:11:24,0,55.78386,U
41,20200520,002981.SZ,朝阳科技,39.84,9.99,12.15,27.9651,8.4606,80897112.0,13:27:00,13:27:00,0,55.746513,U
42,20200520,000980.SZ,众泰汽车,1.96,10.11,11.8,24.2669,1.0771,26304216.0,11:21:57,11:21:57,0,55.680546,U
43,20200520,002575.SZ,ST群兴,3.56,5.01,9.73,0.6683,0.0382,800288.0,09:25:00,14:46:42,40,55.338745,U
44,20200520,603385.SH,惠达卫浴,11.79,9.98,11.29,12.5345,0.4097,17844282.0,11:06:25,11:06:25,0,54.98394,U
45,20200520,000687.SZ,华讯方舟,3.45,9.87,11.78,11.2547,0.309,8024700.0,14:21:39,14:21:39,0,54.36092,U
46,20200520,002307.SZ,北新路桥,7.11,10.06,11.61,8.3389,0.7845,49739892.0,13:39:57,13:39:57,0,54.26312,U
47,20200520,300073.SZ,当升科技,25.98,9.99,6.22,2.9383,0.1495,16701996.0,09:33:54,14:20:36,3,54.081306,U
48,20200520,000663.SZ,*ST永林,4.08,4.88,6.43,3.3057,0.1122,1333752.0,14:38:33,14:48:39,1,53.906185,U
49,20200520,300080.SZ,易成新能,6.39,9.98,9.47,31.1405,2.5568,81980504.0,14:33:48,14:34:06,1,53.771893,U
50,20200520,600418.SH,江淮汽车,5.45,10.1,9.49,32.0604,0.5563,57399432.0,09:36:17,09:40:05,2,53.743855,U
51,20200520,300265.SZ,通光线缆,13.86,10.0,13.17,10.9955,1.1432,53358920.0,14:45:54,14:45:54,0,52.986706,U
52,20200520,000676.SZ,智度股份,9.22,10.02,14.56,8.8917,1.0368,63298096.0,10:53:09,10:53:09,0,51.381012,U
53,20200520,002055.SZ,得润电子,13.52,10.01,9.44,5.4509,0.3863,22433736.0,10:39:00,11:27:42,5,51.124405,U
54,20200520,000415.SZ,渤海租赁,3.01,9.85,10.95,14.0897,0.2974,31756524.0,10:11:33,10:38:09,10,50.47384,U
55,20200520,300035.SZ,中科电气,7.77,10.06,10.2,1.89,0.2471,8231538.0,09:39:06,14:34:24,65,50.001354,U
56,20200520,000551.SZ,创元科技,8.25,10.0,11.2,11.623,0.6179,20395816.0,13:00:09,13:23:39,12,49.993195,U
57,20200520,600359.SH,新农开发,11.85,10.03,10.68,2.9739,0.9541,43135352.0,09:47:44,14:26:12,39,49.6651,U
58,20200520,002653.SZ,海思科,22.74,10.01,10.79,2.8888,0.0776,8363772.0,13:25:21,14:25:45,15,49.50276,U
59,20200520,603157.SH,拉夏贝尔,3.17,10.07,10.76,2.1703,0.2669,1233551.6,09:49:22,13:06:19,15,49.470375,U
60,20200520,603976.SH,正川股份,25.62,10.0,12.11,4.2751,1.8631,18281408.0,09:50:04,10:28:32,11,48.410667,U
61,20200520,603929.SH,亚翔集成,22.36,9.99,4.18,2.7478,0.4386,20924488.0,09:25:03,14:56:13,41,21.11671,U
62,20200520,600506.SH,香梨股份,12.56,9.98,7.97,0.544,0.1825,3386163.5,09:37:17,14:55:58,21,17.09353,U
63,20200520,000403.SZ,双林生物,57.73,10.0,8.82,0.2888,0.0206,3221622.5,09:49:51,14:56:15,60,16.209908,U
64,20200520,300293.SZ,蓝英装备,12.31,10.01,12.15,1.2709,0.2575,8559143.0,09:50:57,14:55:39,58,12.989969,U
65,20200520,600859.SH,王府井,19.55,10.02,8.72,0.0006,0.0,3909.9998,10:06:23,14:56:33,15,11.280062,U
66,20200520,002356.SZ,*ST赫美,1.09,4.81,9.62,0.0841,0.0027,14170.0,09:33:24,14:56:54,54,10.388541,U
67,20200520,601777.SH,力帆股份,3.82,10.09,10.66,2.4113,0.1119,5495612.5,10:00:44,14:56:43,37,9.586725,U
68,20200520,002581.SZ,未名医药,29.7,10.0,14.44,0.9368,0.2043,24323944.0,14:51:48,14:55:27,10,5.663894,U
69,20200520,002134.SZ,天津普林,9.49,9.97,5.56,65.0884,1.6996,39653016.0,,,0,0.0,U
70,20200520,300173.SZ,智慧松德,6.18,9.96,9.79,138.2122,1.8969,53120720.0,,,0,0.0,U
71,20200520,300309.SZ,吉艾科技,3.26,10.14,0.0,226.6518,3.3375,83429856.0,,,0,0.0,U
72,20200520,300521.SZ,爱司凯,10.38,9.96,0.0,39250.168,11.388,170218720.0,,,0,0.0,U
73,20200520,300716.SZ,国立科技,10.93,9.96,0.0,227.4145,5.6335,58353784.0,,,0,0.0,U
74,20200520,300830.SZ,金现代,16.45,10.03,0.0,5823.673,24.4087,345430656.0,,,0,0.0,U
75,20200520,300831.SZ,派瑞股份,13.5,10.02,0.0,17211.552,28.9012,312133056.0,,,0,0.0,U
76,20200520,300832.SZ,新产业,80.08,10.0,0.0,9455.542,18.3672,605987010.0,,,0,0.0,U
77,20200520,600734.SH,实达集团,2.86,10.0,4.23,114.4484,3.288,48823292.0,,,0,0.0,U
78,20200520,603466.SH,风语筑,15.4,10.0,7.93,38.2297,2.4543,34077120.0,,,0,0.0,U
79,20200520,002220.SZ,ST天宝,0.78,-4.88,0.0,2478.9726,4.5018,23214786.0,09:25:00,09:25:00,0,100.0,D
80,20200520,600069.SH,*ST银鸽,0.78,-4.88,0.0,1676.0996,1.8381,23281426.0,09:25:04,09:25:04,0,100.0,D
81,20200520,600175.SH,*ST美都,0.52,-5.45,0.0,24009.225,8.0758,150192112.0,09:25:03,09:25:03,0,100.0,D
82,20200520,601558.SH,退市锐电,0.35,-10.26,0.0,66697.455,7.4731,157736144.0,09:25:03,09:25:03,0,100.0,D
83,20200520,000509.SZ,*ST华塑,0.92,-5.15,0.0,660.3166,2.5231,19161488.0,09:25:00,09:25:00,0,88.111084,D
84,20200520,000806.SZ,ST银河,1.08,-5.26,0.88,134.5035,1.6201,12220821.0,09:25:00,09:25:00,0,82.65135,D
85,20200520,600228.SH,ST昌九,11.43,-4.99,0.33,162.1925,0.7769,21429194.0,09:32:19,09:32:19,0,80.92809,D
86,20200520,600978.SH,*ST宜生,1.04,-4.59,0.0,442.4896,1.8016,27783920.0,09:30:02,09:30:02,0,80.48714,D
87,20200520,600290.SH,*ST华仪,1.06,-5.36,1.79,152.0552,1.5875,12787450.0,09:32:29,09:32:50,1,78.494896,D
88,20200520,002256.SZ,*ST兆新,0.77,-4.94,0.0,364.1016,2.5119,26986722.0,09:25:00,09:25:00,0,77.74355,D
89,20200520,002219.SZ,*ST恒康,1.12,-5.08,0.0,198.2706,0.7862,16239919.0,09:25:00,09:25:00,0,71.93947,D
90,20200520,000673.SZ,*ST当代,1.35,-4.93,1.41,70.861,1.1502,12259088.0,09:25:00,09:32:15,1,70.733604,D
91,20200520,600247.SH,ST成城,1.57,-4.85,2.42,55.0258,0.8808,4652696.5,09:54:59,10:06:41,6,68.126625,D
92,20200520,000890.SZ,*ST胜尔,2.0,-5.21,2.37,43.0752,0.815,6187482.0,09:33:09,09:35:51,7,66.978264,D
93,20200520,002175.SZ,*ST东网,1.53,-4.97,3.73,49.7713,0.4693,5411954.0,09:35:51,09:53:36,39,66.27059,D
94,20200520,603982.SH,泉峰汽车,22.38,-10.01,6.11,66.649,5.1465,93800688.0,09:32:46,09:32:46,0,65.6549,D
95,20200520,600555.SH,*ST海创,1.15,-4.96,2.48,28.9281,0.6762,7570397.0,09:25:14,10:39:05,48,65.44662,D
96,20200520,600083.SH,*ST博信,4.48,-5.08,2.12,10.0696,1.7636,18013358.0,09:30:01,11:15:02,41,63.975136,D
97,20200520,600311.SH,*ST荣华,1.4,-4.76,3.4,9.6784,0.3358,3129410.2,09:32:17,13:10:28,46,62.584633,D
98,20200520,002086.SZ,ST东海洋,1.6,-4.76,4.17,3.3239,0.1107,963683.2,09:42:45,13:34:00,59,61.167923,D
99,20200520,002766.SZ,*ST索菱,3.05,-4.98,5.3,14.3066,0.2049,1828780.0,09:53:45,10:36:03,18,61.1409,D
100,20200520,002052.SZ,*ST同洲,1.2,-4.76,3.17,31.7565,0.7232,6473761.5,10:32:03,11:09:24,45,60.041817,D
101,20200520,600644.SH,乐山电力,5.41,-9.98,3.49,30.5305,0.6784,19760024.0,09:39:37,09:44:13,6,59.596973,D
102,20200520,600225.SH,*ST松江,1.71,-5.0,3.33,24.1607,0.2898,4623604.0,10:22:59,11:23:50,19,59.10056,D
103,20200520,000679.SZ,*ST友谊,2.47,-5.0,5.0,35.2881,0.3372,2968065.8,10:01:12,10:12:15,5,58.54567,D
104,20200520,603555.SH,*ST贵人,1.77,-4.84,3.76,22.1798,0.2638,2934660.0,09:38:34,10:32:40,13,58.47117,D
105,20200520,600122.SH,*ST宏图,1.08,-5.26,4.39,11.0932,0.2701,3378451.8,09:32:16,10:43:59,53,56.732826,D
