,trade_date,ts_code,name,close,pct_chg,amp,fc_ratio,fl_ratio,fd_amount,first_time,last_time,open_times,strth,limit
0,20201112,003018.SZ,金富科技,18.84,9.98,0.0,6804.466,40.2611,493037216.0,09:25:00,09:25:00,0,100.0,U
1,20201112,605007.SH,五洲特纸,17.58,10.01,0.0,5421.5347,17.0831,120158072.0,09:25:02,09:25:02,0,100.0,U
2,20201112,688160.SH,N步科,57.05,180.48,42.72,0.0158,0.012,131215.0,09:25:02,09:25:02,0,100.0,U
3,20201112,600321.SH,正源股份,2.62,10.08,0.0,333.904,3.1969,126522416.0,09:25:02,09:25:02,0,76.68664,U
4,20201112,603533.SH,掌阅科技,48.9,10.01,2.05,17.2055,1.2955,254030576.0,09:25:04,09:25:04,0,69.73532,U
5,20201112,603126.SH,中材节能,5.91,10.06,6.15,51.3839,1.4064,50743024.0,09:32:15,09:32:15,0,69.05871,U
6,20201112,000622.SZ,恒立实业,4.25,10.1,10.1,116.4782,8.2015,148220032.0,09:47:33,09:47:33,0,66.64782,U
7,20201112,002618.SZ,丹邦科技,6.93,10.0,9.21,87.5789,1.8596,70610928.0,09:33:45,09:33:45,0,64.64088,U
8,20201112,000571.SZ,*ST大洲,3.06,5.15,4.81,24.2994,0.1659,4094601.2,09:38:24,10:21:18,45,62.628235,U
9,20201112,600399.SH,ST抚钢,9.91,4.98,4.87,24.1372,0.2245,43872004.0,11:06:25,11:06:25,0,62.554943,U
10,20201112,603555.SH,*ST贵人,2.01,5.24,5.76,26.7596,0.2032,2566969.0,09:35:20,09:35:56,1,61.926113,U
11,20201112,002086.SZ,*ST东洋,2.21,5.24,4.29,11.0178,0.4472,5408975.0,09:50:45,11:26:45,48,61.83414,U
12,20201112,603157.SH,*ST拉夏,1.93,4.89,4.35,2.7096,0.1965,552945.0,09:33:44,10:12:42,17,60.930782,U
13,20201112,002501.SZ,*ST利源,1.83,5.17,6.32,21.4313,0.3205,6658360.0,09:44:54,10:06:06,6,60.839157,U
14,20201112,600146.SH,*ST环球,1.46,5.04,6.47,17.6735,0.8248,5659599.5,11:20:48,11:20:48,0,60.33859,U
15,20201112,002331.SZ,皖通科技,12.42,10.01,9.92,41.2846,1.1545,54923304.0,09:46:30,09:46:30,0,59.266182,U
