,trade_date,ts_code,name,close,pct_chg,amp,fc_ratio,fl_ratio,fd_amount,first_time,last_time,open_times,strth,limit
0,20200428,002983.SZ,N芯瑞达,18.68,44.02,24.06,6438.1226,24.6837,163318464.0,09:25:00,09:25:00,0,100.0,U
1,20200428,603439.SH,N三力,10.58,43.95,23.95,3035.2112,19.6817,84833696.0,09:25:04,09:25:04,0,100.0,U
2,20200428,002445.SZ,ST中南,1.58,5.33,0.0,545.0085,1.6257,32927024.0,09:25:00,09:25:00,0,84.0753,U
3,20200428,600462.SH,*ST九有,1.69,4.97,0.0,507.392,0.9004,8122427.5,09:25:03,09:25:03,0,82.75872,U
4,20200428,600255.SH,梦舟股份,1.03,9.57,1.06,64.3254,2.9182,53190064.0,09:25:13,09:25:13,0,75.518456,U
5,20200428,000609.SZ,中迪投资,5.43,9.92,0.0,265.6888,7.099,112558376.0,09:25:00,09:25:00,0,74.29911,U
6,20200428,600051.SH,宁波联合,6.78,10.06,0.0,180.6272,3.2584,68678632.0,09:25:04,09:25:04,0,71.32195,U
7,20200428,002982.SZ,湘佳股份,51.63,9.99,4.15,27.5741,3.9293,51995696.0,09:25:00,09:25:00,0,68.80387,U
8,20200428,000068.SZ,华控赛格,3.91,10.14,2.82,33.1718,2.1607,85047792.0,09:25:00,09:58:45,2,65.60522,U
9,20200428,600053.SH,九鼎投资,29.04,10.0,1.59,16.658,0.4618,58137296.0,09:25:02,09:57:16,7,65.098885,U
10,20200428,300688.SZ,创业黑马,29.0,10.02,1.9,13.1896,3.1483,46701020.0,09:47:42,10:09:36,9,64.57638,U
11,20200428,600818.SH,中路股份,10.37,9.97,8.59,75.8002,1.0517,25951952.0,10:25:08,10:25:08,0,64.04261,U
12,20200428,002210.SZ,*ST飞马,1.03,5.1,4.08,25.1089,0.6094,8317108.5,09:40:24,09:55:03,24,63.461357,U
13,20200428,603693.SH,江苏新能,9.25,9.99,7.73,41.448,1.9564,34927076.0,10:30:29,10:30:29,0,61.512623,U
14,20200428,600211.SH,西藏药业,26.87,9.99,6.96,18.5712,0.5272,35121052.0,13:22:33,13:22:33,0,59.923477,U
15,20200428,002416.SZ,爱施德,8.57,10.01,5.78,3.4935,0.2791,29244086.0,09:25:00,10:59:15,18,59.583305,U
16,20200428,603755.SH,日辰股份,54.01,10.0,8.53,26.8335,1.5899,21175322.0,11:26:17,11:26:17,0,59.232845,U
17,20200428,603005.SH,晶方科技,92.03,10.0,9.14,11.456,0.7999,169089024.0,10:19:50,10:19:50,0,57.0456,U
18,20200428,002270.SZ,华明装备,5.7,10.04,10.23,19.7473,1.1534,48578620.0,10:57:51,10:57:51,0,56.802395,U
19,20200428,601137.SH,博威合金,13.18,10.02,9.52,10.1744,0.171,13847554.0,11:27:12,11:27:12,0,56.505985,U
20,20200428,603719.SH,良品铺子,65.27,9.99,9.72,5.862,1.4173,37926828.0,13:26:15,13:26:15,0,55.93707,U
21,20200428,300746.SZ,汉嘉设计,13.3,10.01,12.16,23.1288,2.3939,21557970.0,10:48:15,10:48:15,0,55.272575,U
22,20200428,000837.SZ,*ST秦机,3.62,4.93,6.38,12.3989,0.1576,3953764.0,11:25:36,13:15:27,21,54.867767,U
23,20200428,002662.SZ,京威股份,3.75,9.97,11.14,5.4616,0.6437,35219624.0,09:25:00,10:33:15,4,54.438343,U
