,trade_date,ts_code,name,close,pct_chg,amp,fc_ratio,fl_ratio,fd_amount,first_time,last_time,open_times,strth,limit
0,20200319,002977.SZ,天箭科技,52.24,10.0,0.0,19836.816,22.2749,208291328.0,09:25:00,09:25:00,0,100.0,U
1,20200319,300822.SZ,贝仕达克,49.69,10.01,0.0,3798.7785,12.1383,160860496.0,09:25:03,09:25:03,0,100.0,U
2,20200319,300823.SZ,N建科,23.88,44.03,24.0,8473.599,31.8801,178143456.0,09:25:03,09:25:03,0,100.0,U
3,20200319,600228.SH,ST昌九,6.44,5.06,0.0,71161.35,6.1041,94863776.0,09:30:03,09:30:03,0,100.0,U
4,20200319,002953.SZ,日丰股份,43.47,9.99,0.0,504.9671,33.0455,617976510.0,09:25:00,09:25:00,0,82.67385,U
5,20200319,002306.SZ,ST云网,2.7,5.06,0.0,397.3421,0.7888,16889310.0,09:25:00,09:25:00,0,78.906975,U
6,20200319,600361.SH,华联综超,3.85,10.0,0.0,128.6692,1.8445,47280272.0,09:25:00,09:25:00,0,69.503426,U
7,20200319,002286.SZ,保龄宝,10.24,9.99,6.87,57.4596,1.0861,41067364.0,09:32:09,09:32:09,0,68.93027,U
8,20200319,000721.SZ,西安饮食,5.09,9.94,0.0,84.6266,2.431,53930416.0,09:25:00,09:25:00,0,67.96193,U
9,20200319,601116.SH,三江购物,12.49,10.04,0.0,60.7776,1.0048,51549100.0,09:25:04,09:25:04,0,67.12721,U
10,20200319,603519.SH,立霸股份,15.49,10.01,0.0,43.8129,0.666,22896404.0,09:25:03,09:25:03,0,66.53345,U
11,20200319,603002.SH,宏昌电子,5.8,10.06,4.36,22.9549,1.8115,64555788.0,09:25:05,09:48:45,1,63.02607,U
12,20200319,603867.SH,新化股份,24.21,10.0,8.54,10.5241,2.6534,22483270.0,13:01:07,13:01:07,0,62.64508,U
13,20200319,600267.SH,海正药业,15.68,10.04,4.77,3.3459,0.6658,100797488.0,09:25:02,11:28:23,19,60.597878,U
14,20200319,603779.SH,ST威龙,5.3,4.95,7.52,26.5347,0.1324,2143108.0,14:24:51,14:24:51,0,60.140083,U
15,20200319,603279.SH,景津环保,22.5,10.02,11.83,115.4102,11.4907,104709056.0,14:35:48,14:39:24,3,59.811016,U
16,20200319,300698.SZ,万马科技,24.42,10.0,13.15,28.1108,6.7686,69620176.0,09:36:39,09:36:39,0,59.761086,U
17,20200319,002426.SZ,胜利精密,2.5,10.13,12.33,10.8301,1.206,85218752.0,11:18:18,11:18:18,0,58.813313,U
18,20200319,002264.SZ,新 华 都,4.31,9.95,10.2,39.7209,0.808,23659736.0,09:30:00,09:30:00,0,58.812492,U
19,20200319,300821.SZ,东岳硅材,15.99,9.97,6.74,1.5434,0.8149,39091472.0,09:25:03,13:12:45,8,58.45509,U
20,20200319,300225.SZ,金力泰,5.87,9.93,11.05,43.2842,1.9316,53132892.0,11:29:39,11:29:39,0,58.375,U
21,20200319,002725.SZ,跃岭股份,10.4,10.05,11.11,40.9037,1.9418,35657232.0,14:02:48,14:02:48,0,58.077454,U
22,20200319,603712.SH,七一二,27.96,9.99,8.69,12.934,0.5902,60471076.0,13:16:57,13:16:57,0,57.632908,U
23,20200319,603189.SH,网达软件,25.51,10.0,8.97,15.075,0.752,42359356.0,13:47:15,13:47:15,0,57.5751,U
24,20200319,300634.SZ,彩讯股份,22.47,9.99,10.62,31.2213,1.3992,63160584.0,13:43:12,13:43:12,0,57.572086,U
25,20200319,300538.SZ,同益股份,20.24,10.0,10.92,31.5422,4.0928,47167700.0,13:46:57,13:46:57,0,57.43886,U
26,20200319,002093.SZ,国脉科技,10.35,9.99,9.35,9.4129,0.8322,86362216.0,14:07:21,14:07:21,0,56.6329,U
27,20200319,000615.SZ,京汉股份,4.68,10.12,14.12,6.2805,0.5831,20452536.0,14:34:45,14:34:45,0,56.5372,U
28,20200319,002873.SZ,新天药业,27.06,10.0,8.58,0.5076,0.2283,3801388.8,11:21:30,14:41:48,29,56.482174,U
29,20200319,002843.SZ,泰嘉股份,8.24,10.01,10.41,14.5633,0.6075,10511323.0,10:36:36,10:36:36,0,56.076706,U
30,20200319,300565.SZ,科信技术,11.53,10.02,10.69,15.7486,1.4483,18220166.0,10:31:51,10:31:51,0,55.95728,U
31,20200319,300342.SZ,天银机电,21.42,10.02,9.76,5.0189,0.418,36027368.0,14:04:12,14:04:12,0,55.76279,U
32,20200319,002576.SZ,通达动力,10.57,9.99,11.45,18.1608,0.8826,15338243.0,09:51:36,09:51:36,0,55.41021,U
