,trade_date,ts_code,name,close,pct_chg,amp,fc_ratio,fl_ratio,fd_amount,first_time,last_time,open_times,strth,limit
0,20200506,002983.SZ,芯瑞达,24.87,10.0,0.0,2880.5016,9.0214,79468832.0,09:25:00,09:25:00,0,100.0,U
1,20200506,002985.SZ,北摩高科,39.25,10.01,0.0,6775.877,8.4866,125045872.0,09:25:00,09:25:00,0,100.0,U
2,20200506,300830.SZ,N金现代,6.34,44.09,24.09,8445.932,25.8819,141167440.0,09:25:03,09:25:03,0,100.0,U
3,20200506,603392.SH,万泰生物,15.25,10.03,0.0,90304.67,69.1555,459815136.0,09:25:04,09:25:04,0,100.0,U
4,20200506,603439.SH,贵州三力,14.08,10.0,0.0,1865.3458,7.7609,44518116.0,09:25:03,09:25:03,0,100.0,U
5,20200506,600687.SH,*ST刚泰,1.03,5.1,2.04,66.0887,0.3294,5051429.0,09:25:04,09:25:04,0,74.585335,U
6,20200506,000616.SZ,海航投资,2.64,10.0,0.0,230.1707,2.1887,82642784.0,09:25:00,09:25:00,0,73.05598,U
7,20200506,600658.SH,电子城,5.32,9.92,0.0,181.2144,1.1539,68669000.0,09:25:03,09:25:03,0,71.34251,U
8,20200506,002314.SZ,南山控股,2.94,10.11,0.0,154.3068,2.2403,74921456.0,09:25:00,09:25:00,0,70.400734,U
9,20200506,000609.SZ,中迪投资,7.23,10.05,1.22,38.5938,3.3102,69883568.0,09:25:00,09:53:30,1,67.80489,U
10,20200506,603603.SH,博天环境,6.62,9.97,0.0,44.6021,1.1746,18260608.0,09:25:04,09:25:04,0,66.56107,U
11,20200506,600622.SH,光大嘉宝,4.97,9.96,0.0,36.6659,1.556,115976160.0,09:25:03,09:25:03,0,66.2833,U
12,20200506,000971.SZ,*ST高升,2.71,5.04,3.88,39.4474,0.3928,8407851.0,09:32:24,09:35:36,5,65.08439,U
13,20200506,002717.SZ,岭南股份,4.42,9.95,5.22,51.4158,0.8119,38236056.0,09:32:06,09:32:06,0,64.96217,U
14,20200506,600359.SH,新农开发,7.17,9.97,7.06,54.9601,2.8257,77293680.0,09:46:23,09:46:23,0,63.577297,U
15,20200506,603790.SH,雅运股份,13.28,10.02,12.18,151.986,13.4252,109789080.0,14:23:27,14:29:15,6,63.1186,U
16,20200506,600212.SH,*ST江泉,2.91,5.05,5.05,28.4367,0.274,4080693.0,09:48:18,09:49:00,1,62.80737,U
17,20200506,000835.SZ,长城动漫,2.99,9.93,7.72,54.5861,1.21,10958858.0,09:37:21,09:37:21,0,62.799114,U
18,20200506,300276.SZ,三丰智能,9.05,9.96,3.65,8.1887,0.7954,26133134.0,09:33:15,10:27:51,36,62.208645,U
19,20200506,600421.SH,*ST仰帆,13.18,5.02,4.62,13.4227,0.0468,1207288.0,13:43:42,13:55:00,3,61.724613,U
20,20200506,000049.SZ,德赛电池,40.81,10.0,4.88,15.4932,0.7354,61597964.0,09:39:18,09:39:18,0,61.70609,U
21,20200506,603986.SH,兆易创新,305.6,10.0,9.18,8.0894,0.2416,292692672.0,11:04:03,11:04:03,0,61.641018,U
22,20200506,002319.SZ,*ST乐通,5.2,5.05,5.05,13.103,0.203,2110628.0,13:47:03,13:47:03,0,61.270447,U
23,20200506,002285.SZ,世联行,3.11,9.89,4.24,3.6395,0.2026,12662044.0,09:25:00,14:53:21,26,61.134075,U
24,20200506,002946.SZ,新乳业,11.94,10.05,6.08,19.3951,0.853,16226459.0,09:50:45,09:50:45,0,60.90216,U
25,20200506,603109.SH,神驰机电,47.26,10.01,12.17,28.7292,5.1839,89838280.0,13:54:33,13:54:33,0,60.80292,U
26,20200506,300576.SZ,容大感光,55.66,10.0,6.4,13.6141,2.5177,82735808.0,09:36:57,09:54:21,4,60.087296,U
27,20200506,603527.SH,众源新材,15.74,9.99,10.97,58.1649,1.7802,30131082.0,13:12:54,13:12:54,0,59.935505,U
28,20200506,002501.SZ,*ST利源,1.62,5.19,3.9,37.894,0.2493,4583790.0,10:13:24,10:14:03,1,59.901867,U
29,20200506,600416.SH,*ST湘电,10.38,4.95,5.26,0.834,0.0076,742170.0,10:06:44,14:54:19,15,59.823776,U
30,20200506,603978.SH,深圳新星,21.31,10.02,11.93,65.2754,2.1699,35197728.0,11:12:54,11:12:54,0,59.70603,U
31,20200506,603906.SH,龙蟠科技,9.76,10.03,9.58,35.5195,0.7143,20881930.0,09:41:36,09:41:36,0,59.00767,U
32,20200506,600051.SH,宁波联合,9.03,9.99,6.33,2.124,0.3651,10250206.0,09:33:44,13:08:18,71,58.900654,U
33,20200506,002603.SZ,以岭药业,31.66,10.01,6.81,4.7294,0.4244,132607248.0,13:52:06,13:52:06,0,58.68416,U
34,20200506,603496.SH,恒为科技,24.6,10.02,9.88,33.4045,1.6673,44800092.0,10:19:15,10:19:15,0,58.543816,U
35,20200506,600203.SH,福日电子,9.89,10.01,9.79,31.551,0.8177,36912448.0,09:32:48,09:32:48,0,58.405987,U
36,20200506,000927.SZ,*ST夏利,3.03,4.84,5.54,36.7734,0.1074,5190705.0,09:58:18,09:58:24,1,58.142704,U
37,20200506,002662.SZ,京威股份,4.57,10.12,7.23,1.9047,0.3226,21506036.0,09:34:06,14:11:00,39,57.9766,U
38,20200506,002893.SZ,华通热力,11.94,10.05,9.68,24.2843,2.0982,20953506.0,10:55:54,10:55:54,0,57.85334,U
39,20200506,000558.SZ,莱茵体育,2.77,9.92,11.51,41.4812,0.4506,16081423.0,10:51:54,10:51:54,0,57.66065,U
40,20200506,600198.SH,大唐电信,9.82,9.97,8.06,6.3401,0.2609,22559928.0,14:33:24,14:33:24,0,57.587055,U
41,20200506,002046.SZ,轴研科技,6.13,10.05,10.41,27.1481,0.6187,15499705.0,09:35:57,09:35:57,0,57.33574,U
42,20200506,300748.SZ,金力永磁,34.5,10.01,9.06,13.3253,1.1434,101743952.0,10:04:45,10:04:45,0,57.3297,U
43,20200506,603815.SH,交建股份,23.1,10.0,8.81,10.0789,2.3138,26671260.0,11:22:59,11:22:59,0,57.31358,U
44,20200506,002057.SZ,中钢天源,7.14,10.02,11.25,33.9187,1.2654,43317880.0,10:08:18,10:08:18,0,57.20514,U
