,trade_date,ts_code,name,close,pct_chg,amp,fc_ratio,fl_ratio,fd_amount,first_time,last_time,open_times,strth,limit
0,20201016,605358.SH,立昂微,43.34,10.0,0.0,1631.7623,26.352,463463040.0,09:25:04,09:25:04,0,100.0,U
1,20201016,003009.SZ,中天火箭,43.92,9.99,0.0,11797.82,35.4973,605687870.0,09:25:00,09:25:00,0,100.0,U
2,20201016,605111.SH,新洁能,61.47,10.0,0.0,1307.8065,25.6975,399645504.0,09:25:01,09:25:01,0,100.0,U
3,20201016,605136.SH,丽人丽妆,34.32,10.0,0.0,2006.3305,14.5895,200334688.0,09:25:03,09:25:03,0,100.0,U
4,20201016,605338.SH,巴比食品,26.83,10.0,0.0,2015.7505,23.5008,390925696.0,09:25:04,09:25:04,0,100.0,U
5,20201016,688386.SH,N泛亚,46.17,183.6,152.46,0.0106,0.0087,57158.457,09:25:00,09:25:00,0,100.0,U
6,20201016,000806.SZ,*ST银河,1.71,4.91,0.0,169.8962,0.471,5632384.5,09:25:00,09:25:00,0,70.946365,U
7,20201016,002836.SZ,新宏泽,12.27,10.04,10.4,131.7467,2.9366,57651824.0,14:48:09,14:48:09,0,67.9215,U
8,20201016,003010.SZ,若羽臣,51.63,9.99,0.0,51.0986,5.487,86206512.0,09:25:00,09:25:00,0,66.78845,U
9,20201016,600982.SH,宁波热电,3.23,9.86,7.82,48.9681,1.7156,41390512.0,09:34:42,09:34:42,0,62.162586,U
10,20201016,000669.SZ,*ST金鸿,2.01,5.24,4.71,11.5935,0.2476,3386719.2,09:32:12,09:36:30,5,61.46174,U
11,20201016,600306.SH,*ST商城,4.99,5.05,4.0,0.8558,0.0321,284430.0,09:25:03,14:51:39,9,61.087185,U
12,20201016,002052.SZ,*ST同洲,1.67,5.03,6.29,1.7837,0.0484,602369.0,14:42:15,14:43:06,2,58.890785,U
13,20201016,600568.SH,*ST中珠,1.73,4.85,1.82,0.3544,0.0069,186300.23,09:25:03,14:20:57,49,58.215782,U
14,20201016,601339.SH,百隆东方,5.43,9.92,8.7,6.2575,0.3644,29678750.0,09:36:09,10:15:09,8,56.943966,U
15,20201016,002427.SZ,ST尤夫,5.08,4.96,4.96,16.3846,0.0858,1904949.1,10:20:45,13:16:15,6,56.68275,U
16,20201016,600870.SH,ST厦华,3.14,5.02,4.68,2.852,0.0545,895214.0,10:09:24,14:45:40,19,55.60793,U
17,20201016,002716.SZ,*ST金贵,2.19,4.78,5.74,5.3419,0.2316,3743170.0,09:49:57,14:29:36,75,54.805775,U
18,20201016,002700.SZ,ST浩源,3.71,5.1,5.95,5.7232,0.1164,1234688.0,10:09:51,11:29:27,24,54.628143,U
19,20201016,600332.SH,白云山,34.18,10.01,6.4,8.1696,0.2796,134361104.0,11:12:09,13:26:01,33,54.430946,U
20,20201016,000572.SZ,ST海马,2.79,4.89,6.77,5.9378,0.0617,2827665.0,14:32:57,14:36:00,4,53.82686,U
21,20201016,603976.SH,正川股份,86.09,10.01,12.89,4.1053,0.4044,52640588.0,14:44:16,14:44:16,0,52.540756,U
22,20201016,605116.SH,奥锐特,18.59,10.0,10.18,15.6259,3.2147,24502196.0,10:12:50,10:38:20,1,51.543324,U
23,20201016,000407.SZ,胜利股份,4.16,10.05,10.05,11.3922,0.3681,13408765.0,11:02:57,13:56:51,1,51.107624,U
24,20201016,000034.SZ,神州数码,30.07,9.99,10.94,5.5117,0.4663,68982472.0,13:32:09,13:49:57,23,49.634483,U
25,20201016,300147.SZ,香雪制药,12.89,20.02,18.81,10.758,1.2522,105141256.0,13:38:45,13:38:45,0,47.32841,U
26,20201016,300519.SZ,新光药业,23.3,19.98,21.06,23.6683,2.7701,73642720.0,10:47:54,10:47:54,0,46.445335,U
27,20201016,300819.SZ,聚杰微纤,44.59,19.99,15.02,7.0749,4.5553,50516012.0,09:38:54,14:48:15,6,45.91525,U
28,20201016,300335.SZ,迪森股份,8.96,19.95,23.83,11.2689,3.2794,80045384.0,13:00:42,13:00:42,0,42.460854,U
29,20201016,300713.SZ,英可瑞,30.01,19.99,26.03,10.7658,3.6084,69628632.0,13:23:00,13:23:00,0,40.227,U
30,20201016,300402.SZ,宝色股份,22.44,20.0,22.94,6.8891,1.0425,47256396.0,09:47:36,11:21:39,3,37.801037,U
31,20201016,300797.SZ,钢研纳克,27.74,19.98,25.0,3.5701,2.0328,34990180.0,13:46:09,14:45:03,7,35.45865,U
32,20201016,600247.SH,*ST成城,1.89,5.0,5.0,0.6157,0.0063,39879.0,14:42:44,14:56:54,6,15.061887,U
33,20201016,002113.SZ,*ST天润,1.49,4.93,7.75,4.8135,0.1845,2585805.5,14:37:06,14:55:06,39,12.740578,U
34,20201016,600638.SH,新黄浦,7.0,10.06,10.53,0.4093,0.0054,255080.0,14:37:35,14:57:00,11,9.511204,U
35,20201016,300117.SZ,嘉寓股份,5.6,19.91,0.0,33.8766,2.4078,96202016.0,,,0,0.0,U
36,20201016,300898.SZ,N熊猫,62.15,476.53,445.27,0.1102,0.0776,1275566.6,,,0,0.0,U
37,20201016,300899.SZ,N凯鑫,78.0,219.28,196.48,0.3163,0.2025,2519400.0,,,0,0.0,U
38,20201016,600421.SH,ST仰帆,11.74,-5.02,0.0,292.9552,0.5885,13512986.0,09:25:03,09:25:03,0,75.25343,D
39,20201016,605018.SH,长华股份,18.27,-10.0,4.58,10.8516,4.1274,31430210.0,10:48:51,14:05:28,4,56.711536,D
40,20201016,002289.SZ,ST宇顺,11.23,-4.99,4.99,4.3987,0.0291,845618.94,13:22:24,14:35:36,11,55.451324,D
41,20201016,603819.SH,神力股份,15.63,-10.02,9.04,12.469,0.4895,16600467.0,10:00:45,13:32:34,15,52.231373,D
42,20201016,002028.SZ,思源电气,23.58,-10.0,9.27,2.1172,0.1934,26823688.0,10:26:54,14:07:36,177,50.951393,D
43,20201016,002196.SZ,方正电机,6.32,-9.97,10.26,0.1,0.0238,623152.0,09:53:09,14:56:33,13,9.751189,D
