,trade_date,ts_code,name,close,pct_chg,amp,fc_ratio,fl_ratio,fd_amount,first_time,last_time,open_times,strth,limit
0,20200715,300841.SZ,康华生物,619.73,10.0,0.0,3782.7717,13.4667,1251854590.0,09:25:03,09:25:03,0,100.0,U
1,20200715,300845.SZ,捷安高科,54.43,10.0,0.0,6401.7914,14.6243,183796672.0,09:25:03,09:25:03,0,100.0,U
2,20200715,300846.SZ,首都在线,12.6,10.04,0.0,17992.941,19.1736,120793920.0,09:25:03,09:25:03,0,100.0,U
3,20200715,300849.SZ,锦盛新材,26.83,10.0,0.0,9207.465,8.3814,56218052.0,09:25:03,09:25:03,0,100.0,U
4,20200715,300850.SZ,新强联,34.25,9.99,0.0,12883.614,9.1381,82939936.0,09:25:03,09:25:03,0,100.0,U
5,20200715,300852.SZ,四会富仕,57.61,10.01,0.0,23905.952,14.1815,115686640.0,09:25:03,09:25:03,0,100.0,U
6,20200715,603779.SH,ST威龙,6.52,4.99,0.0,1384.2343,0.4391,8744070.0,09:30:03,09:30:03,0,100.0,U
7,20200715,605199.SH,葫芦娃,9.94,9.96,0.0,139269.52,75.0561,299169024.0,09:25:01,09:25:01,0,100.0,U
8,20200715,688165.SH,N埃夫特,30.98,387.87,125.98,0.0892,0.062,2267271.2,09:25:04,09:25:04,0,100.0,U
9,20200715,688180.SH,N君实,151.0,172.07,141.48,0.0656,0.0131,4963823.0,09:30:02,09:30:02,0,100.0,U
10,20200715,002626.SZ,金达威,42.69,10.0,0.0,598.5427,2.6608,700142020.0,09:25:00,09:25:00,0,85.949,U
11,20200715,002247.SZ,*ST聚力,1.7,4.94,0.0,496.9402,1.8582,17200940.0,09:25:00,09:25:00,0,82.39291,U
12,20200715,601599.SH,鹿港文化,4.25,10.1,0.0,465.997,1.1537,43770752.0,09:25:04,09:25:04,0,81.3099,U
13,20200715,603488.SH,展鹏科技,9.39,9.95,0.0,447.4185,3.7903,103922024.0,09:30:03,09:30:03,0,80.659645,U
14,20200715,002447.SZ,*ST晨鑫,2.28,5.07,0.0,440.3824,0.7876,24243996.0,09:25:00,09:25:00,0,80.41338,U
15,20200715,603087.SH,甘李药业,286.18,10.0,0.0,304.9206,4.22,485488320.0,09:25:05,09:25:05,0,75.67222,U
16,20200715,000601.SZ,韶能股份,6.95,9.97,0.0,288.3776,2.2596,169575200.0,09:25:03,09:25:03,0,75.093216,U
17,20200715,300648.SZ,星云股份,21.89,10.0,0.0,209.1818,3.81,65786124.0,09:25:03,09:25:03,0,72.321365,U
18,20200715,002656.SZ,ST摩登,1.88,5.03,0.56,65.0214,0.4917,5298780.0,09:30:00,09:30:00,0,70.96673,U
19,20200715,002059.SZ,云南旅游,6.16,10.0,0.18,50.486,0.9652,43450564.0,09:25:00,09:25:00,0,69.91686,U
20,20200715,002164.SZ,宁波东力,5.57,10.08,0.0,118.8108,5.7559,139824832.0,09:25:00,09:25:00,0,69.15838,U
21,20200715,002896.SZ,中大力德,27.97,9.99,0.0,97.2911,3.0011,28750082.0,09:25:00,09:25:00,0,68.40519,U
22,20200715,000524.SZ,岭南控股,9.19,10.06,0.0,96.3745,1.0078,62067108.0,09:25:03,09:25:03,0,68.37311,U
23,20200715,000698.SZ,沈阳化工,8.0,10.04,0.0,71.6962,1.3731,86303888.0,09:25:00,09:25:00,0,67.50937,U
24,20200715,000610.SZ,西安旅游,9.79,10.0,0.0,68.7536,3.2232,74239432.0,09:25:03,09:25:03,0,67.40638,U
25,20200715,600605.SH,汇通能源,13.85,10.01,0.24,3.0321,0.1464,2988539.2,09:25:05,09:25:05,0,65.07053,U
26,20200715,002426.SZ,*ST胜利,2.03,5.18,2.07,18.544,0.7221,40767476.0,09:25:00,09:47:42,15,64.8205,U
27,20200715,000890.SZ,*ST胜尔,2.55,4.94,2.88,23.9945,0.7098,6871255.5,09:25:00,09:40:06,21,64.55494,U
28,20200715,002289.SZ,ST宇顺,10.87,5.02,4.54,38.41,0.3183,8960021.0,09:32:18,09:37:33,2,64.31692,U
29,20200715,600179.SH,*ST安通,4.86,4.97,2.81,19.4509,0.1891,6321091.0,09:32:48,10:04:43,16,64.144554,U
30,20200715,000786.SZ,北新建材,28.05,10.0,4.82,37.0343,0.4233,200596656.0,09:36:30,09:36:30,0,63.9046,U
31,20200715,000526.SZ,紫光学大,84.84,10.0,10.16,32.762,1.0194,83197832.0,09:44:45,09:44:45,0,63.16717,U
32,20200715,002650.SZ,ST加加,7.67,5.07,3.01,11.2158,0.3221,21721440.0,09:36:21,09:56:18,28,63.12768,U
33,20200715,002356.SZ,*ST赫美,1.49,4.93,3.52,14.6728,0.3924,2807756.0,09:39:12,10:55:15,22,62.966904,U
34,20200715,002122.SZ,*ST天马,1.82,5.2,4.05,12.2318,0.1995,4313400.0,09:25:00,11:29:30,57,62.18315,U
35,20200715,600784.SH,鲁银投资,5.37,10.04,12.5,92.9745,1.9753,60268452.0,13:40:23,13:40:23,0,61.896214,U
36,20200715,000509.SZ,*ST华塑,1.72,4.88,4.27,10.745,0.2194,3114443.5,09:32:39,09:44:33,31,61.815468,U
37,20200715,300561.SZ,汇金科技,21.53,10.02,4.91,15.7944,2.6975,78083712.0,10:39:03,10:52:12,2,61.80431,U
38,20200715,600255.SH,*ST梦舟,1.17,5.41,3.6,1.1749,0.0854,1767245.1,09:52:57,14:37:28,158,61.52176,U
39,20200715,002159.SZ,三特索道,12.75,10.01,4.66,5.6483,0.315,5525824.5,09:33:00,09:33:00,0,60.920586,U
40,20200715,600275.SH,ST昌鱼,2.95,4.98,4.27,0.9033,0.0203,305030.0,09:51:14,14:43:15,42,60.821342,U
41,20200715,300261.SZ,雅本化学,8.46,10.01,4.55,2.2312,0.4978,39111088.0,09:25:03,14:52:51,39,60.69801,U
42,20200715,603477.SH,振静股份,15.5,10.01,8.66,39.0891,3.6387,64013448.0,10:07:03,10:07:03,0,60.430843,U
43,20200715,000421.SZ,南京公用,5.57,10.08,5.34,7.0811,0.4865,15518644.0,09:38:51,10:18:24,9,60.392437,U
44,20200715,000566.SZ,海南海药,11.02,9.98,5.39,4.845,0.5994,79501784.0,09:25:03,13:44:45,17,60.12447,U
45,20200715,300662.SZ,科锐国际,50.45,10.01,7.41,10.9153,0.3738,26077908.0,13:34:18,13:34:18,0,58.70022,U
46,20200715,000498.SZ,山东路桥,6.09,9.93,8.66,22.23,0.6671,45506296.0,11:06:36,11:06:36,0,58.596355,U
47,20200715,002548.SZ,金新农,11.17,10.05,7.49,3.3015,0.7001,39476524.0,10:04:30,13:00:00,9,57.875153,U
