,trade_date,ts_code,name,close,pct_chg,amp,fc_ratio,fl_ratio,fd_amount,first_time,last_time,open_times,strth,limit
0,20200204,300813.SZ,泰林生物,62.32,10.01,0.0,2332.3109,17.5462,142151920.0,09:25:03,09:25:03,0,100.0,U
1,20200204,603290.SH,N斯达,18.35,44.03,24.02,5296.9433,45.5648,334445920.0,09:25:01,09:25:01,0,100.0,U
2,20200204,300654.SZ,世纪天鸿,12.98,10.0,0.0,464.8385,11.7648,100083912.0,09:30:03,09:30:03,0,81.26935,U
3,20200204,000953.SZ,*ST河化,3.94,5.07,0.0,356.4822,0.8808,10205388.0,09:25:03,09:25:03,0,77.476875,U
4,20200204,300051.SZ,三五互联,9.31,10.05,0.0,313.9639,4.7833,100153392.0,09:25:03,09:25:03,0,75.98874,U
5,20200204,002838.SZ,道恩股份,13.87,9.99,0.0,269.7708,2.4402,137760448.0,09:25:03,09:25:03,0,74.44198,U
6,20200204,000652.SZ,泰达股份,6.15,10.02,0.0,245.9516,4.5752,414780960.0,09:25:03,09:25:03,0,73.60831,U
7,20200204,600215.SH,长春经开,9.31,10.05,0.0,182.611,2.0882,90407840.0,09:25:03,09:25:03,0,71.39139,U
8,20200204,300461.SZ,田中精机,18.43,10.03,12.18,177.3481,7.8044,89868368.0,13:22:24,13:22:24,0,70.65481,U
9,20200204,300363.SZ,博腾股份,19.07,9.98,0.0,91.8587,1.2728,103795056.0,09:30:03,09:30:03,0,68.21506,U
10,20200204,603301.SH,振德医疗,36.44,9.99,1.39,40.8942,7.5904,150770896.0,09:25:03,09:37:58,2,67.799416,U
11,20200204,300815.SZ,玉禾田,51.49,10.0,5.58,22.1042,1.9124,34070368.0,09:25:03,09:25:03,0,66.72604,U
12,20200204,002551.SZ,尚荣医疗,6.4,9.97,2.41,32.6391,2.8921,82658072.0,09:25:03,10:05:27,2,65.99851,U
13,20200204,300204.SZ,舒泰神,14.27,10.02,2.93,35.1231,0.4801,32002760.0,09:25:03,09:33:48,4,65.606316,U
14,20200204,002126.SZ,银轮股份,8.48,9.99,2.33,71.712,1.023,65724508.0,09:32:12,09:32:18,1,64.89234,U
15,20200204,002188.SZ,*ST巴士,4.14,5.08,7.61,18.7388,0.6522,6517602.0,13:41:54,13:41:54,0,64.29649,U
16,20200204,300235.SZ,方直科技,15.8,10.03,5.08,27.9151,3.468,60833160.0,09:34:27,09:38:39,2,62.88491,U
17,20200204,601689.SH,拓普集团,23.49,10.02,4.64,19.414,0.2368,58322708.0,09:48:47,09:48:47,0,62.31324,U
18,20200204,600636.SH,三爱富,11.0,10.0,6.1,30.9285,0.8353,41067424.0,11:28:32,11:28:32,0,62.03461,U
19,20200204,600664.SH,哈药股份,4.91,10.09,5.16,15.7551,1.3725,168947728.0,09:25:00,10:05:45,26,61.484135,U
20,20200204,600222.SH,太龙药业,6.68,10.05,6.59,19.6306,2.255,85917480.0,09:25:12,09:43:48,11,60.48581,U
21,20200204,000518.SZ,四环生物,6.64,9.93,5.63,6.812,0.7238,49477660.0,09:25:03,11:03:00,17,60.087383,U
22,20200204,002711.SZ,*ST欧浦,1.31,4.8,5.6,4.952,0.2438,3363362.0,09:32:09,11:29:27,23,59.907387,U
23,20200204,000016.SZ,深康佳Ａ,5.16,10.02,7.68,14.72,0.6435,53016052.0,09:43:42,09:43:42,0,58.824173,U
24,20200204,300246.SZ,宝莱特,16.34,10.03,9.83,35.5108,1.9134,33687736.0,13:53:12,13:53:12,0,58.81675,U
25,20200204,002214.SZ,大立科技,15.77,9.97,6.76,5.1625,0.7348,41408188.0,09:46:45,10:50:39,28,58.79299,U
26,20200204,300010.SZ,立思辰,13.6,10.03,7.12,6.4565,0.3328,32163362.0,13:00:15,13:00:15,0,58.542294,U
27,20200204,002950.SZ,奥美医疗,41.53,10.01,7.76,9.11,4.2092,83908624.0,09:25:03,10:29:57,31,58.36146,U
28,20200204,300381.SZ,溢多利,9.97,10.04,7.4,6.7233,0.2899,12443817.0,13:46:06,13:46:06,0,58.286827,U
29,20200204,002326.SZ,永太科技,13.99,9.98,7.7,4.964,1.0134,94390656.0,09:25:03,13:00:03,13,57.84707,U
30,20200204,002219.SZ,恒康医疗,2.75,10.0,8.0,8.1168,0.3745,18991362.0,09:25:03,11:29:57,41,57.830402,U
31,20200204,002467.SZ,二六三,7.0,10.06,8.96,16.1339,2.5351,204744960.0,10:30:03,10:30:03,0,57.780144,U
32,20200204,600513.SH,联环药业,16.16,10.01,8.03,6.655,1.4076,64931640.0,09:37:51,10:04:21,35,57.705875,U
33,20200204,603305.SH,旭升股份,51.39,10.0,4.69,21.103,2.4717,80365736.0,09:34:37,09:36:22,2,57.543888,U
34,20200204,300074.SZ,华平股份,4.29,10.0,9.74,18.8502,0.7942,16818516.0,13:00:18,13:00:18,0,57.18473,U
35,20200204,603726.SH,朗迪集团,14.23,9.97,9.58,11.1594,0.4372,11550092.0,11:28:30,13:10:34,9,56.557796,U
36,20200204,300282.SZ,三盛教育,7.65,10.07,9.64,8.2165,0.512,14298845.0,11:20:18,11:20:18,0,56.207253,U
37,20200204,600829.SH,人民同泰,8.64,10.06,9.43,6.1795,0.3275,16409503.0,11:03:53,13:06:30,35,56.204323,U
38,20200204,002048.SZ,宁波华翔,17.96,9.98,4.65,7.7522,0.389,38076024.0,09:49:12,10:53:24,52,56.144672,U
39,20200204,600227.SH,圣济堂,2.61,10.13,14.35,53.7994,0.6223,20760980.0,13:00:03,13:00:03,0,56.061058,U
40,20200204,300205.SZ,天喻信息,12.01,9.98,10.16,10.6966,0.7132,36489672.0,11:26:54,11:26:54,0,55.945316,U
41,20200204,300499.SZ,高澜股份,17.4,9.99,9.17,49.4181,2.9835,63968124.0,09:35:57,09:36:57,2,55.920986,U
42,20200204,300451.SZ,创业慧康,19.78,10.01,9.73,6.0656,0.2344,25500100.0,13:00:39,13:00:39,0,55.888283,U
