,trade_date,ts_code,name,close,pct_chg,amp,fc_ratio,fl_ratio,fd_amount,first_time,last_time,open_times,strth,limit
0,20200423,002480.SZ,新筑股份,7.7,10.0,0.0,5134.4017,21.1931,1044394110.0,09:25:00,09:25:00,0,100.0,U
1,20200423,002490.SZ,山东墨龙,3.78,9.88,0.0,2304.5525,8.5603,175257568.0,09:25:00,09:25:00,0,100.0,U
2,20200423,002981.SZ,朝阳科技,36.51,10.0,0.0,2087.9171,6.2554,54812316.0,09:25:00,09:25:00,0,100.0,U
3,20200423,300828.SZ,锐新科技,21.36,9.99,0.0,9269.4756,10.0034,58909748.0,09:25:03,09:25:03,0,100.0,U
4,20200423,300829.SZ,金丹科技,35.68,9.99,0.0,4892.7563,8.5919,86756064.0,09:25:03,09:25:03,0,100.0,U
5,20200423,000564.SZ,供销大集,2.55,9.91,0.0,776.8814,5.0052,256017584.0,09:25:00,09:25:00,0,92.19085,U
6,20200423,300151.SZ,昌红科技,12.53,10.01,0.0,586.1382,4.3541,156596064.0,09:25:03,09:25:03,0,85.51484,U
7,20200423,002170.SZ,芭田股份,4.84,10.0,0.0,416.8767,4.5948,154164736.0,09:25:00,09:25:00,0,79.59068,U
8,20200423,603088.SH,宁波精达,10.18,10.05,0.0,139.7861,2.4947,39821464.0,09:25:04,09:25:04,0,69.89251,U
9,20200423,000019.SZ,深粮控股,10.66,10.01,0.0,129.8304,2.8304,125491840.0,09:25:00,09:25:00,0,69.54407,U
10,20200423,002825.SZ,纳尔股份,18.81,10.0,0.0,125.3512,2.4605,64402032.0,09:25:00,09:25:00,0,69.38729,U
11,20200423,601789.SH,宁波建工,6.12,10.07,0.0,94.7443,1.4088,84155056.0,09:25:03,09:25:03,0,68.31605,U
12,20200423,000061.SZ,农 产 品,8.34,10.03,0.0,32.6755,0.5027,71076480.0,09:25:00,09:25:00,0,66.14364,U
13,20200423,002135.SZ,东南网架,10.64,10.03,11.79,54.0078,2.6455,269799776.0,14:40:12,14:40:12,0,63.743053,U
14,20200423,300555.SZ,路通视信,10.26,9.97,8.57,65.2272,3.5735,47894196.0,09:33:15,09:33:15,0,63.131393,U
15,20200423,002306.SZ,ST云网,3.36,5.0,5.31,4.1158,0.0371,989184.0,14:47:27,14:47:27,0,60.10344,U
16,20200423,603023.SH,威帝股份,5.81,10.04,8.33,29.2194,1.018,26819942.0,09:41:46,09:41:46,0,59.64284,U
17,20200423,600315.SH,上海家化,30.58,10.0,5.58,0.5989,0.0452,9271489.0,10:46:14,14:49:13,1,59.482143,U
18,20200423,002980.SZ,华盛昌,37.97,9.99,11.5,4.7239,2.9022,36727888.0,13:25:24,13:25:24,0,59.117496,U
19,20200423,002204.SZ,大连重工,4.08,9.97,12.67,8.3078,0.5038,39695676.0,10:41:30,10:41:30,0,58.185966,U
20,20200423,300707.SZ,威唐工业,16.18,9.99,9.45,25.4003,1.8008,22490200.0,09:45:09,09:45:09,0,58.18007,U
21,20200423,600172.SH,黄河旋风,3.17,10.07,10.76,34.556,0.9668,37518408.0,10:00:01,10:00:01,0,57.74394,U
22,20200423,601882.SH,海天精工,8.05,9.97,11.2,35.3995,0.6347,26670456.0,14:46:43,14:46:43,0,57.371685,U
23,20200423,300463.SZ,迈克生物,39.6,10.0,3.06,2.2194,0.1537,22935726.0,09:32:15,14:29:27,69,57.16963,U
24,20200423,002082.SZ,万邦德,11.36,9.97,10.16,21.532,1.4137,31003700.0,13:38:36,13:38:36,0,57.06388,U
25,20200423,002481.SZ,双塔食品,15.97,9.99,8.06,0.6579,0.1031,18236064.0,09:40:21,14:45:51,66,57.010944,U
26,20200423,002932.SZ,明德生物,68.85,10.0,4.52,12.1571,3.8814,80224016.0,09:25:00,13:00:54,14,56.889774,U
27,20200423,000038.SZ,深大通,10.53,10.03,9.4,11.1558,1.1288,27586072.0,13:23:51,13:23:51,0,56.772022,U
28,20200423,600777.SH,新潮能源,1.91,9.77,5.17,15.1914,0.9798,75813432.0,09:33:31,09:53:46,12,56.398125,U
29,20200423,002663.SZ,普邦股份,2.68,9.84,11.07,22.5975,0.7837,26931986.0,13:13:48,13:13:48,0,56.228935,U
30,20200423,603797.SH,联泰环保,11.21,10.01,4.32,3.5555,0.1795,6432152.5,09:55:03,10:42:24,50,56.044525,U
31,20200423,600127.SH,金健米业,12.36,9.96,9.52,4.0815,1.4603,115839152.0,10:10:56,10:48:41,4,55.961163,U
32,20200423,002702.SZ,海欣食品,5.7,10.04,10.62,13.1687,2.1854,39717296.0,13:27:57,13:27:57,0,55.806137,U
33,20200423,002113.SZ,ST天润,1.54,4.76,5.44,11.924,0.2769,4011145.5,09:59:54,10:02:24,7,55.766243,U
34,20200423,600533.SH,栖霞建设,3.47,10.16,11.11,17.9837,0.809,29474874.0,13:54:18,13:54:18,0,55.72882,U
35,20200423,002492.SZ,恒基达鑫,6.73,9.97,9.97,5.9877,1.1769,31533416.0,09:39:57,10:19:06,1,55.68761,U
36,20200423,000760.SZ,*ST斯太,1.88,5.03,5.59,12.2086,0.3236,3981516.8,13:27:30,13:27:39,1,55.647038,U
37,20200423,300192.SZ,科斯伍德,18.69,10.01,10.95,13.0073,0.9825,31649646.0,14:09:54,14:09:54,0,55.39985,U
38,20200423,300189.SZ,神农科技,4.33,9.9,11.17,4.4658,0.5307,21972970.0,10:14:39,10:14:39,0,54.303112,U
39,20200423,002413.SZ,雷科防务,8.44,10.04,11.73,8.1679,0.7572,66294272.0,14:50:18,14:50:18,0,54.12465,U
40,20200423,300269.SZ,联建光电,4.08,9.97,11.32,209.376,5.6075,96365200.0,13:00:12,13:00:12,0,53.98,U
41,20200423,603718.SH,海利生物,18.59,10.0,7.93,18.8136,0.4928,58995552.0,09:41:50,09:50:14,1,53.976,U
42,20200423,002030.SZ,达安基因,28.6,10.0,6.65,2.5114,0.6496,141208528.0,09:33:42,14:45:21,3,53.63362,U
43,20200423,603106.SH,恒银金融,8.48,9.99,12.45,6.2894,1.0512,15105788.0,13:52:28,13:52:28,0,53.2315,U
44,20200423,600178.SH,东安动力,4.97,9.96,10.84,39.4424,1.9531,44852712.0,11:28:35,11:29:53,1,53.201893,U
45,20200423,002464.SZ,众应互联,9.13,10.0,12.29,4.1915,1.0493,49986040.0,13:05:15,13:05:15,0,53.18162,U
46,20200423,000505.SZ,京粮控股,10.32,10.02,11.94,0.9173,0.2383,9989760.0,13:00:03,14:45:39,20,53.163647,U
47,20200423,603663.SH,三祥新材,13.61,10.02,8.89,19.3522,0.6704,17272600.0,10:39:57,11:19:21,15,53.07874,U
48,20200423,300161.SZ,华中数控,23.43,10.0,8.83,15.8127,0.8938,35166088.0,09:53:00,10:36:54,22,52.79595,U
49,20200423,300443.SZ,金雷股份,15.36,10.03,9.74,7.1219,0.6974,17080258.0,09:38:27,13:20:57,5,51.00706,U
50,20200423,600583.SH,海油工程,5.47,10.06,9.26,1.3533,0.0232,5618904.0,10:28:53,13:09:15,12,50.876488,U
51,20200423,600855.SH,航天长峰,24.2,10.0,9.55,3.6768,0.892,73596920.0,10:00:48,11:28:51,7,50.86228,U
52,20200423,600248.SH,延长化建,4.35,10.13,9.37,0.5758,0.0289,825630.0,09:53:26,13:55:54,21,50.689022,U
53,20200423,002252.SZ,上海莱士,8.91,10.0,9.88,5.5991,0.156,69124488.0,09:49:12,10:39:36,27,50.687714,U
54,20200423,300368.SZ,汇金股份,11.29,10.04,15.3,6.036,1.3227,68552880.0,13:54:27,13:54:27,0,50.36973,U
55,20200423,300210.SZ,森远股份,3.84,10.03,10.89,10.7632,1.0354,15915264.0,10:21:33,11:27:21,2,50.238094,U
56,20200423,603893.SH,瑞芯微,59.9,10.01,9.92,1.1774,0.2669,6714790.0,10:29:48,14:53:10,6,50.21109,U
57,20200423,000731.SZ,四川美丰,5.23,10.11,10.74,8.344,0.981,30347598.0,11:23:39,14:47:18,38,50.14345,U
58,20200423,601606.SH,长城军工,10.76,10.02,10.22,3.1187,0.4274,13691078.0,10:35:14,13:04:30,2,50.11323,U
59,20200423,002676.SZ,顺威股份,4.1,9.92,10.46,0.4183,0.0564,1665953.0,13:31:39,14:41:15,40,49.584652,U
60,20200423,300485.SZ,赛升药业,14.37,10.03,11.1,5.2002,0.8656,30887554.0,09:43:00,11:04:30,7,49.463295,U
61,20200423,601975.SH,招商南油,2.79,9.84,11.02,3.3928,0.2282,22822116.0,10:29:28,13:43:12,8,49.330692,U
62,20200423,002505.SZ,大康农业,2.48,10.22,11.56,0.3128,0.0256,3479787.2,13:00:33,14:49:51,51,48.47256,U
63,20200423,600083.SH,博信股份,9.49,9.97,12.05,2.8557,0.5556,12021932.0,11:04:42,13:11:31,54,48.263355,U
64,20200423,603183.SH,建研院,14.45,9.97,12.56,3.4368,1.531,23001944.0,14:43:45,14:45:21,3,47.860233,U
65,20200423,002581.SZ,未名医药,23.98,10.0,12.66,4.2668,1.0463,100560392.0,09:52:45,13:10:48,6,47.819,U
66,20200423,002770.SZ,科迪乳业,3.41,10.0,13.55,1.0574,0.3452,7094184.5,13:37:24,14:41:00,31,46.572998,U
67,20200423,002165.SZ,红 宝 丽,6.49,10.0,13.56,0.8069,0.1524,5861119.0,10:27:18,14:54:39,48,46.52831,U
68,20200423,300343.SZ,联创股份,2.76,9.96,11.95,9.491,1.4785,32356222.0,13:36:30,14:55:39,45,9.073023,U
69,20200423,002930.SZ,宏川智慧,18.9,10.01,11.0,0.3435,0.1129,2944242.0,10:32:57,14:55:09,23,9.039995,U
70,20200423,000607.SZ,华媒控股,4.57,10.12,11.33,1.5621,0.0535,2164434.2,13:32:33,14:56:30,11,8.828889,U
71,20200423,600191.SH,华资实业,9.09,10.05,12.71,0.9442,0.1875,8266791.5,13:40:22,14:55:10,24,7.3938,U
72,20200423,002072.SZ,*ST凯瑞,5.57,5.09,6.6,0.0241,0.0012,11140.0,,,0,0.0,U
73,20200423,300325.SZ,德威新材,4.32,9.92,2.8,26.6719,2.2084,95061472.0,,,0,0.0,U
74,20200423,600898.SH,国美通讯,8.09,10.07,5.99,18.5081,0.8469,17301314.0,,,0,0.0,U
75,20200423,601126.SH,四方股份,7.91,10.01,5.15,36.0988,0.7705,48040520.0,,,0,0.0,U
76,20200423,002575.SZ,ST群兴,4.89,-5.05,0.0,30754.727,10.5097,302134752.0,09:25:00,09:25:00,0,100.0,D
77,20200423,600074.SH,退市保千,0.37,-9.76,0.0,28027.533,15.7777,59898200.0,09:25:03,09:25:03,0,100.0,D
78,20200423,600677.SH,*ST航通,3.7,-4.88,0.0,1721.9936,10.6779,179296912.0,09:25:04,09:25:04,0,100.0,D
79,20200423,603101.SH,汇嘉时代,7.17,-10.04,3.51,18.649,0.8149,19632608.0,09:25:04,09:49:29,7,63.39564,D
80,20200423,600243.SH,*ST海华,2.7,-4.93,4.58,6.2401,0.1665,1973108.8,09:51:52,13:47:48,54,61.052338,D
81,20200423,600696.SH,ST岩石,13.29,-5.0,5.08,31.2203,0.2218,9858083.0,14:12:55,14:35:19,11,58.053116,D
82,20200423,603823.SH,百合花,30.94,-10.01,9.08,62.3147,2.1236,46216008.0,09:42:29,09:42:50,1,57.257645,D
83,20200423,603660.SH,苏州科达,10.16,-10.01,4.34,6.381,0.3276,16449294.0,10:55:30,11:11:33,10,56.314487,D
84,20200423,000727.SZ,*ST东科,1.35,-4.93,4.23,1.2829,0.0599,2368068.8,09:33:33,14:48:51,70,55.901283,D
85,20200423,600462.SH,*ST九有,1.46,-5.19,5.19,2.1704,0.0442,344122.0,14:39:45,14:44:18,7,55.029243,D
86,20200423,600354.SH,*ST敦种,3.93,-5.07,6.76,15.9872,0.7023,14568054.0,14:51:15,14:52:39,6,54.87384,D
87,20200423,600275.SH,ST昌鱼,2.24,-5.08,5.51,0.5778,0.0103,117152.0,14:39:40,14:50:13,12,54.548294,D
88,20200423,002074.SZ,国轩高科,23.28,-10.01,6.46,6.2689,0.6397,150308960.0,11:11:42,13:54:06,69,54.198875,D
89,20200423,300419.SZ,浩丰科技,6.53,-9.93,7.86,2.8403,0.549,8727998.0,11:05:21,13:46:42,40,52.451477,D
