,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002115.SZ,20200206,10.9,11.75,10.9,11.43,10.95,0.48,4.3836,746723.55,844185.151
1,002120.SZ,20200206,32.13,34.56,31.4,33.78,32.13,1.65,5.1354,173732.41,580295.169
2,002117.SZ,20200206,10.45,11.46,10.32,11.4,10.42,0.98,9.405,286064.16,317857.495
3,002116.SZ,20200206,7.24,7.42,7.19,7.37,7.23,0.14,1.9364,27404.91,20042.787
4,002130.SZ,20200206,4.48,4.59,4.41,4.54,4.49,0.05,1.1136,220337.24,99306.497
5,002250.SZ,20200206,16.37,16.68,16.03,16.47,16.43,0.04,0.2435,104296.37,170865.304
6,002113.SZ,20200206,1.66,1.73,1.65,1.7,1.69,0.01,0.5917,373744.95,62872.779
7,601166.SH,20200206,17.65,17.75,17.45,17.66,17.53,0.13,0.7416,723494.73,1271588.675
8,002207.SZ,20200206,5.44,5.65,5.41,5.65,5.44,0.21,3.8603,16465.54,9073.527
9,002118.SZ,20200206,6.71,7.12,6.45,6.84,6.61,0.23,3.4796,1114104.1,768361.111
10,002211.SZ,20200206,5.29,5.37,5.18,5.32,5.27,0.05,0.9488,60388.0,31859.127
11,002216.SZ,20200206,15.05,16.27,14.81,16.2,15.29,0.91,5.9516,170904.54,268264.685
12,002112.SZ,20200206,5.79,5.93,5.76,5.87,5.81,0.06,1.0327,28565.64,16681.357
13,002463.SZ,20200206,20.57,21.32,20.07,20.85,20.56,0.29,1.4105,836575.71,1725647.75
14,002119.SZ,20200206,13.32,14.13,13.03,14.07,13.41,0.66,4.9217,386699.04,525459.546
15,002135.SZ,20200206,5.57,5.77,5.48,5.75,5.57,0.18,3.2316,91235.31,51023.661
16,601003.SH,20200206,4.82,4.89,4.8,4.87,4.83,0.04,0.8282,81921.37,39667.849
17,601318.SH,20200206,81.18,81.97,80.38,81.52,80.38,1.14,1.4183,672189.69,5451123.737
18,601005.SH,20200206,1.59,1.6,1.58,1.6,1.59,0.01,0.6289,246944.02,39254.511
19,002123.SZ,20200206,18.9,19.78,18.55,19.77,18.66,1.11,5.9486,352668.58,680734.416
20,601007.SH,20200206,7.66,7.77,7.59,7.73,7.65,0.08,1.0458,16485.9,12617.114
21,002125.SZ,20200206,7.23,7.98,7.23,7.89,7.58,0.31,4.0897,499365.4,381073.312
22,002121.SZ,20200206,3.44,3.46,3.36,3.44,3.43,0.01,0.2915,141173.38,48056.38
23,002122.SZ,20200206,1.68,1.69,1.63,1.68,1.68,0.0,0.0,80535.06,13366.905
24,601008.SH,20200206,3.24,3.29,3.21,3.29,3.24,0.05,1.5432,99087.18,32217.286
25,002126.SZ,20200206,9.39,10.26,9.21,10.08,9.33,0.75,8.0386,1069271.42,1053210.711
26,002124.SZ,20200206,8.89,9.34,8.72,9.25,8.64,0.61,7.0602,600145.29,544180.179
27,002129.SZ,20200206,14.44,15.23,14.27,15.15,14.56,0.59,4.0522,1271096.24,1897221.353
28,002127.SZ,20200206,9.65,9.97,9.39,9.83,9.67,0.16,1.6546,404833.86,391030.123
29,002131.SZ,20200206,2.86,2.95,2.76,2.9,2.84,0.06,2.1127,2513512.44,725712.55
30,002132.SZ,20200206,2.78,2.8,2.75,2.79,2.79,0.0,0.0,190083.51,52749.157
31,002134.SZ,20200206,8.11,8.31,7.99,8.29,8.13,0.16,1.968,105148.84,86080.603
32,002133.SZ,20200206,2.85,2.92,2.85,2.91,2.87,0.04,1.3937,56816.5,16414.224
33,000338.SZ,20200206,13.48,13.48,13.07,13.36,13.27,0.09,0.6782,737784.37,977699.417
34,002136.SZ,20200206,6.61,6.71,6.52,6.66,6.6,0.06,0.9091,28131.15,18675.387
35,002128.SZ,20200206,7.46,7.56,7.41,7.53,7.46,0.07,0.9383,101123.69,75753.359
36,601998.SH,20200206,5.56,5.6,5.51,5.58,5.51,0.07,1.2704,140888.07,78153.705
37,601328.SH,20200206,5.22,5.26,5.18,5.24,5.2,0.04,0.7692,959284.46,500139.56
38,601600.SH,20200206,3.05,3.09,3.0,3.06,3.03,0.03,0.9901,648657.06,197062.694
39,002139.SZ,20200206,5.34,5.52,5.26,5.48,5.23,0.25,4.7801,324404.4,175018.248
40,002248.SZ,20200206,6.97,7.12,6.93,7.07,6.96,0.11,1.5805,27472.25,19366.066
41,002137.SZ,20200206,7.6,8.26,7.5,8.06,7.59,0.47,6.1924,388333.45,307616.263
42,600583.SH,20200206,6.7,6.83,6.64,6.76,6.64,0.12,1.8072,171847.74,115825.733
43,600585.SH,20200206,47.52,48.34,46.81,47.96,47.18,0.78,1.6532,287557.49,1370720.053
44,600588.SH,20200206,33.01,35.84,32.6,35.84,32.58,3.26,10.0061,334111.02,1160395.026
45,600589.SH,20200206,4.6,4.82,4.56,4.76,4.62,0.14,3.0303,108608.91,51011.582
46,600596.SH,20200206,8.29,8.78,8.21,8.71,8.3,0.41,4.9398,230309.62,196237.778
47,600598.SH,20200206,9.75,10.04,9.61,9.96,9.63,0.33,3.4268,493815.87,488698.594
48,600599.SH,20200206,8.09,8.38,8.06,8.26,8.19,0.07,0.8547,56334.24,46435.619
49,600600.SH,20200206,44.82,45.2,44.2,45.08,44.81,0.27,0.6025,47977.51,215268.873
50,600601.SH,20200206,3.02,3.08,2.99,3.06,3.03,0.03,0.9901,166352.6,50631.609
51,600602.SH,20200206,8.4,8.95,8.22,8.84,8.16,0.68,8.3333,404969.79,350170.52
52,600603.SH,20200206,4.77,4.96,4.69,4.87,4.74,0.13,2.7426,120194.36,58125.527
53,600604.SH,20200206,7.0,7.15,6.82,7.05,6.91,0.14,2.026,305587.11,213445.361
54,600605.SH,20200206,10.08,10.23,9.99,10.13,10.12,0.01,0.0988,12889.76,13024.723
55,600606.SH,20200206,5.86,5.9,5.77,5.87,5.86,0.01,0.1706,415192.92,242024.336
56,600608.SH,20200206,4.2,4.26,4.2,4.24,4.24,0.0,0.0,31835.01,13464.671
57,600609.SH,20200206,3.66,3.66,3.53,3.6,3.64,-0.04,-1.0989,57357.6,20606.349
58,600611.SH,20200206,3.49,3.51,3.42,3.49,3.47,0.02,0.5764,126647.74,43881.949
59,600612.SH,20200206,45.18,45.55,44.53,45.3,45.76,-0.46,-1.0052,25894.91,116574.046
60,600613.SH,20200206,9.25,10.18,9.08,9.53,9.47,0.06,0.6336,445150.9,429555.351
61,600614.SH,20200206,1.57,1.6,1.5,1.5,1.58,-0.08,-5.0633,309121.02,46794.536
62,600615.SH,20200206,8.9,9.2,8.9,9.14,8.9,0.24,2.6966,31012.01,28217.216
63,600616.SH,20200206,4.25,4.35,4.24,4.32,4.29,0.03,0.6993,38523.81,16578.365
64,600617.SH,20200206,3.99,4.03,3.94,4.01,3.99,0.02,0.5013,39618.06,15786.608
65,600618.SH,20200206,9.5,10.67,9.35,10.67,9.7,0.97,10.0,454632.48,466142.91
66,600619.SH,20200206,7.12,7.17,6.97,7.12,7.04,0.08,1.1364,22801.97,16137.672
67,600620.SH,20200206,5.53,5.61,5.43,5.57,5.49,0.08,1.4572,32263.63,17899.724
68,600621.SH,20200206,12.1,12.51,11.93,12.44,12.11,0.33,2.725,296584.91,363723.063
69,600622.SH,20200206,3.19,3.22,3.13,3.21,3.18,0.03,0.9434,251232.78,79743.715
70,600623.SH,20200206,5.87,5.99,5.81,5.98,5.79,0.19,3.2815,141250.31,83351.941
71,600624.SH,20200206,10.6,11.07,10.31,10.46,10.83,-0.37,-3.4164,993459.3,1067955.793
72,600626.SH,20200206,6.02,6.69,5.93,6.53,6.11,0.42,6.874,491290.09,310362.902
73,600628.SH,20200206,7.73,7.83,7.7,7.75,7.79,-0.04,-0.5135,15286.69,11872.426
74,600629.SH,20200206,7.49,7.59,7.41,7.5,7.47,0.03,0.4016,19362.18,14499.681
75,600630.SH,20200206,10.12,11.0,9.93,10.4,10.35,0.05,0.4831,706268.92,751085.921
76,600633.SH,20200206,8.78,9.66,8.69,9.66,8.78,0.88,10.0228,415340.51,390330.364
77,600634.SH,20200206,1.33,1.37,1.32,1.35,1.36,-0.01,-0.7353,69390.0,9303.784
78,600635.SH,20200206,4.18,4.25,4.13,4.23,4.18,0.05,1.1962,340791.07,142916.617
79,600636.SH,20200206,13.31,13.31,13.31,13.31,12.1,1.21,10.0,31295.17,41653.871
80,600637.SH,20200206,10.74,11.76,10.51,11.6,10.69,0.91,8.5126,782601.29,880944.409
81,600638.SH,20200206,5.21,5.25,5.14,5.24,5.2,0.04,0.7692,41402.04,21531.362
82,600639.SH,20200206,12.39,12.6,12.23,12.56,12.44,0.12,0.9646,20393.47,25460.496
83,600640.SH,20200206,20.01,21.77,19.54,21.77,19.79,1.98,10.0051,222466.54,468273.907
84,600641.SH,20200206,18.62,19.38,18.26,19.37,18.75,0.62,3.3067,226281.59,425826.141
85,600642.SH,20200206,5.38,5.49,5.26,5.46,5.14,0.32,6.2257,218122.42,117569.243
86,600643.SH,20200206,8.27,8.48,8.18,8.4,8.25,0.15,1.8182,175877.14,146619.733
87,600644.SH,20200206,4.83,4.91,4.74,4.87,4.83,0.04,0.8282,30980.79,14906.161
88,600746.SH,20200206,9.4,9.7,9.02,9.7,8.82,0.88,9.9773,279121.98,263666.722
89,600748.SH,20200206,4.68,4.76,4.62,4.71,4.67,0.04,0.8565,133688.12,62677.445
90,600749.SH,20200206,7.96,8.29,7.85,8.21,7.95,0.26,3.2704,20274.07,16395.729
91,600750.SH,20200206,13.8,14.38,13.57,13.9,13.83,0.07,0.5061,302499.94,424461.836
92,600751.SH,20200206,2.59,2.63,2.52,2.61,2.56,0.05,1.9531,378154.94,97613.403
93,600753.SH,20200206,13.48,13.95,13.24,13.62,13.63,-0.01,-0.0734,28736.0,39049.968
94,600754.SH,20200206,24.18,24.6,23.12,24.35,24.05,0.3,1.2474,106574.62,254807.548
95,600755.SH,20200206,6.35,6.45,6.29,6.42,6.36,0.06,0.9434,184007.07,117683.746
96,600756.SH,20200206,19.08,19.87,18.81,19.55,18.9,0.65,3.4392,165388.6,322014.052
97,600757.SH,20200206,5.61,6.16,5.55,6.16,5.6,0.56,10.0,306672.6,182813.648
98,600758.SH,20200206,3.42,3.42,3.36,3.42,3.39,0.03,0.885,119305.36,40494.264
99,600759.SH,20200206,2.33,2.35,2.3,2.33,2.29,0.04,1.7467,297974.92,69072.247
100,600760.SH,20200206,26.85,27.42,26.51,27.26,26.74,0.52,1.9447,114565.14,310263.651
101,600761.SH,20200206,9.31,9.42,9.19,9.3,9.26,0.04,0.432,45080.72,41874.842
102,600763.SH,20200206,96.39,100.72,95.52,99.46,96.18,3.28,3.4103,62407.96,614818.289
103,600764.SH,20200206,25.98,26.65,25.9,26.47,25.98,0.49,1.8861,23262.74,61173.81
104,600765.SH,20200206,8.75,9.01,8.6,8.94,8.7,0.24,2.7586,97052.04,85893.095
105,600766.SH,20200206,7.15,7.34,7.08,7.27,7.24,0.03,0.4144,146217.2,105739.157
106,600767.SH,20200206,3.88,4.07,3.8,4.04,3.88,0.16,4.1237,33233.41,12952.85
107,600768.SH,20200206,10.24,10.54,10.21,10.46,10.34,0.12,1.1605,52532.18,54453.456
108,600769.SH,20200206,4.59,4.65,4.5,4.62,4.58,0.04,0.8734,53106.01,24257.058
109,600770.SH,20200206,4.6,4.74,4.56,4.7,4.59,0.11,2.3965,148838.7,69390.351
110,600771.SH,20200206,15.45,15.64,14.88,15.36,15.26,0.1,0.6553,127917.3,196318.773
111,600773.SH,20200206,5.0,5.15,4.98,5.1,5.08,0.02,0.3937,93830.67,47412.488
112,600774.SH,20200206,9.59,9.85,9.41,9.76,9.73,0.03,0.3083,11167.7,10692.705
113,600775.SH,20200206,8.0,8.15,7.89,8.12,8.05,0.07,0.8696,162395.64,130618.826
114,600776.SH,20200206,17.0,17.85,16.7,17.67,17.7,-0.03,-0.1695,274043.9,478884.578
115,600777.SH,20200206,1.89,1.93,1.88,1.9,1.87,0.03,1.6043,731105.99,138751.416
116,600778.SH,20200206,4.57,4.62,4.48,4.59,4.56,0.03,0.6579,38888.09,17727.392
117,600779.SH,20200206,45.1,45.6,44.51,45.5,44.97,0.53,1.1786,54517.42,245893.026
118,600780.SH,20200206,3.12,3.17,3.11,3.16,3.12,0.04,1.2821,37329.11,11720.944
119,600781.SH,20200206,5.8,5.92,5.7,5.81,5.7,0.11,1.9298,236433.61,138128.813
120,600782.SH,20200206,4.36,4.39,4.3,4.36,4.36,0.0,0.0,373169.64,162150.219
121,600783.SH,20200206,12.45,12.94,12.38,12.81,12.45,0.36,2.8916,108364.4,137858.803
122,600784.SH,20200206,4.28,4.36,4.23,4.32,4.29,0.03,0.6993,40487.02,17377.229
123,600785.SH,20200206,12.92,13.67,12.7,13.65,12.89,0.76,5.896,11487.86,15162.19
124,600787.SH,20200206,4.44,4.87,4.4,4.87,4.43,0.44,9.9323,373572.86,178171.31
125,600789.SH,20200206,15.16,16.68,14.75,16.68,15.16,1.52,10.0264,1359348.39,2200675.193
126,600790.SH,20200206,3.06,3.11,3.03,3.09,3.07,0.02,0.6515,119298.58,36612.859
127,600791.SH,20200206,3.18,3.25,3.14,3.22,3.15,0.07,2.2222,37811.62,12091.309
128,600792.SH,20200206,3.03,3.08,3.0,3.07,3.03,0.04,1.3201,88669.11,27017.975
129,600793.SH,20200206,12.69,12.95,12.36,12.82,12.6,0.22,1.746,10414.44,13183.596
130,600794.SH,20200206,3.24,3.34,3.16,3.33,3.22,0.11,3.4161,334135.05,109570.613
131,600795.SH,20200206,2.09,2.1,2.06,2.1,2.09,0.01,0.4785,569987.14,118839.213
132,600796.SH,20200206,5.01,5.35,4.96,5.22,5.05,0.17,3.3663,61968.79,32159.542
133,600797.SH,20200206,8.33,8.74,8.31,8.63,8.34,0.29,3.4772,413908.82,354967.198
134,000096.SZ,20200206,10.52,10.58,10.31,10.39,10.52,-0.13,-1.2357,12661.02,13147.151
135,000099.SZ,20200206,6.35,6.47,6.25,6.46,6.3,0.16,2.5397,48975.99,31269.042
136,000150.SZ,20200206,4.05,4.32,4.02,4.22,4.05,0.17,4.1975,235089.58,99073.802
137,000151.SZ,20200206,8.13,8.29,8.07,8.2,8.13,0.07,0.861,46351.21,37892.855
138,000153.SZ,20200206,7.4,8.32,7.32,8.32,7.56,0.76,10.0529,356310.36,289048.618
139,000155.SZ,20200206,4.47,4.68,4.45,4.64,4.54,0.1,2.2026,221616.78,102089.079
140,000156.SZ,20200206,11.45,11.88,11.02,11.88,10.8,1.08,10.0,510569.42,590264.394
