,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002038.SZ,20200310,13.1,13.38,12.86,13.21,13.38,-0.17,-1.2706,133264.54,174692.002
1,002061.SZ,20200310,5.65,5.81,5.46,5.81,5.65,0.16,2.8319,268693.06,151254.253
2,002063.SZ,20200310,12.66,13.68,12.58,13.68,12.7,0.98,7.7165,553712.33,722318.131
3,002066.SZ,20200310,8.77,8.99,8.41,8.9,8.84,0.06,0.6787,102294.16,88929.726
4,002075.SZ,20200310,9.0,9.99,8.17,9.62,9.08,0.54,5.9471,1884858.36,1667928.496
5,002098.SZ,20200310,6.68,7.06,6.2,6.9,6.75,0.15,2.2222,149062.22,98788.03
6,002105.SZ,20200310,5.84,6.11,5.84,6.09,6.05,0.04,0.6612,91726.02,54974.271
7,002109.SZ,20200310,3.12,3.45,3.1,3.33,3.21,0.12,3.7383,141846.19,46559.546
8,002118.SZ,20200310,5.96,6.03,5.67,5.95,6.05,-0.1,-1.6529,331070.68,194114.26
9,002126.SZ,20200310,9.91,10.54,9.61,10.45,10.22,0.23,2.2505,357570.98,361017.023
10,002130.SZ,20200310,5.1,5.34,5.0,5.31,5.22,0.09,1.7241,324323.82,167526.24
11,002131.SZ,20200310,4.3,4.47,3.98,4.44,4.33,0.11,2.5404,5244354.43,2225225.459
12,002144.SZ,20200310,9.83,10.01,9.48,9.91,10.03,-0.12,-1.1964,44363.65,43241.317
13,002152.SZ,20200310,9.2,9.68,9.19,9.67,9.32,0.35,3.7554,473064.29,447748.322
14,002161.SZ,20200310,11.0,12.08,11.0,11.96,11.33,0.63,5.5605,423073.53,489657.007
15,002164.SZ,20200310,3.76,3.91,3.73,3.89,3.8,0.09,2.3684,167950.15,64316.136
16,002585.SZ,20200310,4.98,5.29,4.93,5.26,5.07,0.19,3.7475,242809.56,124293.437
17,002587.SZ,20200310,7.26,7.72,7.22,7.71,7.35,0.36,4.898,151231.22,113241.34
18,002606.SZ,20200310,7.99,8.66,7.23,8.66,7.87,0.79,10.0381,841821.68,684697.869
19,002609.SZ,20200310,11.67,12.31,11.49,12.24,11.97,0.27,2.2556,71458.81,85509.911
20,002618.SZ,20200310,11.3,11.88,11.3,11.86,11.38,0.48,4.2179,119985.85,139142.622
21,002619.SZ,20200310,2.72,2.79,2.64,2.79,2.75,0.04,1.4545,376085.4,102645.302
22,002631.SZ,20200310,7.95,8.3,7.83,8.3,8.11,0.19,2.3428,91749.46,74199.814
23,002638.SZ,20200310,3.0,3.1,2.96,3.09,3.06,0.03,0.9804,238372.05,72401.004
24,002639.SZ,20200310,9.18,9.68,8.86,9.63,9.38,0.25,2.6652,550649.94,510466.797
25,002658.SZ,20200310,6.9,7.33,6.89,7.29,7.08,0.21,2.9661,66281.79,47287.52
26,002663.SZ,20200310,2.53,2.87,2.53,2.79,2.64,0.15,5.6818,722616.43,195638.776
27,002670.SZ,20200310,11.16,11.5,10.96,11.49,11.1,0.39,3.5135,277086.3,312697.469
28,002679.SZ,20200310,15.27,15.68,14.87,15.5,15.53,-0.03,-0.1932,19890.5,30412.375
29,002690.SZ,20200310,38.13,39.38,37.19,38.66,38.88,-0.22,-0.5658,64906.16,249262.754
30,002694.SZ,20200310,3.35,3.6,3.27,3.53,3.43,0.1,2.9155,339205.38,116582.869
31,002696.SZ,20200310,5.69,5.89,5.55,5.89,5.79,0.1,1.7271,72415.69,41414.819
32,002699.SZ,20200310,5.79,5.99,5.67,5.99,5.88,0.11,1.8707,132804.21,77309.131
33,002702.SZ,20200310,4.33,4.52,4.25,4.47,4.42,0.05,1.1312,174155.8,76499.571
34,002709.SZ,20200310,24.19,25.1,24.03,25.1,24.12,0.98,4.063,98469.41,242296.52
