date,code,NEXT_RET,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,circ_mv,INDUSTRY_CODE,market_cap,SCORE
2023-07-07,300461.SZ,,-0.010716996538079835,0.01130365044147896,-0.011189552093362955,-0.009285089846051192,-0.00894774670331118,0.014069811087122823,0.0255470489666544,0.024607260681270025,-0.010654940548897287,0.0029529500714272593,-0.003542823883602102,-0.0005150153292827137,-0.003972411765236311,-0.008230716315885223,640200,350730.2904,0.0
2023-07-07,603836.SH,,-0.0005751424431790507,-0.011464619946378997,-0.007084268021497,-0.0059904014627727925,-0.006572613170305614,0.0006713126265506343,-0.006723093831796511,-0.00562031257909244,0.0355890165282439,-0.015520382857887012,-0.008693605014548179,-0.012525342970988472,-0.0020170834121851448,-0.0145374241572195,420800,315036.0888,0.0
2023-07-07,300316.SZ,,-0.008119170403715245,-0.01494600727076124,0.010040788831963443,-0.0066039273823435204,-0.006346229972843536,0.032851741423631065,0.03457163555311586,-0.013701161194144199,-0.006027053745882831,-0.005581287335149801,-0.0071958290729739844,0.013960648896459664,-0.016356922521375408,-0.014155781044364912,630300,8781485.0377,0.0
2023-07-07,600808.SH,,0.0025877720468227635,-0.0015405335683180955,-0.0019943484788928103,0.004794917345349983,-0.003962901862865,-0.0016553694071279102,0.001362553463258627,0.0014202749351919905,0.0019381781549586432,0.027995876847370035,-0.0028672761568735035,-0.006126122387548642,0.008779632840475126,0.01719017827978858,230400,2020144.6684,0.0
2023-07-07,605288.SH,,-0.04824625468570083,0.01616554823003956,-0.0038173142027258925,0.011470249265278249,-0.005382432750255403,-0.02059724183745804,-0.01033906380178111,-0.007739699725404262,0.005648200858725281,-0.00979359255620952,-0.002587920542942512,-0.012308920977300025,-0.0015736354503980642,0.004978939053082129,640700,306418.2509,0.0
2023-07-07,002051.SZ,,-0.0090184073099961,0.03799577242533505,-0.017224750590889487,0.0031100300895581284,-0.0002540547215641746,-0.01932019734278937,-0.0010117379204524642,-0.0008506934979194548,-0.0023006497390340194,-0.006272433202165136,0.00955703873544996,0.010769108784527444,-0.018386354660829204,0.029511233505425748,620400,1472516.635,0.0
2023-07-07,301369.SZ,,0.03152974540662289,0.006036497454580425,-0.017934854347978736,-0.00885296333504651,-0.007703042886917157,-0.015258550392816667,0.026063075602903756,0.013270988554157636,-0.013001635124421337,0.048761858363282604,-0.008620921458909732,0.01389589198905447,-0.01628766970952616,-0.024574143349208797,270100,544900.4982,0.0
2023-07-07,600877.SH,,-0.011496471049222029,-0.010807192034684046,0.011695073534450692,0.0015506216166241808,0.004208938316504082,0.025500490024706415,0.005044586275726462,0.026696009802828644,-0.0033790335946443525,-9.152180952352586e-05,0.02810919186003168,-0.014726712861653314,0.009113359997380678,0.01703501223529904,270100,1754935.6704,0.0
2023-07-07,300841.SZ,,0.004420485936846544,-0.003950017680539609,0.036667973928005825,-0.008738550893105419,-0.010010996734226169,-0.0037014043802207673,-0.004803703851194036,-0.002594581887910004,0.014168561570303594,-0.013152535879724809,-0.018975328232991764,-0.007757871336082662,-0.00941556813395074,-0.00021377468285947813,370300,821233.0885,0.0
2023-07-07,002801.SZ,,-0.01738451064964545,-0.012516703905922267,-0.0037515739301269752,-0.011565462659264888,-0.016523679195700254,0.00720581543217611,0.0014565699174989616,0.005048239037637602,0.014003613129096475,0.007011488843596346,-0.0017837347918067568,-0.0055055768126641685,-0.00413697921772471,-0.019016146513560876,630100,605309.952,0.0
2023-07-07,300839.SZ,,-0.010829325121456988,0.021750040318527765,-0.00846928635434787,-0.01826436121584337,-0.015029679552851507,0.007445469365972224,-0.007672741898534099,0.0018105222484721484,-0.004498969493933846,-0.03453280481444385,0.0015371906439760937,-0.0014511078461659705,-0.008622114734321614,0.008997886964010654,750300,293325.1529,0.0
2023-07-07,002731.SZ,,0.00041817965216667084,-0.0022608758986689013,-0.02155747069582358,0.014117194516708358,0.0035401885334985,-0.001945753793511416,-0.0027530631076754884,-0.011499131026077006,-0.011050675916101477,-0.034892768286656994,-0.01368848729293398,0.0035617988330462823,-0.00011823653372028425,-0.00014239851826968134,350300,340687.48,0.0
2023-07-07,300883.SZ,,0.003200668509466809,-0.01269430490032826,0.004878509916478634,0.0020065128331467363,0.01812777439243032,-0.016421116979208315,0.0011096285164334005,-0.0008211416965787705,-0.007570247652110434,-0.018895007510578637,-0.00040844188949717004,-0.008046817373882863,-0.0003033062673191148,0.0036425179497994774,360200,217634.0,0.0
2023-07-07,002102.SZ,,-0.0018314904759463065,-0.013049133426379997,-0.0007863743591894177,-0.007750965083813868,-0.003744726471458049,0.0014497595495785907,-0.0020570498072628052,-0.009842702609493612,-0.019330857135510696,-0.003781267300959824,0.021934941352133558,0.031032003943873836,0.014426691748092066,-0.007432015456513782,360300,834926.1039,0.0
2023-07-07,603131.SH,,-0.020799770646337142,0.0021048919399099847,0.00640507463845123,-0.004944869308073352,-0.005055383709938512,-0.0033185792653340133,-0.011025742735788347,0.004256660089937251,-0.01360246940080226,-0.0005971027005879424,-0.005214839060102891,0.0014610050585804266,-0.006121499010206616,0.0001224375781012948,640100,393347.5007,0.0
2023-07-07,000975.SZ,,0.00024975307634722815,-0.011371222167621332,-0.017734993302395866,-0.0003463534743803898,0.0011821176525549455,0.009892862359611372,0.007454868561669206,0.009020938285491787,0.016937894385658608,0.0019484680671824103,0.0033231198376780153,0.010819296075251651,0.007969844832058523,0.009869705802984886,240300,3345950.3293,0.0
2023-07-07,002037.SZ,,-0.0022422020174497313,0.02965419160974947,-0.022110024808615323,-0.005571951336407171,-0.00583254943542733,-0.00984372557068319,-0.008119518628671529,-0.012427882107590665,-0.004291772140544037,-0.018957075769643738,-0.007443137012902457,0.007695628991345429,-9.252802519486454e-05,-0.002097021892211232,220300,454366.6685,0.0
2023-07-07,600289.SH,,-0.0248056725619539,-0.016738384357361188,-0.009007328611678743,-0.007927795306552035,0.00046589969609498746,-0.018691494319995915,0.014421729230153568,0.00737466666486299,-0.00464193533520646,-0.002270228596623716,0.017293062596150176,0.005111236266758318,0.0029580998650354877,0.01256292506085144,730100,152083.5486,0.0
2023-07-07,300395.SZ,,-0.011911328027837606,-0.0246372933267454,-0.010140314238865415,0.002543964773864406,-0.0019140479867848592,0.020810875297773403,0.022948666258921935,0.026904017924971064,-0.0014221605858771014,-0.007335397784562712,-0.01423050095233428,-0.025528138334845553,0.003889095965297112,0.02411315366713419,240200,2330837.3745,0.0
2023-07-07,601607.SH,,0.0017116337165625046,0.0030130188053692003,-0.009370033834915017,-0.0010433965456253603,0.0007761871531354035,-0.011858720575287248,0.0007528296311899264,0.001562583170551077,0.004271747771233179,-0.007622901409746702,0.00502825622523672,0.03276205652784171,-0.014598835912103605,-0.01565256796986137,370400,7973016.5642,0.0
2023-07-07,002458.SZ,,0.01756500348461454,-0.0008818279300193584,0.013641846026832426,-0.016253506046404593,0.01328429721537163,0.004708942174882436,0.042946573064495966,-0.026158894385555343,-0.007646352240933387,0.003050295912395013,0.010551377841841618,-0.018034554349318378,0.0182142904453979,0.003626588912259415,110700,1252059.4848,0.0
2023-07-07,601116.SH,,0.038938054057896035,0.014389885413297126,0.021502936792814252,0.0037741013975977882,-0.002243512866204549,0.0012080252206507873,-0.010100593949067822,-0.004920837642206031,0.009273356511930005,-0.009165149823970393,-0.010875932895146646,0.006781232312290552,-0.01732511756323228,0.00630733650362488,450300,697194.6032,0.0
2023-07-07,605016.SH,,-0.0033453041935995057,-0.0038231078784129596,-0.022818366555727995,-0.0024149076678424046,-0.00230381019456654,0.004668494265498422,0.011718658579398864,0.021158495892772515,-0.003292471508374606,-0.009105235636558387,-0.011857417045371372,-0.005877278605951812,-0.007159872384978796,-0.0122977103398926,110500,582052.576,0.0
2023-07-07,600148.SH,,-0.014859483454076894,0.03550021237653093,-0.019210844074585627,-0.007448628011139627,-0.005772245099789671,0.020046879862823535,-0.012189047038374664,0.01183585620804319,0.002388895097162651,-0.003004162543075792,-0.0006432793302347741,-0.0008744926398730528,0.0012748483754414673,0.005174028698452427,280200,231520.9122,0.0
2023-07-07,002352.SZ,,0.0007739350057151787,-0.0008062933546742306,-0.012837539497708945,0.005227637256352835,0.003149043248344504,-0.006260381898240618,-0.00808681704003869,-0.0012577714780693022,-0.022672682215083666,-0.03204125544294539,-0.0266358155156878,0.018672528378657988,0.006325585620946303,-0.046276313146766536,420800,22072467.4999,0.0
2023-07-07,300577.SZ,,-0.007730319983014779,-0.009287424818346162,-0.013423578234444662,0.009550561512603889,0.04215437613485089,-0.005251499832447092,-0.008216390592464954,-0.012230950075904226,-0.0011341659470471394,-0.022353543586639348,-0.011738452556853839,-0.010554508504367002,-0.007326691409331371,-0.008392805610622635,350100,392777.9119,0.0
2023-07-07,000912.SZ,,-0.0038527327945436112,-0.008953561981388736,0.015479190805325794,-0.005329189918873512,-0.009500105757904788,-0.01055491357301459,-0.0010037634363937835,-0.010133234558224352,-0.020374943113695736,-0.006046987811142676,0.014675639801651907,0.03899859811335159,-0.005511978511464984,-0.006145951032308545,220300,727552.0,0.0
2023-07-07,600094.SH,,-0.003109101592946314,-0.00555964533437586,0.018414534789095056,0.009232551959523532,-0.014472477336913968,-0.015673399067916472,0.002180487554432383,-0.007485662835697828,-0.023158716257275648,0.00013101683344615665,0.016102052949678584,0.02136592691734179,0.004153097891190739,-0.01092803891582725,220400,774776.7428,0.0
2023-07-07,002778.SZ,,-0.004508444639408713,-0.010697095459953388,-0.003504925965504361,-0.008260763341061439,-0.0035314944846922907,0.01070690499687254,0.0021694022711006844,0.0036852282150058547,6.70726000925536e-05,0.002438898980023894,0.0025146716753176542,-0.004200844724574263,-0.008495586624900261,0.01595632285408611,750300,183013.0911,0.0
2023-07-07,300894.SZ,,-0.004876816452390123,-0.018655989615916375,-0.006616286546908551,-0.0006448132047689544,0.002040804318230079,0.0431857976089062,-0.002583154987419496,0.0040481187153097575,0.01632454627015099,0.02324369666569449,-0.0024655928838716273,-0.01575957485013158,-0.0018251768586565137,-0.02442111112159784,330100,989222.357,0.0
2023-07-07,000011.SZ,,-0.016780551007549455,-0.005508736199172296,0.03222028291771395,-0.006902664216970122,0.0033789633551351205,-0.001460996775179241,-0.014945641633128578,0.004885222258835701,0.018841994557093216,0.04074620987193259,-0.01315749320022186,-0.016147751585013925,-0.01813164314374856,-0.005702636496329055,430100,569160.0329,0.0
2023-07-07,600941.SH,,-0.018948215869921944,0.005833541855093315,-0.0035513302512008666,-0.004657270998845498,-0.009014519625660833,-0.023788986660455088,-0.0020500193278510602,-0.002860310624274687,0.00335067676504171,0.03739132647420799,0.012125216634389828,-0.07933893254967632,0.0029110646892612866,-0.0773595847642207,730100,199188227.342,0.0
2023-07-07,002918.SZ,,0.002550862433929544,0.010054989365153373,0.013585403983682081,-0.003373762796065346,-0.004339056890574039,-0.005313062505597872,-0.0064930653656882515,-0.010032785496487036,0.01613925837368872,-0.020474459792433224,-0.0023765824971608185,-0.010748182829722775,-0.003114281445729009,-0.012782654680921586,360300,614465.3329,0.0
2023-07-07,002592.SZ,,-0.0018004669001339423,-0.011361272723450958,-0.003731567792827696,0.028489660372215727,-0.00281336558851516,-0.012151951390336401,-0.012153829791999648,0.004260807429352008,-0.010364979762164262,0.004769492798975536,0.004794478253574977,-7.64459893552799e-05,0.0009528994402558477,0.012982679935012285,280200,133165.6438,0.0
2023-07-07,002396.SZ,,0.019147805074893977,0.0015923333294216738,0.022593553552128668,-0.0147002173194647,-0.012311976161337534,-0.017471773700424485,-0.010443229611584837,-0.012994007854484279,-0.0028671286725124655,-0.010412130127428454,-0.01239111788140818,-0.008997709735445437,0.006427640053146874,0.02775950361526975,730200,1306224.0806,0.0
2023-07-07,300304.SZ,,0.0035538923482875,0.026300493490469982,-0.0007103836845213845,-0.0035960892735967536,-0.017227256228333748,-0.009926015445532815,0.010396275578565761,-0.0019200052390441356,0.002985570599116435,-0.014115021727572008,0.004555677658828821,0.014247131585208933,0.009962740506948337,-0.002355617104413889,280200,491948.0589,0.0
2023-07-07,300935.SZ,,-0.000769310948791015,-0.018053201053741315,0.0008430817659273015,-0.0014348564013102704,-0.00408054772412091,-0.022090737190964202,0.021860834588539595,0.01655625288734439,0.036207964403197825,-0.009758734707746332,0.000837461625264608,0.0031835466155963714,-0.007300021789107708,-0.0017136145773289089,710400,228998.6504,0.0
2023-07-07,301107.SZ,,0.016057295655952975,0.013022633749253665,0.02813752838651575,-0.008202045852068997,-0.004080811477939504,-0.008591243816221152,-0.013716868498666426,0.010215508386662122,-0.018568162824181486,0.017624206177901267,-0.004682278704150103,0.0003801204651785575,-0.008475209014404008,-0.002693978042481433,640100,251541.8,0.0
2023-07-07,300877.SZ,,0.013866595093084744,-0.009005367432046687,-0.01931738390761942,-3.042959825998286e-05,-0.007323595954054838,-0.012672051490929809,-0.0006009011501345195,-0.0024903800476351805,-0.0017000386797153633,-0.0022334786506754806,-0.009659664351811422,-0.004967963832662858,-0.009008395315457616,0.0021970159593459127,350100,213240.0,0.0
2023-07-07,600822.SH,,0.011511558915956064,0.029073767386448287,-0.019663528542144173,0.045997825972044375,-0.03920225524133464,0.027167358294023995,-0.024686301062299333,-0.011290521970095876,-0.00739239960658587,0.006200711517809592,-0.00829807272162054,-0.005571229653675992,-0.012864274732896324,-0.006884899948791665,280300,671547.3256,0.0
2023-07-07,000637.SZ,,0.0015261607716135612,-0.011268306357775267,0.013535033319277679,-0.008737494626173811,-0.002896607685583315,0.0019520383539902762,-0.004782631037368702,-0.0034381924445610304,-0.021595409928714025,0.007755303657052326,0.018679108962999392,-0.009196579620558955,-0.0017772439185911424,0.012324078115558135,750300,176757.621,0.0
2023-07-07,603277.SH,,-0.056971126950456474,0.06806568836147285,0.03932233451352117,-0.006363446235693039,-0.003579019592780428,0.014412140587940709,-0.008565612620737493,0.0044117882157857025,0.024274609971128337,0.04280681342933562,-0.0036069750356273436,-0.01695691643455354,-0.005006769467291671,0.016533795341372396,640100,1074755.64,0.0
2023-07-07,001965.SZ,,-0.002149255708002919,-0.0006190280474042786,0.014380109415570469,-0.0030636016199768203,-0.008374368137258623,-0.00891989184094134,0.016516392730170488,0.011563793077710199,0.018726950512212705,-0.012818303942069245,-0.014690831096827095,-0.0019278936684392458,0.021549596919658458,-0.0001875011784477094,420900,5844998.983,0.0
2023-07-07,600120.SH,,0.0022940000672352122,-0.008447542895671652,-0.00028498059910993,-0.007693922292747268,-0.007575610319389349,-0.01020518013796356,-0.0017606601126656377,0.0023043554210791036,0.005958099859389113,-0.0014759501437747245,0.0099738772751506,0.011347745851605771,0.014633193833963894,0.01743538903649661,450200,1318337.2559,0.0
2023-07-07,603098.SH,,-0.0035436873803704975,-0.022526726959630903,-0.0005353882535956528,0.030086428551110517,0.03206915040504865,0.003183225489126493,-0.001090044369989751,-0.008535228703705091,-0.0067676095661952295,-0.009092160087338527,-0.011549127211871126,-0.0023003248341486498,-0.019489565713447763,0.016901968482264253,620400,1085681.9557,0.0
2023-07-07,600603.SH,,-0.008049546499389626,0.0034226961257905575,0.015220341487642603,-0.009388176451389004,-0.0063604385876646526,-0.004803218511008715,0.0009063903383209685,-0.013103374699243702,-0.02519000607040127,0.0009543228427006796,-0.005276735649079123,0.005025684175019961,-0.014036249033876895,0.0021954019375665344,430100,883535.0084,0.0
2023-07-07,000925.SZ,,9.854230492875417e-05,-0.009635929420942988,-0.005175633075951741,-0.004372643386036224,0.03179311624724768,-0.01939656931037334,-0.011099048712404514,-0.021427050577845122,0.005865515780405267,-0.0004098145763766259,-0.005070860383729127,0.000781435064500395,0.022890758210696548,-0.008044716318943677,270100,457844.7578,0.0
2023-07-07,605222.SH,,-0.0013633416346491892,-0.0074936533590881016,-0.0027485346331358428,-0.011503201762930645,-0.007237130835724704,-0.007222363093621041,-0.013761689316499131,-0.009839008038663933,0.004446039866923424,-0.010347049223911456,0.002100143996065728,-0.016544180333337904,-0.016415931256115245,-0.027059491518742783,630800,847980.4387,0.0
2023-07-07,000505.SZ,,-0.02201036402235987,0.051383494604055835,0.029916890845017436,-0.00048010175149153526,0.0025827098559662743,-0.010195407689119557,-0.011259153517275427,-0.006548676079640487,-0.011783595042442668,-0.0015615006477149155,-7.807294496569786e-05,0.0018275992272195542,-0.006411525012201268,-0.0020180198601672974,110500,572836.7978,0.0
2023-07-07,600882.SH,,-0.003265707600336287,-0.010212212263124298,-0.006850618443667714,0.007752606700847088,0.04748688621560862,-0.011336550989900508,-0.009513816168338468,-0.003533414535791357,-0.02174399680598636,0.005787069350989868,-0.013440356809688534,-0.004668171595738986,-0.013159950090130339,0.019539310965286973,220300,1127772.6652,0.0
2023-07-07,001283.SZ,,-0.008238392073180384,-0.009755893461223705,-0.0033102970244532973,-0.011704723540160188,-0.004288898319096404,-0.0076130273361978635,-0.005260827742286209,-0.00882010735592285,-0.003539881680205321,-0.007011731674205339,-0.00463989271807832,0.004223126361924381,-0.009004036564589679,-0.0017941751928894222,630700,392194.3214,0.0
2023-07-07,000718.SZ,,-0.006286598838101945,-0.00404147848126481,0.021290402827844133,-0.002672797850680469,-0.00031082321632331083,-0.00754048302717246,0.008919882948275247,0.005500772971748168,0.02000219418659256,0.0006516164200755551,0.014614495991413672,0.027386429627877636,0.01333796971771528,-0.01393448105418452,360100,846663.5511,0.0
2023-07-07,002141.SZ,,-0.015577478141298841,-0.00942423603893,-0.0016938143155597986,-0.0156709652299861,-0.018351137523619894,0.000695219907379349,-0.042642951602908145,0.05152079721010311,-0.0060347418148826324,-0.005072806260800506,0.011139905531002825,0.025990080085489472,0.007779481217455772,-0.010009149255517751,270400,373301.9948,0.0
2023-07-07,600500.SH,,0.004354605563983797,-0.007254115377126697,0.008348859199594267,-0.0018654087196297003,-6.946575987122836e-05,-0.01091994883175891,-0.003274317410167695,-0.009197660909881973,-0.01619373333834001,0.041819237193047705,0.016867508241180555,0.012037968007225418,0.009364934173294325,0.024052978763800224,220300,1968205.9916,0.0
2023-07-07,300542.SZ,,-0.022447163887388735,-0.000943874416548165,0.012183342200121034,-0.005852649637878144,-0.005966015459974467,0.02304917597202753,-0.027727842610910824,-0.013703746764155684,0.014221593063132747,-0.011505722857624141,0.003147430514002356,0.002092561233626224,-0.0072366452446420764,-0.0074335871872639875,710400,352832.9974,0.0
2023-07-07,000423.SZ,,0.004336979930960876,-0.007473650729593317,0.04630816417168499,0.004306992647170948,0.0014742000506533749,-0.010151117280413596,0.018642041168612584,0.009820192071674753,-0.011859435299860206,0.03968791770214446,-0.02246282000098648,-0.01832285935573041,0.004883086043156194,0.016278664534651432,370200,3166434.0436,0.0
2023-07-07,300015.SZ,,-0.018661648248608064,0.0035238297224429206,0.02772164357486912,0.005884889589618874,0.0076536761319837545,0.025018834349021322,0.011603085022474504,0.006871754850795281,-0.004591814618416782,-0.007312379858766226,-0.003272684435075426,0.02370395438476259,0.01377307840523662,-0.02754958585332989,370600,16613900.7266,0.0
2023-07-07,300699.SZ,,0.00011235535377201624,-0.0022268564394031095,-0.012698454495625438,-0.00902932230931468,-0.0038808677198298256,0.01254966645128318,0.01835911025049873,0.03194033718757648,-0.002887979005687234,-0.0027339930481450536,-0.017956641933429312,-0.01715379087446129,-0.0015757174916089009,0.024994692340785,220400,2506526.28,0.0
2023-07-07,600460.SH,,-0.007080332033832381,-0.0034783250606354693,-0.0093013366380113,-0.008124109739327234,-0.011004572595469757,0.016900416726833838,-0.0022630217613058765,-0.0071860506324892826,-0.006199220765280294,-0.003786011104361325,0.0022882347576812442,0.020262182907963906,0.0016187678895542156,-0.0009136488789369967,270100,4351588.7797,0.0
2023-07-07,002389.SZ,,-0.007502704985566586,-0.00605486679315997,-0.012207476694787429,0.008072856085447134,0.014427654547151026,-0.012744450713260328,-0.0009419407151517953,0.015502398884199204,-0.009965344166456832,-0.010551228588133054,-0.0009796646096978045,-0.006173267077158424,9.59759239270864e-05,0.024123584840531738,270200,2191373.03,0.0
2023-07-07,000650.SZ,,-0.003543930136692171,0.004969676953740948,-0.01565487426956595,-0.007332018896418677,-0.005633477761066307,-0.005797273440259469,0.0029111783288249095,-0.003389851564890047,0.0005336973067961744,0.02729033784075521,-0.005833270725259707,-0.005459624707662919,0.034740681137573455,-0.0030997762132433586,220400,867961.7051,0.0
2023-07-07,605058.SH,,0.019393014200979986,-0.02288448788764084,-0.0027399519545298575,-0.007273764934472375,-0.01111834244475825,-0.007445312664698601,-0.0015260525731436993,-0.006315155672633903,0.008648182252883411,0.003375028046235769,-0.004204265067562418,0.0023971717271834953,-0.01294623816656216,-0.0151153405470239,270200,321864.7354,0.0
2023-07-07,300809.SZ,,-0.010287669732591966,0.0012686148459655417,-0.0008599635773064654,0.018467399775570298,0.02868905989178063,-0.013292117611102716,0.02305751094815215,0.023188437718671715,0.0020785612950348425,-0.0021118038538132434,-0.002045374839544501,-0.006342722040256911,-0.005093641102248514,-0.012410686929203664,640100,526039.136,0.0
2023-07-07,002279.SZ,,-0.0038611164081160973,4.636052789561809e-05,-0.002094084908387785,0.022874650154017174,-0.011836799858155217,-0.005508447636783371,-0.024072199822278297,-0.01525516207563271,-0.005145176006602463,-0.00015213007417273877,0.0036744282033239688,0.005338281868474296,0.01670251454344875,-0.007917830196614694,710400,544568.4645,0.0
2023-07-07,002957.SZ,,-0.024026716942719076,0.03452248452156093,-0.023424854943843006,-0.008956218806888553,-0.009128219191401356,-0.005870098686530199,-0.0067017342498299015,-0.007130031778393537,-0.017880155718410028,0.003013218595417993,-0.00949683375581908,-0.0018232154480355496,-0.010790814766149515,0.005437614810259731,640200,772282.3581,0.0
2023-07-07,301067.SZ,,0.006941741731145853,-0.023164542570904167,0.013260283541639797,-0.00560053689973751,-0.006033017546910027,0.002445343503733393,0.002987780607089216,-0.0025438789256757013,0.04337145834779596,-0.025516555815740416,0.001994376736490094,-0.000652591939087449,-0.0017740081623700717,0.005434627371971819,270500,216058.392,0.0
2023-07-07,000917.SZ,,0.025280453994539095,0.0016420386615956693,-0.004212445464325027,-0.0034286129447195462,-0.0043374338565558505,-0.007060738207909458,-0.006759837365305759,-0.002358050440104067,-0.00238984281973935,-0.013699491501678514,-0.0065899472245518785,0.0020340561481099013,0.026696011990634403,0.007494542989230264,721000,1029145.9014,0.0
2023-07-07,600604.SH,,-0.010394112463486142,-0.018321248071501883,0.0030002967780377848,0.06288482441681759,-0.04164691482401502,-0.012942691463393455,-0.025056857747631993,0.05811490020337214,-0.008061821901135005,-0.02594281605860146,0.041621259739621,-0.010618751156997789,-0.017543492440583584,-0.010326594203612316,430100,886073.1723,0.0
2023-07-07,301150.SZ,,0.030047857105060333,0.00449136011936878,0.003563356552791818,-0.008004073923834535,-0.005870830437038517,-0.008971676101244946,-0.0001761771095463324,-0.002076926244522706,0.01732496451153698,0.0007707047009268233,-0.02863176665655738,-0.006095262118425786,-0.013248429084726326,-0.011806022313459872,240300,667141.1092,0.0
2023-07-07,600685.SH,,-0.01870702404485525,0.014781382314305074,0.0062976259404959834,-0.0015691708337028261,-0.009707183188050071,-0.010039192092489267,-0.01774898378047443,-0.009275529511097594,-0.005849225189470828,-0.0023503619410978633,0.03827924222161701,-0.03590774535014773,-0.035670952007938295,0.016259063229644544,650400,4193873.4235,0.0
2023-07-07,600099.SH,,-0.010442683042260125,-0.016437709939409902,-0.03264618219269807,0.032909960740448586,0.032850452212805,0.004642117253332345,-0.004727993607728097,-0.003695543116821621,-0.007201922918565371,0.011945610844165951,-0.0025714222112536963,0.005068574106971758,-0.0003015063240231319,0.009889389916590692,280400,204877.2,0.0
2023-07-07,603815.SH,,-0.007773156235241072,-0.012359521602894018,-0.002861256906462896,-0.008006305059526606,-0.001941618707516641,0.0025199742271042186,-0.008543969503261212,-0.007809203751158416,0.012139454116090572,-0.012362390776546167,-0.005853020009294005,0.007205772233492199,-0.011082445644223537,0.0009364160645606752,620300,417773.8586,0.0
2023-07-07,300443.SZ,,0.006834310074565639,-0.007685348681009056,-0.0021625928051868942,-0.00486684629224747,-0.007922142769332995,-0.02350442253278841,0.016853989884846647,-0.0011077708662471134,-0.014220718565951192,0.0006330147769402142,-0.011993584089092773,-0.011373108895981072,-0.012378067904480582,-0.01031915920729879,630300,1111750.5156,0.0
