,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,000001.SZ,20200831,15.08,0.9261,2.0894,1.65,10.3792,11.0556,1.0398,2.1212,1.9712,0.8508,1.4456,1940591.8198,1940575.268,860111.1956,29264124.6426,29263875.0414
1,000002.SZ,20200831,27.27,0.8275,1.2422,1.34,8.1502,8.013,1.7236,0.8612,0.845,3.8324,3.728,1161773.2201,971431.4935,647150.4144,31681555.7121,26490936.8277
2,000004.SZ,20200831,25.58,4.727,6.6065,1.04,1362.2281,556.0601,3.0271,39.0039,78.0838,0.0,,16505.2625,8391.8684,6004.3836,422204.6148,214663.9937
3,000005.SZ,20200831,2.94,1.0678,1.3681,0.73,17.8151,38.7453,1.9232,5.6316,11.8914,0.0,,105853.6842,105794.6242,82576.0487,311209.8315,311036.1951
4,000006.SZ,20200831,6.39,2.0739,3.2427,0.65,10.7674,10.5824,1.2844,2.3119,2.1676,3.0516,2.8013,134999.5046,134830.7972,86230.9824,862646.8344,861568.7941
5,000007.SZ,20200831,9.08,1.2653,1.9975,0.68,141.144,,17.5213,74.8616,74.3548,0.0,,34644.8044,30894.8044,19569.4167,314574.824,280524.824
6,000008.SZ,20200831,3.05,1.0159,1.6713,1.54,19.5253,111.3493,1.1887,2.6339,3.1258,0.3257,0.3203,278079.5346,266518.2273,162009.8594,848142.5805,812880.5933
7,000009.SZ,20200831,7.65,2.0625,2.447,0.99,65.5218,66.1341,3.5073,1.6513,1.9666,0.2179,0.2614,257921.3965,255189.7988,215093.6436,1973098.6832,1952201.9608
8,000010.SZ,20200831,4.73,1.9041,2.2096,1.85,83.4412,86.0605,8.4697,2.0485,1.9649,0.0,,81985.4713,52217.1498,44997.6834,387791.2792,246987.1186
9,000011.SZ,20200831,20.17,2.8314,10.2031,0.76,14.699,12.9812,3.8211,3.0343,2.5978,1.4874,1.7848,59597.9092,52647.5543,14609.6646,1202089.8286,1061901.1702
10,000012.SZ,20200831,5.86,2.2554,2.3598,1.68,33.5444,32.6838,1.9028,1.7183,1.798,0.7905,1.1945,307069.2107,195705.9361,187042.5914,1799425.5747,1146836.7855
11,000014.SZ,20200831,11.08,2.0852,3.1601,0.85,105.9936,46.282,2.4497,5.1009,3.948,0.5957,0.0993,20170.5187,20170.5187,13309.1796,223489.3472,223489.3472
12,000016.SZ,20200831,7.15,2.0493,3.0498,0.91,81.1983,,2.1407,0.3124,0.3694,1.3986,0.6993,240794.5408,159657.43,107282.7368,1721680.9667,1141550.6245
13,000017.SZ,20200831,2.59,0.987,1.2487,0.73,,,143.9937,18.7838,17.7601,0.0,,55134.7947,30298.1008,23947.2261,142799.1183,78472.0811
14,000019.SZ,20200831,9.93,2.96,4.5511,0.39,31.4845,30.8422,2.6005,1.0348,1.0387,1.007,2.0141,115253.5254,41618.4832,27068.4852,1144467.5072,413271.5382
15,000020.SZ,20200831,12.28,1.3272,3.886,0.96,636.8477,575.2001,10.4549,4.819,5.0906,0.0,,28316.1227,18116.5391,6187.5497,347721.9868,222471.1001
16,000021.SZ,20200831,25.45,2.8897,5.151,1.19,106.2828,94.905,5.3298,2.8315,2.7312,0.3929,0.2358,147125.9363,146902.4359,82411.8906,3744355.0788,3738666.9937
17,000023.SZ,20200831,17.95,1.1838,1.9807,1.13,49.0053,434.3116,5.4483,1.3606,1.5517,0.3343,0.0557,13875.624,13875.624,8293.2649,249067.4508,249067.4508
18,000025.SZ,20200831,22.02,3.0361,10.5803,0.53,43.2099,47.3448,7.4245,16.6212,19.3769,0.0,0.1907,43105.832,39277.832,11271.0813,949190.4206,864897.8606
19,000026.SZ,20200831,16.44,2.0881,3.8446,0.73,32.6003,41.367,2.7685,1.9002,2.0105,1.2218,1.2166,42814.4881,35671.6368,19373.9041,703870.1844,586441.709
20,000027.SZ,20200831,5.73,0.4373,1.6779,0.87,16.0237,7.7663,1.0392,1.3095,1.4182,0.7272,0.7272,475738.9916,475738.9916,123991.4671,2725984.4219,2725984.4219
21,000028.SZ,20200831,54.24,1.4926,4.1194,1.11,18.2662,18.3729,1.7592,0.4462,0.4301,0.7375,1.1062,42812.6983,36773.3625,13323.9404,2322160.7558,1994587.182
22,000030.SZ,20200831,7.04,1.4914,4.7533,1.96,14.3057,14.1159,1.8734,1.2665,1.1872,2.0931,2.3204,181055.2111,175988.087,55216.3837,1274628.6861,1238956.1325
23,000031.SZ,20200831,5.47,0.8192,1.5536,1.39,9.8577,23.1582,1.2375,0.6939,0.8464,1.8419,3.1079,428631.3339,181367.4958,95636.8818,2344613.3964,992080.202
24,000032.SZ,20200831,23.3,1.4866,3.6816,1.43,71.8767,81.2613,6.5334,6.4139,7.0431,0.3433,0.3433,41321.9661,41142.4109,16613.138,962801.8101,958618.174
25,000034.SZ,20200831,22.12,2.2619,2.9577,1.32,20.6271,26.374,3.2524,0.1667,0.17,1.1291,0.943,65407.0434,49194.2831,37621.2289,1446803.8,1088177.5422
26,000035.SZ,20200831,5.33,0.6597,0.8832,0.96,18.8664,16.8737,1.2114,0.7237,0.6333,0.0,,252377.7297,236830.4444,176890.7763,1345173.2993,1262306.2687
27,000036.SZ,20200831,4.47,1.0248,1.5376,1.67,8.1133,8.2793,1.3828,2.0934,1.8351,10.3252,8.9485,148393.4025,147947.443,98613.2894,663318.5092,661325.0702
28,000037.SZ,20200831,16.83,0.9329,1.5797,0.62,407.3938,99.2373,4.9661,8.2976,7.6125,0.0,0.1188,60276.2596,33889.4011,20012.1057,1014449.4491,570358.6205
29,000038.SZ,20200831,13.41,3.1274,4.7765,0.78,57.2843,37.9086,2.4781,3.8207,5.19,0.0,,52277.7419,23817.7966,15594.5337,701044.5189,319396.6524
30,000039.SZ,20200831,8.76,0.7748,1.1736,0.64,20.3731,46.2329,0.9149,0.3661,0.3807,5.2177,1.3693,358674.5482,152600.332,100739.7108,3141989.0422,1336778.9083
31,000040.SZ,20200831,3.31,3.1809,3.7327,1.08,,,0.3748,0.7231,1.6971,2.2659,,148687.387,106034.067,90359.3956,492155.251,350972.7618
32,000042.SZ,20200831,9.43,0.4533,1.4902,1.13,7.9644,8.4681,0.8038,0.8692,0.7517,1.0604,1.2725,66483.1139,66234.1514,20149.7971,626935.7641,624588.0477
33,000045.SZ,20200831,8.87,1.526,3.3721,0.86,229.5657,359.4894,1.6545,2.0933,2.2526,0.0,,50933.8429,45701.7874,20681.9406,451783.1865,405374.8542
34,000046.SZ,20200831,4.12,0.2345,0.7502,1.15,19.5537,,1.0184,7.0761,9.9312,3.6408,2.4272,519620.0656,517007.8782,161641.5425,2140834.6703,2130072.4582
35,000048.SZ,20200831,39.91,1.8081,6.3474,0.88,14.5921,14.7475,9.3439,3.2658,3.5065,,1.8792,40249.1731,40240.7651,11462.9097,1606344.4984,1606008.9351
36,000049.SZ,20200831,55.88,1.1778,2.1503,0.64,23.0559,22.8986,5.177,0.6278,0.6195,0.4432,1.2527,20719.7738,20524.3738,11241.6699,1157820.9599,1146902.0079
