,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,000001.SZ,20200513,13.63,0.33,0.7445,0.85,9.3812,9.0283,0.9366,1.9173,1.8444,0.9413,0.9413,1940591.8198,1940575.268,860111.1956,26450266.5039,26450040.9028
1,000002.SZ,20200513,25.93,0.6465,0.9704,0.79,7.5392,7.5143,1.5534,0.7966,0.7979,4.0305,4.0305,1130214.3001,971517.0043,647235.9252,29306456.8016,25191435.9215
2,000004.SZ,20200513,33.55,8.3337,11.6476,2.2,1786.6597,3537.6072,3.9667,51.1564,225.589,0.0,,16505.2625,8392.0684,6004.3836,553751.5569,281553.8948
3,000005.SZ,20200513,2.68,0.283,0.3626,0.82,42.5792,44.7535,1.8491,5.2364,5.6316,0.0,,105853.6842,105794.6242,82576.0487,283687.8737,283529.5929
4,000006.SZ,20200513,4.92,0.793,1.2399,1.09,8.2904,8.1175,0.9677,1.7801,1.673,3.9634,3.9634,134999.5046,134830.7972,86230.9824,664197.5626,663367.5222
5,000007.SZ,20200513,8.16,2.2282,3.5177,2.03,126.8431,,15.1546,67.2765,68.0445,0.0,,34644.8044,30894.8044,19569.4167,282701.6039,252101.6039
6,000008.SZ,20200513,3.1,0.545,0.8704,0.64,19.8454,27.4162,1.173,2.677,2.8444,0.3204,0.3204,278079.5346,266529.7419,166869.6652,862046.5573,826242.1999
7,000009.SZ,20200513,7.36,2.7935,3.3954,0.66,63.0379,68.9695,3.4136,1.5887,1.6765,0.2264,0.2264,257921.3965,254383.6879,209287.5349,1898301.4782,1872263.9429
8,000010.SZ,20200513,3.89,0.4004,0.4275,0.76,68.6229,99.9663,7.318,1.6847,1.8083,0.0,,81985.4713,52217.1498,48909.8798,318923.4834,203124.7127
9,000011.SZ,20200513,9.14,0.3797,1.3684,0.47,6.6608,6.111,1.6514,1.375,1.2276,3.2823,3.2823,59597.9092,52647.5543,14609.332,544724.8901,481198.6463
10,000012.SZ,20200513,4.67,0.5999,0.6277,0.53,27.059,28.1565,1.5107,1.3861,1.454,0.9733,0.9733,310819.6163,195705.9361,187042.5914,1451527.6081,913946.7216
11,000014.SZ,20200513,8.43,0.5969,0.9047,0.58,80.6431,47.746,1.8916,3.8809,3.2839,0.7829,0.7829,20170.5187,20170.5187,13309.1796,170037.4726,170037.4726
12,000016.SZ,20200513,7.6,5.2911,7.8741,0.61,86.3086,,2.3322,0.332,0.3509,1.3158,1.3158,240794.5408,159657.43,107282.7368,1830038.5101,1213396.468
13,000017.SZ,20200513,2.52,4.1323,5.2282,1.17,,,212.853,18.2761,22.5907,0.0,,55134.7947,30298.1008,23947.2261,138939.6826,76351.214
14,000019.SZ,20200513,9.89,12.9965,19.9816,0.98,31.3577,35.0552,2.5309,1.0306,1.1193,1.0111,1.0111,115253.5254,41621.6407,27071.6427,1139857.3662,411638.0265
15,000020.SZ,20200513,9.03,0.2567,0.7517,0.54,468.3009,532.5779,7.7712,3.5436,3.8425,0.0,,28316.1227,18116.5391,6187.5497,255694.588,163592.3481
16,000021.SZ,20200513,22.76,7.4147,15.078,1.67,95.049,101.5247,4.8109,2.5322,2.5947,0.4394,0.4394,147125.9363,146932.7064,72254.9832,3348586.3102,3344188.3977
17,000023.SZ,20200513,15.64,3.4391,5.3932,1.17,42.6988,88.9285,4.6932,1.1855,1.2953,0.3836,0.3836,13875.624,13875.624,8848.3032,217014.7594,217014.7594
18,000025.SZ,20200513,18.09,0.7856,2.8466,0.97,35.498,37.696,6.1103,13.6547,14.5178,0.0,,43105.832,39277.832,10840.0358,779784.5009,710535.9809
19,000026.SZ,20200513,8.15,1.3517,2.4888,1.57,16.1649,25.186,1.3707,0.9422,1.0268,2.464,2.464,42823.8881,35671.6368,19373.9041,349014.688,290723.8399
20,000027.SZ,20200513,5.44,0.0984,0.3755,0.47,12.6773,13.9771,0.9051,1.036,1.0558,0.9191,0.9191,396449.1597,396449.1597,103890.679,2156683.4288,2156683.4288
21,000028.SZ,20200513,40.8,0.4352,1.201,0.81,13.7401,14.3184,1.3372,0.3356,0.3296,0.9804,0.9804,42812.6983,36773.3625,13323.9404,1746758.0906,1500353.19
22,000030.SZ,20200513,5.0,0.4903,1.5628,0.86,10.1603,11.2283,1.3353,0.8995,0.9234,2.9471,2.9471,181055.2111,175988.087,55216.3837,905276.0555,879940.435
23,000031.SZ,20200513,5.16,0.2664,0.5053,0.57,9.2991,16.1331,1.1464,0.6546,0.7175,1.9525,1.9525,428631.3339,181372.2958,95636.8818,2211737.6829,935881.0463
24,000032.SZ,20200513,18.71,1.899,4.7012,1.69,57.7173,62.1456,5.198,5.1504,5.6875,0.4276,0.4276,41321.9661,41128.366,16613.138,773133.9857,769511.7279
25,000034.SZ,20200513,27.8,5.2165,6.9469,0.88,25.9237,26.6058,4.2084,0.2095,0.219,0.9038,0.7548,65407.0434,48111.9191,36127.7543,1818315.8065,1337511.351
26,000035.SZ,20200513,5.0,0.4927,0.6597,1.16,17.6983,17.0248,1.1797,0.6789,0.6194,0.0,,252377.7297,236830.4444,176890.7763,1261888.6485,1184152.222
27,000036.SZ,20200513,4.14,0.8256,1.2383,0.69,7.5143,7.175,1.1683,1.9388,1.6314,11.1483,11.1483,148393.4025,147900.0654,98613.2894,614348.6864,612306.2708
