,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,000702.SZ,20201215,6.29,6.5274,8.7188,0.67,179.0539,257.0032,3.104,1.4934,1.9176,0.0,,26663.4576,26663.4576,19961.696,167713.1483,167713.1483
1,688551.SH,20201215,38.99,4.3783,4.3783,0.73,50.6119,62.468,3.4562,18.4079,18.2684,,,8000.0,1819.7476,1819.7476,311920.0,70951.9589
2,002506.SZ,20201215,4.19,3.827,6.2931,0.85,383.274,,5.1625,2.4521,3.4245,0.0,,508194.18,507444.957,308591.7425,2129333.6142,2126194.3698
3,002757.SZ,20201215,15.92,0.5077,1.186,0.7,23.0304,18.8901,2.4151,3.0947,2.421,1.3965,1.2563,29546.8065,24122.747,10327.2966,470385.1595,384034.1322
4,000988.SZ,20201215,23.42,2.0243,2.6608,1.37,46.8366,44.697,3.5865,4.3128,3.8653,0.1281,0.2562,100550.2707,100507.5732,76464.3655,2354887.3398,2353887.3643
5,601127.SH,20201215,19.59,9.6583,28.8355,1.55,373.1883,,4.1846,1.3732,1.5757,0.3049,0.2042,127104.0536,94365.9584,31607.2416,2489968.41,1848629.1251
6,600590.SH,20201215,5.39,0.2576,0.4379,0.34,32.1337,40.644,1.1828,0.8726,0.9958,0.0,1.0293,85878.2308,84492.586,49704.4342,462883.664,455415.0385
7,002399.SZ,20201215,18.41,0.2874,1.2875,0.92,25.4994,24.6318,2.401,5.8411,5.3724,0.5432,0.9777,146729.6204,124720.1704,27838.4925,2701292.3116,2296098.3371
8,603661.SH,20201215,57.11,4.34,4.34,1.11,23.4639,17.4528,2.0904,1.9668,1.3672,0.4903,0.4832,10000.0,2875.0,2875.0,571100.0,164191.25
9,300785.SZ,20201215,94.09,1.4976,1.4976,0.52,63.7001,53.2515,8.8051,11.4529,9.4535,,0.3869,8058.4298,2289.3003,2289.3003,758217.6599,215400.2652
10,600282.SH,20201215,3.16,0.601,1.0562,0.42,7.451,8.6783,0.8512,0.4048,0.3892,6.8358,6.8176,614526.9731,444710.5958,253058.6509,1941905.235,1405285.4827
11,000707.SZ,20201215,2.34,1.2222,1.6321,2.21,96.4456,,,0.4713,0.5888,0.0,,46414.5765,46414.4265,34758.1055,108610.109,108609.758
12,600405.SH,20201215,5.55,1.0726,1.2083,0.6,279.3147,188.1695,2.9018,2.4842,2.3608,0.0,,55714.3948,55327.5448,49113.6833,309214.8911,307067.8736
13,300206.SZ,20201215,17.44,2.2344,2.9256,1.31,76.9449,15.4921,5.5561,8.9287,4.5866,0.5907,0.9862,58172.1846,34043.8065,26001.0138,1014522.8994,593723.9854
14,603801.SH,20201215,34.82,0.9557,1.9592,1.46,23.6056,26.4312,3.8883,2.6253,2.3032,1.751,1.8916,22333.336,21781.036,10624.436,777646.7595,758415.6735
15,002483.SZ,20201215,5.33,2.2269,4.5854,0.56,35.8002,22.1058,1.3087,2.1707,1.3027,0.6694,0.9381,94228.8735,67120.0146,32597.6266,502239.8958,357749.6778
16,300067.SZ,20201215,4.68,1.7353,2.2192,0.72,27.2736,35.7146,2.5225,3.8787,4.6344,1.6368,1.7067,93194.9272,64884.2715,50737.1173,436152.2593,303658.3906
17,002632.SZ,20201215,7.13,0.2117,0.4629,0.53,22.4642,24.0543,2.2002,3.2001,3.3146,4.9232,2.244,62459.909,58692.0538,26833.7918,445339.1512,418474.3436
18,000753.SZ,20201215,2.97,0.3473,0.5543,0.72,28.4127,23.2384,1.222,1.0355,1.0437,1.0101,,99148.1071,99148.1071,62131.3232,294469.8781,294469.8781
19,002955.SZ,20201215,24.72,0.5402,0.6622,0.6,18.6078,46.1261,1.9513,1.2101,1.4926,0.0,,23645.4451,9229.6555,7529.6557,584515.4029,228157.084
20,603690.SH,20201215,37.86,4.8653,8.783,1.42,89.2996,83.2437,6.4182,9.981,8.6797,0.0996,0.2242,26005.3047,24230.7093,13422.3584,984560.8359,917374.6541
21,300160.SZ,20201215,8.38,5.1127,9.6544,1.53,41.5013,47.993,5.2385,4.0842,4.4033,0.0,2.3866,61850.2423,58311.6035,30880.0201,518305.0305,488651.2373
