,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,603019.SH,20201120,36.29,1.4165,1.8863,1.51,88.686,78.8144,4.7979,5.5264,6.0494,0.171,0.2473,145072.8974,130205.0903,97779.5743,5264695.4466,4725142.727
1,601288.SH,20201120,3.2,0.0435,0.2539,0.87,5.2803,5.6919,0.6108,1.7854,1.7216,5.4344,5.6844,34998303.3873,29405529.3904,5041233.4856,111994570.8394,94097694.0493
2,600612.SH,20201120,49.06,0.5386,1.762,0.91,18.2272,17.4013,3.352,0.5171,0.4996,2.2422,2.3441,52311.7764,31710.963,9693.7837,2566415.7502,1555739.8448
3,002248.SZ,20201120,6.55,0.5608,0.6851,0.93,75.6158,,35.6165,12.4806,9.7452,0.0,,30749.56,29662.2578,24279.6778,201409.618,194287.7886
4,000623.SZ,20201120,17.42,0.5617,0.7665,0.71,14.434,11.5934,0.8937,6.5601,8.6366,1.1481,1.1441,116304.0953,116008.512,85014.5071,2026017.3401,2020868.279
5,600167.SH,20201120,13.9,0.5214,1.6199,0.89,19.9837,17.3502,3.859,9.3649,8.3178,0.8301,1.5108,228811.9475,228811.9475,73643.8514,3180486.0703,3180486.0703
6,002108.SZ,20201120,5.11,2.8119,4.384,1.04,43.6225,30.9592,2.1148,2.4182,2.6724,1.9569,0.9785,141792.4199,141792.4199,90947.6753,724559.2657,724559.2657
7,601116.SH,20201120,12.47,0.2126,0.4958,0.76,42.5524,52.2334,2.1578,1.7165,1.5967,1.6038,1.6038,54767.84,41075.88,17609.195,682954.9648,512216.2236
8,600148.SH,20201120,15.54,3.1167,6.8623,1.96,109.3557,44.5219,4.6618,2.3301,1.8781,0.0,0.7375,14151.645,14151.645,6427.33,219916.5633,219916.5633
9,002352.SZ,20201120,79.26,0.3806,1.1229,0.84,62.3037,50.9876,6.8627,3.2189,2.5252,0.2563,0.3292,455644.0455,449031.3073,152174.8388,36114347.0463,35590221.4166
10,000011.SZ,20201120,13.85,0.7333,2.5388,0.48,10.0932,9.0991,2.6385,2.0835,1.7512,2.1661,2.5993,59597.9092,52647.5543,15205.6342,825431.0424,729168.6271
11,002592.SZ,20201120,4.45,2.1091,3.4567,1.24,,,0.8701,1.6791,2.1175,0.0,,28333.1157,24838.1383,15155.1155,126082.3649,110529.7154
12,300304.SZ,20201120,6.38,4.5839,7.9858,0.99,39.8571,36.5413,2.6746,7.7368,6.7146,0.4735,0.4702,86603.6018,84386.9734,48438.2093,552530.9795,538388.8903
13,300877.SZ,20201120,59.21,8.2401,8.2401,0.81,80.3624,30.7162,4.5851,8.4755,6.8422,,,12000.0,2845.3929,2845.3929,710520.0,168475.7136
14,000637.SZ,20201120,4.49,2.7121,3.4294,1.04,25.715,133.9682,2.5719,0.5431,0.5295,1.3363,2.2272,51987.5356,36649.4967,28983.6966,233424.0348,164556.2402
15,001965.SZ,20201120,7.2,0.7208,0.7208,0.86,10.2813,19.7567,0.9152,5.4347,6.3926,3.5278,3.8889,617822.7754,55484.9121,55484.9121,4448323.9829,399491.3671
16,600120.SH,20201120,6.83,0.6085,1.1788,1.05,18.9503,18.3985,1.1207,1.4033,1.1642,0.5746,0.6275,222794.0862,222794.0862,115011.5778,1521683.6087,1521683.6087
17,002364.SZ,20201120,10.0,1.5383,2.548,1.94,73.4627,51.0101,2.5779,4.802,4.168,0.9593,0.9767,56356.496,52391.4362,31631.387,563564.96,523914.362
18,300747.SZ,20201120,88.39,3.6279,4.5205,0.73,78.2774,113.1705,10.3934,12.6638,12.5712,0.2514,0.1026,28800.0,15280.9019,12263.5989,2545632.0,1350678.9189
19,002501.SZ,20201120,1.84,0.9725,1.1688,0.63,,,,12.2969,19.3578,0.0,,121483.558,113507.9586,94445.4552,223529.7467,208854.6438
20,300540.SZ,20201120,25.86,11.8465,20.3275,0.92,434.7754,810.0958,5.7387,7.4068,8.1882,0.0,0.116,12469.1993,8876.5337,5173.0825,322453.4939,229547.1615
21,002152.SZ,20201120,11.97,0.6527,1.3975,1.11,38.043,40.0197,2.9468,4.4388,4.5462,1.0025,1.0025,240899.3951,239367.801,111790.7841,2883565.7593,2865232.578
22,603260.SH,20201120,38.91,2.152,13.4352,0.93,32.9892,37.8695,4.0555,4.0831,4.1876,1.5053,0.5911,93800.0,93800.0,15024.6993,3649758.0,3649758.0
23,601339.SH,20201120,4.38,1.0906,4.2389,0.48,22.0611,36.4414,0.8351,1.056,1.1266,2.0091,1.3699,150000.0,150000.0,38591.3228,657000.0,657000.0
24,002019.SZ,20201120,22.05,1.0128,1.1616,0.69,30.1335,25.3824,3.2463,5.2488,4.9204,0.4433,0.4543,123467.7077,82470.8347,71907.927,2722462.9548,1818481.9051
25,300771.SZ,20201120,33.87,1.0407,1.0674,0.85,18.96,20.5408,3.112,5.1824,5.2191,0.5536,0.7381,16000.0,7441.6,7255.404,541920.0,252046.992
26,002559.SZ,20201120,6.17,1.8618,2.3098,1.08,35.3882,32.2337,2.0503,2.3397,2.2356,3.2137,0.7911,55672.3012,46078.9984,37141.3739,343498.0984,284307.4201
27,600462.SH,20201120,2.35,0.4454,0.5503,0.73,,,,4.3864,6.4872,0.0,,58385.0,53378.0,43204.3096,137204.75,125438.3
28,002095.SZ,20201120,17.88,0.8936,1.8723,2.1,129.11,191.7125,5.0502,12.6528,15.2553,0.2796,0.2796,25272.0,25168.1731,12012.14,451863.36,450006.935
29,600879.SH,20201120,6.83,1.8864,2.6352,1.65,40.526,41.2297,1.476,1.3545,1.4127,0.0,0.8785,271927.1284,271927.1284,194653.7428,1857262.287,1857262.287
30,300316.SZ,20201120,29.0,1.4641,3.1236,0.76,58.4413,54.0412,7.5748,11.9785,10.3828,0.3449,0.3448,128448.9364,120689.553,56570.2542,3725019.1556,3499997.037
31,603566.SH,20201120,24.56,0.2997,0.5608,0.46,72.2765,45.2105,4.8539,11.9059,9.4034,1.2215,0.8002,32149.6,32149.6,17183.068,789594.176,789594.176
32,601108.SH,20201120,12.75,1.1963,1.7658,1.1,24.4304,19.1328,2.1027,9.2402,7.2843,0.549,1.2549,358900.0,358900.0,243147.8111,4575975.0,4575975.0
33,600478.SH,20201120,4.77,4.1124,5.7503,1.78,,,3.2315,3.792,3.1714,0.0,,165328.1386,160413.1503,114722.3652,788615.2211,765170.7269
34,603266.SH,20201120,12.68,1.3074,4.0183,1.13,38.7472,30.4285,2.59,2.7452,2.7076,0.5624,0.5521,19896.494,19676.4022,6401.9962,252287.5439,249496.7799
35,603076.SH,20201120,41.77,5.1288,14.6519,1.22,,1467.6558,3.742,4.1284,3.9952,0.3831,,7450.0,7450.0,2607.8269,311186.5,311186.5
36,300880.SZ,20201120,46.33,10.9021,10.9021,0.75,83.3248,67.6446,9.8854,12.4844,11.1772,,,13336.0,3162.6487,3162.6487,617856.88,146525.5143
37,300175.SZ,20201120,5.45,3.5668,4.69,0.74,66.7429,140.1368,3.0689,4.5247,4.5793,0.1835,0.1835,47080.0,47080.0,35804.704,256586.0,256586.0
38,000046.SZ,20201120,3.89,0.1121,0.3896,0.81,18.4621,,0.9883,6.6811,8.896,3.856,2.5707,519620.0656,517007.8782,148740.5874,2021322.0552,2011160.6462
