,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,603806.SH,20200204,49.48,0.4682,1.7961,1.01,34.42,25.9401,4.346,5.3762,4.3171,0.9095,0.9095,52260.0,52260.0,13622.5186,2585824.8,2585824.8
1,600078.SH,20200204,3.99,3.0758,5.2845,1.58,136.7395,35.5252,1.517,0.8402,0.8068,0.2506,0.2506,66257.2861,66257.2861,38563.8247,264366.5715,264366.5715
2,002634.SZ,20200204,4.75,4.9723,7.5457,2.07,120.2401,86.6541,3.2569,5.2512,4.0246,0.0,,45935.2513,31600.9042,20823.7715,218192.4437,150104.295
3,600225.SH,20200204,2.01,2.4508,4.7529,1.85,,,1.9419,0.5889,1.0804,0.0,,93549.2615,93288.1354,48103.5165,188034.0156,187509.1522
4,603883.SH,20200204,71.16,1.3669,3.3476,1.24,46.8942,40.4255,6.154,2.154,1.8431,0.7023,0.7023,28668.7533,26700.1848,10902.1244,2040068.4848,1899985.1504
5,002404.SZ,20200204,5.34,2.5744,3.6629,1.02,21.496,19.3383,1.779,0.9697,0.9078,3.7453,3.7453,57767.3641,45906.5751,32265.2122,308477.7243,245141.111
6,600057.SH,20200204,3.67,0.6235,1.3993,1.62,7.9356,7.8727,0.767,0.0338,0.0299,6.5395,6.5395,215745.4085,215745.4085,96131.3262,791785.6492,791785.6492
7,601018.SH,20200204,3.17,0.3345,1.3721,3.26,14.4782,12.4133,1.0297,1.9085,1.7168,2.9338,2.9338,1317284.7809,1280000.0,312018.7004,4175792.7555,4057600.0
8,000981.SZ,20200204,1.42,0.1488,0.4114,0.19,,,0.4366,0.6377,0.7292,0.0,,402798.9882,257431.56,93122.1641,571974.5632,365552.8152
9,000408.SZ,20200204,5.97,2.8764,2.8764,1.85,14.0006,26.5123,1.5257,4.4404,5.9329,0.0,,199377.9522,47348.6085,47348.6085,1190286.3746,282671.1927
10,000601.SZ,20200204,5.49,1.8282,2.3485,1.17,19.5838,11.576,1.2269,1.7304,1.4185,2.7322,2.7322,108055.1669,107983.2057,84060.3265,593222.8663,592827.7993
11,002241.SZ,20200204,22.32,2.7633,3.6522,1.31,83.4722,72.6839,4.5533,3.0496,2.233,0.4412,0.4412,324510.3948,276564.5953,209253.2956,7243072.0119,6172921.7671
12,603685.SH,20200204,11.15,4.0112,5.4552,1.46,18.0275,15.98,1.8398,2.1484,1.7538,1.7247,1.7247,16900.0,5746.0,4225.0,188435.0,64067.9
13,000301.SZ,20200204,4.65,1.2344,1.6797,1.97,22.1263,13.5274,1.3912,1.016,0.7879,2.1505,2.1505,402905.3222,121823.6445,89526.3992,1873509.7482,566479.9469
14,002796.SZ,20200204,31.9,6.5704,11.0128,1.42,110.443,44.3184,3.5639,4.1944,2.9541,0.418,0.418,16829.1382,13307.3098,7939.3113,536849.5086,424503.1826
15,600655.SH,20200204,6.72,0.7438,0.9803,1.85,8.6399,8.3658,0.8832,0.7727,0.6363,4.0151,4.0151,388376.1964,160299.8144,121626.5348,2609888.0398,1077214.7528
16,601006.SH,20200204,7.39,0.3606,0.9548,1.42,7.5539,7.5777,0.9862,1.4023,1.3504,6.4953,6.4953,1486679.1491,1486679.1491,561497.8895,10986558.9118,10986558.9118
17,603828.SH,20200204,4.18,1.3789,3.4636,2.78,39.6229,74.406,2.0079,0.9697,0.9636,0.3865,0.3865,55333.4476,54756.0,21799.8694,231293.811,228880.08
18,603955.SH,20200204,14.15,1.4426,2.5612,1.54,17.7577,16.2044,1.3446,1.9961,1.897,0.0,,11310.0,7132.0213,4016.9309,160036.5,100918.1014
19,600982.SH,20200204,2.61,0.7328,1.057,1.63,18.3629,20.9357,0.857,1.6291,0.9241,1.7381,1.7381,108669.5511,74693.0,51783.5403,283627.5284,194948.73
20,300790.SZ,20200204,36.03,9.8069,9.8069,1.26,41.9868,37.87,3.5529,4.1273,3.5953,,,11428.6247,2858.0,2858.0,411773.3479,102973.74
21,601258.SH,20200204,1.36,1.4027,1.9183,2.42,,,3.1418,0.3309,0.6574,0.0,,1022722.507,1022722.507,747854.3635,1390902.6095,1390902.6095
22,600599.SH,20200204,8.06,7.1954,12.9865,4.7,,,2.048,4.7241,7.9768,0.0,,16600.0,16600.0,9197.5171,133796.0,133796.0
23,600284.SH,20200204,6.09,2.2093,3.1561,1.33,13.0471,12.1157,0.9898,1.609,1.1778,2.4631,2.4631,97025.6,97025.6,67918.1607,590885.904,590885.904
24,600826.SH,20200204,9.77,1.4487,3.0472,1.63,17.9507,26.6755,1.2009,1.2432,1.1705,1.74,1.74,42064.2288,42064.2288,19998.3368,410967.5154,410967.5154
25,601200.SH,20200204,10.38,1.6706,3.3977,1.72,16.4074,18.2211,1.5042,3.6708,3.2407,0.6299,0.6299,91338.7595,87411.1231,42977.9274,948096.3236,907327.4578
26,000538.SZ,20200204,82.33,1.0743,1.3978,1.03,31.806,25.5494,2.8108,3.9377,3.6733,1.9804,1.9804,127740.3317,59885.0238,46025.5733,10516861.5089,4930334.0095
27,002134.SZ,20200204,8.0,5.5378,10.322,1.39,,,5.1103,5.0127,4.9497,0.0,,24584.9768,24584.9768,13189.9737,196679.8144,196679.8144
28,000993.SZ,20200204,5.99,2.0079,4.2913,2.2,,,1.2996,4.9172,4.0771,0.0,,45795.1455,37300.0,17453.0,274312.9215,223427.0
29,600315.SH,20200204,26.13,1.2514,2.4427,0.91,32.4581,27.9735,2.8235,2.4573,2.3534,0.9568,0.9568,67124.8461,67124.8461,34388.9346,1753972.2286,1753972.2286
30,000066.SZ,20200204,12.29,4.7632,6.923,1.75,36.4577,37.6527,5.7505,3.5953,3.305,0.4079,0.4079,292818.2053,249070.2309,171368.3927,3598735.7431,3061073.1378
31,002042.SZ,20200204,6.98,0.4041,0.7616,1.27,14.1068,24.8203,1.6743,0.7412,0.7247,4.7405,4.7405,151937.5555,151814.5368,80545.7606,1060524.1374,1059665.4669
32,002650.SZ,20200204,3.17,1.315,1.879,1.19,31.6567,31.2451,1.6022,2.0419,1.8722,0.0,,115200.0,94644.926,66233.5647,365184.0,300024.4154
33,300289.SZ,20200204,5.64,1.855,3.2677,1.11,58.6764,,1.7973,3.6266,4.8164,0.0,,42105.1985,41685.131,23663.631,237473.3195,235104.1388
34,300729.SZ,20200204,19.21,8.6657,8.7645,1.87,29.0967,31.6876,2.1754,1.7699,1.7292,1.0425,1.0425,8723.083,2515.9448,2487.5757,167570.4244,48331.2996
35,300208.SZ,20200204,5.25,1.6448,3.4097,3.28,20.9264,,1.9021,3.0272,4.3095,0.5714,0.5714,74947.5,63979.2576,30862.468,393474.375,335891.1024
36,600740.SH,20200204,5.39,2.7674,3.1408,1.77,5.3316,7.1394,0.773,1.1304,1.1231,3.7106,3.7106,151604.802,74071.2178,65266.6687,817149.8828,399243.8639
37,300191.SZ,20200204,18.2,3.1752,5.0647,2.38,200.8383,217.2112,4.9204,53.3535,59.7206,0.1099,0.1099,32000.0,20702.0,12978.7,582400.0,376776.4
38,300807.SZ,20200204,42.58,17.3118,17.3118,1.73,49.5932,36.3541,4.5394,7.9079,6.9669,,,6785.1,1700.0,1700.0,288909.558,72386.0
39,002338.SZ,20200204,11.4,1.951,3.402,1.37,67.0584,67.3768,3.2913,7.1108,6.8697,0.4386,0.4386,24000.0,23997.855,13762.3766,273600.0,273575.547
40,000783.SZ,20200204,5.97,1.9784,2.7613,2.39,128.3485,28.7363,1.2288,7.5555,5.4994,0.335,0.335,552956.3428,552946.2808,396180.6264,3301149.3665,3301089.2964
41,600193.SH,20200204,3.21,1.0675,1.652,2.31,47.5887,50.2366,5.6141,6.1576,3.1049,0.0,,42537.3,42537.3,27485.3755,136544.733,136544.733
42,000416.SZ,20200204,4.26,2.7713,3.579,2.17,113.3826,66.8216,2.5601,223.6506,271.3798,0.7042,0.7042,53187.1494,53164.1098,41165.967,226577.2564,226479.1077
43,002029.SZ,20200204,5.08,1.0991,1.7077,1.49,11.0856,11.6449,0.6553,1.0915,1.054,1.9685,1.9685,75567.0,74427.2168,47901.76,383880.36,378090.2613
44,300457.SZ,20200204,40.19,2.2136,2.8675,1.1,46.5665,42.6142,4.7302,7.2398,7.1866,0.0871,0.0871,37600.347,28079.0141,21675.7757,1511157.9459,1128495.5767
45,601872.SH,20200204,5.23,4.2842,12.4162,3.04,30.2065,24.3171,1.4226,3.2248,2.6269,0.9982,0.9982,674012.0114,529945.8112,182855.5488,3525082.8196,2771616.5926
46,300442.SZ,20200204,16.68,3.873,5.8119,1.2,,,2.2365,2.8781,2.906,0.0,,10000.0,7215.0625,4808.05,166800.0,120347.2425
47,688278.SH,20200204,47.8,36.2234,36.2234,0.89,1215.0921,337.5277,22.3047,43.3767,29.2229,,,40680.0,3820.5081,3820.5081,1944504.0,182620.2872
48,000686.SZ,20200204,7.71,2.1987,3.831,1.81,59.8796,17.948,1.1601,2.6614,2.3256,1.297,1.297,234045.2915,234045.2915,134321.0589,1804489.1975,1804489.1975
49,000893.SZ,20200204,5.32,1.668,2.8633,3.07,1005.9414,103.2149,1.1044,9.5641,6.9645,0.0,,75690.3272,40074.195,23344.3396,402672.5407,213194.7174
50,000036.SZ,20200204,3.48,1.0203,1.5324,2.15,5.3313,6.1556,1.0898,1.5487,1.795,13.2626,13.2626,148393.4025,147502.3304,98215.5544,516409.0407,513308.1098
51,600872.SH,20200204,37.0,1.5915,2.4729,0.96,48.5253,44.1734,7.8048,7.0745,6.5031,0.6216,0.6216,79663.7194,79663.7194,51269.0839,2947557.6178,2947557.6178
52,601008.SH,20200204,3.2,1.5878,3.0848,3.19,996.0124,938.9257,1.0159,2.6576,2.4503,0.2869,0.2869,109382.6212,101521.5101,52255.4183,350024.3878,324868.8323
53,603383.SH,20200204,60.68,5.0656,5.9864,2.16,60.8867,60.1539,6.9847,24.6778,21.4816,0.8242,0.8242,12018.524,5870.718,4967.717,729284.0363,356235.1682
54,300565.SZ,20200204,8.83,5.395,7.8588,2.39,109.9618,,2.6159,3.3848,5.049,0.0,,20800.0,11682.7282,8020.099,183664.0,103158.49
55,600615.SH,20200204,8.45,2.527,3.8015,1.67,170.2577,65.2226,2.5206,19.0715,24.8567,0.0,,18802.0508,18762.4508,12472.3277,158877.3293,158542.7093
56,600141.SH,20200204,8.89,2.9599,4.3515,1.77,22.724,29.3068,1.0805,0.5119,0.5078,1.591,1.591,102823.2663,71364.6993,48541.3602,914098.8374,634432.1768
57,600280.SH,20200204,1.85,3.2566,7.4031,4.32,,,1.5455,0.2575,0.2674,0.0,,114833.4872,114833.4872,50514.7456,212441.9513,212441.9513
58,300117.SZ,20200204,3.24,1.3938,3.2694,1.62,39.5438,6.4364,1.3442,0.5458,0.6067,0.2469,0.2469,71676.0,71428.5,30450.1379,232230.24,231428.34
59,300271.SZ,20200204,28.65,1.8483,1.9594,1.14,46.5916,43.9906,4.1006,8.5616,7.0098,0.2147,0.2147,80939.0723,58299.0631,54993.1967,2318904.4214,1670268.1578
60,600869.SH,20200204,4.1,4.276,9.6327,4.1,59.9497,51.8434,1.7583,0.5196,0.5481,0.0,,221935.2746,221935.2746,98518.3503,909934.6259,909934.6259
61,600628.SH,20200204,7.7,0.4888,0.8011,1.47,18.2548,60.533,1.1307,1.7942,2.4383,1.6883,1.6883,64687.5384,64687.5384,39467.6004,498094.0457,498094.0457
62,300021.SZ,20200204,4.35,3.7258,5.743,1.56,34.6157,27.3517,2.3959,1.9491,1.636,2.2706,2.2706,79736.0687,64842.7009,42067.0983,346851.8988,282065.7489
63,600159.SH,20200204,2.15,0.6478,1.2387,2.05,19.5897,13.3341,0.7899,2.0224,2.1593,2.3256,2.3256,83000.3232,83000.3232,43408.6677,178450.6949,178450.6949
64,300038.SZ,20200204,8.73,5.3994,6.0862,1.44,16.1423,17.6117,0.9306,1.8757,1.8868,0.8018,0.8018,117182.7123,80572.1756,71480.4137,1023005.0784,703395.093
65,300550.SZ,20200204,26.9,2.6663,7.1706,1.34,78.0222,63.84,5.2136,8.0617,6.9488,0.1992,0.1992,11730.6,11306.35,4204.15,315553.14,304140.815
66,300306.SZ,20200204,10.32,4.3395,5.9341,0.86,,,1.9812,6.7143,7.3364,0.0,,27437.4306,14728.2541,10770.4281,283154.2838,151995.5823
67,600794.SH,20200204,3.17,3.0659,4.7667,2.53,108.2235,20.6152,1.9472,2.8166,1.9385,0.3785,0.3785,121215.2157,121215.2157,77963.4369,384252.2338,384252.2338
68,300077.SZ,20200204,6.63,7.4983,7.4983,1.27,,,3.6597,6.1406,9.8762,0.0,,55761.5,54505.67,54505.67,369698.745,361372.5921
69,300105.SZ,20200204,3.93,1.4025,2.4182,1.47,241.828,,1.0472,4.3484,4.3077,0.0,,51321.6,51321.6,29766.528,201693.888,201693.888
70,603239.SH,20200204,10.36,1.926,5.7475,1.23,22.9112,39.6432,2.9167,3.9811,4.6253,2.8958,2.8958,27072.0,27072.0,9072.0,280465.92,280465.92
71,300653.SZ,20200204,70.2,5.6853,7.2977,1.94,65.4431,56.006,10.0177,26.0551,22.3433,0.8547,0.8547,8000.0,4328.0,3371.7302,561600.0,303825.6
72,002206.SZ,20200204,3.85,1.4772,1.9079,1.38,13.4064,15.4728,1.7241,1.3191,1.2114,5.053,5.053,122302.8645,97149.455,75215.4717,470866.0283,374025.4018
73,603045.SH,20200204,11.91,5.1441,5.1441,2.02,28.3422,22.9615,2.043,1.2366,1.1262,0.7197,0.7197,13762.0,9493.2694,9493.2694,163905.42,113064.8386
74,002363.SZ,20200204,5.02,1.7435,3.0205,2.44,25.7685,27.9112,0.883,1.0991,1.2312,0.3984,0.3984,41610.0301,41575.8167,23998.6727,208882.3511,208710.5998
75,600640.SH,20200204,18.78,4.7096,11.3935,2.25,56.9718,90.1251,3.3319,3.2866,3.1014,0.5325,0.5325,79569.594,58939.9727,24363.2395,1494316.9753,1106892.6873
76,300571.SZ,20200204,48.93,8.5445,13.6308,1.25,30.9247,24.6285,7.3537,7.073,3.9459,0.3952,0.3952,12459.7715,7289.9896,4569.7396,609656.6195,356699.1911
77,000338.SZ,20200204,12.82,2.7237,2.7726,1.33,11.7484,10.4702,2.3722,0.6387,0.6062,3.3541,3.3541,793387.3895,424503.575,417013.0701,10171226.3334,5442135.8315
78,603096.SH,20200204,55.14,0.9307,1.1032,0.7,30.9819,29.3796,3.9723,8.0567,7.9107,1.0881,1.0881,13530.8,5430.8,4581.85,746088.312,299454.312
79,300547.SZ,20200204,8.12,1.2667,1.4344,0.72,12.8431,14.0603,2.1872,2.8856,3.4229,3.8562,3.8562,21690.6174,18821.3298,16621.1872,176127.8133,152829.198
80,300062.SZ,20200204,4.59,2.501,3.3935,1.52,84.5483,36.9183,1.7608,1.4199,1.3887,0.8715,0.8715,30800.0,18934.355,13954.265,141372.0,86908.6895
81,300407.SZ,20200204,7.29,2.1323,2.7619,1.23,150.0156,66.0709,1.7603,1.3708,1.2611,0.1349,0.1349,30504.8133,19780.4873,15271.5026,222380.089,144199.7524
82,601727.SH,20200204,4.34,0.3304,1.0255,2.28,21.8005,21.496,1.0673,0.6501,0.6214,1.4161,1.4161,1515246.2418,1028381.8533,331374.4886,6576168.6894,4463177.2433
83,603133.SH,20200204,21.06,8.2574,9.359,1.46,82.6349,,4.8709,8.2003,8.8775,0.3647,0.3647,21108.5,11295.8895,9966.2643,444545.01,237891.4329
84,002131.SZ,20200204,2.84,6.5994,7.8168,1.38,,,2.3308,1.549,1.4493,0.0,,668144.2413,540737.6344,456522.3708,1897529.6453,1535694.8817
85,601211.SH,20200204,16.11,1.0294,1.7895,1.84,21.393,16.6371,1.205,6.3167,4.8066,1.707,1.707,890794.8159,751612.0979,432351.3083,14350704.4841,12108470.8972
86,300730.SZ,20200204,12.46,8.3947,8.3947,2.78,56.0722,62.1764,4.9765,5.9193,5.4702,0.4815,0.4815,15800.8198,8436.9589,8436.9589,196878.2147,105124.5079
87,000100.SZ,20200204,4.92,4.8083,5.4477,1.54,19.1914,18.7183,2.1918,0.5872,0.74,2.0088,2.0088,1352843.8719,1269903.0613,1120849.9223,6655991.8497,6247923.0616
88,000759.SZ,20200204,6.29,0.7897,2.6187,1.4,9.94,12746.4981,1.2615,0.2817,0.2775,0.7949,0.7949,68102.15,68061.0192,20525.6594,428362.5235,428103.8108
