,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,000001.SZ,20200910,15.34,0.4932,1.1128,0.85,10.5581,11.2462,1.0577,2.1578,2.0052,0.8364,1.4211,1940591.8198,1940575.268,860111.1956,29768678.5157,29768424.6111
1,000002.SZ,20200910,28.46,0.9828,1.4752,1.02,8.5059,8.3626,1.7988,0.8987,0.8819,3.6722,3.5721,1161773.2201,971431.4935,647150.4144,33064065.844,27646940.305
2,000004.SZ,20200910,22.53,2.2993,3.2137,0.91,1199.8045,489.759,2.6662,34.3533,68.7736,0.0,,16505.2625,8391.8684,6004.1836,371863.5641,189068.7951
3,000005.SZ,20200910,2.87,2.2016,2.8205,1.72,17.391,37.8228,1.8774,5.4976,11.6083,0.0,,105853.6842,105794.6242,82577.4301,303800.0737,303630.5715
4,000006.SZ,20200910,5.72,1.5837,2.4762,0.92,9.6385,9.4728,1.1497,2.0695,1.9404,3.4091,3.1294,134999.5046,134830.7972,86230.9824,772197.1663,771232.16
5,000007.SZ,20200910,9.12,2.0106,3.1742,0.93,141.7658,,17.5985,75.1914,74.6824,0.0,,34644.8044,30894.8044,19569.4167,315960.6161,281760.6161
6,000008.SZ,20200910,3.02,1.2639,2.0793,1.49,19.3333,110.2541,1.1771,2.608,3.0951,0.3289,0.3235,278079.5346,266518.2273,161998.3448,839800.1945,804885.0464
7,000009.SZ,20200910,6.76,1.8451,2.189,1.02,57.899,58.44,3.0992,1.4592,1.7378,0.2465,0.2959,257921.3965,255189.7988,215093.6436,1743548.6403,1725083.0399
8,000010.SZ,20200910,4.15,1.9243,2.2331,0.63,73.2095,75.5076,7.4312,1.7973,1.724,0.0,,81985.4713,52217.1498,44997.6834,340239.7059,216701.1717
9,000011.SZ,20200910,16.25,3.4801,12.0492,1.11,11.8422,10.4583,3.0785,2.4446,2.0929,1.8462,2.2154,59597.9092,52647.5543,15205.6342,968466.0245,855522.7574
10,000012.SZ,20200910,5.23,1.0337,1.0816,1.0,29.9381,29.17,1.6982,1.5336,1.6047,0.8857,1.3384,307069.2107,195705.9361,187042.5914,1605971.972,1023542.0458
