,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,000001.SZ,20200902,15.32,0.8654,1.9525,1.32,10.5444,11.2315,1.0563,2.155,2.0026,0.8374,1.423,1940591.8198,1940575.268,860111.1956,29729866.6793,29729613.1058
1,000002.SZ,20200902,27.52,0.7515,1.1281,1.11,8.2249,8.0864,1.7394,0.8691,0.8528,3.7976,3.6941,1161773.2201,971431.4935,647150.4144,31971999.0172,26733794.7011
2,000004.SZ,20200902,24.68,3.9441,5.5126,0.62,1314.2999,536.4958,2.9206,37.6316,75.3365,0.0,,16505.2625,8391.8684,6004.1836,407349.8785,207111.3121
3,000005.SZ,20200902,2.99,1.2529,1.6051,1.07,18.1181,39.4042,1.9559,5.7274,12.0936,0.0,,105853.6842,105794.6242,82576.0487,316502.5158,316325.9264
4,000006.SZ,20200902,6.2,1.4755,2.3071,0.47,10.4473,10.2677,1.2462,2.2432,2.1032,3.1452,2.8871,134999.5046,134830.7972,86230.9824,836996.9285,835950.9426
5,000007.SZ,20200902,9.2,2.4386,3.8499,1.24,143.0093,,17.7529,75.851,75.3375,0.0,,34644.8044,30894.8044,19569.4167,318732.2005,284232.2005
6,000008.SZ,20200902,3.03,0.7353,1.2097,1.0,19.3973,110.6192,1.181,2.6166,3.1053,0.3278,0.3224,278079.5346,266518.2273,161998.3448,842580.9898,807550.2287
7,000009.SZ,20200902,7.58,2.0342,2.4134,0.84,64.9222,65.5289,3.4752,1.6362,1.9486,0.2199,0.2639,257921.3965,255189.7988,215093.6436,1955044.1855,1934338.6749
8,000010.SZ,20200902,5.04,10.3385,11.9972,6.38,88.9099,91.7008,9.0248,2.1827,2.0937,0.0,,81985.4713,52217.1498,44997.6834,413206.7754,263174.435
9,000011.SZ,20200902,19.15,2.8239,10.1762,0.79,13.9556,12.3247,3.6278,2.8809,2.4664,1.5666,1.8799,59597.9092,52647.5543,14609.6646,1141299.9612,1008200.6648
10,000012.SZ,20200902,5.75,1.3124,1.3732,0.87,32.9147,32.0703,1.8671,1.6861,1.7642,0.8056,1.2174,307069.2107,195705.9361,187042.5914,1765647.9615,1125309.1326
11,000014.SZ,20200902,11.09,2.0425,3.0955,0.87,106.0892,46.3238,2.4519,5.1055,3.9515,0.5951,0.0992,20170.5187,20170.5187,13309.1796,223691.0524,223691.0524
12,000016.SZ,20200902,7.15,1.9954,2.9695,1.01,81.1983,,2.1407,0.3124,0.3694,1.3986,0.6993,240794.5408,159657.43,107282.7368,1721680.9667,1141550.6245
13,000017.SZ,20200902,2.61,1.1024,1.3948,0.94,,,145.1056,18.9288,17.8972,0.0,,55134.7947,30298.1008,23947.2261,143901.8142,79078.0431
