,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,002121.SZ,20200420,3.7,1.6437,2.422,0.84,,,4.2507,1.3744,1.6308,0.0,,140834.9147,106320.1635,72151.6344,521089.1844,393384.605
1,000638.SZ,20200420,4.33,1.3203,2.1233,1.21,,,9.5972,11.278,9.1406,0.0,,30940.0,30940.0,19238.635,133970.2,133970.2
2,002069.SZ,20200420,2.76,0.736,1.3702,0.57,61.1249,,500.6682,0.7015,0.7207,0.0,,71111.2194,68874.0444,36997.9199,196266.9655,190092.3625
3,300099.SZ,20200420,5.68,1.7197,2.5303,0.72,38.9952,61.6044,2.2263,8.5177,8.0572,1.7609,1.7609,66905.0255,45106.3758,30655.3721,380020.5448,256204.2145
4,603109.SH,20200420,34.83,45.7362,45.7362,1.36,36.6638,42.8419,4.1613,3.8193,4.1175,,,14667.0,3667.0,3667.0,510851.61,127721.61
5,002873.SZ,20200420,19.18,7.2015,8.4524,0.6,31.6433,31.558,3.1758,3.235,2.8919,0.2572,0.2572,11709.6,6153.9664,5243.2204,224590.128,118033.0756
6,002310.SZ,20200420,5.22,1.4308,2.0328,0.87,8.7837,229.2206,1.1182,1.0545,1.8175,1.8008,1.8008,268546.2004,164745.2803,115958.4824,1401811.1661,859970.3632
7,300415.SZ,20200420,6.9,0.6792,1.1543,0.71,16.9997,15.6677,2.3357,1.4793,1.4101,1.4323,1.4323,43200.0,40892.5066,24062.5705,298080.0,282158.2955
8,002569.SZ,20200420,9.04,0.5996,0.8555,1.54,,,4.896,3.957,4.3261,0.0,,14001.0,13977.525,9797.525,126569.04,126356.826
9,600802.SH,20200420,11.9,11.046,16.2325,2.21,13.4647,16.6211,3.9039,1.5418,1.5527,0.2773,0.2773,38187.3666,38187.3666,25985.9744,454429.6625,454429.6625
10,300805.SZ,20200420,23.88,7.3334,7.3334,0.93,52.5489,45.8882,6.3308,3.8798,3.1246,,,42323.0,4233.0,4233.0,1010673.24,101084.04
11,002330.SZ,20200420,7.06,4.8238,17.6518,0.89,442.9275,465.158,2.664,1.7558,1.5096,0.0,,50200.0,50186.89,13714.89,354412.0,354319.4434
