,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,000001.SZ,20200911,15.01,0.4917,1.1094,0.9,10.331,11.0043,1.0349,2.1114,1.9621,0.8547,1.4524,1940591.8198,1940575.268,860111.1956,29128283.2152,29128034.7727
1,000002.SZ,20200911,28.0,0.557,0.8361,0.56,8.3684,8.2275,1.7698,0.8842,0.8676,3.7325,3.6308,1161773.2201,971431.4935,647150.4144,32529650.1628,27200081.818
2,000004.SZ,20200911,22.99,1.6324,2.2816,0.65,1224.3012,499.7585,2.7206,35.0547,70.1778,0.0,,16505.2625,8391.8684,6004.1836,379455.9849,192929.0545
3,000005.SZ,20200911,2.87,0.768,0.9839,0.48,17.391,37.8228,1.8774,5.4976,11.6083,0.0,,105853.6842,105794.6242,82577.4301,303800.0737,303630.5715
4,000006.SZ,20200911,5.86,1.2809,2.0028,0.79,9.8744,9.7046,1.1779,2.1201,1.9879,3.3276,3.0546,134999.5046,134830.7972,86230.9824,791097.097,790108.4716
5,000007.SZ,20200911,9.12,1.5102,2.3842,0.63,141.7658,,17.5985,75.1914,74.6824,0.0,,34644.8044,30894.8044,19569.4167,315960.6161,281760.6161
6,000008.SZ,20200911,3.01,0.7065,1.1623,0.7,19.2693,109.889,1.1732,2.5993,3.0848,0.33,0.3245,278079.5346,266518.2273,161998.3448,837019.3991,802219.8642
7,000009.SZ,20200911,6.93,1.6289,1.9326,0.9,59.355,59.9097,3.1772,1.4959,1.7815,0.2405,0.2886,257921.3965,255189.7988,215093.6436,1787395.2777,1768465.3057
8,000010.SZ,20200911,4.17,1.1442,1.3277,0.55,73.5623,75.8715,7.467,1.806,1.7323,0.0,,81985.4713,52217.1498,44997.6834,341879.4153,217745.5147
9,000011.SZ,20200911,16.77,3.5599,12.3256,1.14,12.2212,10.793,3.177,2.5228,2.1599,1.7889,2.1467,59597.9092,52647.5543,15205.6342,999456.9373,882899.4856
10,000012.SZ,20200911,5.36,0.8642,0.9042,0.84,30.6823,29.8951,1.7405,1.5717,1.6446,0.8642,1.306,307069.2107,195705.9361,187042.5914,1645890.9694,1048983.8175
11,000014.SZ,20200911,10.38,1.6285,2.4681,0.97,99.2972,43.358,2.2949,4.7786,3.6985,0.6358,0.106,20170.5187,20170.5187,13309.1796,209369.9841,209369.9841
12,000016.SZ,20200911,6.72,1.2541,1.8664,0.39,76.315,,2.012,0.2936,0.3472,1.4881,0.744,240794.5408,159657.43,107282.7368,1618139.3142,1072897.9296
13,000017.SZ,20200911,2.5,0.7508,0.95,0.66,,,138.9901,18.131,17.1429,0.0,,55134.7947,30298.1008,23947.2261,137836.9868,75745.252
14,000019.SZ,20200911,9.1,2.4389,3.7499,0.81,28.8529,28.2643,2.3831,0.9483,0.9519,1.0989,2.1978,115253.5254,41618.4832,27068.4852,1048807.0811,378728.1971
15,000020.SZ,20200911,11.79,1.8831,5.5137,2.04,611.436,552.2483,10.0377,4.6268,4.8874,0.0,,28316.1227,18116.5391,6187.5497,333847.0866,213593.996
16,000021.SZ,20200911,21.12,1.3273,2.3669,0.51,88.2001,78.7581,4.423,2.3498,2.2665,0.4735,0.2841,147125.9363,146902.4359,82381.6201,3107299.7747,3102579.4462
17,000023.SZ,20200911,16.57,0.7745,1.2959,0.54,45.2378,400.9216,5.0295,1.256,1.4324,0.3621,0.0604,13875.624,13875.624,8293.2649,229919.0897,229919.0897
18,000025.SZ,20200911,20.55,2.0312,7.0782,1.3,40.3253,44.1842,6.9289,15.5116,18.0834,0.0,0.2044,43105.832,39277.832,11271.0813,885824.8476,807159.4476
19,000026.SZ,20200911,17.47,2.6648,4.9065,0.74,34.6428,43.9588,2.942,2.0192,2.1364,1.1498,1.1449,42814.4881,35671.6368,19373.9041,747969.1071,623183.4949
