,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,000001.SZ,20200710,14.86,1.1124,2.5099,0.62,10.2278,9.8431,1.0366,2.0903,2.0108,0.8634,1.467,1940591.8198,1940575.268,860111.1956,28837194.4422,28836948.4825
1,000002.SZ,20200710,29.17,2.1599,3.2421,1.21,8.7181,8.6893,1.7305,0.9212,0.9227,3.5828,3.5828,1161773.2201,971517.0043,647235.9252,33888924.8303,28339151.0154
2,000004.SZ,20200710,33.56,11.5314,16.1169,1.25,1787.1922,3538.6617,3.9679,51.1717,225.6562,0.0,,16505.2625,8392.0684,6004.3836,553916.6095,281637.8155
3,000005.SZ,20200710,3.18,5.3905,6.9061,3.46,19.2694,19.6332,2.1941,6.0914,6.5414,0.0,,105853.6842,105794.6242,82576.0487,336614.7158,336426.905
4,000006.SZ,20200710,8.56,8.857,13.8488,1.31,14.424,14.1231,1.7451,3.097,2.9108,2.278,2.0911,134999.5046,134830.7972,86230.9824,1155595.7594,1154151.624
5,000007.SZ,20200710,9.7,4.7896,7.5614,2.02,150.7816,,18.0147,79.9733,80.8862,0.0,,34644.8044,30894.8044,19569.4167,336054.6027,299679.6027
6,000008.SZ,20200710,3.21,1.8694,3.0469,0.92,20.5496,28.389,1.2191,2.772,2.9453,0.3095,0.3043,278079.5346,266529.7419,163527.4044,892635.3061,855560.4715
7,000009.SZ,20200710,10.36,9.6325,11.708,2.2,88.7328,97.0821,4.8051,2.2363,2.3599,0.1609,0.1609,257921.3965,254383.6879,209287.5349,2672065.6677,2635415.0066
8,000010.SZ,20200710,3.79,0.9886,1.0555,1.43,66.8588,97.3965,7.1298,1.6414,1.7618,0.0,,81985.4713,52217.1498,48909.8798,310724.9362,197902.9977
9,000011.SZ,20200710,20.88,3.6029,12.9838,0.67,15.2164,13.9603,4.035,3.1411,2.8044,1.4368,1.7241,59597.9092,52647.5543,14609.332,1244404.3441,1099280.9338
10,000012.SZ,20200710,5.63,4.2902,4.4889,1.51,32.2278,33.535,1.8651,1.6509,1.7317,0.8228,1.2433,307069.2107,195705.9361,187042.5914,1728799.6562,1101824.4202
11,000014.SZ,20200710,12.39,7.6875,11.6506,1.68,118.5253,70.1747,2.787,5.704,4.8266,0.5327,0.0888,20170.5187,20170.5187,13309.1796,249912.7267,249912.7267
12,000016.SZ,20200710,8.42,9.7786,14.5524,1.2,95.6209,,2.6241,0.3678,0.3888,1.1876,0.5938,240794.5408,159657.43,107282.7368,2027490.0335,1344315.5606
13,000017.SZ,20200710,2.62,3.572,4.5194,1.16,,,221.2996,19.0013,23.4872,0.0,,55134.7947,30298.1008,23947.2261,144453.1621,79381.0241
14,000019.SZ,20200710,9.58,12.9418,19.8975,1.49,30.3748,33.9564,2.5838,0.9983,1.0842,1.0438,2.0877,115253.5254,41621.6407,27071.6427,1104128.7733,398735.3179
15,000020.SZ,20200710,14.41,6.3328,18.5419,1.24,747.3107,849.8834,12.4013,5.6549,6.1318,0.0,,28316.1227,18116.5391,6187.5497,408035.3281,261059.3284
16,000021.SZ,20200710,28.05,7.2876,13.6191,1.12,117.1408,125.1216,6.0053,3.1208,3.1977,0.3565,0.2139,147125.9363,146932.7064,78623.0917,4126882.5132,4121462.4145
17,000023.SZ,20200710,19.24,3.2792,5.0683,1.26,52.5271,109.398,5.7735,1.4584,1.5935,0.3119,0.3119,13875.624,13875.624,8977.5024,266967.0058,266967.0058
18,000025.SZ,20200710,22.64,3.303,11.5103,1.02,44.4265,47.1773,7.7572,17.0892,18.1693,0.0,0.1855,43105.832,39277.832,11271.0813,975916.0365,889250.1165
19,000026.SZ,20200710,11.35,6.6136,12.1771,1.84,22.5083,35.0694,1.9752,1.312,1.4297,1.7696,3.5317,42817.1881,35671.6368,19373.9041,485975.0849,404873.0777
20,000027.SZ,20200710,5.7,1.554,5.9302,1.89,15.9398,17.5741,0.9152,1.3026,1.3275,0.731,0.731,475738.9916,475738.9916,124668.8147,2711712.2521,2711712.2521
21,000028.SZ,20200710,47.88,1.577,4.3523,0.87,16.1244,16.803,1.6007,0.3939,0.3868,0.8354,1.2531,42812.6983,36773.3625,13323.9404,2049871.9946,1760708.5965
22,000030.SZ,20200710,7.8,1.8005,5.7388,0.84,15.85,17.5161,2.1781,1.4033,1.4405,1.8891,2.0943,181055.2111,175988.087,55216.3837,1412230.6466,1372707.0786
23,000031.SZ,20200710,6.05,3.8135,7.2323,2.0,10.903,18.9157,1.3442,0.7675,0.8412,1.6653,,428631.3339,181372.2958,95636.8818,2593219.5701,1097302.3896
24,000032.SZ,20200710,27.45,4.0074,9.9208,1.33,84.6788,91.1756,7.7996,7.5562,8.3443,0.2914,0.2914,41321.9661,41128.366,16613.138,1134287.9694,1128973.6467
25,000034.SZ,20200710,27.5,6.6759,8.7353,1.03,25.6439,26.3187,4.163,0.2072,0.2167,0.9136,0.763,65407.0434,49089.3581,37516.3039,1798693.6935,1349957.3478
26,000035.SZ,20200710,5.46,1.4116,1.89,1.43,19.3265,18.5911,1.2882,0.7414,0.6764,0.0,,252377.7297,236830.4444,176890.7763,1377982.4042,1293094.2264
27,000036.SZ,20200710,4.73,3.534,5.3002,1.0,8.5852,8.1975,1.5047,2.2152,1.8639,9.7577,8.4567,148393.4025,147900.0654,98613.2894,701900.7938,699567.3093
28,000037.SZ,20200710,15.82,1.1534,1.9532,0.86,382.9453,242.941,4.8241,7.7997,7.3447,0.0,0.1264,60276.2596,33889.4011,20012.1057,953570.4269,536130.3254
29,000038.SZ,20200710,14.47,10.8059,16.0813,1.0,61.8124,54.5047,2.7243,4.1227,5.0266,0.0,,52277.7419,23207.6797,15594.4852,756458.9253,335815.1253
30,000039.SZ,20200710,8.51,2.4774,3.7536,1.57,19.788,61.6397,0.8908,0.3556,0.3696,5.3733,1.4101,358607.4802,152533.264,100672.6428,3051749.6565,1298058.0766
31,000040.SZ,20200710,3.34,7.7387,9.0812,1.25,,,0.3714,0.7297,0.9661,2.2455,2.2455,148687.387,106034.067,90359.3956,496615.8726,354153.7838
32,000042.SZ,20200710,10.88,1.2776,4.0725,1.98,9.1891,15.0558,0.9771,1.0028,1.1164,0.9191,1.1029,66483.1139,66214.9964,20773.5049,723336.2792,720419.1608
33,000045.SZ,20200710,9.16,3.7801,8.3532,1.45,237.0712,1344.1952,1.7136,2.1618,2.3933,0.0,,50933.8429,45701.6599,20681.8131,466554.001,418627.2047
34,000046.SZ,20200710,4.87,0.9172,2.9364,0.89,23.1132,,1.1794,8.3642,10.1606,3.0801,,519620.0656,517508.8333,161641.5425,2530549.7195,2520268.0182
35,000048.SZ,20200710,25.94,0.8259,2.8988,1.1,9.4843,9.9497,4.6502,2.1226,2.2633,,,40249.1731,40242.8671,11465.0117,1044063.5502,1043899.9726
36,000049.SZ,20200710,53.79,2.4264,4.43,0.72,22.1936,23.1449,5.2965,0.6043,0.6239,0.4604,1.3014,20719.7738,20524.3738,11241.6699,1114516.6327,1104006.0667
37,000050.SZ,20200710,17.03,2.9679,6.3628,1.31,42.0557,41.4628,1.2994,1.1518,1.1659,0.411,0.4698,204812.3051,182892.0459,85308.1486,3487953.5559,3114651.5417
38,000055.SZ,20200710,5.36,9.3093,11.7664,3.14,16.773,15.6574,1.1435,1.9407,2.1218,3.7313,0.9328,108827.8951,67827.2529,53663.3187,583317.5177,363554.0755
39,000056.SZ,20200710,4.33,3.7297,10.7714,2.62,100.506,799.2558,0.9328,5.3592,5.8493,0.2306,,117452.872,90372.8783,31292.7578,508570.9358,391314.563
40,000058.SZ,20200710,10.52,5.3406,9.9681,0.78,165.705,1980.8179,7.0245,8.7054,9.9282,0.3327,0.6179,123565.6249,53801.3278,28825.1758,1299910.3739,565989.9685
41,000059.SZ,20200710,5.05,1.1109,2.1305,0.78,8.1345,,0.6532,0.2039,0.2191,4.9505,4.6535,159944.2537,159943.9081,83401.9906,807718.4812,807716.7359
42,000060.SZ,20200710,4.73,3.1109,4.5946,0.79,19.8152,23.0081,1.5801,0.7405,0.6826,1.6913,1.5222,356968.5327,356839.7881,241613.7958,1688461.1597,1687852.1977
43,000061.SZ,20200710,8.4,4.1148,6.2372,1.65,45.9571,46.3926,2.7725,4.9964,4.8297,0.119,0.7143,169696.4131,169542.0483,111850.282,1425449.87,1424153.2057
44,000062.SZ,20200710,18.67,2.1833,7.4877,1.52,30.9939,31.2442,3.7798,1.3603,1.337,0.9235,0.8034,104590.9322,104464.0056,30459.4905,1952712.7042,1950342.9846
45,000063.SZ,20200710,44.94,4.4168,6.4062,0.86,40.2744,40.9313,5.0212,2.2849,2.3031,0.0,,461343.4832,347633.9808,239677.0108,20732776.135,15622671.0972
