,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,000001.SZ,20201022,17.56,0.9742,2.198,1.19,12.0861,12.6341,1.1798,2.4701,2.2483,0.7306,1.2415,1940591.8198,1940575.268,860111.1956,34076792.3557,34076501.7061
1,000002.SZ,20201022,27.99,0.6454,0.9689,0.98,8.3654,8.2245,1.7691,0.8839,0.8673,3.7338,3.6321,1161773.2201,971431.4935,647150.4144,32518032.4306,27190367.5031
2,000004.SZ,20201022,26.08,3.9316,5.4951,0.44,1388.855,566.9291,3.0863,39.7663,79.6101,0.0,,16505.2625,8391.8684,6004.1836,430457.246,218859.9279
3,000005.SZ,20201022,2.61,0.3925,0.5029,0.98,15.8155,34.3963,1.7073,4.9995,10.5567,0.0,,105853.6842,105794.6242,82577.4301,276278.1158,276123.9692
4,000006.SZ,20201022,6.1,0.5979,0.9348,0.42,10.2788,10.1021,1.2261,2.207,2.0693,3.1967,2.9344,134999.5046,134830.7972,86230.9824,823496.9781,822467.8629
5,000007.SZ,20201022,9.26,1.5509,2.4485,0.74,143.942,,17.8686,76.3457,75.8288,0.0,,34644.8044,30894.8044,19569.4167,320810.8887,286085.8887
6,000008.SZ,20201022,2.81,0.5575,0.9172,0.8,17.9889,102.5874,1.0952,2.4266,2.8799,0.3535,0.3476,278079.5346,266518.2273,161998.3448,781403.4922,748916.2187
7,000009.SZ,20201022,7.66,1.383,1.6408,0.78,65.6074,66.2205,3.5118,1.6535,1.9692,0.2176,0.2611,257921.3965,255189.7988,215093.6436,1975677.8972,1954753.8588
8,000010.SZ,20201022,4.16,1.1183,1.2977,0.41,73.3859,75.6895,7.4491,1.8016,1.7282,0.0,,81985.4713,52217.1498,44997.6834,341059.5606,217223.3432
9,000011.SZ,20201022,15.88,1.2107,4.1918,0.57,11.5726,10.2202,3.0084,2.3889,2.0453,1.8892,2.267,59597.9092,52647.5543,15205.6342,946414.7981,836043.1623
10,000012.SZ,20201022,5.81,1.1957,1.2511,0.67,33.2582,32.405,1.8866,1.7037,1.7826,0.7973,1.2048,307069.2107,195705.9361,187042.5914,1784072.1142,1137051.4887
11,000014.SZ,20201022,10.25,0.8696,1.3178,0.48,98.0536,42.815,2.2662,4.7188,3.6522,0.6439,0.1073,20170.5187,20170.5187,13309.1796,206747.8167,206747.8167
12,000016.SZ,20201022,6.11,0.7125,1.0603,0.81,69.3876,,1.8294,0.2669,0.3157,1.6367,0.8183,240794.5408,159657.43,107282.7368,1471254.6443,975506.8973
13,000017.SZ,20201022,2.58,1.3571,1.7171,2.02,,,143.4377,18.7112,17.6915,0.0,,55134.7947,30298.1008,23947.2261,142247.7703,78169.1001
14,000019.SZ,20201022,8.6,0.9075,1.3953,0.73,27.2675,26.7113,2.2522,0.8962,0.8996,1.1628,2.3256,115253.5254,41618.4832,27068.4852,991180.3184,357918.9555
15,000020.SZ,20201022,10.95,0.7768,2.2744,0.67,567.8732,512.9023,9.3225,4.2971,4.5392,0.0,,28316.1227,18116.5391,6187.5497,310061.5436,198376.1031
16,000021.SZ,20201022,22.44,1.043,1.8599,0.54,93.7126,83.6805,4.6994,2.4966,2.4082,0.4456,0.2674,147125.9363,146902.4359,82381.6201,3301506.0106,3296490.6616
17,000023.SZ,20201022,17.29,0.4667,0.868,0.78,47.2035,418.3425,5.248,1.3106,1.4946,0.347,0.0578,13875.624,13875.624,7460.7141,239909.539,239909.539
18,000025.SZ,20201022,20.45,0.6983,2.4334,0.8,40.1291,43.9691,6.8951,15.4361,17.9954,0.0,0.2054,43105.832,39277.832,11271.0813,881514.2644,803231.6644
19,000026.SZ,20201022,14.04,5.3286,9.8111,1.61,27.8398,23.8559,2.1881,1.6227,1.5377,1.4307,1.4247,42812.4881,35671.6368,19373.9041,601087.3329,500829.7807
20,000027.SZ,20201022,5.71,0.1769,0.6787,0.47,15.9678,7.7391,1.0355,1.3049,1.4133,0.7297,0.7297,475738.9916,475738.9916,123991.4671,2716469.642,2716469.642
21,000028.SZ,20201022,48.13,0.8331,2.2993,1.12,16.2085,15.7689,1.5203,0.3959,0.3676,0.8311,1.2466,42812.6983,36773.3625,13323.9404,2060575.1692,1769901.9371
22,000030.SZ,20201022,6.98,0.5295,1.6877,1.01,14.1837,13.9956,1.8574,1.2558,1.177,2.1111,2.3403,181055.2111,175988.087,55216.3837,1263765.3735,1228396.8473
23,000031.SZ,20201022,4.8,0.3325,0.6307,0.81,8.6503,20.3217,1.0859,0.6089,0.7427,2.099,3.5417,428631.3339,181367.4958,95632.0818,2057430.4027,870563.9798
24,000032.SZ,20201022,21.3,0.304,0.7522,0.82,65.707,74.286,5.9726,5.8633,6.4385,0.3756,0.3756,41321.9661,41142.4109,16627.1829,880157.8779,876333.3522
25,000034.SZ,20201022,27.8,4.3352,5.6688,0.55,25.9237,33.1464,4.0875,0.2095,0.2137,0.8984,0.7503,65407.0434,49194.2831,37621.2289,1818315.8065,1367601.0702
26,000035.SZ,20201022,4.63,0.243,0.3254,1.29,16.3886,14.6577,1.0523,0.6287,0.5501,0.0,,252377.7297,236830.4444,176890.7763,1168508.8885,1096524.9576
27,000036.SZ,20201022,4.13,0.2025,0.3037,0.59,7.4961,7.6496,1.2777,1.9342,1.6955,11.1753,9.6852,148393.4025,147947.443,98660.667,612864.7523,611022.9396
28,000037.SZ,20201022,13.32,1.2435,2.1058,0.88,322.4293,78.5407,3.9304,6.5671,6.0249,0.0,0.1502,60276.2596,33889.4011,20012.1057,802879.7779,451406.8227
29,000038.SZ,20201022,12.39,1.355,2.0695,0.64,52.9271,35.0252,2.2896,3.5301,4.7952,0.0,,52277.7419,23817.7966,15594.5337,647721.2221,295102.4999
30,000039.SZ,20201022,10.55,2.0553,3.1047,2.23,24.5926,55.8084,1.1023,0.442,0.4596,4.3091,1.1308,359501.359,153427.1428,101566.5216,3792739.3375,1618656.3565
31,000040.SZ,20201022,3.4,2.6452,3.104,0.59,,,0.385,0.7428,1.7432,2.2059,,148687.387,106034.067,90359.3956,505537.1158,360515.8278
32,000042.SZ,20201022,9.39,0.1756,0.5771,0.92,7.9307,8.4322,0.8004,0.8655,0.7485,1.065,1.278,66483.1139,66234.1514,20149.7971,624276.4395,621938.6816
33,000045.SZ,20201022,8.38,0.6726,1.4864,0.65,216.8839,339.6304,1.5631,1.9777,2.1281,0.0,,50933.8429,45701.7874,20681.9406,426825.6035,382980.9784
34,000046.SZ,20201022,4.48,0.5267,1.8309,2.33,21.2623,,1.1074,7.6944,10.799,3.3482,2.2321,519620.0656,517007.8782,148740.5874,2327897.8939,2316195.2943
35,000048.SZ,20201022,35.83,0.2624,0.9211,0.59,13.1003,13.2398,8.3886,2.9319,3.148,,2.0932,40249.1731,40240.7651,11462.9097,1442127.8722,1441826.6135
36,000049.SZ,20201022,50.27,0.4716,0.8611,0.66,20.7412,20.5998,4.6572,0.5648,0.5573,0.4926,1.3925,20719.7738,20524.3738,11241.6699,1041583.0289,1031760.2709
37,000050.SZ,20201022,14.87,0.4146,0.8889,0.72,44.0659,39.2893,1.112,1.2069,1.2287,0.3923,0.4483,245774.7661,182891.7759,85307.8786,3654670.7719,2719600.7076
38,000055.SZ,20201022,4.94,1.047,1.3291,0.77,15.4587,13.1976,1.033,1.7886,1.8037,4.0486,1.0121,108827.8951,67827.2529,53429.7995,537609.8018,335066.6293
39,000056.SZ,20201022,3.47,0.3974,1.0795,0.69,80.544,,0.7463,4.2948,5.5469,0.2878,,117452.872,90372.8783,33269.9378,407561.4658,313593.8877
40,000058.SZ,20201022,7.79,1.0499,1.9588,0.62,122.7036,177.497,5.0117,6.4463,6.3974,0.4493,0.3851,123565.6249,53828.2117,28852.0597,962576.218,419321.7691
41,000059.SZ,20201022,5.17,0.6684,1.2818,0.96,8.3278,,0.6567,0.2088,0.2394,4.8356,4.5455,159944.2537,159940.9531,83399.0356,826911.7916,826894.7275
42,000060.SZ,20201022,4.22,0.3634,0.5547,0.81,17.6787,20.0214,1.3626,0.6607,0.5401,1.8957,1.7062,356968.5327,356847.115,233766.3302,1506407.208,1505894.8253
43,000061.SZ,20201022,7.28,0.2335,0.3539,0.68,39.8295,30.2146,2.3402,4.3302,4.1204,0.1374,0.8242,169696.4131,169542.1233,111850.357,1235389.8874,1234266.6576
44,000062.SZ,20201022,14.22,0.2241,0.9459,0.56,23.6065,26.1031,2.788,1.0361,0.994,1.2125,1.0549,104590.9322,104463.9729,24747.0504,1487283.0559,1485477.6946
45,000063.SZ,20201022,33.63,0.6436,0.9166,0.82,30.1386,28.0334,3.8562,1.7099,1.6624,0.0,0.5947,461343.4898,347625.38,244077.36,15514981.562,11690641.5294
46,000065.SZ,20201022,7.56,0.2046,0.4605,0.96,8.2374,9.4593,1.1679,0.526,0.5131,1.0582,1.2169,76951.5658,67309.2072,29904.2394,581753.8374,508857.6064
47,000066.SZ,20201022,15.73,0.5503,0.9518,0.53,41.3099,68.6053,5.951,4.2476,4.4109,0.3187,0.5531,292818.2053,292781.1543,169279.4381,4606030.3694,4605447.5571
48,000068.SZ,20201022,3.18,0.4356,0.7956,0.66,533.6245,1639.9716,6.6896,14.2222,12.865,0.0,,100667.1464,100667.1464,55116.4369,320121.5256,320121.5256
49,000069.SZ,20201022,6.76,0.2625,0.4309,0.81,4.493,4.7517,0.8278,0.9237,0.9322,4.4391,4.4383,820179.3915,703687.3141,428731.4348,5544412.6865,4756926.2433
50,000070.SZ,20201022,10.14,1.1125,1.8037,0.65,25.6204,38.4564,2.9447,1.7784,1.9775,0.3408,0.6804,81655.9217,79522.4866,49050.2516,827991.046,806358.0141
51,000078.SZ,20201022,4.25,0.5457,1.0183,0.73,48.7256,71.0192,1.8396,0.283,0.3049,0.4706,,276258.3257,262119.9543,140475.4415,1174097.8842,1114009.8058
52,000088.SZ,20201022,6.67,0.6694,2.0585,0.47,41.7379,41.0897,1.7834,25.283,27.8826,0.3496,0.1942,224916.1747,224916.1747,73135.9747,1500190.8852,1500190.8852
