,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,000001.SZ,20200619,12.8,0.7933,1.7899,1.81,8.8099,8.4785,0.8929,1.8005,1.7321,1.0023,2.7054,1940591.8198,1940575.268,860111.1956,24839575.2934,24839363.4304
1,000002.SZ,20200619,25.95,0.8208,1.2321,1.31,7.7557,7.7301,1.5395,0.8195,0.8208,4.0274,4.0274,1161773.2201,971517.0043,647235.9252,30148015.0616,25210866.2616
2,000004.SZ,20200619,29.2,4.2178,5.8951,1.03,1555.0063,3078.9309,3.4524,44.5236,196.3397,0.0,,16505.2625,8392.0684,6004.3836,481953.665,245048.3973
3,000005.SZ,20200619,2.66,0.3939,0.5047,0.57,16.1185,16.4228,1.8353,5.0953,5.4717,0.0,,105853.6842,105794.6242,82576.0487,281570.8,281413.7004
4,000006.SZ,20200619,6.05,3.9858,6.2322,0.78,10.1945,9.9818,1.2334,2.1889,2.0573,3.2231,2.9587,134999.5046,134830.7972,86230.9824,816747.0028,815726.3231
5,000007.SZ,20200619,9.25,2.9172,4.6054,1.07,143.7865,,17.179,76.2632,77.1338,0.0,,34644.8044,30894.8044,19569.4167,320464.4407,285776.9407
6,000008.SZ,20200619,2.93,0.5776,0.9226,1.12,18.7571,25.9127,1.1128,2.5302,2.6884,0.339,0.6724,278079.5346,266529.7419,166869.6652,814773.0364,780932.1438
7,000009.SZ,20200619,7.77,5.3145,6.4597,2.37,66.5496,72.8116,3.6038,1.6772,1.7699,0.2145,0.2145,257921.3965,254383.6879,209287.5349,2004049.2508,1976561.255
8,000010.SZ,20200619,3.91,0.1815,0.1938,0.46,68.9757,100.4803,7.3556,1.6933,1.8176,0.0,,81985.4713,52217.1498,48909.8798,320563.1928,204169.0557
9,000011.SZ,20200619,15.81,5.9625,21.4871,0.82,11.5216,10.5705,3.0553,2.3784,2.1235,1.8975,2.277,59597.9092,52647.5543,14609.332,942242.9445,832357.8335
10,000012.SZ,20200619,4.75,0.8807,0.9215,0.96,27.1904,28.2933,1.5379,1.3928,1.461,0.9752,0.9752,307069.2107,195705.9361,187042.5914,1458578.7508,929603.1965
11,000014.SZ,20200619,10.29,2.6079,3.9523,0.51,98.4363,58.2807,2.3146,4.7372,4.0085,0.6414,0.1069,20170.5187,20170.5187,13309.1796,207554.6374,207554.6374
12,000016.SZ,20200619,6.88,2.6676,3.9699,0.83,78.132,,2.1113,0.3006,0.3177,1.4535,1.4535,240794.5408,159657.43,107282.7368,1656666.4407,1098443.1184
13,000017.SZ,20200619,2.38,1.4708,1.8609,0.86,,,201.0279,17.2607,21.3357,0.0,,55134.7947,30298.1008,23947.2261,131220.8114,72109.4799
14,000019.SZ,20200619,7.9,4.2108,6.4739,0.84,25.0481,28.0016,2.1307,0.8232,0.8941,1.2658,3.7975,115253.5254,41621.6407,27071.6427,910502.8507,328810.9615
15,000020.SZ,20200619,9.77,0.8476,2.4816,0.94,506.6777,576.2222,8.4081,3.834,4.1574,0.0,,28316.1227,18116.5391,6187.5497,276648.5188,176998.587
16,000021.SZ,20200619,23.34,3.2199,6.5479,1.25,97.4711,104.1119,4.9969,2.5968,2.6608,0.4284,0.6855,147125.9363,146932.7064,72254.9832,3433919.3532,3429409.3674
17,000023.SZ,20200619,15.63,1.6767,2.5915,1.36,42.6715,88.8717,4.6902,1.1848,1.2945,0.3839,0.3839,13875.624,13875.624,8977.5024,216876.0031,216876.0031
18,000025.SZ,20200619,18.2,1.1706,4.2417,1.1,35.7139,37.9253,6.236,13.7378,14.6061,0.0,0.2308,43105.832,39277.832,10840.0358,784526.1424,714856.5424
19,000026.SZ,20200619,9.08,1.0091,1.858,0.75,18.0067,28.0555,1.527,1.0496,1.1437,2.212,2.212,42817.1881,35671.6368,19373.9041,388780.0679,323898.4621
20,000027.SZ,20200619,4.55,0.2427,0.9261,1.34,12.7239,14.0285,0.7306,1.0398,1.0596,0.9158,0.9158,475738.9916,475738.9916,124668.8147,2164612.4118,2164612.4118
21,000028.SZ,20200619,44.88,2.0766,5.7314,0.92,15.1141,15.7502,1.5004,0.3692,0.3626,0.8913,1.3369,42812.6983,36773.3625,13323.9404,1921433.8997,1650388.509
22,000030.SZ,20200619,6.41,2.8115,8.9608,2.08,13.0255,14.3947,1.79,1.1532,1.1838,2.2988,4.8472,181055.2111,175988.087,55216.3837,1160563.9032,1128083.6377
23,000031.SZ,20200619,5.15,0.5593,1.0608,1.39,9.281,16.1018,1.1442,0.6534,0.7161,1.9563,,428631.3339,181372.2958,95636.8818,2207451.3696,934067.3234
24,000032.SZ,20200619,18.75,0.7352,1.82,0.76,57.8407,62.2784,5.3276,5.1614,5.6997,0.4267,0.4267,41321.9661,41128.366,16613.138,774786.8644,771156.8625
25,000034.SZ,20200619,23.37,2.2994,3.0182,0.76,21.7927,22.3661,3.5378,0.1761,0.1841,1.0751,0.8978,65407.0434,49089.3581,37398.0489,1528562.6043,1147218.2988
26,000035.SZ,20200619,4.94,0.3172,0.4247,0.75,17.4859,16.8205,1.1655,0.6708,0.6119,0.0,,252377.7297,236830.4444,176890.7763,1246745.9847,1169942.3953
27,000036.SZ,20200619,4.36,0.5358,0.8036,0.56,7.9136,7.5562,1.2304,2.0419,1.7181,10.5857,10.5857,148393.4025,147900.0654,98613.2894,646995.2349,644844.2851
28,000037.SZ,20200619,12.02,0.2467,0.4177,0.79,290.961,184.5861,3.6653,5.9262,5.5804,0.0,0.1664,60276.2596,33889.4011,20012.1057,724520.6404,407350.6012
29,000038.SZ,20200619,11.56,9.652,14.3641,1.58,49.3816,43.5435,2.1764,3.2936,4.0157,0.0,,52277.7419,23207.6797,15594.4852,604330.6964,268280.7773
30,000039.SZ,20200619,7.48,0.5773,0.8746,0.73,17.3929,54.1792,0.7733,0.3126,0.3249,6.1132,6.1132,358607.4802,152533.264,100672.6428,2682383.9519,1140948.8147
31,000040.SZ,20200619,3.0,2.2278,2.6143,1.21,,,0.3336,0.6554,0.8677,2.5,2.5,148687.387,106034.067,90359.3956,446062.161,318102.201
32,000042.SZ,20200619,10.07,0.1205,0.3841,1.26,8.505,13.9349,0.8947,0.9281,1.0333,0.993,,66483.1139,66214.9964,20773.5049,669484.957,666785.0137
33,000045.SZ,20200619,7.18,1.4725,3.2539,0.92,185.8266,1053.6377,1.3432,1.6945,1.876,0.0,,50933.8429,45701.6599,20681.8131,365704.992,328137.9181
34,000046.SZ,20200619,3.78,0.3297,1.0555,1.22,17.94,,0.9154,6.4922,7.8864,3.9683,3.9683,519620.0656,517508.8333,161641.5425,1964163.848,1956183.3899
35,000048.SZ,20200619,24.62,0.4293,1.5068,0.93,9.0017,9.4434,4.4136,2.0146,2.1481,,,40249.1731,40242.8671,11465.0117,990934.6417,990779.388
36,000049.SZ,20200619,50.09,3.3515,6.119,1.77,20.667,21.5528,4.9322,0.5627,0.5809,0.4944,1.3975,20719.7738,20524.3738,11241.6699,1037853.4696,1028065.8836
37,000050.SZ,20200619,14.75,1.1754,2.5199,1.16,36.4252,35.9117,1.1255,0.9976,1.0098,0.4746,0.5424,204812.3051,182892.0459,85308.1486,3020981.5002,2697657.677
38,000055.SZ,20200619,4.32,1.0448,1.3205,1.48,13.5186,12.6194,0.9216,1.5641,1.7101,4.6296,1.1574,108827.8951,67827.2529,53663.3187,470136.5068,293013.7325
39,000056.SZ,20200619,3.62,0.5345,1.5435,0.91,84.0258,668.2,0.7798,4.4805,4.8902,0.2759,0.2759,117452.872,90372.8783,31292.7578,425179.3966,327149.8194
40,000058.SZ,20200619,6.95,2.3705,4.4245,0.53,109.4724,1308.6202,4.5496,5.7512,6.5591,0.5036,0.5036,123565.6249,53801.3278,28825.1758,858781.0931,373919.2282
41,000059.SZ,20200619,4.67,0.5247,1.0062,1.28,7.5224,,0.6041,0.1886,0.2026,5.3533,10.3854,159944.2537,159943.9081,83401.9906,746939.6648,746938.0508
42,000060.SZ,20200619,3.82,0.5551,0.8199,0.78,16.003,18.5816,1.2761,0.5981,0.5512,2.0942,1.8848,356968.5327,356839.7881,241613.7958,1363619.7949,1363127.9905
43,000061.SZ,20200619,7.78,1.5274,2.3152,0.99,42.5651,42.9684,2.5679,4.6276,4.4733,0.1285,0.7712,169696.4131,169542.0483,111850.282,1320238.0939,1319037.1358
44,000062.SZ,20200619,14.07,0.745,2.5551,0.68,23.3575,23.5461,2.8485,1.0251,1.0076,1.2254,1.0661,104590.9322,104464.0056,30459.4905,1471594.4161,1469808.5588
45,000063.SZ,20200619,42.87,5.295,7.7463,1.52,38.4151,39.0417,4.7904,2.1795,2.1968,0.0,,461292.7264,347583.224,237589.574,19775619.1808,14900892.8129
46,000065.SZ,20200619,7.51,0.3524,0.7932,0.71,8.1828,7.9942,1.2063,0.5225,0.5198,1.0652,2.2903,76950.7533,67308.3947,29903.4269,577900.1573,505486.0442
47,000066.SZ,20200619,13.27,1.9599,2.8485,0.93,34.8495,49.7275,4.8469,3.5833,3.8685,0.3778,0.3778,292818.2053,249071.7309,171369.8927,3885697.5843,3305181.869
48,000068.SZ,20200619,3.28,0.8645,1.615,0.55,550.4051,404.4376,6.5722,14.6694,14.1521,0.0,,100667.1464,100667.1464,53887.8796,330188.2402,330188.2402
49,000069.SZ,20200619,6.11,0.8096,1.3291,1.41,4.0613,4.1833,0.7685,0.8349,0.8506,4.9109,4.91,820250.6415,703514.7409,428558.8616,5011731.4196,4298475.0669
50,000070.SZ,20200619,9.68,2.9696,4.8148,1.25,24.4561,35.8965,2.7808,1.6976,1.951,0.357,,81649.2162,79515.7811,49043.5461,790364.4128,769712.761
51,000078.SZ,20200619,4.29,2.8587,5.3343,0.59,49.1842,63.0271,1.8694,0.2856,0.3038,0.4662,0.4662,276258.3257,262114.4563,140469.9435,1185148.2173,1124471.0175
52,000088.SZ,20200619,5.71,2.1585,6.6151,1.01,30.8542,34.5233,1.564,18.6902,19.7014,0.4729,0.7356,194220.0,194220.0,63375.0,1108996.2,1108996.2
53,000089.SZ,20200619,7.66,1.1043,2.5664,2.08,26.4586,52.4334,1.3339,4.1268,4.5464,1.0648,2.1092,205076.9509,205076.9509,88247.3977,1570889.4439,1570889.4439
54,000090.SZ,20200619,6.93,2.4579,4.0679,0.93,10.4749,6.0084,1.3273,0.883,0.7345,2.775,8.2584,186854.5434,186841.5681,112895.1453,1294901.9858,1294812.0669
55,000096.SZ,20200619,11.0,0.3635,0.791,0.63,46.5112,49.9027,2.1472,3.5784,3.8049,0.1818,0.1818,52800.0,51084.8,23472.9623,580800.0,561932.8
56,000099.SZ,20200619,6.9,0.8038,1.3098,1.26,19.7761,19.6676,1.2818,2.6683,2.6931,0.3623,0.7246,60607.042,60607.042,37195.0946,418188.5898,418188.5898
57,000100.SZ,20200619,6.15,3.1371,3.4935,1.05,31.7828,37.0304,2.8597,1.1103,1.4084,1.6071,1.5625,1352843.8719,1266067.3739,1136929.7854,8319989.8122,7786314.3495
58,000150.SZ,20200619,3.77,1.1378,2.3037,0.97,,,4.4569,1.8463,1.9903,0.0,,87769.7557,80599.0242,39807.1456,330891.979,303858.3212
59,000151.SZ,20200619,8.68,1.36,2.2596,0.64,293.5726,167.6072,2.7052,2.1706,2.3169,2.3041,2.5346,29598.0,26654.3967,16042.0467,256910.64,231360.1634
60,000153.SZ,20200619,7.71,3.7414,5.2343,0.57,29.7402,28.061,1.7898,0.7432,0.7467,1.297,1.297,31214.123,31197.723,22299.4605,240660.8883,240534.4443
61,000155.SZ,20200619,4.7,2.8525,5.043,2.3,27.7825,31.3829,1.6341,2.9101,3.4016,0.0,,127000.0,127000.0,71835.1849,596900.0,596900.0
62,000156.SZ,20200619,11.23,1.0093,2.363,0.79,24.9352,28.7031,1.4441,4.3379,4.3052,1.959,1.959,143335.1902,128029.5337,54686.8435,1609654.1859,1437771.6635
63,000157.SZ,20200619,6.43,0.6062,0.8448,0.81,11.6133,11.55,1.2673,1.1723,1.1709,3.6283,3.6283,789536.7405,643947.669,462068.6665,5076721.2414,4140583.5117
64,000158.SZ,20200619,9.95,2.3764,4.1109,0.82,157.3304,947.0755,2.736,1.6838,1.8501,0.0,,159861.6721,156991.019,90754.2212,1590623.6374,1562060.6391
65,000159.SZ,20200619,4.75,1.3787,1.8062,1.62,75.0676,,1.0533,5.305,5.9243,0.6316,0.6316,48068.5993,48068.5993,36690.4677,228325.8467,228325.8467
66,000166.SZ,20200619,4.6,0.6094,1.4127,3.54,20.0829,19.654,1.3572,4.6835,4.2925,1.087,,2503994.456,2253441.4205,972111.0346,11518374.4976,10365830.5343
67,000301.SZ,20200619,5.82,0.7768,1.057,1.02,14.5304,15.6907,1.5892,0.9422,0.9466,1.7182,3.4364,402905.3222,121823.6445,89526.3992,2344908.9752,709013.611
68,000333.SZ,20200619,59.77,0.474,0.7009,1.38,17.2851,18.2803,4.4111,1.5042,1.6033,2.0458,2.6599,700173.2717,684109.9961,462678.7946,41849356.4495,40889254.4669
69,000338.SZ,20200619,13.7,1.0225,1.0409,1.07,11.9379,12.6715,2.2911,0.6234,0.6464,3.1387,3.1387,793387.3895,424500.1625,417009.6576,10869407.2362,5815652.2263
70,000400.SZ,20200619,13.38,1.0528,1.8555,0.82,31.6465,30.6881,1.6637,1.3284,1.3436,0.3587,0.8072,100832.7309,100827.014,57210.6876,1349141.9394,1349065.4473
71,000401.SZ,20200619,16.75,2.0457,3.2476,0.86,8.3578,9.5047,1.574,0.6541,0.6924,2.3881,2.9851,134752.2914,134721.3551,84863.0176,2257100.881,2256582.6979
72,000402.SZ,20200619,6.71,0.249,0.3617,1.46,5.827,6.6953,0.5742,0.766,0.8175,4.4709,,298892.9907,298763.1546,205692.3393,2005571.9676,2004700.7674
73,000403.SZ,20200619,69.88,1.5347,3.3382,1.47,119.4976,119.0208,22.2838,20.9392,20.2043,0.0,,27437.2599,27140.4099,12477.2604,1917315.7218,1896571.8438
74,000404.SZ,20200619,3.52,0.9175,1.3233,1.44,79.9933,95.309,0.7637,0.2555,0.2579,0.5682,0.5682,69599.5979,69462.2798,48162.7826,244990.5846,244507.2249
75,000407.SZ,20200619,3.25,0.4991,0.6193,0.77,21.437,24.1795,1.1849,0.5348,0.6176,0.0,1.0769,88008.4656,87574.383,70578.1571,286027.5132,284616.7448
76,000408.SZ,20200619,5.69,1.3638,1.3638,0.8,31.5552,43.4803,1.4432,5.496,5.7527,0.0,,199377.9522,47348.6085,47348.6085,1134460.548,269413.5824
77,000409.SZ,20200619,4.15,0.5347,0.6381,1.4,,,4.149,0.9555,0.9715,0.0,,51093.1158,40563.1244,33986.2554,212036.4306,168336.9663
78,000410.SZ,20200619,4.87,0.1276,0.2079,0.65,,,9.2709,8.1838,10.7282,0.0,,168403.5944,168091.4444,103142.7331,820125.5047,818605.3342
79,000411.SZ,20200619,11.22,0.7054,1.5565,0.64,18.4859,18.1604,1.8157,0.1135,0.1137,0.9655,0.5437,24893.9935,20732.2071,9395.8099,279310.6071,232615.3637
80,000413.SZ,20200619,2.75,1.0681,1.2908,0.72,,,0.5136,0.944,1.1331,2.5455,2.5455,573025.0118,486415.5314,402503.3743,1575818.7825,1337642.7114
81,000415.SZ,20200619,3.07,0.5193,0.9312,0.78,10.2714,19.7492,0.4988,0.4893,0.4668,0.0,,618452.1282,354739.6604,197834.3854,1898648.0336,1089050.7574
82,000416.SZ,20200619,4.96,9.6171,12.4201,9.94,92.8983,94.2331,3.0137,381.4875,385.91,0.6048,1.2097,53187.1494,53164.1098,41165.967,263808.261,263693.9846
83,000417.SZ,20200619,6.02,2.4026,3.8781,0.61,29.4156,47.2667,1.1843,0.4304,0.4695,2.4917,3.8206,77988.42,77902.7451,48263.6984,469490.2884,468974.5255
84,000419.SZ,20200619,4.47,1.656,2.976,1.3,13.9304,16.1521,0.8653,0.7031,0.805,3.5794,3.5794,54358.2655,54328.9983,30231.7499,242981.4468,242850.6224
85,000420.SZ,20200619,2.09,0.7628,1.4606,0.51,45.305,47.0549,1.3613,1.5308,1.5799,0.0,,197070.6656,196965.6614,102869.9659,411877.6911,411658.2323
86,000421.SZ,20200619,4.24,0.2708,0.5918,0.93,23.9898,24.8747,0.9319,0.6756,0.7425,2.3585,2.3585,57264.6934,57264.6934,26205.6287,242802.3,242802.3
87,000422.SZ,20200619,2.64,0.3009,0.4126,1.04,14.4188,,163.5045,0.1617,0.1689,0.0,,89786.6712,89781.2984,65470.0299,237036.812,237022.6278
88,000423.SZ,20200619,36.17,1.0046,1.4775,0.47,,,2.4217,7.9956,11.2402,2.7647,2.7647,65402.1537,65386.7313,44458.0466,2365595.8993,2365038.0711
89,000425.SZ,20200619,6.06,1.0061,1.7539,0.92,13.1117,14.9339,1.6274,0.8022,0.8101,0.9901,0.9901,783366.843,699503.7403,401277.8785,4747203.0686,4238992.6662
90,000426.SZ,20200619,7.17,3.1248,6.4902,1.48,128.8666,257.8351,2.5076,15.0775,17.813,0.0,,183719.2219,147529.443,71031.1815,1317266.821,1057786.1063
91,000428.SZ,20200619,3.45,0.9214,2.23,1.17,69.9777,,1.4363,3.1654,3.6898,0.0,,101892.6,101888.215,42097.323,351529.47,351514.3418
92,000429.SZ,20200619,6.88,0.3237,0.848,0.84,11.4289,17.2382,1.4952,4.7041,5.6796,8.1686,,209080.6126,130277.2793,49728.3619,1438474.6147,896307.6816
93,000430.SZ,20200619,4.74,0.8963,1.1351,2.01,173.558,,1.2247,4.5122,5.0244,0.0,,40481.7686,33173.88,26192.4635,191883.5832,157244.1912
94,000488.SZ,20200619,4.98,0.9643,1.318,0.93,8.7319,7.9428,0.8173,0.4759,0.4771,4.8193,4.8193,290460.82,165933.716,121394.1032,1446494.8836,826349.9057
95,000498.SZ,20200619,4.91,0.6076,1.6598,1.61,8.8739,9.0109,1.0044,0.2364,0.2437,1.5275,3.1568,112013.9063,112009.0313,41000.9383,549988.2799,549964.3437
96,000501.SZ,20200619,15.11,4.9394,8.6698,0.98,9.4853,16.4768,1.2746,0.6544,0.8126,1.3236,1.456,76899.2731,76775.7255,43741.3192,1161948.0165,1160081.2123
97,000502.SZ,20200619,6.57,1.3597,1.762,1.09,,,6.1719,74.4093,74.459,0.0,,18481.9607,18334.7957,14148.3491,121426.4818,120459.6077
98,000503.SZ,20200619,11.75,0.9155,1.2409,0.47,605.9978,,9.1355,81.2942,81.1161,0.0,,89882.2204,89882.2204,66311.9611,1056116.0897,1056116.0897
99,000504.SZ,20200619,10.64,0.3992,0.6348,0.42,176.2779,139.566,197.1668,24.7103,26.9761,0.0,,31157.3901,31067.3201,19537.1546,331514.6307,330556.2859
100,000505.SZ,20200619,7.79,3.9638,5.6972,0.76,42.4693,42.0457,2.1108,0.7611,0.7599,0.0,,72695.0251,40612.7806,28256.5843,566294.2455,316373.5609
101,000506.SZ,20200619,2.34,0.8631,1.372,1.08,,,2.1678,4.218,4.0968,0.0,,92901.7761,92867.0961,58418.9526,217390.1561,217309.0049
102,000507.SZ,20200619,5.31,2.4293,3.2066,2.19,22.2573,21.9151,0.9588,1.4873,1.4983,0.799,1.7407,93042.4895,84120.455,63728.0603,494055.6192,446679.6161
103,000509.SZ,20200619,1.59,6.6538,8.7702,2.48,,,,18.7176,19.9897,0.0,,82548.3117,82547.9873,62627.3953,131251.8156,131251.2998
104,000510.SZ,20200619,4.17,1.7304,1.9787,1.2,40.9636,38.2291,2.4828,1.0954,1.1465,0.0,,60918.2254,54947.9157,48051.8687,254028.9999,229132.8085
105,000513.SZ,20200619,46.9,1.3912,2.3101,0.64,33.7696,33.5998,4.176,4.6882,4.7402,1.9575,4.3962,93811.3759,59884.8418,36064.0794,4399753.5297,2808599.0804
106,000514.SZ,20200619,3.89,0.3472,0.943,1.21,12.4504,15.0735,1.0153,3.7916,3.9498,0.0,,84377.0965,84377.0965,31062.1866,328226.9054,328226.9054
