,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,002873.SZ,20200428,16.74,6.6336,7.7815,0.94,27.4451,34.2711,2.7714,2.5347,2.7547,0.2946,0.2946,11709.6,6150.4851,5243.2204,196018.704,102959.1206
1,002310.SZ,20200428,4.8,1.8966,2.6946,1.38,8.077,210.7776,1.0282,0.9697,1.6713,1.9583,1.9583,268546.2004,164745.2803,115958.4824,1289021.7619,790777.3454
2,300415.SZ,20200428,6.52,0.7731,1.3139,1.34,16.0635,14.8048,2.2071,1.3979,1.3325,1.5158,1.5158,43200.0,40892.5066,24062.5705,281664.0,266619.143
3,002569.SZ,20200428,10.4,1.8204,2.5971,1.89,,,5.6325,4.5523,4.9769,0.0,,14001.0,13977.525,9797.525,145610.4,145366.26
4,600802.SH,20200428,12.02,8.9587,13.1652,1.41,9.8309,9.7666,3.3329,1.508,1.5838,0.2745,0.2745,38187.3666,38187.3666,25985.9744,459012.1465,459012.1465
5,300805.SZ,20200428,21.8,8.2568,8.2568,1.03,41.8457,41.8457,5.8087,2.8516,2.8516,,,42323.0,4233.0,4233.0,922641.4,92279.4
6,002330.SZ,20200428,7.01,3.3721,10.8544,0.96,440.2225,440.2225,2.6529,1.4997,1.4997,0.0,,50200.0,50186.89,15591.4859,351902.0,351810.0989
7,603599.SH,20200428,16.04,3.8009,7.4455,1.38,14.7403,15.3511,1.4325,2.3963,2.4472,1.0913,1.0913,46467.9135,46467.9135,23721.9135,745345.3325,745345.3325
8,000547.SZ,20200428,14.75,2.4065,2.5199,0.95,52.8353,45.601,3.1782,6.7364,5.5397,0.0,,160567.8881,120540.5063,115114.6463,2368376.3495,1777972.4679
9,002810.SZ,20200428,17.53,1.1269,1.323,0.94,21.164,21.164,3.6478,2.9976,2.9976,0.7137,0.7137,19029.696,18556.608,15805.6635,333590.5709,325297.3382
10,300090.SZ,20200428,1.03,1.9678,2.1336,0.88,,,,2.6375,2.3346,0.0,,131995.2922,114151.5393,105278.4753,135955.151,117576.0855
11,300590.SZ,20200428,37.25,3.8649,7.5583,1.23,37.0716,38.9319,5.8718,9.5565,10.1628,0.6711,0.6711,16149.0,11367.15,5812.53,601550.25,423426.3375
12,000613.SZ,20200428,6.15,4.7433,6.5079,1.04,2959.1007,,29.4647,86.3382,111.5641,0.0,,36410.0,26587.66,19378.482,223921.5,163514.109
13,300697.SZ,20200428,14.09,10.1737,10.1737,0.92,22.7206,26.2813,3.5512,1.5607,1.7217,1.7033,1.7033,20800.0,5200.0,5200.0,293072.0,73268.0
14,600365.SH,20200428,3.3,1.2084,1.5373,1.26,314.4477,251.212,1.8952,1.2857,1.0631,0.0,,40000.0,40000.0,31441.6792,132000.0,132000.0
15,603606.SH,20200428,13.28,2.2279,3.8341,0.75,19.212,17.9762,4.0058,2.3538,2.3125,0.6082,0.6082,65410.4521,63884.3652,37121.3347,868650.8039,848384.3699
16,002140.SZ,20200428,6.99,1.4509,3.6457,0.99,21.5437,21.5437,1.6888,0.8438,0.8438,1.17,1.17,54536.644,52746.3307,20991.472,381211.1416,368696.8516
17,002200.SZ,20200428,6.27,1.164,1.9645,1.39,32.1757,,7.1866,1.6923,1.7386,0.0,,18413.289,17487.6089,10361.6916,115451.322,109647.3078
18,002068.SZ,20200428,4.37,2.417,4.2853,2.17,7.9202,,1.1047,0.4025,0.4855,6.865,6.865,72706.3596,60699.3221,34234.8118,317726.7915,265256.0376
19,002236.SZ,20200428,16.4,4.3083,5.1118,1.96,15.449,15.4414,3.0802,1.8835,1.9466,0.6086,,300327.613,187108.9504,157697.9752,4925372.8532,3068586.7866
20,300254.SZ,20200428,6.7,2.0418,2.0489,1.14,263.4924,,1.8073,1.2331,1.3558,0.2985,0.2985,20830.8,16124.3398,16068.7637,139566.36,108033.0767
21,002435.SZ,20200428,3.69,0.594,1.8264,1.02,12.4228,13.4092,0.8359,0.9758,0.894,1.8067,1.8067,123598.302,119959.4549,39014.4068,456077.7344,442650.3886
22,601088.SH,20200428,15.37,0.1138,0.7008,0.92,7.0683,7.5538,0.8446,1.2639,1.2957,5.7254,5.7254,1988962.0455,1649103.7955,267832.8759,30570346.6393,25346725.3368
23,600860.SH,20200428,3.1,1.0581,2.4465,1.48,,,3.8786,1.094,1.094,0.0,,42200.0,32200.0,13926.4948,130820.0,99820.0
24,603317.SH,20200428,51.5,6.6674,6.6674,1.7,71.6482,70.8165,11.0884,12.3181,12.1205,0.3883,0.3883,41315.5,8635.5,8635.5,2127748.25,444728.25
25,600765.SH,20200428,8.59,0.9973,1.6491,0.9,24.0726,24.4804,1.3172,1.4731,1.3238,0.4172,0.4172,93360.384,77800.32,47049.8869,801965.6986,668304.7488
26,600729.SH,20200428,27.24,1.6277,2.9626,1.08,13.3237,11.4522,1.785,0.3249,0.326,2.3862,2.3862,40652.8465,40642.6465,22329.3341,1107383.5387,1107105.6907
27,300467.SZ,20200428,14.3,4.2481,4.7045,2.52,,,2.9419,6.5862,6.7777,0.0,,22276.3069,13708.9287,12378.904,318551.1887,196037.6804
28,002529.SZ,20200428,6.7,7.9378,12.9106,0.83,,,2.0789,7.2411,7.5643,0.0,,26000.0,26000.0,15985.427,174200.0,174200.0
29,000829.SZ,20200428,5.27,1.3545,2.2103,1.18,,107.3687,2.1796,0.1282,0.1028,0.0,,103267.5249,92959.7944,56968.3829,544219.8562,489898.1165
30,002585.SZ,20200428,5.42,5.6433,7.3352,1.46,36.124,28.8301,0.8106,1.4013,1.4,3.69,,115627.8085,87979.5329,67687.3615,626702.7221,476849.0683
31,002831.SZ,20200428,22.05,0.7987,1.2345,1.38,18.5082,18.7255,2.997,1.9645,1.9569,1.2334,1.2334,87709.8616,42594.4866,27557.7159,1934002.4483,939208.4295
32,603236.SH,20200428,194.91,8.88,8.88,1.65,117.4453,117.4453,10.137,4.209,4.209,0.0,,8918.0,2230.0,2230.0,1738207.38,434649.3
33,002463.SZ,20200428,26.08,2.3077,3.5077,0.99,37.298,35.7712,8.3983,6.3099,6.1225,0.3835,0.3835,172471.7363,168828.6541,111072.0938,4498062.8827,4403051.2989
34,603959.SH,20200428,6.65,1.1046,2.7765,1.3,19.4562,23.478,2.5584,2.4686,1.9082,1.0311,1.0311,43904.0,43904.0,17465.858,291961.6,291961.6
35,300624.SZ,20200428,74.98,4.4826,5.7712,1.01,70.6545,65.6613,7.9525,8.6637,8.3621,0.3328,0.3328,8128.45,4979.666,3867.8512,609471.181,373375.3567
36,300119.SZ,20200428,18.68,3.8409,5.4734,0.91,38.876,33.7024,3.4324,5.1521,4.6842,0.803,0.803,40449.3463,24385.2509,17112.3642,755593.7889,455516.4868
37,603937.SH,20200428,11.51,11.6796,11.6796,0.85,20.7887,20.7887,1.695,1.7969,1.7969,0.695,0.695,20888.0,7585.8268,7585.8268,240420.88,87312.8665
38,600682.SH,20200428,7.79,1.2156,2.2225,1.26,,6.192,0.682,0.7211,0.9457,0.0,,134613.2221,111161.1472,60798.0391,1048637.0002,865945.3367
39,603298.SH,20200428,12.86,0.6078,1.7277,0.83,12.3463,12.2032,1.7919,0.8988,0.9165,2.3328,2.3328,61885.418,61885.418,21773.008,795846.4755,795846.4755
40,300745.SZ,20200428,16.48,2.5155,2.5155,1.28,69.7881,,1.7431,3.1639,3.8577,0.4854,0.4854,11451.2352,6421.8515,6421.8515,188716.3561,105832.1127
41,603936.SH,20200428,16.9,1.9953,3.9783,1.27,42.6827,28.7316,2.2186,2.7317,2.2969,0.4227,0.4227,31503.8283,26837.6689,13460.2623,532414.6983,453556.6044
42,002536.SZ,20200428,4.48,1.7971,3.0446,1.12,33.8127,35.3455,1.0597,0.8503,0.8727,7.4405,7.4405,50071.1814,47117.1227,27810.8497,224318.8927,211084.7097
43,601226.SH,20200428,3.76,0.44,1.1934,0.89,52.8118,102.041,1.2209,0.6052,0.6377,0.3989,0.3989,115500.0,115500.0,42587.9644,434280.0,434280.0
44,300112.SZ,20200428,7.03,2.1277,2.3977,1.37,31.3648,41.1831,2.0186,2.8862,3.091,1.707,1.707,28621.408,19640.0188,17428.6812,201208.4982,138069.3322
45,002104.SZ,20200428,8.0,11.0552,11.7766,0.86,64.2552,111.7763,2.9056,3.6311,3.8559,0.0,,69692.1354,58803.9729,55201.6642,557537.0832,470431.7832
46,002335.SZ,20200428,21.0,2.5824,5.1613,0.89,76.2634,58.6978,1.8108,1.659,1.4975,4.7619,4.7619,27151.023,22291.286,11153.0681,570171.483,468117.006
47,603811.SH,20200428,26.27,2.5769,3.7705,1.51,23.8484,23.7812,4.0125,4.5998,4.562,1.142,1.142,11928.0,11928.0,8152.2,313348.56,313348.56
48,002586.SZ,20200428,2.07,0.4977,0.8155,1.01,9.3652,15.1004,0.4494,0.6691,0.6952,7.2464,7.2464,114422.3714,88734.2712,54151.7115,236854.3088,183679.9414
49,000850.SZ,20200428,3.74,1.228,2.2917,0.84,17.8521,17.8521,0.8307,1.1848,1.1848,1.3369,1.3369,94366.5009,94338.2487,50552.1919,352930.7134,352825.0501
50,300241.SZ,20200428,5.24,2.6482,2.8872,1.1,,,2.3375,2.0425,2.1699,0.1972,0.1972,53474.4963,42464.815,38950.365,280206.3606,222515.6306
51,300221.SZ,20200428,4.52,1.7116,2.5767,1.24,202.7529,,2.0729,1.3526,1.5367,0.0,,45231.6363,42247.8548,28063.9517,204446.9961,190960.3037
52,002426.SZ,20200428,2.28,8.7231,9.4302,1.12,,,1.884,0.4512,0.5993,0.0,,344151.7719,282647.5476,261455.5163,784666.0399,644436.4085
53,603919.SH,20200428,15.44,2.3349,8.8773,1.78,22.2638,22.2638,2.3706,3.6862,3.6862,1.4621,,39019.9998,36400.0,9573.8565,602468.7969,562016.0
54,300778.SZ,20200428,31.5,7.7039,7.7039,3.4,23.4333,25.2883,2.6891,5.6977,6.4002,0.0,,8000.0,2000.0,2000.0,252000.0,63000.0
55,603755.SH,20200428,54.01,6.0779,6.0779,2.21,62.4598,62.3729,8.9259,18.6454,19.2139,,,9861.3681,2466.0,2466.0,532612.4911,133188.66
56,603016.SH,20200428,22.6,2.6371,7.4279,1.08,55.8697,56.9278,3.9687,7.5645,8.0563,1.646,1.646,14816.0,14816.0,5260.0,334841.6,334841.6
57,000776.SZ,20200428,13.45,0.3905,0.8467,1.08,13.5966,13.5966,1.1235,4.4938,4.4938,1.487,1.487,762108.7664,591929.1464,273012.5293,10250362.9081,7961447.0191
58,600265.SH,20200428,20.76,0.1172,0.3283,1.57,786.0482,,86.0574,13.2581,13.1361,0.0,,12980.0,12980.0,4633.1947,269464.8,269464.8
59,002201.SZ,20200428,13.62,1.8416,3.6132,1.22,243.4023,178.1158,4.9008,4.2279,4.5961,0.0,,33246.747,33163.5324,16902.7291,452820.6941,451687.3113
60,600824.SH,20200428,3.09,1.0451,1.7145,1.06,37.2328,123.2437,1.314,2.207,2.4412,1.0356,1.0356,105402.7073,105402.7073,64253.0544,325694.3656,325694.3656
61,600011.SH,20200428,4.13,0.2532,0.6364,1.39,38.4433,59.4301,0.8739,0.3737,0.3855,2.4213,2.4213,1569809.3359,1099770.9919,437592.3252,6483312.5573,4542054.1965
62,600292.SH,20200428,4.78,0.3648,0.7651,1.56,33.6041,33.6041,0.7323,0.9176,0.9176,1.046,1.046,78081.689,78081.689,37230.0764,373230.4734,373230.4734
63,000055.SZ,20200428,4.23,1.7969,2.2712,0.49,13.6639,12.7551,0.9026,1.5809,1.7285,4.7281,,112338.4189,67828.3904,53664.4562,475191.5119,286914.0914
