,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,000001.SZ,20200622,12.64,0.6797,1.5336,1.39,8.6998,8.3726,0.8818,1.778,1.7104,1.015,2.7397,1940591.8198,1940575.268,860111.1956,24529080.6023,24528871.3875
1,000002.SZ,20200622,25.69,0.722,1.0837,1.08,7.678,7.6526,1.5241,0.8113,0.8126,4.0681,4.0681,1161773.2201,971517.0043,647235.9252,29845954.0244,24958271.8405
2,000004.SZ,20200622,28.88,2.9908,4.1801,0.65,1537.9652,3045.1892,3.4146,44.0357,194.1881,0.0,,16505.2625,8392.0684,6004.3836,476671.981,242362.9354
3,000005.SZ,20200622,2.64,0.3171,0.4062,0.45,15.9973,16.2993,1.8215,5.057,5.4306,0.0,,105853.6842,105794.6242,82576.0487,279453.7263,279297.8079
4,000006.SZ,20200622,6.07,3.2197,5.0343,0.6,10.2282,10.0148,1.2375,2.1961,2.0641,3.2125,2.9489,134999.5046,134830.7972,86230.9824,819446.9929,818422.939
5,000007.SZ,20200622,9.3,2.725,4.302,0.9,144.5638,,17.2718,76.6754,77.5507,0.0,,34644.8044,30894.8044,19569.4167,322196.6809,287321.6809
6,000008.SZ,20200622,2.94,0.6691,1.0687,1.26,18.8212,26.0012,1.1166,2.5389,2.6976,0.3379,0.6701,278079.5346,266529.7419,166869.6652,817553.8317,783597.4412
7,000009.SZ,20200622,7.91,4.3037,5.231,1.53,67.7487,74.1235,3.6687,1.7074,1.8018,0.2107,0.2107,257921.3965,254383.6879,209287.5349,2040158.2463,2012174.9713
8,000010.SZ,20200622,3.84,0.3295,0.3517,0.86,67.7408,98.6814,7.2239,1.663,1.785,0.0,,81985.4713,52217.1498,48909.8798,314824.2098,200513.8552
9,000011.SZ,20200622,15.37,4.5707,16.4712,0.64,11.2009,10.2763,2.9702,2.3122,2.0644,1.9519,2.3422,59597.9092,52647.5543,14609.332,916019.8644,809192.9096
10,000012.SZ,20200622,4.75,1.1042,1.1553,1.27,27.1904,28.2933,1.5379,1.3928,1.461,0.9752,0.9752,307069.2107,195705.9361,187042.5914,1458578.7508,929603.1965
11,000014.SZ,20200622,10.26,2.1639,3.2795,0.44,98.1493,58.1108,2.3079,4.7234,3.9968,0.6433,0.1072,20170.5187,20170.5187,13309.1796,206949.5219,206949.5219
