,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,000001.SZ,20200904,14.96,0.4689,1.0579,0.57,10.2966,10.9676,1.0315,2.1044,1.9555,0.8576,1.4572,1940591.8198,1940575.268,860111.1956,29031253.6242,29031006.0093
1,000002.SZ,20200904,28.07,0.8402,1.2612,1.09,8.3893,8.248,1.7742,0.8864,0.8698,3.7232,3.6217,1161773.2201,971431.4935,647150.4144,32610974.2882,27268082.0225
2,000004.SZ,20200904,24.37,3.0776,4.3015,0.65,1297.7912,529.757,2.8839,37.1589,74.3903,0.0,,16505.2625,8391.8684,6004.1836,402233.2471,204509.8329
3,000005.SZ,20200904,2.95,0.7326,0.9386,0.78,17.8757,38.8771,1.9298,5.6508,11.9318,0.0,,105853.6842,105794.6242,82576.0487,312268.3684,312094.1414
4,000006.SZ,20200904,6.16,1.6816,2.6293,0.81,10.3799,10.2015,1.2382,2.2287,2.0896,3.1656,2.9058,134999.5046,134830.7972,86230.9824,831596.9483,830557.7108
5,000007.SZ,20200904,9.25,2.3203,3.6632,1.6,143.7865,,17.8493,76.2632,75.7469,0.0,,34644.8044,30894.8044,19569.4167,320464.4407,285776.9407
6,000008.SZ,20200904,3.04,0.5068,0.8338,0.71,19.4613,110.9843,1.1848,2.6252,3.1156,0.3268,0.3213,278079.5346,266518.2273,161998.3448,845361.7852,810215.411
7,000009.SZ,20200904,7.29,2.0312,2.4098,0.9,62.4384,63.0219,3.3422,1.5736,1.8741,0.2286,0.2743,257921.3965,255189.7988,215093.6436,1880246.9805,1860333.6333
8,000010.SZ,20200904,4.46,2.5034,2.9051,0.52,78.6782,81.1479,7.9863,1.9315,1.8528,0.0,,81985.4713,52217.1498,44997.6834,365655.202,232888.4881
9,000011.SZ,20200904,18.02,2.9916,10.7804,0.96,13.1321,11.5975,3.4138,2.7109,2.3209,1.6648,1.9978,59597.9092,52647.5543,14609.6646,1073954.3238,948708.9285
10,000012.SZ,20200904,5.64,0.918,0.9605,0.64,32.2851,31.4568,1.8314,1.6538,1.7305,0.8213,1.2411,307069.2107,195705.9361,187042.5914,1731870.3483,1103781.4796
11,000014.SZ,20200904,10.73,1.2468,1.8896,0.69,102.6454,44.82,2.3723,4.9397,3.8233,0.6151,0.1025,20170.5187,20170.5187,13309.1796,216429.6657,216429.6657
