,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,000001.SZ,20201113,17.18,0.6643,1.4989,1.45,11.8246,12.3607,1.1543,2.4166,2.1997,0.7468,1.2689,1940591.8198,1940575.268,860111.1956,33339367.4642,33339083.1042
1,000002.SZ,20201113,29.05,0.6795,1.0201,0.91,8.6822,8.3344,1.6652,0.9174,0.8755,3.5976,3.4995,1161773.2201,971431.4935,647150.4144,33749512.0439,28220084.8862
2,000004.SZ,20201113,30.62,8.499,11.8788,0.99,1630.6265,71.7056,3.4864,46.6888,34.3686,0.0,,16505.2625,8391.8684,6004.1836,505391.1378,256959.0104
3,000005.SZ,20201113,2.68,1.2889,1.5515,2.58,16.2397,27.6596,1.7482,5.1336,14.0985,0.0,,105853.6842,105794.6242,87889.9267,283687.8737,283529.5929
4,000006.SZ,20201113,5.67,0.7153,1.1184,0.62,9.5542,8.903,1.092,2.0514,2.2704,3.4392,3.157,134999.5046,134830.7972,86230.9824,765447.1911,764490.6201
5,000007.SZ,20201113,9.38,0.5629,0.8887,0.43,145.8073,,19.8356,77.335,72.936,0.0,,34644.8044,30894.8044,19569.4167,324968.2653,289793.2653
6,000008.SZ,20201113,2.72,0.414,0.6884,0.78,17.4128,171.0296,1.0523,2.3489,2.8945,0.3652,0.3591,278079.5346,266518.2273,160276.3816,756376.3341,724929.5783
7,000009.SZ,20201113,7.71,1.0096,1.1978,0.45,66.0357,31.9693,2.9394,1.6643,1.9629,0.2162,0.2594,257921.3965,255189.7988,215093.6458,1988573.967,1967513.3487
8,000010.SZ,20201113,4.2,2.7471,3.1879,1.34,74.0915,119.4234,7.2247,1.8189,2.1731,0.0,,81985.4713,52217.1498,44997.6834,344338.9795,219312.0292
9,000011.SZ,20201113,13.69,2.0566,7.1208,1.38,9.9766,8.994,2.6081,2.0595,1.731,2.1914,2.6297,59597.9092,52647.5543,15205.6342,815895.3769,720745.0184
10,000012.SZ,20201113,7.69,2.9322,3.068,0.44,44.0199,32.8451,2.3231,2.2549,2.2973,0.6024,0.9103,307069.2107,195705.9361,187042.5914,2361362.2303,1504978.6486
11,000014.SZ,20201113,9.36,1.5536,2.3545,1.09,89.5397,40.9149,2.0913,4.309,3.2685,0.7051,0.1175,20170.5187,20170.5187,13309.1796,188796.055,188796.055
12,000016.SZ,20201113,6.75,4.2141,6.2714,0.96,76.6557,43.1239,1.908,0.2949,0.3759,1.4815,0.7407,240794.5408,159657.43,107282.7368,1625363.1504,1077687.6525
13,000017.SZ,20201113,2.6,1.2657,1.6014,1.55,,,115.7676,18.8563,14.925,0.0,,55134.7947,30298.1008,23947.2261,143350.4662,78775.0621
14,000019.SZ,20201113,7.76,0.8242,1.2673,0.65,24.6042,25.957,1.9872,0.8087,0.7766,1.2887,2.5773,115253.5254,41618.4832,27068.4852,894367.3571,322959.4296
15,000020.SZ,20201113,10.12,0.5833,1.7078,0.87,524.8289,413.2404,8.5697,3.9714,4.2552,0.0,,28316.1227,18116.5391,6187.5497,286559.1617,183339.3757
16,000021.SZ,20201113,21.6,0.8187,1.4598,0.39,90.2046,60.4412,4.3923,2.4032,2.3181,0.463,0.2778,147125.9363,146902.4359,82381.6201,3177920.2241,3173092.6154
17,000023.SZ,20201113,17.48,0.5589,1.0605,0.94,47.7222,,5.1754,1.325,1.5099,0.3432,0.0572,13875.624,13875.624,7312.3941,242545.9075,242545.9075
18,000025.SZ,20201113,19.01,0.6149,2.0987,0.63,37.3034,41.9653,6.34,14.3492,18.651,0.0,0.2209,43105.832,39277.832,11508.5313,819441.8663,746671.5863
19,000026.SZ,20201113,12.55,3.2001,5.8921,0.71,24.8834,21.3226,1.9558,1.4504,1.3744,1.6008,1.594,42809.1881,35671.6368,19373.9041,537255.3107,447679.0418
20,000027.SZ,20201113,5.5,0.285,1.0877,0.8,15.3805,6.7373,0.9574,1.2569,1.3258,0.7576,0.7576,475738.9916,475738.9916,124668.8147,2616564.4538,2616564.4538
21,000028.SZ,20201113,50.94,1.7027,4.6992,1.81,17.1549,16.6896,1.609,0.419,0.3891,0.7852,1.1779,42812.6983,36773.3625,13323.9404,2180878.8514,1873235.0858
22,000029.SZ,20201113,8.91,3.4147,12.2389,0.52,16.3161,28.9115,2.4363,3.5366,4.8386,2.2447,1.8519,101166.0,89166.0,24877.5738,901389.06,794469.06
23,000030.SZ,20201113,8.22,1.3925,4.4383,0.85,16.7035,15.3732,2.1068,1.4788,1.3148,1.7926,1.9873,181055.2111,175988.087,55216.3837,1488273.8352,1446622.0751
24,000031.SZ,20201113,4.75,0.2804,0.5318,0.7,8.5602,28.9432,1.0546,0.6026,0.6959,2.1211,3.5789,428631.3339,181367.4958,95632.0818,2035998.836,861495.6051
25,000032.SZ,20201113,20.01,0.3361,0.8317,0.82,61.7276,65.3766,5.4515,5.5082,5.9058,0.3998,0.3998,41321.9661,41142.4109,16627.1829,826852.5417,823259.6421
26,000034.SZ,20201113,32.22,15.1446,19.8034,1.11,30.0454,36.034,4.7025,0.2428,0.2408,0.7744,0.6467,65407.0434,49194.2831,37621.2289,2107414.9383,1585039.8015
27,000035.SZ,20201113,4.51,0.2344,0.3102,1.04,15.9639,13.9008,1.0057,0.6124,0.5234,0.0,,252377.7297,245334.5376,185394.8695,1138223.5609,1106458.7646
28,000036.SZ,20201113,4.11,0.4502,0.6751,1.2,7.4598,8.2291,1.2482,1.9248,1.773,11.2296,9.7324,148393.4025,147947.443,98660.667,609896.8843,608063.9907
29,000037.SZ,20201113,11.7,1.5027,2.5448,0.63,283.2149,48.8023,3.3284,5.7684,5.8297,0.0,0.1709,60276.2596,33889.4011,20012.1057,705232.2373,396505.9929
30,000038.SZ,20201113,11.19,1.672,2.5536,0.78,47.801,27.2569,2.0521,3.1882,3.6362,0.0,,52277.7419,23817.7966,15594.5337,584987.9319,266521.144
31,000039.SZ,20201113,14.49,3.07,4.6376,0.5,33.777,32.4871,1.483,0.607,0.5937,3.1374,0.8233,359501.359,153427.1428,101566.5216,5209174.6919,2223159.2992
32,000040.SZ,20201113,3.22,1.4482,1.6995,0.55,,,0.3624,0.7035,1.6389,2.3292,,148687.387,106034.067,90359.3956,478773.3861,341429.6957
