,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,300467.SZ,20201203,16.85,2.9893,3.2477,0.86,,,4.7771,7.0793,7.3803,0.0,,20320.4897,13666.5641,12579.1542,342400.2514,230281.6051
1,002529.SZ,20201203,5.64,0.8452,1.416,0.64,,,1.7744,6.7372,9.9642,0.0,,26000.0,26000.0,15519.337,146640.0,146640.0
2,000829.SZ,20201203,7.14,1.0158,1.6802,0.57,145.4673,69.4294,2.9855,0.1393,0.1246,0.0,0.4202,103267.5249,92932.8294,56183.9279,737330.1278,663540.4019
3,002585.SZ,20201203,10.44,1.7561,2.32,0.73,69.5821,24.6026,1.4979,2.6992,2.5648,1.9157,0.2874,115627.8085,87979.5329,66595.441,1207154.3207,918506.3235
4,002831.SZ,20201203,29.03,3.4087,5.1557,1.22,24.3671,23.2965,3.7964,2.5863,2.3408,0.9369,0.9572,87709.8616,41682.8842,27558.3985,2546217.2822,1210054.1283
5,603236.SH,20201203,185.66,0.898,0.9759,0.72,134.2459,110.6233,11.0229,4.8111,3.6237,,0.2244,10701.6,7101.6,6534.6389,1986859.056,1318483.056
6,002463.SZ,20201203,20.41,2.3055,3.4858,1.15,29.1834,26.8793,6.0355,4.9371,4.5856,0.4902,0.9801,172438.1768,170574.1057,112817.5454,3519463.1885,3481417.4973
7,603959.SH,20201203,11.85,1.0812,2.12,1.01,,,8.2457,4.1606,3.688,0.5182,,49029.8992,43904.0,22390.484,581004.3055,520262.4
8,300624.SZ,20201203,58.68,1.9852,2.186,0.99,88.3982,59.5323,9.0563,10.8395,8.4071,0.266,0.3731,12994.704,7986.8656,7253.4276,762529.2307,468669.2734
9,000839.SZ,20201203,2.69,1.2115,1.9061,2.33,1625.1233,,1.2182,3.0121,3.5202,0.0,,391982.6352,391982.6352,249133.8007,1054433.2887,1054433.2887
10,300274.SZ,20201203,47.75,2.2191,2.6774,0.77,77.9596,45.3754,7.1764,5.3512,3.925,0.1258,0.1466,145723.685,108419.0901,89857.8581,6958305.9588,5177011.5523
11,600152.SH,20201203,6.79,3.1163,4.9144,0.99,,113.1299,2.0288,1.7374,1.7253,0.0,,42092.0087,30332.519,19233.9738,285804.7391,205957.804
12,300049.SZ,20201203,9.63,1.4698,1.7581,1.33,58.3877,50.8147,1.885,3.0457,3.1005,0.0,,26305.31,22728.0731,19000.1076,253320.1353,218871.344
13,600540.SH,20201203,5.25,2.8561,4.939,2.49,118.402,59.7631,3.6839,1.7913,2.0068,0.0,,47092.3313,47092.3313,27232.0354,247234.7393,247234.7393
14,002686.SZ,20201203,6.53,3.4295,5.3332,2.9,,,2.8722,1.9202,1.9626,0.3063,,43556.8564,39150.9739,25175.9727,284426.2723,255655.8596
15,300810.SZ,20201203,49.86,2.86,2.86,0.63,47.962,232.4346,4.0263,16.2573,26.1655,,0.1885,7870.0,1970.0,1970.0,392398.2,98224.2
16,688157.SH,20201203,96.28,1.672,1.672,0.77,82.5195,82.9889,7.1344,16.8386,16.6552,,,7960.0,1810.4694,1810.4694,766388.8,174311.9938
17,603327.SH,20201203,24.96,1.5077,2.2555,1.35,38.0518,32.7163,7.0023,7.7024,6.3944,,1.0016,40100.0,10247.065,6850.0,1000896.0,255766.7424
18,600358.SH,20201203,3.08,0.1781,0.2699,0.71,,,6.4921,4.3812,3.0424,0.0,,50493.666,50493.666,33319.7,155520.4913,155520.4913
19,300648.SZ,20201203,29.79,5.1883,6.6666,0.76,1136.7256,81.31,6.9192,11.0332,8.0479,0.0504,0.0336,13540.0,7888.1003,6138.9633,403356.6,234986.5079
20,002382.SZ,20201203,20.56,3.2552,4.5467,1.33,40.4256,9.8945,2.0718,5.7027,3.5828,0.1946,0.4864,96403.1086,70344.3054,50363.0555,1982047.9128,1446278.919
21,002963.SZ,20201203,21.01,0.5605,0.5605,0.54,14.6376,64.7939,1.9091,2.7304,4.9389,,0.7139,15035.993,6039.06,6039.06,315906.2129,126880.6506
22,300831.SZ,20201203,24.64,9.1494,9.1494,0.7,126.4102,127.1727,10.4058,33.6836,41.6998,,0.142,32000.0,8000.0,8000.0,788480.0,197120.0
23,000889.SZ,20201203,6.09,1.5509,3.1222,0.64,,,2.4251,1.8029,2.16,0.4452,,93629.1116,86984.9677,43208.7991,570201.2896,529738.4533
24,002967.SZ,20201203,27.75,1.7555,1.7555,0.9,86.6588,82.3638,9.3906,9.2445,9.0272,,0.2703,52907.2,18948.0945,18948.0945,1468174.8,525809.6224
25,300570.SZ,20201203,19.54,1.0122,1.6332,0.81,26.742,60.2204,3.5844,5.9665,8.9314,1.8424,2.303,22999.68,19230.8915,11918.3675,449413.7472,375771.6199
26,002094.SZ,20201203,4.07,3.9934,5.7909,2.17,132.8212,,0.9921,0.5136,0.6252,0.0,,69089.7549,69045.3549,47614.3702,281195.3024,281014.5944
27,603067.SH,20201203,7.09,0.8234,1.6297,0.85,22.3202,21.0363,2.1511,2.1912,2.4269,1.2089,1.4104,43120.0,43120.0,21785.302,305720.8,305720.8
28,601677.SH,20201203,13.1,1.9032,2.5269,0.71,8.8043,8.6332,1.0702,0.5707,0.531,1.4235,0.7634,61630.1845,59547.1345,44847.7198,807355.417,780067.462
29,000685.SZ,20201203,8.85,0.6042,1.3057,0.76,12.4761,9.5799,0.947,5.8816,5.6805,1.5706,2.8249,147511.1351,125322.9908,57994.6553,1305473.5456,1109108.4686
30,002986.SZ,20201203,41.83,2.2481,2.2481,1.29,19.5404,50.6982,2.4747,1.4997,1.8308,,2.3906,11334.0,2834.0,2834.0,474101.22,118546.22
31,002103.SZ,20201203,5.22,1.2437,2.3303,0.81,217.2672,450.0516,2.6995,1.288,1.1439,0.0,,53427.2953,36109.1316,19271.8935,278890.4815,188489.667
32,300609.SZ,20201203,28.18,1.1938,2.116,1.17,50.1908,1133.0359,2.8892,10.5782,12.5177,0.726,0.8844,12192.239,7099.9803,4005.7014,343577.295,200077.4449
33,002479.SZ,20201203,6.29,0.786,1.1965,0.69,18.6116,19.6257,1.4575,1.3585,1.1476,0.7985,2.3776,88888.8,88214.422,57950.8862,559110.552,554868.7144
34,002123.SZ,20201203,17.36,0.8242,0.8789,0.63,,,3.2718,4.3966,4.6048,0.0,,81060.1186,66373.8076,62242.3732,1407203.6589,1152249.2999
35,002049.SZ,20201203,107.2,2.1169,3.1479,1.22,160.3179,89.6952,13.4939,18.963,19.944,0.0541,0.0634,60681.7968,60604.0767,40755.7067,6505088.617,6496757.0222
36,000565.SZ,20201203,5.23,0.7519,1.2647,1.07,34.9376,54.7627,1.942,4.794,5.2474,0.2486,0.2868,43359.222,43359.222,25778.3238,226768.7311,226768.7311
37,002434.SZ,20201203,9.74,1.1088,2.4068,0.81,32.602,23.2441,1.9948,2.5592,2.1944,1.5086,1.0057,134000.0,117377.2044,54074.63,1305160.0,1143253.9709
38,000523.SZ,20201203,3.88,1.1165,2.0413,0.54,39.6837,,3.3533,0.1964,0.291,0.5155,0.5155,62753.3125,62695.3976,34291.4294,243482.8525,243258.1427
39,002530.SZ,20201203,8.49,0.6147,1.3421,0.62,,,1.9338,5.2401,5.4728,0.0,,77919.8175,63688.1461,29173.1544,661539.2506,540712.3604
40,688219.SH,20201203,25.35,17.3288,17.3288,1.06,106.9537,67.5912,7.0611,2.888,2.8381,,,45928.3632,4149.0958,4149.0958,1164284.0071,105179.5785
41,688186.SH,20201203,36.52,2.6676,2.6676,1.17,42.5317,32.0563,3.5126,3.7893,3.5627,,,16480.0,3971.0,3971.0,601849.6,145020.92
42,601238.SH,20201203,13.41,0.5796,2.523,0.61,20.7465,25.9802,1.6576,2.3178,2.3114,2.4602,1.3422,1023792.9699,713930.9394,164016.9325,13729063.7264,9573813.8974
43,600028.SH,20201203,4.2,0.1116,0.8302,0.75,8.8295,13.4463,0.7056,0.1714,0.2223,9.0476,6.1905,12107120.9646,9555777.1046,1284854.3653,50849908.0513,40134263.8393
44,300202.SZ,20201203,10.89,3.0972,4.8458,0.66,157.9049,228.6122,3.7144,8.9447,10.1815,0.0,0.7346,54950.4,44622.1971,28520.9835,598409.856,485935.7264
45,002348.SZ,20201203,2.99,5.8398,10.29,1.25,,,3.0855,3.9753,5.6552,0.0,,94720.0,84433.0839,47917.8903,283212.8,252454.9209
46,603389.SH,20201203,3.95,0.2068,0.7191,0.78,,,1.6599,2.7873,3.733,0.0,,26275.2,26275.2,7555.2,103787.04,103787.04
47,605018.SH,20201203,16.31,7.9198,7.9198,0.82,33.0685,37.789,3.6697,4.7499,4.9977,,,41668.0,4168.0,4168.0,679605.08,67980.08
48,002132.SZ,20201203,3.39,3.9655,5.5445,1.32,50.2035,71.9613,1.5506,1.2579,1.4385,1.4285,1.4285,125649.8403,125341.4703,89646.0098,425952.9586,424907.5843
49,688020.SH,20201203,93.35,0.9901,1.2444,0.91,58.0453,62.7328,4.7323,25.6022,27.1391,,,8000.0,3666.2518,2916.9846,746800.0,342244.6055
50,300756.SZ,20201203,25.27,3.0655,3.0655,1.42,23.5304,57.9668,2.4421,4.1209,6.1851,1.2419,0.9045,10196.62,3336.1658,3336.1658,257668.5874,84304.9098
51,000892.SZ,20201203,3.13,0.8593,0.953,0.94,,,1.2257,5.6856,7.3134,0.0,,98098.0473,53817.6216,48524.6118,307046.888,168449.1556
52,603063.SH,20201203,15.67,3.0753,4.9101,0.74,102.2181,26.4294,2.4562,3.7963,3.1611,0.0953,0.1016,43275.0568,42640.2568,26706.8168,678120.1401,668172.8241
53,000659.SZ,20201203,2.62,1.0207,1.4001,1.65,186.4187,305.5171,4.7209,2.162,2.5438,0.0,,128570.252,128570.252,93726.8112,336854.0602,336854.0602
54,600658.SH,20201203,5.97,0.856,1.9306,0.44,19.027,10.3598,0.9704,3.6594,2.0711,2.2948,2.2446,111858.5045,111858.5045,49598.5174,667795.2719,667795.2719
55,002697.SZ,20201203,7.28,1.4443,2.2289,0.69,19.1793,19.298,2.9628,1.2656,1.1323,0.728,1.1951,136000.0,107822.5,69870.0,990080.0,784947.8
56,002376.SZ,20201203,9.31,0.4043,0.6001,0.89,19.2228,27.5474,1.836,2.5288,2.4975,2.1482,2.1482,66572.0181,64107.112,43190.4375,619785.4885,596837.2127
57,002515.SZ,20201203,5.91,1.898,2.6237,1.95,172.3555,73.5866,4.2534,20.5366,9.6485,0.0,0.8116,97831.328,87775.9314,63499.0957,578183.1485,518755.7546
58,002906.SZ,20201203,27.46,0.9989,4.9493,0.64,174.3994,134.5317,3.7279,3.8397,4.2385,0.0,0.3619,47310.0,47011.9573,9487.7996,1299132.6,1290948.3475
59,600093.SH,20201203,8.96,0.6734,1.6624,0.74,11.3519,27.5436,1.2231,0.7095,0.8424,0.0,,112244.75,112244.75,45469.5792,1005712.96,1005712.96
60,603879.SH,20201203,8.41,4.4958,10.6035,1.47,96.3353,833.3964,4.5487,5.4806,6.3427,0.4202,0.4202,27938.88,27938.88,11845.852,234965.9808,234965.9808
61,300336.SZ,20201203,3.96,1.5861,1.8634,0.92,,,1.734,5.7417,8.8237,0.0758,,80623.0192,73752.7362,62777.8512,319267.156,292060.8354
62,002882.SZ,20201203,9.58,0.7043,1.9503,0.91,14.7893,21.0935,2.1873,1.0781,1.2823,1.5658,3.1315,43290.0,24652.5,8902.5,414718.2,236170.95
63,002109.SZ,20201203,3.47,1.0909,3.5616,0.88,25.0,29.2245,0.9629,1.8505,2.0361,0.0,0.5764,105294.4789,105294.4789,32251.4745,365371.8418,365371.8418
64,300035.SZ,20201203,11.14,2.0001,2.1027,0.73,47.3452,50.5314,3.5251,7.7047,7.5567,0.2245,0.5381,64258.2824,50895.3118,48412.0493,715837.2659,566973.7735
65,688128.SH,20201203,19.11,0.8142,1.3919,1.07,30.6536,27.8131,3.5221,2.8085,3.1343,,,40450.0,9395.6209,5496.1209,772999.5,179550.3154
66,603890.SH,20201203,12.67,1.8827,2.1011,0.76,31.2855,18.1196,2.8909,2.4141,1.5785,0.9836,1.124,38477.6,19209.281,17212.5562,487511.192,243381.5903
67,600825.SH,20201203,5.34,0.208,0.4288,0.51,271.1602,427.0154,2.0648,4.1434,4.525,0.1873,0.1311,104488.785,104488.785,50686.785,557970.1119,557970.1119
68,688202.SH,20201203,147.0,3.2172,3.2172,2.23,136.9021,96.3086,8.5063,20.2807,16.0128,,,6200.0,2600.5654,2600.5654,911400.0,382283.1138
69,002621.SZ,20201203,6.45,0.299,0.7769,0.55,44.542,38.5456,3.9251,8.4659,12.8652,0.1304,,82666.2867,76475.2456,29427.6578,533197.5492,493265.3341
70,002007.SZ,20201203,45.78,3.3762,5.4472,1.94,65.0743,65.0552,11.9985,22.5732,20.2016,0.448,0.6721,182436.6726,156696.8387,97121.4904,8351950.8716,7173581.2757
71,002325.SZ,20201203,3.03,0.4518,0.5664,0.83,103.7087,,1.2689,0.9396,1.0285,0.3299,0.6598,124990.5781,94378.2717,75286.7648,378721.4516,285966.1633
72,002084.SZ,20201203,8.41,2.8442,4.3193,2.89,35.6342,39.0528,2.718,1.8153,1.5272,0.0,,55459.8528,54774.0119,36068.5902,466417.362,460649.4401
73,300072.SZ,20201203,6.41,1.187,2.1458,0.95,108.5905,,1.7483,1.7755,2.1878,0.4682,0.468,234972.0302,216931.0072,120007.6038,1506170.7136,1390527.7562
74,000825.SZ,20201203,3.75,0.347,0.958,0.69,10.0813,15.9067,0.663,0.3033,0.3269,2.6667,2.6667,569624.7796,569617.6066,206331.5194,2136092.9235,2136066.0248
75,300332.SZ,20201203,5.42,0.5465,0.6995,0.7,101.1412,137.9546,1.3836,2.64,2.8005,0.369,0.2214,88020.0859,83293.0305,65071.3422,477068.8656,451448.2253
76,300181.SZ,20201203,6.71,1.6561,1.8266,1.19,159.5709,82.8957,3.0016,4.482,3.9885,1.1923,0.2981,60862.4848,46380.5438,42050.8617,408387.273,311213.4489
77,603637.SH,20201203,8.84,0.3329,0.456,0.96,37.4652,36.4945,2.7452,2.0855,2.0741,2.0207,1.616,24370.2033,24302.8269,17741.335,215432.5972,214836.9898
78,600089.SH,20201203,8.56,0.7195,0.8869,0.62,15.7522,16.677,0.9969,0.8598,0.7753,2.1028,1.9276,371431.2789,371431.2789,301316.4097,3179451.7474,3179451.7474
79,300327.SZ,20201203,38.49,4.3577,6.2041,1.34,56.8091,51.299,10.7993,12.8942,10.9913,0.9663,1.1337,27944.0368,27880.3111,19582.8589,1075565.9764,1073113.1742
80,002679.SZ,20201203,11.33,1.199,4.0394,1.66,613.7686,19020.9503,3.5563,20.7784,21.0227,0.4854,0.1765,23575.6,23575.6,6997.8732,267111.548,267111.548
81,603313.SH,20201203,32.9,1.4418,3.5683,1.42,32.7311,26.6608,3.5119,3.1921,2.1386,0.803,,37175.8792,34434.9969,13913.4379,1223086.4257,1132911.398
82,300829.SZ,20201203,106.02,8.8152,8.8152,0.95,103.9018,96.5027,9.3165,13.6323,12.4917,,,11290.9092,2830.0,2830.0,1197062.1934,300036.6
83,600692.SH,20201203,6.69,0.9352,1.0045,0.9,68.9009,280.8932,2.8945,2.7363,4.7879,0.0,,35176.4064,25501.0517,23742.2313,235330.1588,170602.0359
84,603113.SH,20201203,14.88,2.8995,5.8091,0.87,15.7589,14.8287,1.6946,1.4741,1.638,2.155,0.8327,80735.7303,67595.1259,33739.2059,1201347.6669,1005815.4734
85,300089.SZ,20201203,5.17,2.6019,3.0274,0.68,,,10.0531,9.166,15.4744,0.0,,48105.687,28154.7854,24197.5979,248706.4018,145560.2405
86,300402.SZ,20201203,19.8,4.4232,13.7142,0.55,115.9097,79.4874,5.9493,4.3614,3.2781,0.1263,0.1566,20200.0,20200.0,6515.0,399960.0,399960.0
